datetime;total_votes;Helengar;atomic_gun;Есения;jovan;Hexadecachoron;kotophalk;KOCTOPE3;Zibx;otlup;Klubnichnoe_Milo
2020-02-19 19:43:59;247;97;107;13;5;2;3;4;1;1;0
2020-02-19 19:44:58;247;97;107;13;5;2;3;4;1;1;0
2020-02-19 19:45:59;247;97;107;13;5;2;3;4;1;1;0
2020-02-19 19:46:59;247;97;107;13;5;2;3;4;1;1;0
2020-02-19 19:47:59;248;98;107;13;5;2;3;4;1;1;0
2020-02-19 19:48:58;248;98;107;13;5;2;3;4;1;1;0
2020-02-19 19:49:59;249;99;107;13;5;2;3;4;1;1;0
2020-02-19 19:50:59;249;99;107;13;5;2;3;4;1;1;0
2020-02-19 19:51:58;249;99;107;13;5;2;3;4;1;1;0
2020-02-19 19:52:59;249;99;107;13;5;2;3;4;1;1;0
2020-02-19 19:53:59;250;100;107;13;5;2;3;4;1;1;0
2020-02-19 19:54:59;250;100;107;13;5;2;3;4;1;1;0
2020-02-19 19:55:58;250;100;107;13;5;2;3;4;1;1;0
2020-02-19 19:56:59;250;100;107;13;5;2;3;4;1;1;0
2020-02-19 19:57:58;250;100;107;13;5;2;3;4;1;1;0
2020-02-19 19:58:59;250;100;107;13;5;2;3;4;1;1;0
2020-02-19 19:59:59;250;100;107;13;5;2;3;4;1;1;0
2020-02-19 20:00:58;250;100;107;13;5;2;3;4;1;1;0
2020-02-19 20:01:59;250;100;107;13;5;2;3;4;1;1;0
2020-02-19 20:02:59;250;100;107;13;5;2;3;4;1;1;0
2020-02-19 20:03:59;250;100;107;13;5;2;3;4;1;1;0
2020-02-19 20:04:58;251;100;108;13;5;2;3;4;1;1;0
2020-02-19 20:05:59;252;100;109;13;5;2;3;4;1;1;0
2020-02-19 20:06:58;252;100;109;13;5;2;3;4;1;1;0
2020-02-19 20:07:59;254;100;109;13;6;3;3;4;1;1;0
2020-02-19 20:08:59;254;100;109;13;6;3;3;4;1;1;0
2020-02-19 20:09:59;254;100;109;13;6;3;3;4;1;1;0
2020-02-19 20:10:58;254;100;109;13;6;3;3;4;1;1;0
2020-02-19 20:11:59;254;100;109;13;6;3;3;4;1;1;0
2020-02-19 20:12:59;255;101;109;13;6;3;3;4;1;1;0
2020-02-19 20:13:58;255;101;109;13;6;3;3;4;1;1;0
2020-02-19 20:14:59;255;101;109;13;6;3;3;4;1;1;0
2020-02-19 20:15:59;255;101;109;13;6;3;3;4;1;1;0
2020-02-19 20:16:59;256;101;110;13;6;3;3;4;1;1;0
2020-02-19 20:17:58;257;102;110;13;6;3;3;4;1;1;0
2020-02-19 20:18:59;257;102;110;13;6;3;3;4;1;1;0
2020-02-19 20:19:59;260;105;110;13;6;3;3;4;1;1;0
2020-02-19 20:20:59;260;105;110;13;6;3;3;4;1;1;0
2020-02-19 20:21:58;260;105;110;13;6;3;3;4;1;1;0
2020-02-19 20:22:59;262;107;110;13;6;3;3;4;1;1;0
2020-02-19 20:23:59;263;108;110;13;6;3;3;4;1;1;0
2020-02-19 20:24:58;263;108;110;13;6;3;3;4;1;1;0
2020-02-19 20:25:59;263;108;110;13;6;3;3;4;1;1;0
2020-02-19 20:26:59;263;108;110;13;6;3;3;4;1;1;0
2020-02-19 20:27:59;263;108;110;13;6;3;3;4;1;1;0
2020-02-19 20:28:58;263;108;110;13;6;3;3;4;1;1;0
2020-02-19 20:29:59;264;109;110;13;6;3;3;4;1;1;0
2020-02-19 20:30:59;264;109;110;13;6;3;3;4;1;1;0
2020-02-19 20:31:58;264;109;110;13;6;3;3;4;1;1;0
2020-02-19 20:32:59;264;109;110;13;6;3;3;4;1;1;0
2020-02-19 20:33:59;264;109;110;13;6;3;3;4;1;1;0
2020-02-19 20:34:58;264;109;110;13;6;3;3;4;1;1;0
2020-02-19 20:35:59;264;109;110;13;6;3;3;4;1;1;0
2020-02-19 20:36:59;264;109;110;13;6;3;3;4;1;1;0
2020-02-19 20:37:59;264;109;110;13;6;3;3;4;1;1;0
2020-02-19 20:38:58;264;109;110;13;6;3;3;4;1;1;0
2020-02-19 20:39:59;265;110;110;13;6;3;3;4;1;1;0
2020-02-19 20:40:59;265;110;110;13;6;3;3;4;1;1;0
2020-02-19 20:41:58;265;110;110;13;6;3;3;4;1;1;0
2020-02-19 20:42:59;265;110;110;13;6;3;3;4;1;1;0
2020-02-19 20:43:59;265;110;110;13;6;3;3;4;1;1;0
2020-02-19 20:44:58;265;110;110;13;6;3;3;4;1;1;0
2020-02-19 20:45:59;266;110;111;13;6;3;3;4;1;1;0
2020-02-19 20:46:59;266;110;111;13;6;3;3;4;1;1;0
2020-02-19 20:47:58;266;110;111;13;6;3;3;4;1;1;0
2020-02-19 20:48:59;266;110;111;13;6;3;3;4;1;1;0
2020-02-19 20:49:59;266;110;111;13;6;3;3;4;1;1;0
2020-02-19 20:51:00;268;110;113;13;6;3;3;4;1;1;0
2020-02-19 20:51:58;271;111;115;13;6;3;3;4;1;1;0
2020-02-19 20:52:59;272;111;116;13;6;3;3;4;1;1;0
2020-02-19 20:53:59;272;111;116;13;6;3;3;4;1;1;0
2020-02-19 20:54:58;272;111;116;13;6;3;3;4;1;1;0
2020-02-19 20:55:59;272;111;116;13;6;3;3;4;1;1;0
2020-02-19 20:56:59;272;111;116;13;6;3;3;4;1;1;0
2020-02-19 20:57:58;273;112;116;13;6;3;3;4;1;1;0
2020-02-19 20:58:59;273;112;116;13;6;3;3;4;1;1;0
2020-02-19 20:59:59;273;112;116;13;6;3;3;4;1;1;0
2020-02-19 21:00:59;273;112;116;13;6;3;3;4;1;1;0
2020-02-19 21:01:58;274;113;116;13;6;3;3;4;1;1;0
2020-02-19 21:02:59;274;113;116;13;6;3;3;4;1;1;0
2020-02-19 21:03:59;274;113;116;13;6;3;3;4;1;1;0
2020-02-19 21:04:59;274;113;116;13;6;3;3;4;1;1;0
2020-02-19 21:05:58;274;113;116;13;6;3;3;4;1;1;0
2020-02-19 21:06:59;275;113;117;13;6;3;3;4;1;1;0
2020-02-19 21:07:59;275;113;117;13;6;3;3;4;1;1;0
2020-02-19 21:08:59;276;114;117;13;6;3;3;4;1;1;0
2020-02-19 21:09:58;276;114;117;13;6;3;3;4;1;1;0
2020-02-19 21:10:59;276;114;117;13;6;3;3;4;1;1;0
2020-02-19 21:11:58;276;114;117;13;6;3;3;4;1;1;0
2020-02-19 21:12:59;276;114;117;13;6;3;3;4;1;1;0
2020-02-19 21:13:59;276;114;117;13;6;3;3;4;1;1;0
2020-02-19 21:15:00;276;114;117;13;6;3;3;4;1;1;0
2020-02-19 21:15:58;279;116;118;13;6;3;3;4;1;1;0
2020-02-19 21:16:59;279;116;118;13;6;3;3;4;1;1;0
2020-02-19 21:17:59;279;116;118;13;6;3;3;4;1;1;0
2020-02-19 21:18:58;279;116;118;13;6;3;3;4;1;1;0
2020-02-19 21:19:59;279;116;118;13;6;3;3;4;1;1;0
2020-02-19 21:20:59;280;117;118;13;6;3;3;4;1;1;0
2020-02-19 21:21:58;280;117;118;13;6;3;3;4;1;1;0
2020-02-19 21:22:59;280;117;118;13;6;3;3;4;1;1;0
2020-02-19 21:23:59;280;117;118;13;6;3;3;4;1;1;0
2020-02-19 21:24:58;280;117;118;13;6;3;3;4;1;1;0
2020-02-19 21:25:59;280;117;118;13;6;3;3;4;1;1;0
2020-02-19 21:26:59;280;117;118;13;6;3;3;4;1;1;0
2020-02-19 21:27:59;280;117;118;13;6;3;3;4;1;1;0
2020-02-19 21:28:58;280;117;118;13;6;3;3;4;1;1;0
2020-02-19 21:29:59;280;117;118;13;6;3;3;4;1;1;0
2020-02-19 21:30:59;281;117;118;13;6;3;3;4;1;2;0
2020-02-19 21:31:58;281;117;118;13;6;3;3;4;1;2;0
2020-02-19 21:32:59;281;117;118;13;6;3;3;4;1;2;0
2020-02-19 21:33:59;281;117;118;13;6;3;3;4;1;2;0
2020-02-19 21:35:00;281;117;118;13;6;3;3;4;1;2;0
2020-02-19 21:35:58;281;117;118;13;6;3;3;4;1;2;0
2020-02-19 21:36:59;281;117;118;13;6;3;3;4;1;2;0
2020-02-19 21:37:58;281;117;118;13;6;3;3;4;1;2;0
2020-02-19 21:38:59;281;117;118;13;6;3;3;4;1;2;0
2020-02-19 21:39:59;282;118;118;13;6;3;3;4;1;2;0
2020-02-19 21:40:59;283;118;118;13;6;3;3;4;1;2;0
2020-02-19 21:41:58;283;118;118;13;6;3;3;4;1;2;0
2020-02-19 21:42:59;283;118;118;13;6;3;3;4;1;2;0
2020-02-19 21:43:59;284;120;117;13;6;3;3;4;1;2;0
2020-02-19 21:45:00;284;120;117;13;6;3;3;4;1;2;0
2020-02-19 21:45:58;284;120;117;13;6;3;3;4;1;2;0
2020-02-19 21:46:59;286;121;118;13;6;3;3;4;1;2;0
2020-02-19 21:47:59;286;121;118;13;6;3;3;4;1;2;0
2020-02-19 21:48:58;286;121;118;13;6;3;3;4;1;2;0
2020-02-19 21:49:59;286;121;118;13;6;3;3;4;1;2;0
2020-02-19 21:50:59;286;121;118;13;6;3;3;4;1;2;0
2020-02-19 21:51:58;286;121;118;13;6;3;3;4;1;2;0
2020-02-19 21:52:59;286;121;118;13;6;3;3;4;1;2;0
2020-02-19 21:53:59;286;121;118;13;6;3;3;4;1;2;0
2020-02-19 21:54:59;287;121;119;13;6;3;3;4;1;2;0
2020-02-19 21:55:58;287;121;119;13;6;3;3;4;1;2;0
2020-02-19 21:56:59;287;121;119;13;6;3;3;4;1;2;0
2020-02-19 21:57:59;288;122;119;13;6;3;3;4;1;2;0
2020-02-19 21:58:58;288;122;119;13;6;3;3;4;1;2;0
2020-02-19 21:59:59;288;122;119;13;6;3;3;4;1;2;0
2020-02-19 22:00:59;289;122;120;13;6;3;3;4;1;2;0
2020-02-19 22:01:59;289;122;120;13;6;3;3;4;1;2;0
2020-02-19 22:02:59;290;123;120;13;6;3;3;4;1;2;0
2020-02-19 22:03:58;290;123;120;13;6;3;3;4;1;2;0
2020-02-19 22:04:59;290;123;120;13;6;3;3;4;1;2;0
2020-02-19 22:05:59;290;123;120;13;6;3;3;4;1;2;0
2020-02-19 22:06:58;290;123;120;13;6;3;3;4;1;2;0
2020-02-19 22:07:59;290;123;120;13;6;3;3;4;1;2;0
2020-02-19 22:08:58;290;123;120;13;6;3;3;4;1;2;0
2020-02-19 22:09:59;291;124;120;13;6;3;3;4;1;2;0
2020-02-19 22:10:59;291;124;120;13;6;3;3;4;1;2;0
2020-02-19 22:11:59;291;124;120;13;6;3;3;4;1;2;0
2020-02-19 22:12:58;291;124;120;13;6;3;3;4;1;2;0
2020-02-19 22:13:59;292;125;120;13;6;3;3;4;1;2;0
2020-02-19 22:14:58;292;125;120;13;6;3;3;4;1;2;0
2020-02-19 22:15:59;292;125;120;13;6;3;3;4;1;2;0
2020-02-19 22:16:59;292;125;120;13;6;3;3;4;1;2;0
2020-02-19 22:17:59;293;126;120;13;6;3;3;4;1;2;0
2020-02-19 22:18:58;294;127;120;13;6;3;3;4;1;2;0
2020-02-19 22:19:59;294;127;120;13;6;3;3;4;1;2;0
2020-02-19 22:20:59;294;127;120;13;6;3;3;4;1;2;0
2020-02-19 22:21:59;295;128;120;13;6;3;3;4;1;2;0
2020-02-19 22:22:58;295;128;120;13;6;3;3;4;1;2;0
2020-02-19 22:23:59;295;128;120;13;6;3;3;4;1;2;0
2020-02-19 22:24:58;295;128;120;13;6;3;3;4;1;2;0
2020-02-19 22:25:59;295;128;120;13;6;3;3;4;1;2;0
2020-02-19 22:26:59;295;128;120;13;6;3;3;4;1;2;0
2020-02-19 22:28:00;295;128;120;13;6;3;3;4;1;2;0
2020-02-19 22:28:58;295;128;120;13;6;3;3;4;1;2;0
2020-02-19 22:29:59;295;128;120;13;6;3;3;4;1;2;0
2020-02-19 22:30:59;295;128;120;13;6;3;3;4;1;2;0
2020-02-19 22:31:58;295;128;120;13;6;3;3;4;1;2;0
2020-02-19 22:32:59;295;127;121;13;6;3;3;4;1;2;0
2020-02-19 22:33:59;295;128;121;13;6;3;3;3;1;2;0
2020-02-19 22:34:59;295;128;121;13;6;3;3;3;1;2;0
2020-02-19 22:35:58;294;128;120;13;6;3;3;3;1;2;0
2020-02-19 22:36:59;294;128;120;13;6;3;3;3;1;2;0
2020-02-19 22:37:58;294;129;120;13;6;3;3;3;1;2;1
2020-02-19 22:38:59;294;129;120;13;6;3;3;3;1;2;1
2020-02-19 22:39:59;294;129;120;13;6;3;3;3;1;2;1
2020-02-19 22:40:58;294;129;120;13;6;3;3;3;1;2;1
2020-02-19 22:41:59;294;129;120;13;6;3;3;3;1;2;1
2020-02-19 22:42:59;295;129;120;13;6;4;3;3;1;2;1
2020-02-19 22:43:58;295;129;120;13;6;4;3;3;1;2;1
2020-02-19 22:44:59;296;130;120;13;6;4;3;3;1;2;1
2020-02-19 22:45:59;296;130;120;13;6;4;3;3;1;2;1
2020-02-19 22:46:58;296;130;120;13;6;4;3;3;1;2;1
2020-02-19 22:47:59;296;130;120;13;6;4;3;3;1;2;1
2020-02-19 22:48:59;296;130;120;13;6;4;3;3;1;2;1
2020-02-19 22:49:58;297;131;120;13;6;4;3;3;1;2;1
2020-02-19 22:50:59;297;131;120;13;6;4;3;3;1;2;1
2020-02-19 22:51:59;297;131;120;13;6;4;3;3;1;2;1
2020-02-19 22:52:58;297;131;120;13;6;4;3;3;1;2;1
2020-02-19 22:53:59;297;131;120;13;6;4;3;3;1;2;1
2020-02-19 22:54:59;298;131;121;13;6;4;3;3;1;2;1
2020-02-19 22:55:58;298;131;121;13;6;4;3;3;1;2;1
2020-02-19 22:56:59;299;132;121;13;6;4;3;3;1;2;1
2020-02-19 22:57:58;300;133;121;13;6;4;3;3;1;2;1
2020-02-19 22:58:59;300;133;121;13;6;4;3;3;1;2;1
2020-02-19 22:59:59;300;133;121;13;6;4;3;3;1;2;1
2020-02-19 23:00:59;300;133;121;13;6;4;3;3;1;2;1
2020-02-19 23:01:58;300;133;121;13;6;4;3;3;1;2;1
2020-02-19 23:02:59;300;133;121;13;6;4;3;3;1;2;1
2020-02-19 23:03:59;301;134;121;13;6;4;3;3;1;2;1
2020-02-19 23:05:00;301;134;121;13;6;4;3;3;1;2;1
2020-02-19 23:05:58;301;134;121;13;6;4;3;3;1;2;1
2020-02-19 23:06:59;301;134;121;13;6;4;3;3;1;2;1
2020-02-19 23:07:59;301;134;121;13;6;4;3;3;1;2;1
2020-02-19 23:08:58;301;134;121;13;6;4;3;3;1;2;1
2020-02-19 23:09:59;301;134;121;13;6;4;3;3;1;2;1
2020-02-19 23:10:59;301;134;121;13;6;4;3;3;1;2;1
2020-02-19 23:11:58;301;134;121;13;6;4;3;3;1;2;1
2020-02-19 23:12:59;302;135;121;13;6;4;3;3;1;2;1
2020-02-19 23:13:59;302;135;121;13;6;4;3;3;1;2;1
2020-02-19 23:14:58;302;135;121;13;6;4;3;3;1;2;1
2020-02-19 23:15:59;302;135;121;13;6;4;3;3;1;2;1
2020-02-19 23:16:59;302;135;121;13;6;4;3;3;1;2;1
2020-02-19 23:17:59;304;137;121;13;6;4;3;3;1;2;1
2020-02-19 23:18:58;304;137;121;13;6;4;3;3;1;2;1
2020-02-19 23:19:59;304;137;121;13;6;4;3;3;1;2;1
2020-02-19 23:20:59;304;137;121;13;6;4;3;3;1;2;1
2020-02-19 23:21:58;304;137;121;13;6;4;3;3;1;2;1
2020-02-19 23:22:59;304;136;122;13;6;4;3;3;1;2;1
2020-02-19 23:23:59;304;136;122;13;6;4;3;3;1;2;1
2020-02-19 23:24:58;304;136;122;13;6;4;3;3;1;2;1
2020-02-19 23:25:59;304;136;122;13;6;4;3;3;1;2;1
2020-02-19 23:26:59;304;136;122;13;6;4;3;3;1;2;1
2020-02-19 23:27:59;304;136;122;13;6;4;3;3;1;2;1
2020-02-19 23:28:58;304;136;122;13;6;4;3;3;1;2;1
2020-02-19 23:29:59;304;136;122;13;6;4;3;3;1;2;1
2020-02-19 23:30:59;304;136;122;13;6;4;3;3;1;2;1
2020-02-19 23:31:59;304;136;122;13;6;4;3;3;1;2;1
2020-02-19 23:32:58;304;136;122;13;6;4;3;3;1;2;1
2020-02-19 23:33:59;304;136;122;13;6;4;3;3;1;2;1
2020-02-19 23:34:59;304;136;122;13;6;4;3;3;1;2;1
2020-02-19 23:35:58;303;135;122;13;6;4;3;3;1;2;1
2020-02-19 23:36:59;303;135;122;13;6;4;3;3;1;2;1
2020-02-19 23:37:59;303;135;122;13;6;4;3;3;1;2;1
2020-02-19 23:38:59;303;135;122;13;6;4;3;3;1;2;1
2020-02-19 23:39:58;306;137;122;13;6;4;3;3;2;2;1
2020-02-19 23:40:59;306;137;122;13;6;4;3;3;2;2;1
2020-02-19 23:41:59;306;137;123;12;6;4;3;3;2;2;1
2020-02-19 23:42:58;306;137;123;12;6;4;3;3;2;2;1
2020-02-19 23:43:59;306;137;123;12;6;4;3;3;2;2;1
2020-02-19 23:44:59;306;136;124;12;6;4;3;3;2;2;1
2020-02-19 23:45:59;306;136;124;12;6;4;3;3;2;2;1
2020-02-19 23:46:58;306;136;124;12;6;4;3;3;2;2;1
2020-02-19 23:47:59;306;136;124;12;6;4;3;3;2;2;1
2020-02-19 23:48:59;306;136;124;12;6;4;3;3;2;2;1
2020-02-19 23:49:58;307;136;125;12;6;4;3;3;2;2;1
2020-02-19 23:50:59;307;136;125;12;6;4;3;3;2;2;1
2020-02-19 23:52:00;307;136;125;12;6;4;3;3;2;2;1
2020-02-19 23:52:58;307;135;126;12;6;4;3;3;2;2;1
2020-02-19 23:53:59;308;136;126;12;6;4;3;3;2;2;1
2020-02-19 23:54:59;309;136;127;12;6;4;3;3;2;2;1
2020-02-19 23:55:58;309;136;127;12;6;4;3;3;2;2;1
2020-02-19 23:56:59;309;136;127;12;6;4;3;3;2;2;1
2020-02-19 23:57:59;309;136;127;12;6;4;3;3;2;2;1
2020-02-19 23:58:58;309;136;127;12;6;4;3;3;2;2;1
2020-02-19 23:59:59;309;136;127;12;6;4;3;3;2;2;1
