datetime;total_votes;Tae4ka;phoenyxxx;navalny;ZevB3K;Alterdino;Der_Sturmer;rodeo;Noop;phb4;bf6
2019-08-14 19:44:59;250;121;36;17;12;13;8;8;6;4;3
2019-08-14 19:45:59;250;121;36;17;12;13;8;8;6;4;3
2019-08-14 19:46:58;250;121;36;17;12;13;8;8;6;4;3
2019-08-14 19:47:59;250;121;36;17;12;13;8;8;6;4;3
2019-08-14 19:48:58;251;122;36;17;12;13;8;8;6;4;3
2019-08-14 19:49:59;252;123;36;17;12;13;8;8;6;4;3
2019-08-14 19:50:59;254;123;37;17;13;13;8;8;6;4;3
2019-08-14 19:51:58;254;123;37;17;13;13;8;8;6;4;3
2019-08-14 19:52:59;254;123;37;17;13;13;8;8;6;4;3
2019-08-14 19:53:58;254;123;37;17;13;13;8;8;6;4;3
2019-08-14 19:54:59;254;123;37;17;13;13;8;8;6;4;3
2019-08-14 19:55:59;254;123;37;17;13;13;8;8;6;4;3
2019-08-14 19:56:58;254;123;37;17;13;13;8;8;6;4;3
2019-08-14 19:57:59;254;123;37;17;13;13;8;8;6;4;3
2019-08-14 19:58:59;254;123;37;17;13;13;8;8;6;4;3
2019-08-14 19:59:58;254;124;36;17;13;13;8;8;6;4;3
2019-08-14 20:00:59;255;125;36;17;13;13;8;8;6;4;3
2019-08-14 20:01:59;255;125;36;17;13;13;8;8;6;4;3
2019-08-14 20:02:58;255;125;36;17;13;13;8;8;6;4;3
2019-08-14 20:03:59;255;125;36;17;13;13;8;8;6;4;3
2019-08-14 20:04:59;255;125;36;17;13;13;8;8;6;4;3
2019-08-14 20:05:58;255;125;36;17;13;13;8;8;6;4;3
2019-08-14 20:06:59;255;125;36;17;13;13;8;8;6;4;3
2019-08-14 20:07:58;255;125;36;17;13;13;8;8;6;4;3
2019-08-14 20:08:59;255;125;36;17;13;13;8;8;6;4;3
2019-08-14 20:09:59;255;125;36;17;13;13;8;8;6;4;3
2019-08-14 20:10:58;255;125;36;17;13;13;8;8;6;4;3
2019-08-14 20:11:59;255;125;36;17;13;13;8;8;6;4;3
2019-08-14 20:12:59;257;126;37;17;13;13;8;8;6;4;3
2019-08-14 20:13:58;257;126;37;17;13;13;8;8;6;4;3
2019-08-14 20:14:59;257;126;37;17;13;13;8;8;6;4;3
2019-08-14 20:15:59;257;126;37;17;13;13;8;8;6;4;3
2019-08-14 20:16:58;257;126;37;17;13;13;8;8;6;4;3
2019-08-14 20:17:59;258;127;37;17;13;13;8;8;6;4;3
2019-08-14 20:18:59;258;127;37;17;13;13;8;8;6;4;3
2019-08-14 20:19:58;258;127;37;17;13;13;8;8;6;4;3
2019-08-14 20:20:59;258;127;37;17;13;13;8;8;6;4;3
2019-08-14 20:21:59;259;128;37;17;13;13;8;8;6;4;3
2019-08-14 20:22:58;259;128;37;17;13;13;8;8;6;4;3
2019-08-14 20:23:59;259;128;37;17;13;13;8;8;6;4;3
2019-08-14 20:24:59;259;128;37;17;13;13;8;8;6;4;3
2019-08-14 20:25:58;259;128;37;17;13;13;8;8;6;4;3
2019-08-14 20:26:59;260;129;37;17;13;13;8;8;6;4;3
2019-08-14 20:27:58;260;129;37;17;13;13;8;8;6;4;3
2019-08-14 20:28:59;260;129;37;17;13;13;8;8;6;4;3
2019-08-14 20:29:59;260;129;37;17;13;13;8;8;6;4;3
2019-08-14 20:30:58;260;129;37;17;13;13;8;8;6;4;3
2019-08-14 20:31:59;261;129;38;17;13;13;8;8;6;4;3
2019-08-14 20:32:59;261;129;38;17;13;13;8;8;6;4;3
2019-08-14 20:33:58;261;129;38;17;13;13;8;8;6;4;3
2019-08-14 20:34:59;261;129;38;17;13;13;8;8;6;4;3
2019-08-14 20:35:59;261;129;38;17;13;13;8;8;6;4;3
2019-08-14 20:36:58;261;129;38;17;13;13;8;8;6;4;3
2019-08-14 20:37:59;261;129;38;17;13;13;8;8;6;4;3
2019-08-14 20:38:59;262;130;38;17;13;13;8;8;6;4;3
2019-08-14 20:39:58;262;130;38;17;13;13;8;8;6;4;3
2019-08-14 20:40:59;262;130;38;17;13;13;8;8;6;4;3
2019-08-14 20:41:58;262;130;38;17;13;13;8;8;6;4;3
2019-08-14 20:42:59;263;131;38;17;13;13;8;8;6;4;3
2019-08-14 20:43:59;263;131;38;17;13;13;8;8;6;4;3
2019-08-14 20:44:58;263;131;38;17;13;13;8;8;6;4;3
2019-08-14 20:45:59;263;131;38;17;13;13;8;8;6;4;3
2019-08-14 20:46:59;263;131;38;17;13;13;8;8;6;4;3
2019-08-14 20:47:58;264;131;39;17;13;13;8;8;6;4;3
2019-08-14 20:48:59;264;131;39;17;13;13;8;8;6;4;3
2019-08-14 20:49:58;264;131;39;17;13;13;8;8;6;4;3
2019-08-14 20:50:59;264;131;39;17;13;13;8;8;6;4;3
2019-08-14 20:51:59;264;131;39;17;13;13;8;8;6;4;3
2019-08-14 20:52:58;264;131;39;17;13;13;8;8;6;4;3
2019-08-14 20:53:59;264;131;39;17;13;13;8;8;6;4;3
2019-08-14 20:54:59;264;131;39;17;13;13;8;8;6;4;3
2019-08-14 20:55:58;265;131;40;17;13;13;8;8;6;4;3
2019-08-14 20:56:59;265;131;40;17;13;13;8;8;6;4;3
2019-08-14 20:57:59;265;131;40;17;13;13;8;8;6;4;3
2019-08-14 20:58:58;265;131;40;17;13;13;8;8;6;4;3
2019-08-14 20:59:59;265;131;40;17;13;13;8;8;6;4;3
2019-08-14 21:00:59;266;132;40;17;13;13;8;8;6;4;3
2019-08-14 21:01:58;266;132;40;17;13;13;8;8;6;4;3
2019-08-14 21:02:59;266;132;40;17;13;13;8;8;6;4;3
2019-08-14 21:03:58;266;132;40;17;13;13;8;8;6;4;3
2019-08-14 21:04:59;266;132;40;17;13;13;8;8;6;4;3
2019-08-14 21:05:59;267;132;41;17;13;13;8;8;6;4;3
2019-08-14 21:06:58;267;132;41;17;13;13;8;8;6;4;3
2019-08-14 21:07:59;267;132;41;17;13;13;8;8;6;4;3
2019-08-14 21:08:59;268;133;41;17;13;13;8;8;6;4;3
2019-08-14 21:09:58;269;134;41;17;13;13;8;8;6;4;3
2019-08-14 21:10:59;269;134;41;17;13;13;8;8;6;4;3
2019-08-14 21:11:58;269;134;41;17;13;13;8;8;6;4;3
2019-08-14 21:12:59;269;134;41;17;13;13;8;8;6;4;3
2019-08-14 21:13:59;269;134;41;17;13;13;8;8;6;4;3
2019-08-14 21:14:58;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:15:59;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:16:59;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:17:58;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:18:59;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:19:59;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:20:58;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:21:59;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:22:59;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:23:58;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:24:59;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:25:58;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:26:59;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:27:59;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:28:58;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:29:59;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:30:59;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:31:58;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:32:59;270;134;41;17;14;13;8;8;6;4;3
2019-08-14 21:33:58;271;135;41;17;14;13;8;8;6;4;3
2019-08-14 21:34:59;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:35:59;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:36:58;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:37:59;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:38:59;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:39:58;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:40:59;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:41:58;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:42:59;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:43:59;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:45:00;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:45:58;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:46:59;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:47:59;272;136;41;17;14;13;8;8;6;4;3
2019-08-14 21:48:58;273;137;41;17;14;13;8;8;6;4;3
2019-08-14 21:49:59;273;137;41;17;14;13;8;8;6;4;3
2019-08-14 21:50:58;274;137;41;18;14;13;8;8;6;4;3
2019-08-14 21:51:59;274;137;41;18;14;13;8;8;6;4;3
2019-08-14 21:52:59;275;138;41;18;14;13;8;8;6;4;3
2019-08-14 21:53:58;275;138;41;18;14;13;8;8;6;4;3
2019-08-14 21:54:59;275;138;41;18;14;13;8;8;6;4;3
2019-08-14 21:55:59;275;138;41;18;14;13;8;8;6;4;3
2019-08-14 21:56:58;275;138;41;18;14;13;8;8;6;4;3
2019-08-14 21:57:59;275;138;41;18;14;13;8;8;6;4;3
2019-08-14 21:58:59;275;138;41;18;14;13;8;8;6;4;3
2019-08-14 21:59:58;276;138;42;18;14;13;8;8;6;4;3
2019-08-14 22:00:59;276;138;42;18;14;13;8;8;6;4;3
2019-08-14 22:01:59;276;138;42;18;14;13;8;8;6;4;3
2019-08-14 22:02:58;276;138;42;18;14;13;8;8;6;4;3
2019-08-14 22:03:59;276;138;42;18;14;13;8;8;6;4;3
2019-08-14 22:04:58;276;138;42;18;14;13;8;8;6;4;3
2019-08-14 22:05:59;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:07:00;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:07:58;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:08:59;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:09:59;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:10:58;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:11:59;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:12:58;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:13:59;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:14:59;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:15:58;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:16:59;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:17:59;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:18:58;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:19:59;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:20:58;277;139;42;18;14;13;8;8;6;4;3
2019-08-14 22:21:59;278;139;42;19;14;13;8;8;6;4;3
2019-08-14 22:22:59;278;139;42;19;14;13;8;8;6;4;3
2019-08-14 22:23:59;278;139;42;19;14;13;8;8;6;4;3
2019-08-14 22:24:58;278;139;42;19;14;13;8;8;6;4;3
2019-08-14 22:25:59;279;140;42;19;14;13;8;8;6;4;3
2019-08-14 22:26:58;279;140;42;19;14;13;8;8;6;4;3
2019-08-14 22:27:59;279;140;42;19;14;13;8;8;6;4;3
2019-08-14 22:28:59;280;141;42;19;14;13;8;8;6;4;3
2019-08-14 22:29:58;280;141;42;19;14;13;8;8;6;4;3
2019-08-14 22:30:59;280;141;42;19;14;13;8;8;6;4;3
2019-08-14 22:31:59;280;141;42;19;14;13;8;8;6;4;3
2019-08-14 22:32:58;280;141;42;19;14;13;8;8;6;4;3
2019-08-14 22:33:59;280;141;42;19;14;13;8;8;6;4;3
2019-08-14 22:34:58;280;141;42;19;14;13;8;8;6;4;3
2019-08-14 22:35:59;281;141;42;20;14;13;8;8;6;4;3
2019-08-14 22:36:59;281;141;42;20;14;13;8;8;6;4;3
2019-08-14 22:37:58;281;141;42;20;14;13;8;8;6;4;3
2019-08-14 22:38:59;281;141;42;20;14;13;8;8;6;4;3
2019-08-14 22:39:59;281;141;42;20;14;13;8;8;6;4;3
2019-08-14 22:40:58;281;141;42;20;14;13;8;8;6;4;3
2019-08-14 22:41:59;283;142;42;20;15;13;8;8;6;4;3
2019-08-14 22:42:59;283;142;42;20;15;13;8;8;6;4;3
2019-08-14 22:43:58;283;142;42;20;15;13;8;8;6;4;3
2019-08-14 22:44:59;283;142;42;20;15;13;8;8;6;4;3
2019-08-14 22:45:59;283;142;42;20;15;13;8;8;6;4;3
2019-08-14 22:46:58;283;142;42;20;15;13;8;8;6;4;3
2019-08-14 22:47:59;283;142;42;20;15;13;8;8;6;4;3
2019-08-14 22:48:59;283;142;42;20;15;13;8;8;6;4;3
2019-08-14 22:49:58;283;142;42;20;15;13;8;8;6;4;3
2019-08-14 22:50:59;283;142;42;20;15;13;8;8;6;4;3
2019-08-14 22:51:59;283;142;42;20;15;13;8;8;6;4;3
2019-08-14 22:52:58;283;142;42;20;15;13;8;8;6;4;3
2019-08-14 22:53:59;283;142;42;20;15;13;8;8;6;4;3
2019-08-14 22:54:59;282;142;41;20;15;13;8;8;6;4;3
2019-08-14 22:55:58;282;142;41;20;15;13;8;8;6;4;3
2019-08-14 22:56:59;282;142;41;20;15;13;8;8;6;4;3
2019-08-14 22:57:59;282;142;41;20;15;13;8;8;6;4;3
2019-08-14 22:58:58;282;142;41;20;15;13;8;8;6;4;3
2019-08-14 22:59:59;282;142;41;20;15;13;8;8;6;4;3
2019-08-14 23:00:59;282;142;41;20;15;13;8;8;6;4;3
2019-08-14 23:01:58;282;142;41;20;15;13;8;8;6;4;3
2019-08-14 23:02:59;282;142;41;20;15;13;8;8;6;4;3
2019-08-14 23:03:59;282;142;41;20;15;13;8;8;6;4;3
2019-08-14 23:04:58;282;142;41;20;15;13;8;8;6;4;3
2019-08-14 23:05:59;283;143;41;20;15;13;8;8;6;4;3
2019-08-14 23:06:58;283;143;41;20;15;13;8;8;6;4;3
2019-08-14 23:07:59;283;143;41;20;15;13;8;8;6;4;3
2019-08-14 23:08:59;283;143;41;20;15;13;8;8;6;4;3
2019-08-14 23:09:58;283;143;41;20;15;13;8;8;6;4;3
2019-08-14 23:10:59;283;143;41;20;15;13;8;8;6;4;3
2019-08-14 23:11:59;283;143;41;20;15;13;8;8;6;4;3
2019-08-14 23:12:59;285;145;41;20;15;13;8;8;6;4;3
2019-08-14 23:13:58;285;145;41;20;15;13;8;8;6;4;3
2019-08-14 23:14:59;285;145;41;20;15;13;8;8;6;4;3
2019-08-14 23:15:59;285;145;41;20;15;13;8;8;6;4;3
2019-08-14 23:16:58;285;145;41;20;15;13;8;8;6;4;3
2019-08-14 23:17:59;285;145;41;20;15;13;8;8;6;4;3
2019-08-14 23:18:59;285;145;41;20;15;13;8;8;6;4;3
2019-08-14 23:19:58;285;145;41;20;15;13;8;8;6;4;3
2019-08-14 23:20:59;284;144;41;20;15;13;8;8;6;4;3
2019-08-14 23:21:58;284;144;41;20;15;13;8;8;6;4;3
2019-08-14 23:22:59;284;144;41;20;15;13;8;8;6;4;3
2019-08-14 23:23:59;284;144;41;20;15;13;8;8;6;4;3
2019-08-14 23:24:58;285;144;42;20;15;13;8;8;6;4;3
2019-08-14 23:25:59;285;144;42;20;15;13;8;8;6;4;3
2019-08-14 23:26:58;285;144;42;20;15;13;8;8;6;4;3
2019-08-14 23:27:59;285;144;42;20;15;13;8;8;6;4;3
2019-08-14 23:28:59;285;144;42;20;15;13;8;8;6;4;3
2019-08-14 23:29:58;285;144;42;20;15;13;8;8;6;4;3
2019-08-14 23:30:59;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:31:59;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:32:58;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:33:59;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:34:58;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:35:59;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:36:59;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:37:58;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:38:59;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:39:59;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:40:58;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:41:59;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:42:59;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:43:58;286;145;42;20;15;13;8;8;6;4;3
2019-08-14 23:44:59;285;145;42;20;15;12;8;8;6;4;3
2019-08-14 23:45:59;285;145;42;20;15;12;8;8;6;4;3
2019-08-14 23:46:58;285;145;42;20;15;12;8;8;6;4;3
2019-08-14 23:47:59;285;145;42;20;15;12;8;8;6;4;3
2019-08-14 23:48:59;285;145;42;20;15;12;8;8;6;4;3
2019-08-14 23:49:58;285;145;42;20;15;12;8;8;6;4;3
2019-08-14 23:50:59;286;146;42;20;15;12;8;8;6;4;3
2019-08-14 23:51:59;286;146;42;20;15;12;8;8;6;4;3
2019-08-14 23:52:58;286;146;42;20;15;12;8;8;6;4;3
2019-08-14 23:53:59;286;146;42;20;15;12;8;8;6;4;3
2019-08-14 23:54:59;286;146;42;20;15;12;8;8;6;4;3
2019-08-14 23:55:58;286;147;42;19;15;12;8;8;6;4;3
2019-08-14 23:56:59;285;147;41;19;15;12;8;8;6;4;3
2019-08-14 23:57:59;285;147;41;19;15;12;8;8;6;4;3
2019-08-14 23:58:58;283;147;39;19;15;12;8;8;6;4;3
2019-08-14 23:59:59;284;147;40;19;15;12;9;7;6;4;3
