datetime;total_votes;nekto_mozg;Neymar_Junior;shamanka2_0;maria_ego;navalny;vatnostakan;quick_justice;Helter;Ejik;Dirtylieutenant
2020-11-11 19:45:59;199;97;34;19;11;7;6;4;3;3;3
2020-11-11 19:46:59;199;97;34;19;11;7;6;4;3;3;3
2020-11-11 19:47:58;199;97;34;19;11;7;6;4;3;3;3
2020-11-11 19:48:59;199;97;34;19;11;7;6;4;3;3;3
2020-11-11 19:49:59;200;98;34;19;11;7;6;4;3;3;3
2020-11-11 19:50:58;200;98;34;19;11;7;6;4;3;3;3
2020-11-11 19:51:59;200;98;34;19;11;7;6;4;3;3;3
2020-11-11 19:52:59;200;98;34;19;11;7;6;4;3;3;3
2020-11-11 19:53:58;200;98;34;19;11;7;6;4;3;3;3
2020-11-11 19:54:59;200;98;34;19;11;7;6;4;3;3;3
2020-11-11 19:55:59;200;98;34;19;11;7;6;4;3;3;3
2020-11-11 19:56:58;200;98;34;19;11;7;6;4;3;3;3
2020-11-11 19:57:59;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 19:58:59;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 19:59:59;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:00:58;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:01:59;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:02:59;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:03:58;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:04:59;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:05:59;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:06:58;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:07:59;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:08:59;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:09:59;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:10:58;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:11:59;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:12:59;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:13:58;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:14:59;199;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:15:59;200;98;34;19;11;7;6;4;3;3;3
2020-11-11 20:16:58;201;99;34;19;11;7;6;4;3;3;3
2020-11-11 20:17:59;201;99;34;19;11;7;6;4;3;3;3
2020-11-11 20:18:59;201;99;34;19;11;7;6;4;3;3;3
2020-11-11 20:19:58;201;99;34;19;11;7;6;4;3;3;3
2020-11-11 20:20:59;202;99;34;19;12;7;6;4;3;3;3
2020-11-11 20:21:59;202;99;34;19;12;7;6;4;3;3;3
2020-11-11 20:22:58;202;99;34;19;12;7;6;4;3;3;3
2020-11-11 20:23:59;202;99;34;19;12;7;6;4;3;3;3
2020-11-11 20:24:59;203;100;34;19;12;7;6;4;3;3;3
2020-11-11 20:26:00;203;100;34;19;12;7;6;4;3;3;3
2020-11-11 20:26:58;203;100;34;19;12;7;6;4;3;3;3
2020-11-11 20:27:59;203;100;34;19;12;7;6;4;3;3;3
2020-11-11 20:28:58;203;100;34;19;12;7;6;4;3;3;3
2020-11-11 20:29:59;204;101;34;19;12;7;6;4;3;3;3
2020-11-11 20:31:00;204;101;34;19;12;7;6;4;3;3;3
2020-11-11 20:31:58;204;101;34;19;12;7;6;4;3;3;3
2020-11-11 20:32:59;204;101;34;19;12;7;6;4;3;3;3
2020-11-11 20:33:58;204;101;34;19;12;7;6;4;3;3;3
2020-11-11 20:34:59;205;101;35;19;12;7;6;4;3;3;3
2020-11-11 20:35:59;205;101;35;19;12;7;6;4;3;3;3
2020-11-11 20:36:58;205;101;35;19;12;7;6;4;3;3;3
2020-11-11 20:37:59;205;101;35;19;12;7;6;4;3;3;3
2020-11-11 20:38:59;205;101;35;19;12;7;6;4;3;3;3
2020-11-11 20:39:58;205;101;35;19;12;7;6;4;3;3;3
2020-11-11 20:40:59;205;101;35;19;12;7;6;4;3;3;3
2020-11-11 20:41:59;205;101;35;19;12;7;6;4;3;3;3
2020-11-11 20:43:00;205;101;35;19;12;7;6;4;3;3;3
2020-11-11 20:43:58;206;101;35;20;12;7;6;4;3;3;3
2020-11-11 20:44:59;206;101;35;20;12;7;6;4;3;3;3
2020-11-11 20:45:59;206;101;35;20;12;7;6;4;3;3;3
2020-11-11 20:46:58;207;101;35;21;12;7;6;4;3;3;3
2020-11-11 20:47:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 20:48:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 20:49:58;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 20:50:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 20:51:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 20:52:58;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 20:53:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 20:54:58;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 20:55:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 20:57:00;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 20:57:58;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 20:58:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 20:59:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:00:58;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:01:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:02:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:03:58;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:04:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:05:58;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:06:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:07:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:08:58;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:09:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:10:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:11:58;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:12:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:13:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:14:58;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:15:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:16:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:17:58;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:18:59;209;102;35;22;12;7;6;4;3;3;3
2020-11-11 21:20:00;210;103;35;22;12;7;6;4;3;3;3
2020-11-11 21:20:58;210;103;35;22;12;7;6;4;3;3;3
2020-11-11 21:21:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:22:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:23:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:24:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:25:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:26:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:27:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:28:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:29:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:30:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:32:00;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:32:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:33:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:35:00;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:35:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:36:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:37:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:38:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:39:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:40:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:41:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:42:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:43:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:44:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:45:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:46:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:47:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:48:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:49:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:50:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:51:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:52:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:53:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:54:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:55:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:56:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:57:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:58:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 21:59:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 22:00:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 22:01:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 22:02:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 22:03:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 22:04:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 22:05:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 22:06:58;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 22:07:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 22:08:59;211;103;35;22;13;7;6;4;3;3;3
2020-11-11 22:09:58;212;103;36;22;13;7;6;4;3;3;3
2020-11-11 22:10:59;214;104;36;22;13;7;6;4;3;3;3
2020-11-11 22:11:59;214;104;36;22;13;7;6;4;3;3;3
2020-11-11 22:12:58;215;105;36;22;13;7;6;4;3;3;3
2020-11-11 22:13:59;216;105;37;22;13;7;6;4;3;3;3
2020-11-11 22:14:59;216;105;37;22;13;7;6;4;3;3;3
2020-11-11 22:15:59;216;105;37;22;13;7;6;4;3;3;3
2020-11-11 22:16:58;216;105;37;22;13;7;6;4;3;3;3
2020-11-11 22:17:59;216;105;37;22;13;7;6;4;3;3;3
2020-11-11 22:18:58;216;106;36;22;13;7;6;4;3;3;3
2020-11-11 22:19:59;216;106;36;22;13;7;6;4;3;3;3
2020-11-11 22:20:59;216;106;36;22;13;7;6;4;3;3;3
2020-11-11 22:21:59;218;106;36;22;13;8;6;4;3;3;3
2020-11-11 22:22:58;218;106;36;22;13;8;6;4;3;3;3
2020-11-11 22:23:59;219;106;36;23;13;8;6;4;3;3;3
2020-11-11 22:24:59;219;106;36;23;13;8;6;4;3;3;3
2020-11-11 22:25:58;220;107;36;23;13;8;6;4;3;3;3
2020-11-11 22:26:59;220;107;36;23;13;8;6;4;3;3;3
2020-11-11 22:27:59;220;107;36;23;13;8;6;4;3;3;3
2020-11-11 22:28:58;222;108;36;23;13;8;6;4;3;3;3
2020-11-11 22:29:59;222;108;36;23;13;8;6;4;3;3;3
2020-11-11 22:30:59;222;108;36;23;13;8;6;4;3;3;3
2020-11-11 22:31:58;222;108;36;23;13;8;6;4;3;3;3
2020-11-11 22:32:59;223;108;36;23;13;8;6;4;4;3;3
2020-11-11 22:33:59;223;108;36;23;13;8;6;4;4;3;3
2020-11-11 22:34:58;223;108;36;23;13;8;6;4;4;3;3
2020-11-11 22:35:59;223;108;36;23;13;8;6;4;4;3;3
2020-11-11 22:36:58;223;108;36;23;13;8;6;4;4;3;3
2020-11-11 22:37:59;223;108;36;23;13;8;6;4;4;3;3
2020-11-11 22:38:59;224;109;36;23;13;8;6;4;4;3;3
2020-11-11 22:39:58;224;109;36;23;13;8;6;4;4;3;3
2020-11-11 22:40:59;224;109;36;23;13;8;6;4;4;3;3
2020-11-11 22:41:58;225;109;36;23;13;8;6;5;4;3;3
2020-11-11 22:42:59;225;109;36;23;13;8;6;5;4;3;3
2020-11-11 22:43:59;225;109;36;23;13;8;6;5;4;3;3
2020-11-11 22:44:58;225;109;36;23;13;8;6;5;4;3;3
2020-11-11 22:45:59;225;109;36;23;13;8;6;5;4;3;3
2020-11-11 22:46:59;225;109;36;23;13;8;6;5;4;3;3
2020-11-11 22:47:58;225;109;35;23;13;8;6;5;4;3;3
2020-11-11 22:48:59;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 22:49:59;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 22:50:58;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 22:51:59;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 22:52:59;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 22:53:58;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 22:54:59;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 22:55:59;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 22:56:58;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 22:57:59;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 22:58:59;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 22:59:58;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 23:00:59;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 23:01:58;226;110;35;23;13;8;6;5;4;3;3
2020-11-11 23:02:59;227;110;35;23;13;8;6;5;4;3;3
2020-11-11 23:03:58;227;110;35;23;13;8;6;5;4;3;3
2020-11-11 23:04:59;227;110;35;23;13;8;6;5;4;3;3
2020-11-11 23:05:59;227;110;35;23;13;8;6;5;4;3;3
2020-11-11 23:06:58;227;110;35;23;13;8;6;5;4;3;3
2020-11-11 23:07:59;228;110;35;23;13;8;6;5;4;3;4
2020-11-11 23:08:59;228;110;35;23;13;8;6;5;4;3;4
2020-11-11 23:09:58;228;110;35;23;13;8;6;5;4;3;4
2020-11-11 23:10:59;228;110;35;23;13;8;6;5;4;3;4
2020-11-11 23:11:59;228;110;35;23;13;8;6;5;4;3;4
2020-11-11 23:12:58;228;110;35;23;13;8;6;5;4;3;4
2020-11-11 23:13:59;229;110;35;24;13;8;6;5;4;3;4
2020-11-11 23:14:59;230;111;35;24;13;8;6;5;4;3;4
2020-11-11 23:15:58;230;111;35;24;13;8;6;5;4;3;4
2020-11-11 23:16:59;230;111;35;24;13;8;6;5;4;3;4
2020-11-11 23:17:58;230;110;35;24;14;8;6;5;4;3;4
2020-11-11 23:18:59;230;110;35;24;14;8;6;5;4;3;4
2020-11-11 23:19:59;231;111;35;24;14;8;6;5;4;3;4
2020-11-11 23:20:58;231;111;35;24;14;8;6;5;4;3;4
2020-11-11 23:21:59;230;111;35;24;14;8;6;5;4;3;3
2020-11-11 23:22:59;230;111;35;24;14;8;6;5;4;3;3
2020-11-11 23:23:58;231;111;35;24;14;9;6;5;4;3;3
2020-11-11 23:24:59;231;111;35;24;14;9;6;5;4;3;3
2020-11-11 23:25:59;231;111;35;24;14;9;6;5;4;3;3
2020-11-11 23:26:58;231;111;35;24;14;9;6;5;4;3;3
2020-11-11 23:27:59;232;111;36;24;14;9;6;5;4;3;3
2020-11-11 23:28:58;232;111;36;24;14;9;6;5;4;3;3
2020-11-11 23:29:59;232;111;36;24;14;9;6;5;4;3;3
2020-11-11 23:30:59;233;112;36;24;14;9;6;5;4;3;3
2020-11-11 23:31:58;233;112;36;24;14;9;6;5;4;3;3
2020-11-11 23:32:59;233;112;36;24;14;9;6;5;4;3;3
2020-11-11 23:33:59;233;112;36;24;14;9;6;5;4;3;3
2020-11-11 23:34:58;233;112;36;24;14;9;6;5;4;3;3
2020-11-11 23:35:59;233;112;36;24;14;9;6;5;4;3;3
2020-11-11 23:37:00;234;113;36;24;14;9;6;5;4;3;3
2020-11-11 23:37:58;234;113;36;24;14;9;6;5;4;3;3
2020-11-11 23:38:59;234;113;36;24;14;9;6;5;4;3;3
2020-11-11 23:39:58;233;113;36;23;14;9;6;5;4;3;3
2020-11-11 23:40:59;234;114;36;23;14;9;6;5;4;3;3
2020-11-11 23:41:59;234;114;36;23;14;9;6;5;4;3;3
2020-11-11 23:42:58;234;114;36;23;14;9;6;5;4;3;3
2020-11-11 23:43:59;234;114;36;23;14;9;6;5;4;3;3
2020-11-11 23:44:59;234;114;36;23;14;9;6;5;4;3;3
2020-11-11 23:45:58;234;114;36;23;14;9;6;5;4;3;3
2020-11-11 23:46:59;234;114;36;23;14;9;6;5;4;3;3
2020-11-11 23:47:59;234;114;36;23;14;9;6;5;4;3;3
2020-11-11 23:48:58;235;115;36;23;14;9;6;5;4;3;3
2020-11-11 23:49:59;235;115;36;23;14;9;6;5;4;3;3
2020-11-11 23:50:59;235;115;36;23;14;9;6;5;4;3;3
2020-11-11 23:51:58;235;115;36;23;14;9;6;5;4;3;3
2020-11-11 23:52:59;235;115;36;23;14;9;6;5;4;3;3
2020-11-11 23:53:58;235;115;36;23;14;9;6;5;4;3;3
2020-11-11 23:54:59;235;115;36;23;14;9;6;5;4;3;3
2020-11-11 23:55:59;235;115;36;23;14;9;6;5;4;3;3
2020-11-11 23:56:58;235;115;36;23;14;9;6;5;4;3;3
2020-11-11 23:57:59;235;115;36;23;14;9;6;5;4;3;3
2020-11-11 23:58:59;237;116;36;24;14;9;6;5;4;3;3
2020-11-11 23:59:58;237;116;36;24;14;9;6;5;4;3;3
