datetime;total_votes;BoobkaGop;Рысьь;Wiedemann;FRANNI;pupsique;brammator;Lanista;Der_Sturmer;ielarud;praktik
2019-04-03 23:33:59;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:34:59;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:35:58;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:36:59;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:37:59;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:38:58;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:39:59;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:40:59;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:41:58;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:42:59;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:43:58;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:44:59;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:45:59;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:46:58;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:47:59;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:48:59;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:49:58;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:50:59;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:51:59;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:52:58;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:53:59;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:54:59;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:55:58;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:56:59;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:57:59;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:58:58;194;80;36;15;14;9;5;5;5;3;3
2019-04-03 23:59:59;194;80;36;15;14;9;5;5;5;3;3
