datetime;total_votes;leprovalentin;Grit;АНАРХИЯ;KOCTOPE3;shamanka2_1;Wiedemann;Rumpelstilzchen;ruweb;Finsternis;shturn
2021-02-10 19:40:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:41:58;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:42:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:44:00;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:44:58;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:45:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:46:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:47:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:48:58;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:49:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:50:58;219;75;68;20;14;5;8;7;5;2;0
2021-02-10 19:51:59;219;75;68;20;14;5;8;7;5;2;0
2021-02-10 19:52:59;219;75;68;20;14;5;8;7;5;2;0
2021-02-10 19:53:58;219;75;68;20;14;5;8;7;5;2;0
2021-02-10 19:54:59;220;75;69;20;14;5;8;7;5;2;0
2021-02-10 19:55:59;220;75;69;20;14;5;8;7;5;2;0
2021-02-10 19:56:58;220;75;69;20;14;5;8;7;5;2;0
2021-02-10 19:57:59;220;75;69;20;14;5;8;7;5;2;0
2021-02-10 19:58:59;220;75;69;20;14;5;8;7;5;2;0
2021-02-10 19:59:58;220;75;69;20;14;5;8;7;5;2;0
2021-02-10 20:00:59;220;75;69;20;14;5;8;7;5;2;0
2021-02-10 20:01:59;220;75;69;20;14;5;8;7;5;2;0
2021-02-10 20:02:58;221;76;69;20;14;5;8;7;5;2;0
2021-02-10 20:03:59;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:04:59;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:05:58;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:06:59;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:07:59;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:08:58;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:09:59;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:11:00;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:11:58;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:12:59;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:13:58;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:14:59;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:15:59;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:16:58;222;77;69;20;14;5;8;7;5;2;0
2021-02-10 20:17:59;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:18:58;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:19:59;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:20:58;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:21:59;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:22:58;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:23:59;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:24:59;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:25:58;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:26:59;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:27:59;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:28:58;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:29:59;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:30:58;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:31:59;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:32:58;223;77;70;20;14;5;8;7;5;2;0
2021-02-10 20:33:59;224;78;70;20;14;5;8;7;5;2;0
2021-02-10 20:34:58;224;78;70;20;14;5;8;7;5;2;0
2021-02-10 20:35:59;224;78;70;20;14;5;8;7;5;2;0
2021-02-10 20:36:59;224;78;70;20;14;5;8;7;5;2;0
2021-02-10 20:37:59;224;78;70;20;14;5;8;7;5;2;0
2021-02-10 20:38:58;224;78;70;20;14;5;8;7;5;2;0
2021-02-10 20:39:59;224;78;70;20;14;5;8;7;5;2;0
2021-02-10 20:40:59;224;78;70;20;14;5;8;7;5;2;0
2021-02-10 20:41:58;224;78;70;20;14;5;8;7;5;2;0
2021-02-10 20:42:59;224;78;70;20;14;5;8;7;5;2;0
2021-02-10 20:43:58;224;78;70;20;14;5;8;7;5;2;0
2021-02-10 20:44:59;225;78;71;20;14;5;8;7;5;2;0
2021-02-10 20:45:58;225;78;71;20;14;5;8;7;5;2;0
2021-02-10 20:46:59;225;78;71;20;14;5;8;7;5;2;0
2021-02-10 20:47:58;225;78;71;20;14;5;8;7;5;2;0
2021-02-10 20:48:59;225;78;71;20;14;5;8;7;5;2;0
2021-02-10 20:49:59;226;78;71;20;15;5;8;7;5;2;0
2021-02-10 20:50:58;226;78;71;20;15;5;8;7;5;2;0
2021-02-10 20:51:59;226;78;71;20;15;5;8;7;5;2;0
2021-02-10 20:52:59;226;78;71;20;15;5;8;7;5;2;0
2021-02-10 20:53:58;226;78;71;20;15;5;8;7;5;2;0
2021-02-10 20:54:59;226;78;72;20;14;5;8;7;5;2;0
2021-02-10 20:55:59;226;78;72;20;14;5;8;7;5;2;0
2021-02-10 20:56:58;227;78;73;20;14;5;8;7;5;2;0
2021-02-10 20:57:59;227;78;73;20;14;5;8;7;5;2;0
2021-02-10 20:58:58;227;78;73;20;14;5;8;7;5;2;0
2021-02-10 20:59:59;227;78;73;20;14;5;8;7;5;2;0
2021-02-10 21:00:59;227;78;73;20;14;5;8;7;5;2;0
2021-02-10 21:01:58;227;78;73;20;14;5;8;7;5;2;0
2021-02-10 21:02:59;228;78;74;20;14;5;8;7;5;2;0
2021-02-10 21:03:59;229;78;75;20;14;5;8;7;5;2;0
2021-02-10 21:04:58;229;78;75;20;14;5;8;7;5;2;0
2021-02-10 21:05:59;229;78;75;20;14;5;8;7;5;2;0
2021-02-10 21:06:59;229;78;75;20;14;5;8;7;5;2;0
2021-02-10 21:07:58;230;78;75;20;14;6;8;7;5;2;0
2021-02-10 21:08:59;230;78;75;20;14;6;8;7;5;2;0
2021-02-10 21:09:59;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:10:59;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:11:59;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:12:58;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:13:59;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:14:59;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:15:58;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:16:59;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:17:58;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:18:59;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:19:58;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:20:59;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:21:59;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:22:58;231;78;76;20;14;6;8;7;5;2;0
2021-02-10 21:23:59;232;79;76;20;14;6;8;7;5;2;0
2021-02-10 21:24:58;232;79;76;20;14;6;8;7;5;2;0
2021-02-10 21:25:59;232;79;76;20;14;6;8;7;5;2;0
2021-02-10 21:26:58;232;79;76;20;14;6;8;7;5;2;0
2021-02-10 21:27:59;232;79;76;20;14;6;8;7;5;2;0
2021-02-10 21:28:59;232;79;76;20;14;6;8;7;5;2;0
2021-02-10 21:29:59;232;79;76;20;14;6;8;7;5;2;0
2021-02-10 21:30:58;232;79;76;20;14;6;8;7;5;2;0
2021-02-10 21:31:59;233;79;77;20;14;6;8;7;5;2;0
2021-02-10 21:32:58;233;79;77;20;14;6;8;7;5;2;0
2021-02-10 21:33:59;233;79;77;20;14;6;8;7;5;2;0
2021-02-10 21:34:59;233;79;77;20;14;6;8;7;5;2;0
2021-02-10 21:35:58;233;79;77;20;14;6;8;7;5;2;0
2021-02-10 21:36:59;233;79;77;20;14;6;8;7;5;2;0
2021-02-10 21:37:59;233;79;77;20;14;6;8;7;5;2;0
2021-02-10 21:38:58;233;80;77;20;14;6;8;6;5;2;0
2021-02-10 21:39:59;235;81;77;20;14;6;8;6;5;2;0
2021-02-10 21:40:59;235;81;77;20;14;6;8;6;5;2;0
2021-02-10 21:41:58;235;81;77;20;14;6;8;6;5;2;0
2021-02-10 21:42:59;235;81;77;20;14;6;8;6;5;2;0
2021-02-10 21:43:59;235;81;77;20;14;6;8;6;5;2;0
2021-02-10 21:44:59;235;81;77;20;14;6;8;6;5;2;0
2021-02-10 21:45:59;235;81;77;20;14;6;8;6;5;2;0
2021-02-10 21:46:58;235;81;77;20;14;6;8;6;5;2;0
2021-02-10 21:47:59;235;81;77;20;14;6;8;6;5;2;0
2021-02-10 21:48:58;235;81;77;20;14;6;8;6;5;2;0
2021-02-10 21:49:59;235;81;77;20;14;6;8;6;5;2;0
2021-02-10 21:50:58;235;82;76;20;14;6;8;6;5;2;0
2021-02-10 21:51:59;235;82;76;20;14;6;8;6;5;2;0
2021-02-10 21:52:59;235;83;76;20;14;5;8;6;5;2;0
2021-02-10 21:53:58;235;83;76;20;14;5;8;6;5;2;0
2021-02-10 21:54:59;235;83;76;20;14;5;8;6;5;2;0
2021-02-10 21:55:59;235;83;76;20;14;5;8;6;5;2;0
2021-02-10 21:56:58;235;83;76;20;14;5;8;6;5;2;0
2021-02-10 21:57:59;235;83;76;20;14;5;8;6;5;2;0
2021-02-10 21:58:59;235;83;76;20;14;5;8;6;5;2;0
2021-02-10 21:59:58;235;83;76;20;14;5;8;6;5;2;0
2021-02-10 22:00:59;235;83;76;20;14;5;8;6;5;2;0
2021-02-10 22:01:59;235;83;76;20;14;5;8;6;5;2;0
2021-02-10 22:02:58;235;83;76;20;14;5;8;6;5;2;0
2021-02-10 22:03:59;236;84;76;20;14;5;8;6;5;2;0
2021-02-10 22:04:58;237;84;76;20;14;5;8;6;5;2;0
2021-02-10 22:05:59;237;84;76;20;14;5;8;6;5;2;0
2021-02-10 22:07:00;237;84;76;20;14;5;8;6;5;2;0
2021-02-10 22:07:58;237;84;76;20;14;5;8;6;5;2;0
2021-02-10 22:08:59;237;84;76;20;14;5;8;6;5;2;0
2021-02-10 22:10:00;237;84;76;20;14;5;8;6;5;2;0
2021-02-10 22:10:58;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:11:59;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:12:58;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:13:59;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:14:58;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:15:59;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:16:58;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:17:59;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:18:59;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:19:58;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:20:59;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:21:59;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:22:59;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:23:58;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:24:59;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:25:59;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:26:58;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:27:59;238;85;76;20;14;5;8;6;5;2;0
2021-02-10 22:28:59;239;86;76;20;14;5;8;6;5;2;0
2021-02-10 22:29:58;239;86;76;20;14;5;8;6;5;2;0
2021-02-10 22:31:00;239;86;76;20;14;5;8;6;5;2;0
2021-02-10 22:31:58;239;86;76;20;14;5;8;6;5;2;0
2021-02-10 22:32:59;239;86;76;20;14;5;8;6;5;2;0
2021-02-10 22:33:58;239;86;76;20;14;5;8;6;5;2;0
2021-02-10 22:34:59;239;86;76;20;14;5;8;6;5;2;0
2021-02-10 22:35:59;239;86;76;20;14;5;8;6;5;2;0
2021-02-10 22:36:58;239;86;76;20;14;5;8;6;5;2;0
2021-02-10 22:37:59;239;86;76;20;14;5;8;6;5;2;0
2021-02-10 22:38:59;238;86;76;20;13;5;8;6;5;2;0
2021-02-10 22:39:58;238;86;76;20;13;5;8;6;5;2;0
2021-02-10 22:40:59;238;86;76;20;13;5;8;6;5;2;0
2021-02-10 22:41:59;238;86;76;20;13;5;8;6;5;2;0
2021-02-10 22:42:58;238;86;76;20;13;5;8;6;5;2;0
2021-02-10 22:43:59;238;86;76;20;13;5;8;6;5;2;0
2021-02-10 22:44:58;238;86;76;20;13;5;8;6;5;2;0
2021-02-10 22:45:59;238;86;76;20;13;5;8;6;5;2;0
2021-02-10 22:46:59;238;86;76;20;13;5;8;6;5;2;0
2021-02-10 22:48:00;238;86;76;20;13;5;8;6;5;2;0
2021-02-10 22:48:58;238;86;76;20;13;5;8;6;5;2;0
2021-02-10 22:49:59;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 22:50:58;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 22:51:59;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 22:52:59;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 22:53:58;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 22:54:59;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 22:55:59;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 22:56:58;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 22:57:59;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 22:58:58;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 22:59:59;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 23:00:58;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 23:01:59;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 23:02:59;239;87;76;20;13;5;8;6;5;2;0
2021-02-10 23:03:58;240;88;76;20;13;5;8;6;5;2;0
2021-02-10 23:04:59;240;88;76;20;13;5;8;6;5;2;0
2021-02-10 23:05:59;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:06:58;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:07:59;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:08:58;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:09:59;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:10:59;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:11:58;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:12:59;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:13:59;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:14:58;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:15:59;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:16:58;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:17:59;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:18:59;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:19:58;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:20:59;241;88;76;20;13;5;8;6;5;2;1
2021-02-10 23:22:00;242;89;76;20;13;5;8;6;5;2;1
2021-02-10 23:22:58;242;89;76;20;13;5;8;6;5;2;1
2021-02-10 23:23:59;242;89;76;20;13;5;8;6;5;2;1
2021-02-10 23:24:58;243;89;76;20;13;6;8;6;5;2;1
2021-02-10 23:25:59;243;89;76;20;13;6;8;6;5;2;1
2021-02-10 23:26:58;244;89;77;20;13;6;8;6;5;2;1
2021-02-10 23:27:59;244;89;77;20;13;6;8;6;5;2;1
2021-02-10 23:28:59;244;89;77;20;13;6;8;6;5;2;1
2021-02-10 23:29:58;244;89;77;20;13;6;8;6;5;2;1
2021-02-10 23:30:59;246;89;78;20;13;7;8;6;5;2;1
2021-02-10 23:31:58;246;89;78;20;13;7;8;6;5;2;1
2021-02-10 23:32:59;246;89;78;20;13;7;8;6;5;2;1
2021-02-10 23:33:59;246;89;78;20;13;7;8;6;5;2;1
2021-02-10 23:34:58;246;89;78;20;13;7;8;6;5;2;1
2021-02-10 23:35:59;246;89;78;20;13;7;8;6;5;2;1
2021-02-10 23:36:58;246;89;78;20;13;7;8;6;5;2;1
2021-02-10 23:37:59;246;89;78;20;13;7;8;6;5;2;1
2021-02-10 23:38:58;246;89;78;20;13;7;8;6;5;2;1
2021-02-10 23:39:59;246;89;78;20;13;7;8;6;5;2;1
2021-02-10 23:40:58;246;89;78;20;13;7;8;6;5;2;1
2021-02-10 23:41:59;246;89;78;20;13;7;8;6;5;2;1
2021-02-10 23:42:59;246;89;78;20;13;7;8;6;5;2;1
2021-02-10 23:43:58;247;89;78;20;13;7;8;6;5;3;1
2021-02-10 23:44:59;247;89;78;20;13;7;8;6;5;3;1
2021-02-10 23:45:58;247;89;78;20;13;7;8;6;5;3;1
2021-02-10 23:46:59;247;89;78;20;13;7;8;6;5;3;1
2021-02-10 23:47:59;247;89;78;20;13;7;8;6;5;3;1
2021-02-10 23:48:58;247;89;78;20;13;7;8;6;5;3;1
2021-02-10 23:49:59;247;89;78;20;13;7;8;6;5;3;1
2021-02-10 23:50:58;247;89;78;20;13;7;8;6;5;3;1
2021-02-10 23:51:59;248;89;78;20;13;8;8;6;5;3;1
2021-02-10 23:52:58;248;89;78;20;13;8;8;6;5;3;1
2021-02-10 23:53:59;247;88;78;20;13;8;8;6;5;3;1
2021-02-10 23:54:59;247;88;78;20;13;8;8;6;5;3;1
2021-02-10 23:55:58;247;88;78;20;13;8;8;6;5;3;1
2021-02-10 23:56:59;247;88;78;20;13;8;8;6;5;3;1
2021-02-10 23:57:59;247;88;78;20;13;8;8;6;5;3;1
2021-02-10 23:58:58;248;89;78;20;13;8;8;6;5;3;1
2021-02-10 23:59:59;248;89;78;20;13;8;8;6;5;3;1
