datetime;total_votes;thaisia_b;Есения;pupsique;Wiedemann;Terkin;voklo;Bf109H;XASSA;uisky;akuaku
2019-06-05 19:40:59;186;61;56;11;12;9;8;8;6;4;3
2019-06-05 19:41:59;186;61;56;11;12;9;8;8;6;4;3
2019-06-05 19:42:58;186;61;56;11;12;9;8;8;6;4;3
2019-06-05 19:43:59;186;61;56;11;12;9;8;8;6;4;3
2019-06-05 19:44:59;185;61;55;11;12;9;8;8;6;4;3
2019-06-05 19:45:58;185;61;55;11;12;9;8;8;6;4;3
2019-06-05 19:46:59;184;61;55;11;12;9;8;8;6;3;3
2019-06-05 19:47:59;185;61;56;11;12;9;8;8;6;3;3
2019-06-05 19:48:58;185;61;56;11;12;9;8;8;6;3;3
2019-06-05 19:49:59;185;61;56;11;12;9;8;8;6;3;3
2019-06-05 19:50:59;185;61;56;11;12;9;8;8;6;3;3
2019-06-05 19:51:58;185;61;56;11;12;9;8;8;6;3;3
2019-06-05 19:52:59;185;61;55;11;12;9;8;8;6;3;3
2019-06-05 19:53:59;187;62;55;11;12;9;8;8;6;4;3
2019-06-05 19:54:58;187;62;55;11;12;9;8;8;6;4;3
2019-06-05 19:55:59;187;62;55;11;12;9;8;8;6;4;3
2019-06-05 19:57:00;188;62;56;11;12;9;8;8;6;4;3
2019-06-05 19:57:58;188;62;56;11;12;9;8;8;6;4;3
2019-06-05 19:58:59;188;62;56;11;12;9;8;8;6;4;3
2019-06-05 19:59:59;188;62;56;11;12;9;8;8;6;4;3
2019-06-05 20:00:58;188;62;56;11;12;9;8;8;6;4;3
2019-06-05 20:01:59;188;62;56;11;12;9;8;8;6;4;3
2019-06-05 20:02:58;188;62;56;11;12;9;8;8;6;4;3
2019-06-05 20:03:59;188;62;56;11;12;9;8;8;6;4;3
2019-06-05 20:04:59;188;62;56;11;12;9;8;8;6;4;3
2019-06-05 20:05:58;189;63;56;11;12;9;8;8;6;4;3
2019-06-05 20:06:59;189;63;56;11;12;9;8;8;6;4;3
2019-06-05 20:07:58;189;63;56;11;12;9;8;8;6;4;3
2019-06-05 20:08:59;189;63;56;11;12;9;8;8;6;4;3
2019-06-05 20:09:59;189;63;56;11;12;9;8;8;6;4;3
2019-06-05 20:10:58;189;63;56;11;12;9;8;8;6;4;3
2019-06-05 20:11:59;189;63;56;11;12;9;8;8;6;4;3
2019-06-05 20:12:59;189;63;56;11;12;9;8;8;6;4;3
2019-06-05 20:13:58;189;63;56;11;12;9;8;8;6;4;3
2019-06-05 20:14:59;190;64;56;11;12;9;8;8;6;4;3
2019-06-05 20:15:59;190;64;56;11;12;9;8;8;6;4;3
2019-06-05 20:16:58;190;64;56;11;12;9;8;8;6;4;3
2019-06-05 20:17:59;190;64;56;11;12;9;8;8;6;4;3
2019-06-05 20:18:59;190;64;56;11;12;9;8;8;6;4;3
2019-06-05 20:19:58;191;65;56;11;12;9;8;8;6;4;3
2019-06-05 20:20:59;191;65;56;11;12;9;8;8;6;4;3
2019-06-05 20:21:59;192;65;57;11;12;9;8;8;6;4;3
2019-06-05 20:22:58;192;65;57;11;12;9;8;8;6;4;3
2019-06-05 20:23:59;192;65;57;11;12;9;8;8;6;4;3
2019-06-05 20:24:59;192;65;57;11;12;9;8;8;6;4;3
2019-06-05 20:25:58;192;65;57;11;12;9;8;8;6;4;3
2019-06-05 20:26:59;192;65;57;11;12;9;8;8;6;4;3
2019-06-05 20:27:59;192;65;57;11;12;9;8;8;6;4;3
2019-06-05 20:28:58;192;65;57;11;12;9;8;8;6;4;3
2019-06-05 20:29:59;191;65;57;11;11;9;8;8;6;4;3
2019-06-05 20:30:58;192;65;58;11;11;9;8;8;6;4;3
2019-06-05 20:31:59;193;65;58;12;11;9;8;8;6;4;3
2019-06-05 20:32:59;194;66;58;12;11;9;8;8;6;4;3
2019-06-05 20:33:58;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:34:59;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:35:59;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:36:59;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:37:58;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:38:59;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:39:59;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:40:58;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:41:59;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:42:58;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:43:59;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:44:59;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:45:59;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:46:58;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:47:59;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:48:58;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:49:59;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:50:59;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:51:58;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:52:59;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:53:58;194;65;59;12;11;9;8;8;6;4;3
2019-06-05 20:54:59;195;66;59;12;11;9;8;8;6;4;3
2019-06-05 20:55:59;195;66;59;12;11;9;8;8;6;4;3
2019-06-05 20:56:58;195;66;59;12;11;9;8;8;6;4;3
2019-06-05 20:57:59;195;66;59;12;11;9;8;8;6;4;3
2019-06-05 20:58:59;195;66;59;12;11;9;8;8;6;4;3
2019-06-05 20:59:58;196;67;59;12;11;9;8;8;6;4;3
2019-06-05 21:00:59;196;68;58;12;11;9;8;8;6;4;3
2019-06-05 21:01:59;196;68;58;12;11;9;8;8;6;4;3
2019-06-05 21:02:58;196;68;58;12;11;9;8;8;6;4;3
2019-06-05 21:03:59;195;67;58;12;11;9;8;8;6;4;3
2019-06-05 21:04:58;197;69;57;12;11;9;8;8;6;4;4
2019-06-05 21:05:59;197;69;57;12;11;9;8;8;6;4;4
2019-06-05 21:06:59;197;69;57;12;11;9;8;8;6;4;4
2019-06-05 21:08:00;197;69;57;12;11;9;8;8;6;4;4
2019-06-05 21:08:58;197;69;57;12;11;9;8;8;6;4;4
2019-06-05 21:09:59;197;69;57;12;11;9;8;8;6;4;4
2019-06-05 21:10:59;197;69;57;12;11;9;8;8;6;4;4
2019-06-05 21:11:58;197;69;57;12;11;9;8;8;6;4;4
2019-06-05 21:12:59;197;69;57;12;11;9;8;8;6;4;4
2019-06-05 21:13:59;197;69;57;12;11;9;8;8;6;4;4
2019-06-05 21:14:59;198;70;57;12;11;9;8;8;6;4;4
2019-06-05 21:15:59;198;70;57;12;11;9;8;8;6;4;4
2019-06-05 21:16:59;198;70;57;12;11;9;8;8;6;4;4
2019-06-05 21:17:58;199;70;57;12;11;10;8;8;6;4;4
2019-06-05 21:18:59;199;70;57;12;11;10;8;8;6;4;4
2019-06-05 21:19:59;199;70;57;12;11;10;8;8;6;4;4
2019-06-05 21:20:58;199;70;57;12;11;10;8;8;6;4;4
2019-06-05 21:21:59;200;70;57;13;11;10;8;8;6;4;4
2019-06-05 21:22:59;200;70;57;13;11;10;8;8;6;4;4
2019-06-05 21:23:58;200;70;57;13;11;10;8;8;6;4;4
2019-06-05 21:24:59;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:25:59;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:26:58;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:27:59;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:28:58;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:29:59;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:30:59;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:31:58;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:32:59;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:33:58;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:34:59;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:35:59;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:36:58;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:37:59;201;71;57;13;11;10;8;8;6;4;4
2019-06-05 21:38:59;202;72;57;13;11;10;8;8;6;4;4
2019-06-05 21:39:58;202;72;57;13;11;10;8;8;6;4;4
2019-06-05 21:40:59;202;72;57;13;11;10;8;8;6;4;4
2019-06-05 21:41:59;202;72;57;13;11;10;8;8;6;4;4
2019-06-05 21:42:58;202;72;57;13;11;10;8;8;6;4;4
2019-06-05 21:43:59;202;72;57;13;11;10;8;8;6;4;4
2019-06-05 21:44:59;202;72;57;13;11;10;8;8;6;4;4
2019-06-05 21:45:58;203;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:46:59;203;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:47:59;203;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:48:58;203;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:49:59;203;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:50:59;203;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:51:58;203;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:52:59;203;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:53:59;203;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:54:58;203;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:55:59;204;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:56:59;204;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:57:58;204;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:58:59;204;73;57;13;11;10;8;8;6;4;4
2019-06-05 21:59:59;205;75;57;13;10;10;8;8;6;4;4
2019-06-05 22:00:58;205;75;57;13;10;10;8;8;6;4;4
2019-06-05 22:01:59;205;75;57;13;10;10;8;8;6;4;4
2019-06-05 22:02:59;206;75;58;13;10;10;8;8;6;4;4
2019-06-05 22:03:58;206;75;58;13;10;10;8;8;6;4;4
2019-06-05 22:04:59;206;75;58;13;10;10;8;8;6;4;4
2019-06-05 22:05:59;206;75;58;13;10;10;8;8;6;4;4
2019-06-05 22:06:58;206;75;58;13;10;10;8;8;6;4;4
2019-06-05 22:07:59;206;75;58;13;10;10;8;8;6;4;4
2019-06-05 22:08:59;206;75;58;13;10;10;8;8;6;4;4
2019-06-05 22:09:59;206;75;58;13;10;10;8;8;6;4;4
2019-06-05 22:10:58;206;75;58;13;10;10;8;8;6;4;4
2019-06-05 22:11:59;206;75;58;13;10;10;8;8;6;4;4
2019-06-05 22:12:59;206;75;58;13;10;10;8;8;6;4;4
2019-06-05 22:13:58;206;75;58;13;10;10;8;8;6;4;4
2019-06-05 22:14:59;206;75;58;13;10;10;8;8;6;4;4
2019-06-05 22:15:58;207;76;58;13;10;10;8;8;6;4;4
2019-06-05 22:16:59;207;76;58;13;10;10;8;8;6;4;4
2019-06-05 22:17:59;207;76;58;13;10;10;8;8;6;4;4
2019-06-05 22:18:58;207;76;58;13;10;10;8;8;6;4;4
2019-06-05 22:19:59;207;76;58;13;10;10;8;8;6;4;4
2019-06-05 22:20:59;207;76;58;13;10;10;8;8;6;4;4
2019-06-05 22:21:58;208;76;59;13;10;10;8;8;6;4;4
2019-06-05 22:22:59;208;76;59;13;10;10;8;8;6;4;4
2019-06-05 22:23:59;208;76;59;13;10;10;8;8;6;4;4
2019-06-05 22:24:58;209;77;59;13;10;10;8;8;6;4;4
2019-06-05 22:25:59;211;77;60;14;10;10;8;8;6;4;4
2019-06-05 22:26:59;212;77;61;14;10;10;8;8;6;4;4
2019-06-05 22:27:58;212;77;60;14;10;10;8;8;6;4;4
2019-06-05 22:28:59;213;77;61;14;10;10;8;8;6;4;4
2019-06-05 22:29:59;213;77;61;14;10;10;8;8;6;4;4
2019-06-05 22:30:58;214;77;62;14;10;10;8;8;6;4;4
2019-06-05 22:31:59;214;77;62;14;10;10;8;8;6;4;4
2019-06-05 22:32:59;214;78;62;14;10;10;8;8;5;4;4
2019-06-05 22:33:58;214;78;62;14;10;10;8;8;5;4;4
2019-06-05 22:34:59;213;78;62;14;10;10;8;8;5;4;4
2019-06-05 22:35:59;213;78;62;14;10;10;8;8;5;4;4
2019-06-05 22:36:58;213;78;62;14;10;10;8;8;5;4;4
2019-06-05 22:37:59;213;78;62;14;10;10;8;8;5;4;4
2019-06-05 22:38:59;214;79;62;14;10;10;8;8;5;4;4
2019-06-05 22:39:58;215;79;63;14;10;10;8;8;5;4;4
2019-06-05 22:40:59;215;79;63;14;10;10;8;8;5;4;4
2019-06-05 22:41:58;215;79;63;14;10;10;8;8;5;4;4
2019-06-05 22:42:59;215;79;63;14;10;10;8;8;5;4;4
2019-06-05 22:43:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:45:00;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:45:58;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:46:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:47:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:48:58;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:49:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:50:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:51:58;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:52:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:53:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:54:58;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:55:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:56:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:57:58;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:58:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 22:59:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 23:00:58;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 23:01:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 23:02:58;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 23:03:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 23:04:59;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 23:05:58;216;79;64;14;10;10;8;8;5;4;4
2019-06-05 23:06:59;217;79;64;15;10;10;8;8;5;4;4
2019-06-05 23:07:59;217;79;64;15;10;10;8;8;5;4;4
2019-06-05 23:08:59;217;79;64;15;10;10;8;8;5;4;4
2019-06-05 23:09:58;218;80;64;15;10;10;8;8;5;4;4
2019-06-05 23:10:59;218;80;64;15;10;10;8;8;5;4;4
2019-06-05 23:11:59;219;79;65;16;10;10;8;8;5;4;4
2019-06-05 23:12:58;219;79;65;16;10;10;8;8;5;4;4
2019-06-05 23:13:59;219;79;65;16;10;10;8;8;5;4;4
2019-06-05 23:14:59;219;79;65;16;10;10;8;8;5;4;4
2019-06-05 23:15:58;220;79;66;16;10;10;8;8;5;4;4
2019-06-05 23:16:59;220;79;66;16;10;10;8;8;5;4;4
2019-06-05 23:17:59;221;79;67;16;10;10;8;8;5;4;4
2019-06-05 23:18:58;221;79;67;16;10;10;8;8;5;4;4
2019-06-05 23:19:59;221;79;67;16;10;10;8;8;5;4;4
2019-06-05 23:20:59;221;80;66;16;10;10;8;8;5;4;4
2019-06-05 23:21:58;221;80;66;16;10;10;8;8;5;4;4
2019-06-05 23:22:59;221;80;66;16;10;10;8;8;5;4;4
2019-06-05 23:23:59;221;80;66;16;10;10;8;8;5;4;4
2019-06-05 23:24:58;221;80;66;16;10;10;8;8;5;4;4
2019-06-05 23:25:59;221;80;66;16;10;10;8;8;5;4;4
2019-06-05 23:26:59;221;80;66;16;10;10;8;8;5;4;4
2019-06-05 23:27:58;221;80;66;16;10;10;8;8;5;4;4
2019-06-05 23:28:59;221;80;66;16;10;10;8;8;5;4;4
2019-06-05 23:29:59;221;80;66;16;10;10;8;8;5;4;4
2019-06-05 23:30:58;222;80;67;16;10;10;8;8;5;4;4
2019-06-05 23:31:59;222;80;67;16;10;10;8;8;5;4;4
2019-06-05 23:32:59;222;80;67;16;10;10;8;8;5;4;4
2019-06-05 23:33:58;222;80;67;16;10;10;8;8;5;4;4
2019-06-05 23:34:59;222;80;67;16;10;10;8;8;5;4;4
2019-06-05 23:35:59;222;80;67;16;10;10;8;8;5;4;4
2019-06-05 23:36:58;222;80;67;16;10;10;8;8;5;4;4
2019-06-05 23:37:59;222;80;67;16;10;10;8;8;5;4;4
2019-06-05 23:38:59;222;80;67;16;10;10;8;8;5;4;4
2019-06-05 23:39:58;222;80;67;16;10;10;8;8;5;4;4
2019-06-05 23:40:59;223;80;68;16;10;10;8;8;5;4;4
2019-06-05 23:41:59;223;80;68;16;10;10;8;8;5;4;4
2019-06-05 23:42:58;223;80;68;16;10;10;8;8;5;4;4
2019-06-05 23:43:59;223;80;68;16;10;10;8;8;5;4;4
2019-06-05 23:44:59;223;80;68;16;10;10;8;8;5;4;4
2019-06-05 23:45:58;223;80;68;16;10;10;8;8;5;4;4
2019-06-05 23:46:59;223;80;68;16;10;10;8;8;5;4;4
2019-06-05 23:47:59;223;80;68;16;10;10;8;8;5;4;4
2019-06-05 23:48:58;222;79;68;16;10;10;8;8;5;4;4
2019-06-05 23:49:59;222;79;68;16;10;10;8;8;5;4;4
2019-06-05 23:50:59;222;79;68;16;10;10;8;8;5;4;4
2019-06-05 23:51:58;222;79;68;16;10;10;8;8;5;4;4
2019-06-05 23:52:59;222;79;68;16;10;10;8;8;5;4;4
2019-06-05 23:53:59;222;79;68;16;10;10;8;8;5;4;4
2019-06-05 23:54:58;222;79;68;16;10;10;8;8;5;4;4
2019-06-05 23:55:59;223;79;69;16;10;10;8;8;5;4;4
2019-06-05 23:56:58;223;79;69;16;10;10;8;8;5;4;4
2019-06-05 23:57:59;223;79;69;16;10;10;8;8;5;4;4
2019-06-05 23:58:59;222;79;68;16;10;10;8;8;5;4;4
2019-06-05 23:59:58;221;79;67;16;10;10;8;8;5;4;4
