datetime;total_votes;kross;ruweb;cofee;Kolbasevich;navalny;KOCTOPE3;romanvzromanvz;mrvg;quick_justice;Mindsplitter
2020-07-29 19:47:58;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:48:59;187;52;26;21;17;9;13;11;9;6;3
2020-07-29 19:49:59;187;52;26;21;17;9;13;11;9;6;3
2020-07-29 19:50:58;187;52;26;21;17;9;13;11;9;6;3
2020-07-29 19:51:59;188;52;26;21;17;10;13;11;9;6;3
2020-07-29 19:52:58;188;52;26;21;17;10;13;11;9;6;3
2020-07-29 19:53:59;188;52;26;21;17;10;13;11;9;6;3
2020-07-29 19:54:59;189;53;26;21;17;10;13;11;9;6;3
2020-07-29 19:55:58;189;53;26;21;17;10;13;11;9;6;3
2020-07-29 19:56:59;189;53;26;21;17;10;13;11;9;6;3
2020-07-29 19:57:58;189;53;26;21;17;10;13;11;9;6;3
2020-07-29 19:58:59;189;53;26;21;17;10;13;11;9;6;3
2020-07-29 19:59:58;189;53;26;21;17;10;13;11;9;6;3
2020-07-29 20:00:59;189;53;26;21;17;10;13;11;9;6;3
2020-07-29 20:01:59;189;53;26;21;17;10;13;11;9;6;3
2020-07-29 20:02:58;189;53;26;21;17;10;13;11;9;6;3
2020-07-29 20:03:59;189;53;26;21;17;10;13;11;9;6;3
2020-07-29 20:04:59;189;53;26;21;17;10;13;11;9;6;3
2020-07-29 20:05:58;190;53;26;22;17;10;13;11;9;6;3
2020-07-29 20:06:59;190;53;26;22;17;10;13;11;9;6;3
2020-07-29 20:07:58;190;53;26;22;17;10;13;11;9;6;3
2020-07-29 20:08:59;190;53;26;22;17;10;13;11;9;6;3
2020-07-29 20:09:59;190;53;26;22;17;10;13;11;9;6;3
2020-07-29 20:10:58;190;53;26;22;17;10;13;11;9;6;3
2020-07-29 20:11:59;190;53;26;22;17;10;13;11;9;6;3
2020-07-29 20:12:59;190;53;26;22;17;10;13;11;9;6;3
2020-07-29 20:13:58;190;53;26;22;17;10;13;11;9;6;3
2020-07-29 20:14:59;190;53;26;22;17;10;13;11;9;6;3
2020-07-29 20:15:58;190;53;26;22;17;10;13;11;9;6;3
2020-07-29 20:16:59;190;53;26;22;17;10;13;11;9;6;3
2020-07-29 20:17:59;191;53;26;22;17;10;13;11;9;6;3
2020-07-29 20:18:58;192;53;27;22;17;10;13;11;9;6;3
2020-07-29 20:19:59;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:20:59;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:21:58;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:22:59;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:23:59;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:24:58;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:25:59;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:26:58;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:27:59;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:28:59;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:29:58;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:30:59;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:31:59;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:32:58;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:33:59;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:34:58;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:35:59;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:36:58;193;54;27;22;17;10;13;11;9;6;3
2020-07-29 20:37:59;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:38:59;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:39:58;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:41:00;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:41:58;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:42:59;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:43:59;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:44:58;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:45:59;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:46:59;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:47:58;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:48:59;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:49:58;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:50:59;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:51:58;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:52:59;194;55;27;22;17;10;13;11;9;6;3
2020-07-29 20:53:59;195;55;28;22;17;10;13;11;9;6;3
2020-07-29 20:54:58;195;55;28;22;17;10;13;11;9;6;3
2020-07-29 20:55:59;196;55;29;22;17;10;13;11;9;6;3
2020-07-29 20:56:58;196;55;29;22;17;10;13;11;9;6;3
2020-07-29 20:57:59;196;55;29;22;17;10;13;11;9;6;3
2020-07-29 20:58:59;196;55;29;22;17;10;13;11;9;6;3
2020-07-29 20:59:58;196;55;29;22;17;10;13;11;9;6;3
2020-07-29 21:00:59;196;55;29;22;17;10;13;11;9;6;3
2020-07-29 21:01:58;196;55;29;22;17;10;13;11;9;6;3
2020-07-29 21:02:59;195;55;28;22;17;10;13;11;9;6;3
2020-07-29 21:03:58;195;55;28;22;17;10;13;11;9;6;3
2020-07-29 21:04:59;195;55;28;22;17;10;13;11;9;6;3
2020-07-29 21:05:59;195;55;28;22;17;10;13;11;9;6;3
2020-07-29 21:06:58;195;55;28;22;17;10;13;11;9;6;3
2020-07-29 21:07:59;195;55;28;22;17;10;13;11;9;6;3
2020-07-29 21:08:58;195;55;28;22;17;10;13;11;9;6;3
2020-07-29 21:09:59;195;55;28;22;17;10;13;11;9;6;3
2020-07-29 21:10:58;195;55;28;22;17;10;13;11;9;6;3
2020-07-29 21:11:59;195;55;28;22;17;10;13;11;9;6;3
2020-07-29 21:12:58;195;55;28;22;17;10;13;11;9;6;3
2020-07-29 21:13:59;196;55;28;22;18;10;13;11;9;6;3
2020-07-29 21:14:59;197;55;28;22;18;10;13;11;9;6;3
2020-07-29 21:15:58;198;55;28;22;18;10;13;11;9;7;3
2020-07-29 21:16:59;198;55;28;22;18;10;13;11;9;7;3
2020-07-29 21:17:58;199;56;28;22;18;10;13;11;9;7;3
2020-07-29 21:18:59;200;56;28;22;18;11;13;11;9;7;3
2020-07-29 21:19:58;200;56;28;22;18;11;13;11;9;7;3
2020-07-29 21:20:59;200;56;28;22;18;11;13;11;9;7;3
2020-07-29 21:21:59;200;56;28;22;18;11;13;11;9;7;3
2020-07-29 21:22:58;200;56;28;22;18;11;13;11;9;7;3
2020-07-29 21:23:59;200;56;28;22;18;11;13;11;9;7;3
2020-07-29 21:24:58;200;56;28;22;18;11;13;11;9;7;3
2020-07-29 21:25:59;200;56;28;22;18;11;13;11;9;7;3
2020-07-29 21:26:58;200;56;28;22;18;11;13;11;9;7;3
2020-07-29 21:27:59;200;56;28;22;18;11;13;11;9;7;3
2020-07-29 21:28:59;200;56;28;22;18;11;13;11;9;7;3
2020-07-29 21:29:58;200;56;28;22;18;11;13;11;9;7;3
2020-07-29 21:30:59;200;56;28;22;18;11;13;11;9;7;3
2020-07-29 21:31:58;201;56;28;22;18;12;13;11;9;7;3
2020-07-29 21:32:59;201;56;28;22;18;12;13;11;9;7;3
2020-07-29 21:33:58;201;56;28;22;18;12;13;11;9;7;3
2020-07-29 21:35:00;201;56;28;22;18;12;13;11;9;7;3
2020-07-29 21:35:58;201;56;28;22;18;12;13;11;9;7;3
2020-07-29 21:36:59;202;57;28;22;18;12;13;11;9;7;3
2020-07-29 21:37:59;202;57;28;22;18;12;13;11;9;7;3
2020-07-29 21:38:58;202;56;28;22;18;12;13;11;9;7;3
2020-07-29 21:39:59;203;57;28;22;18;12;13;11;9;7;3
2020-07-29 21:40:58;203;57;28;22;18;12;13;11;9;7;3
2020-07-29 21:41:59;203;57;28;22;18;12;13;11;9;7;3
2020-07-29 21:42:59;203;57;28;22;18;12;13;11;9;7;3
2020-07-29 21:43:58;203;57;28;22;18;12;13;11;9;7;3
2020-07-29 21:44:59;203;57;28;22;18;12;13;11;9;7;3
2020-07-29 21:45:58;203;57;28;22;18;12;13;11;9;7;3
2020-07-29 21:46:59;203;57;28;22;18;12;13;11;9;7;3
2020-07-29 21:47:59;203;57;28;22;18;12;13;11;9;7;3
2020-07-29 21:48:58;203;57;28;22;18;12;13;11;9;7;3
2020-07-29 21:49:59;203;57;28;22;18;12;13;11;9;7;3
2020-07-29 21:50:58;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 21:51:59;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 21:52:58;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 21:53:59;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 21:54:58;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 21:55:59;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 21:56:59;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 21:57:58;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 21:58:59;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 21:59:58;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 22:00:59;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 22:01:59;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 22:02:58;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 22:03:59;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 22:04:58;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 22:05:59;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 22:06:58;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 22:07:59;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 22:08:58;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 22:09:59;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 22:10:59;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 22:11:58;204;57;28;23;18;12;13;11;9;7;3
2020-07-29 22:12:59;205;58;28;23;18;12;13;11;9;7;3
2020-07-29 22:13:59;205;58;28;23;18;12;13;11;9;7;3
2020-07-29 22:14:58;205;58;28;23;18;12;13;11;9;7;3
2020-07-29 22:15:59;205;58;28;23;18;12;13;11;9;7;3
2020-07-29 22:16:58;205;58;28;23;18;12;13;11;9;7;3
2020-07-29 22:17:59;206;59;28;23;18;12;13;11;9;7;3
2020-07-29 22:18:58;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:19:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:20:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:21:58;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:22:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:23:58;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:24:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:25:58;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:26:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:27:58;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:28:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:29:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:30:58;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:31:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:32:58;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:33:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:34:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:35:58;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:36:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:37:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:38:58;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:39:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:40:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:41:58;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:42:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:43:58;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:44:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:45:59;207;60;28;23;18;12;13;11;9;7;3
2020-07-29 22:46:58;207;61;28;23;17;12;13;11;9;7;3
2020-07-29 22:47:59;207;60;29;23;17;12;13;11;9;7;3
2020-07-29 22:48:58;207;60;29;23;17;12;13;11;9;7;3
2020-07-29 22:49:59;207;60;29;23;17;12;13;11;9;7;3
2020-07-29 22:50:59;207;60;29;23;17;12;13;11;9;7;3
2020-07-29 22:51:58;207;60;29;23;17;12;13;11;9;7;3
2020-07-29 22:52:59;207;60;29;23;17;12;13;11;9;7;3
2020-07-29 22:53:58;207;60;29;23;17;12;13;11;9;7;3
2020-07-29 22:54:59;207;60;29;23;17;12;13;11;9;7;3
2020-07-29 22:55:59;207;60;29;23;17;12;13;11;9;7;3
2020-07-29 22:56:58;207;60;29;23;17;12;13;11;9;7;3
2020-07-29 22:57:59;207;60;29;23;17;12;13;11;9;7;3
2020-07-29 22:58:58;207;60;29;23;17;12;13;11;9;7;3
2020-07-29 22:59:59;207;60;29;23;17;12;13;11;9;7;3
2020-07-29 23:00:58;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:01:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:02:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:03:58;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:04:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:05:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:06:58;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:07:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:08:58;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:09:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:10:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:11:58;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:12:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:13:58;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:14:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:15:58;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:16:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:17:58;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:18:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:19:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:20:58;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:21:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:22:59;208;60;29;24;17;12;13;11;9;7;3
2020-07-29 23:23:58;209;61;29;24;17;12;13;11;9;7;3
2020-07-29 23:24:59;209;61;29;24;17;12;13;11;9;7;3
2020-07-29 23:25:58;209;61;29;24;17;12;13;11;9;7;3
2020-07-29 23:26:59;209;61;29;24;17;12;13;11;9;7;3
2020-07-29 23:27:59;209;61;29;24;17;12;13;11;9;7;3
2020-07-29 23:28:58;209;61;29;24;17;12;13;11;9;7;3
2020-07-29 23:29:59;209;61;29;24;17;12;13;11;9;7;3
2020-07-29 23:30:59;209;61;29;24;17;12;13;11;9;7;3
2020-07-29 23:31:58;210;61;29;24;17;13;13;11;9;7;3
2020-07-29 23:32:59;210;61;29;24;17;13;13;11;9;7;3
2020-07-29 23:33:58;210;61;29;24;17;13;13;11;9;7;3
2020-07-29 23:34:59;211;62;29;24;17;13;13;11;9;7;3
2020-07-29 23:35:58;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:36:59;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:37:59;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:38:58;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:39:59;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:40:58;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:41:59;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:42:58;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:44:00;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:44:58;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:45:59;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:46:59;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:47:58;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:48:59;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:49:58;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:50:59;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:51:58;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:52:59;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:53:58;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:54:59;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:55:58;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:56:59;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:57:59;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:58:58;211;61;29;24;17;14;13;11;9;7;3
2020-07-29 23:59:59;211;61;29;24;17;14;13;11;9;7;3
