datetime;total_votes;Shambala;daruta;pupsique;kilogramm;UncleDre;kuznet;Есения;norpo;mama_p_zh;brammator
2019-03-06 19:42:59;183;89;30;13;8;6;5;0;4;3;0
2019-03-06 19:43:58;183;89;30;13;8;6;5;0;4;3;0
2019-03-06 19:44:59;183;89;30;13;8;6;5;0;4;3;0
2019-03-06 19:45:59;182;89;30;13;8;6;5;0;4;3;2
2019-03-06 19:46:58;182;89;30;13;8;6;5;0;4;3;2
2019-03-06 19:47:59;183;90;30;13;8;6;5;0;4;3;2
2019-03-06 19:48:59;183;90;30;13;8;6;5;0;4;3;2
2019-03-06 19:49:58;183;90;30;13;8;6;5;0;4;3;2
2019-03-06 19:50:59;183;90;30;13;8;6;5;0;4;3;2
2019-03-06 19:51:58;183;90;30;13;8;6;5;0;4;3;2
2019-03-06 19:52:59;183;90;30;13;8;6;5;0;4;3;2
2019-03-06 19:53:58;185;92;30;13;8;6;5;0;4;3;2
2019-03-06 19:54:59;186;93;30;13;8;6;5;0;4;3;2
2019-03-06 19:55:59;186;93;30;13;8;6;5;0;4;3;2
2019-03-06 19:56:58;186;93;30;13;8;6;5;0;4;3;2
2019-03-06 19:57:59;186;93;30;13;8;6;5;0;4;3;2
2019-03-06 19:58:58;186;93;30;13;8;6;5;0;4;3;2
2019-03-06 19:59:59;186;93;30;13;8;6;5;0;4;3;2
2019-03-06 20:00:58;186;93;30;13;8;6;5;0;4;3;2
2019-03-06 20:01:59;187;93;30;13;9;6;5;0;4;3;2
2019-03-06 20:02:59;187;93;30;13;9;6;5;0;4;3;2
2019-03-06 20:03:58;187;94;30;13;9;6;5;2;4;0;2
2019-03-06 20:04:59;187;94;30;13;9;6;5;2;4;0;2
2019-03-06 20:05:58;187;94;30;13;9;6;5;2;4;0;2
2019-03-06 20:06:59;187;94;30;13;9;6;5;2;4;0;2
2019-03-06 20:07:59;187;94;30;13;9;6;5;2;4;0;2
2019-03-06 20:08:58;187;94;30;13;9;6;5;2;4;0;2
2019-03-06 20:09:59;188;95;30;13;9;6;5;2;4;0;2
2019-03-06 20:10:59;188;95;30;13;9;6;5;2;4;0;2
2019-03-06 20:11:58;188;95;30;13;9;6;5;2;4;0;2
2019-03-06 20:12:59;188;95;30;13;9;6;5;2;4;0;2
2019-03-06 20:13:58;188;95;30;13;9;6;5;2;4;0;2
2019-03-06 20:14:59;188;95;30;13;9;6;5;2;4;0;2
2019-03-06 20:15:59;189;96;30;13;9;6;5;2;4;0;2
2019-03-06 20:16:58;189;96;30;13;9;6;5;2;4;0;2
2019-03-06 20:17:59;190;97;30;13;9;6;5;2;4;0;2
2019-03-06 20:18:58;190;97;30;13;9;6;5;2;4;0;2
2019-03-06 20:19:59;190;97;30;13;9;6;5;2;4;0;2
2019-03-06 20:20:58;190;97;30;13;9;6;5;2;4;0;2
2019-03-06 20:21:59;190;97;30;13;9;6;5;2;4;0;2
2019-03-06 20:22:59;190;97;30;13;9;6;5;2;4;0;2
2019-03-06 20:23:58;191;97;30;13;9;6;5;3;4;0;2
2019-03-06 20:24:59;191;97;30;13;9;6;5;3;4;0;2
2019-03-06 20:25:58;191;97;30;13;9;6;5;3;4;0;2
2019-03-06 20:26:59;191;97;30;13;9;6;5;3;4;0;2
2019-03-06 20:27:59;191;97;30;13;9;6;5;3;4;0;2
2019-03-06 20:28:58;191;97;30;13;9;6;5;3;4;0;2
2019-03-06 20:29:59;191;97;30;13;9;6;5;3;4;0;2
2019-03-06 20:30:58;191;97;30;13;9;6;5;3;4;0;2
2019-03-06 20:31:59;192;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:32:59;192;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:33:58;192;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:34:59;192;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:35:58;191;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:36:59;191;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:37:59;191;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:38:58;191;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:39:59;191;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:40:59;191;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:41:58;192;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:42:59;192;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:43:58;192;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:44:59;192;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:45:59;192;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:46:58;192;97;31;13;9;6;5;3;4;0;2
2019-03-06 20:47:59;193;97;31;13;9;6;5;4;4;0;2
2019-03-06 20:48:59;193;97;31;13;9;6;5;4;4;0;2
2019-03-06 20:49:58;193;97;31;13;9;6;5;4;4;0;2
2019-03-06 20:50:59;193;97;31;13;9;6;5;4;4;0;2
2019-03-06 20:51:58;193;97;31;13;9;6;5;4;4;0;2
2019-03-06 20:52:59;194;98;31;13;9;6;5;4;4;0;2
2019-03-06 20:53:59;195;99;31;13;9;6;5;4;4;0;2
2019-03-06 20:54:58;195;99;31;13;9;6;5;4;4;0;2
2019-03-06 20:55:59;196;100;31;13;9;6;5;4;4;0;2
2019-03-06 20:56:58;196;100;31;13;9;6;5;4;4;0;2
2019-03-06 20:57:59;196;100;31;13;9;6;5;4;4;0;2
2019-03-06 20:58:58;196;100;31;13;9;6;5;4;4;0;2
2019-03-06 20:59:59;196;100;31;13;9;6;5;4;4;0;2
2019-03-06 21:00:59;196;100;31;13;9;6;5;4;4;0;2
2019-03-06 21:01:58;197;101;31;13;9;6;5;4;4;0;2
2019-03-06 21:02:59;197;101;31;13;9;6;5;4;4;0;2
2019-03-06 21:03:59;197;101;31;13;9;6;5;4;4;0;2
2019-03-06 21:04:58;197;101;31;13;9;6;5;4;4;0;2
2019-03-06 21:05:59;198;102;31;13;9;6;5;4;4;0;2
2019-03-06 21:06:58;198;102;31;13;9;6;5;4;4;0;2
2019-03-06 21:07:59;198;102;31;13;9;6;5;4;4;0;2
2019-03-06 21:08:59;199;103;31;13;9;6;5;4;4;0;2
2019-03-06 21:09:58;199;103;31;13;9;6;5;4;4;0;2
2019-03-06 21:10:59;199;103;31;13;9;6;5;4;4;0;2
2019-03-06 21:11:59;199;103;31;13;9;6;5;4;4;0;2
2019-03-06 21:12:58;199;103;31;13;9;6;5;4;4;0;2
2019-03-06 21:13:59;200;104;31;13;9;6;5;4;4;0;2
2019-03-06 21:14:59;200;104;31;13;9;6;5;4;4;0;2
2019-03-06 21:15:58;200;104;31;13;9;6;5;4;4;0;2
2019-03-06 21:16:59;200;104;31;13;9;6;5;4;4;0;2
2019-03-06 21:17:58;200;104;31;13;9;6;5;4;4;0;2
2019-03-06 21:18:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:19:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:20:58;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:21:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:22:58;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:23:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:24:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:25:58;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:26:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:27:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:28:58;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:29:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:30:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:31:58;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:32:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:33:58;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:34:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:35:58;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:36:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:37:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:38:58;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:39:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:40:59;201;105;31;13;9;6;5;4;4;0;2
2019-03-06 21:41:58;200;105;31;12;9;6;5;4;4;0;2
2019-03-06 21:42:59;200;105;31;12;9;6;5;4;4;0;2
2019-03-06 21:43:59;200;105;31;12;9;6;5;4;4;0;2
2019-03-06 21:44:58;200;105;31;12;9;6;5;4;4;0;2
2019-03-06 21:45:59;200;105;31;12;9;6;5;4;4;0;2
2019-03-06 21:46:58;200;105;31;12;9;6;5;4;4;0;2
2019-03-06 21:47:59;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 21:48:59;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 21:49:58;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 21:50:59;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 21:52:00;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 21:52:58;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 21:53:59;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 21:54:58;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 21:55:59;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 21:56:59;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 21:57:58;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 21:58:59;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 21:59:58;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 22:00:59;201;106;31;12;9;6;5;4;4;0;2
2019-03-06 22:01:59;202;107;31;12;9;6;5;4;4;0;2
2019-03-06 22:03:00;202;107;31;12;9;6;5;4;4;0;2
2019-03-06 22:03:58;202;107;31;12;9;6;5;4;4;0;2
2019-03-06 22:04:59;202;107;31;12;9;6;5;4;4;0;2
2019-03-06 22:05:58;203;108;31;12;9;6;5;4;4;0;2
2019-03-06 22:06:59;204;109;31;12;9;6;5;4;4;0;2
2019-03-06 22:07:59;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:08:58;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:09:59;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:10:59;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:11:58;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:12:59;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:13:59;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:14:58;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:15:59;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:16:59;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:17:58;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:18:59;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:19:58;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:20:59;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:21:59;205;109;32;12;9;6;5;4;4;0;2
2019-03-06 22:22:58;206;109;32;12;9;6;5;4;4;3;0
2019-03-06 22:23:59;207;109;32;13;9;6;5;4;4;3;0
2019-03-06 22:24:58;208;110;32;13;9;6;5;4;4;3;0
2019-03-06 22:25:59;208;110;32;13;9;6;5;4;4;3;0
2019-03-06 22:26:59;209;111;32;13;9;6;5;4;4;3;0
2019-03-06 22:27:58;209;111;32;13;9;6;5;4;4;3;0
2019-03-06 22:28:59;209;111;32;13;9;6;5;4;4;3;0
2019-03-06 22:29:58;208;111;31;13;9;6;5;4;4;3;0
2019-03-06 22:30:59;208;111;31;13;9;6;5;4;4;3;0
2019-03-06 22:31:59;208;111;31;13;9;6;5;4;4;3;0
2019-03-06 22:32:58;210;111;31;15;9;6;5;4;4;3;0
2019-03-06 22:33:59;210;111;31;15;9;6;5;4;4;3;0
2019-03-06 22:34:59;210;111;31;15;9;6;5;4;4;3;0
2019-03-06 22:35:58;210;111;31;15;9;6;5;4;4;3;0
2019-03-06 22:36:59;211;111;31;16;9;6;5;4;4;3;0
2019-03-06 22:37:58;211;111;31;16;9;6;5;4;4;3;0
2019-03-06 22:38:59;211;111;31;16;9;6;5;4;4;3;0
2019-03-06 22:39:59;211;111;31;16;9;6;5;4;4;3;0
2019-03-06 22:40:58;211;111;31;16;9;6;5;4;4;3;0
2019-03-06 22:41:59;211;111;31;16;9;6;5;4;4;3;0
2019-03-06 22:42:58;211;111;31;16;9;6;5;4;4;3;0
2019-03-06 22:43:59;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:44:58;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:45:59;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:46:59;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:47:58;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:48:59;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:49:59;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:50:58;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:51:59;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:52:59;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:53:58;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:54:59;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:55:59;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:56:58;210;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:57:59;211;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:58:58;211;111;31;16;9;6;5;4;4;3;2
2019-03-06 22:59:59;211;111;31;16;9;6;5;4;4;3;2
2019-03-06 23:00:58;211;111;31;16;9;6;5;4;4;3;2
2019-03-06 23:01:59;211;111;31;16;9;6;5;4;4;3;2
2019-03-06 23:02:59;212;112;31;16;9;6;5;4;4;3;2
2019-03-06 23:03:58;212;112;31;16;9;6;5;4;4;3;2
2019-03-06 23:04:59;212;112;31;16;9;6;5;4;4;3;2
2019-03-06 23:05:59;212;112;31;16;9;6;5;4;4;3;2
2019-03-06 23:06:58;212;112;31;16;9;6;5;4;4;3;2
2019-03-06 23:07:59;214;114;31;16;9;6;5;4;4;3;2
2019-03-06 23:08:58;215;115;31;16;9;6;5;4;4;3;2
2019-03-06 23:09:59;215;115;31;16;9;6;5;4;4;3;2
2019-03-06 23:10:59;215;115;31;16;9;6;5;4;4;3;2
2019-03-06 23:11:58;215;115;31;16;9;6;5;4;4;3;2
2019-03-06 23:12:59;215;115;31;16;9;6;5;4;4;3;2
2019-03-06 23:13:58;215;115;31;16;9;6;5;4;4;3;2
2019-03-06 23:14:59;215;115;31;16;9;6;5;4;4;3;2
2019-03-06 23:15:59;215;115;31;16;9;6;5;4;4;3;2
2019-03-06 23:16:58;215;115;31;16;9;6;5;4;4;3;2
2019-03-06 23:17:59;215;115;31;16;9;6;5;4;4;3;2
2019-03-06 23:18:59;215;115;31;16;9;6;5;4;4;3;2
2019-03-06 23:19:58;215;115;31;16;9;6;5;4;4;3;2
2019-03-06 23:20:59;215;115;31;16;9;6;5;4;4;3;2
2019-03-06 23:21:59;216;115;31;16;9;7;5;4;4;3;2
2019-03-06 23:22:58;217;116;31;16;9;7;5;4;4;3;2
2019-03-06 23:23:59;217;116;31;16;9;7;5;4;4;3;2
2019-03-06 23:24:59;217;116;31;16;9;7;5;4;4;3;2
2019-03-06 23:25:58;217;116;31;16;9;7;5;4;4;3;2
2019-03-06 23:26:59;218;117;31;16;9;7;5;4;4;3;2
2019-03-06 23:27:59;219;117;31;17;9;7;5;4;4;3;2
2019-03-06 23:28:58;219;117;31;17;9;7;5;4;4;3;2
2019-03-06 23:29:59;219;117;31;17;9;7;5;4;4;3;2
2019-03-06 23:30:59;219;117;31;17;9;7;5;4;4;3;2
2019-03-06 23:31:58;219;117;31;17;9;7;5;4;4;3;2
2019-03-06 23:32:59;220;118;31;17;9;7;5;4;4;3;2
2019-03-06 23:33:59;220;118;31;17;9;7;5;4;4;3;2
2019-03-06 23:34:58;220;118;31;17;9;7;5;4;4;3;2
2019-03-06 23:35:59;220;118;31;17;9;7;5;4;4;3;2
2019-03-06 23:36:58;220;118;31;17;9;7;5;4;4;3;2
2019-03-06 23:37:59;220;118;31;17;9;7;5;4;4;3;2
2019-03-06 23:38:59;220;118;31;17;9;7;5;4;4;3;2
2019-03-06 23:39:58;220;118;31;17;9;7;5;4;4;3;2
2019-03-06 23:40:59;220;118;31;17;9;7;5;4;4;3;2
2019-03-06 23:41:59;220;118;31;17;9;7;5;4;4;3;2
2019-03-06 23:42:58;221;119;31;17;9;7;5;4;4;3;2
2019-03-06 23:43:59;221;119;31;17;9;7;5;4;4;3;2
2019-03-06 23:44:58;221;119;31;17;9;7;5;4;4;3;2
2019-03-06 23:45:59;221;119;31;17;9;7;5;4;4;3;2
2019-03-06 23:46:59;221;119;31;17;9;7;5;4;4;3;2
2019-03-06 23:47:58;221;119;31;17;9;7;5;4;4;3;2
2019-03-06 23:48:59;221;119;31;17;9;7;5;4;4;3;2
2019-03-06 23:49:59;221;119;31;17;9;7;5;4;4;3;2
2019-03-06 23:50:58;222;120;31;17;9;7;5;4;4;3;2
2019-03-06 23:51:59;222;120;31;17;9;7;5;4;4;3;2
2019-03-06 23:52:59;222;120;31;17;9;7;5;4;4;3;2
2019-03-06 23:53:58;222;120;31;17;9;7;5;4;4;3;2
2019-03-06 23:54:59;222;120;31;17;9;7;5;4;4;3;2
2019-03-06 23:55:58;224;122;31;17;9;7;5;4;4;3;2
2019-03-06 23:56:59;224;122;31;17;9;7;5;4;4;3;2
2019-03-06 23:57:58;224;122;31;17;9;7;5;4;4;3;2
2019-03-06 23:58:59;224;122;31;17;9;7;5;4;4;3;2
2019-03-06 23:59:59;224;122;31;17;9;7;5;4;4;3;2
