datetime;total_votes;diliago;Dirtylieutenant;shamanka2_1;UndeadMoroz;EMAILWARENFABRIK;Есения;KOCTOPE3;a5urbanipa1;shapen;kross
2021-02-24 19:46:58;226;112;39;14;11;10;7;7;6;0;2
2021-02-24 19:47:59;226;112;39;14;11;10;7;7;6;0;2
2021-02-24 19:48:59;226;112;39;14;11;10;7;7;6;0;2
2021-02-24 19:49:58;226;112;39;14;11;10;7;7;6;0;2
2021-02-24 19:50:59;226;112;39;14;11;10;7;7;6;0;2
2021-02-24 19:51:59;226;112;39;14;11;10;7;7;6;0;2
2021-02-24 19:52:58;226;112;39;14;11;10;7;7;6;0;2
2021-02-24 19:53:59;228;113;39;15;11;10;7;7;6;0;2
2021-02-24 19:54:59;228;113;39;15;11;10;7;7;6;0;2
2021-02-24 19:55:58;228;113;39;15;11;10;7;7;6;0;2
2021-02-24 19:56:59;228;113;39;15;11;10;7;7;6;0;2
2021-02-24 19:57:58;228;113;39;15;11;10;7;7;6;0;2
2021-02-24 19:58:59;228;113;39;15;11;10;7;7;6;0;2
2021-02-24 19:59:59;228;113;39;15;11;10;7;7;6;0;2
2021-02-24 20:00:58;228;113;39;15;11;10;7;7;6;0;2
2021-02-24 20:01:59;228;113;39;15;11;10;7;7;6;0;2
2021-02-24 20:02:59;228;113;39;15;11;10;7;7;6;0;2
2021-02-24 20:03:58;228;113;39;15;11;10;7;7;6;0;2
2021-02-24 20:04:59;228;113;39;15;11;10;7;7;6;0;2
2021-02-24 20:05:58;229;114;39;15;11;10;7;7;6;0;2
2021-02-24 20:06:59;229;114;39;15;11;10;7;7;6;0;2
2021-02-24 20:07:58;229;114;39;15;11;10;7;7;6;0;2
2021-02-24 20:08:59;229;114;39;15;11;10;7;7;6;0;2
2021-02-24 20:09:59;230;114;39;15;11;10;7;7;6;0;2
2021-02-24 20:10:58;231;114;39;15;11;10;7;7;6;2;2
2021-02-24 20:11:59;231;114;39;15;11;10;7;7;6;2;2
2021-02-24 20:12:58;231;114;39;15;11;10;7;7;6;2;2
2021-02-24 20:13:59;231;114;39;15;11;10;7;7;6;2;2
2021-02-24 20:14:59;231;113;39;16;11;10;7;7;6;2;2
2021-02-24 20:15:58;231;113;39;16;11;10;7;7;6;2;2
2021-02-24 20:16:59;232;114;39;16;11;10;7;7;6;2;2
2021-02-24 20:17:59;232;114;39;16;11;10;7;7;6;2;2
2021-02-24 20:18:58;232;114;39;16;11;10;7;7;6;2;2
2021-02-24 20:19:59;232;114;39;16;11;10;7;7;6;2;2
2021-02-24 20:20:59;234;116;39;16;11;10;7;7;6;2;2
2021-02-24 20:21:59;234;116;39;16;11;10;7;7;6;2;2
2021-02-24 20:22:59;234;116;39;16;11;10;7;7;6;2;2
2021-02-24 20:23:59;234;116;39;16;11;10;7;7;6;2;2
2021-02-24 20:24:58;234;116;39;16;11;10;7;7;6;2;2
2021-02-24 20:25:59;234;116;39;16;11;10;7;7;6;2;2
2021-02-24 20:26:59;235;116;40;16;11;10;7;7;6;2;2
2021-02-24 20:28:00;235;116;40;16;11;10;7;7;6;2;2
2021-02-24 20:28:58;235;116;40;16;11;10;7;7;6;2;2
2021-02-24 20:29:59;235;116;40;16;11;10;7;7;6;2;2
2021-02-24 20:30:59;235;116;40;16;11;10;7;7;6;2;2
2021-02-24 20:31:59;235;116;40;16;11;10;7;7;6;2;2
2021-02-24 20:32:58;235;116;40;16;11;10;7;7;6;2;2
2021-02-24 20:33:59;235;116;40;16;11;10;7;7;6;2;2
2021-02-24 20:34:59;235;116;40;16;11;10;7;7;6;2;2
2021-02-24 20:35:58;235;116;40;16;11;10;7;7;6;2;2
2021-02-24 20:36:59;236;117;40;16;11;10;7;7;6;2;2
2021-02-24 20:37:59;236;117;40;16;11;10;7;7;6;2;2
2021-02-24 20:38:58;236;117;40;16;11;10;7;7;6;2;2
2021-02-24 20:39:59;236;117;40;16;11;10;7;7;6;2;2
2021-02-24 20:40:58;236;117;40;16;11;10;7;7;6;2;2
2021-02-24 20:41:59;236;117;40;16;11;10;7;7;6;2;2
2021-02-24 20:42:58;236;117;40;16;11;10;7;7;6;2;2
2021-02-24 20:43:59;236;117;40;16;11;10;7;7;6;2;2
2021-02-24 20:44:59;236;117;40;16;11;10;7;7;6;2;2
2021-02-24 20:45:58;237;117;40;16;11;11;7;7;6;2;2
2021-02-24 20:46:59;237;117;40;16;11;11;7;7;6;2;2
2021-02-24 20:47:58;238;117;40;16;11;11;7;7;7;2;2
2021-02-24 20:48:59;238;117;40;16;11;11;7;7;7;2;2
2021-02-24 20:49:59;238;117;40;16;11;11;7;7;7;2;2
2021-02-24 20:50:58;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 20:51:59;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 20:52:59;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 20:53:59;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 20:54:58;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 20:55:59;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 20:56:58;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 20:57:59;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 20:58:59;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 20:59:58;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 21:00:59;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 21:01:58;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 21:02:59;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 21:03:58;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 21:04:59;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 21:05:59;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 21:06:58;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 21:07:59;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 21:08:58;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 21:09:59;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 21:10:59;239;117;41;16;11;11;7;7;7;2;2
2021-02-24 21:11:58;240;117;41;16;11;11;8;7;7;2;2
2021-02-24 21:12:59;240;117;41;16;11;11;8;7;7;2;2
2021-02-24 21:13:59;240;117;41;16;11;11;8;7;7;2;2
2021-02-24 21:14:58;240;117;41;16;11;11;8;7;7;2;2
2021-02-24 21:15:59;239;117;40;16;11;11;8;7;7;2;2
2021-02-24 21:16:58;239;117;40;16;11;11;8;7;7;2;2
2021-02-24 21:17:59;239;117;40;16;11;11;8;7;7;2;2
2021-02-24 21:18:58;239;117;40;16;11;11;8;7;7;2;2
2021-02-24 21:19:59;239;117;40;16;11;11;8;7;7;2;2
2021-02-24 21:20:59;239;117;40;16;11;11;8;7;7;2;2
2021-02-24 21:21:58;240;118;40;16;11;11;8;7;7;2;2
2021-02-24 21:22:59;240;118;40;16;11;11;8;7;7;2;2
2021-02-24 21:23:59;240;118;40;16;11;11;8;7;7;2;2
2021-02-24 21:24:58;241;118;40;16;11;11;9;7;7;2;2
2021-02-24 21:25:59;241;118;40;16;11;11;9;7;7;2;2
2021-02-24 21:26:59;241;118;40;16;11;11;9;7;7;2;2
2021-02-24 21:27:58;242;118;41;16;11;11;9;7;7;2;2
2021-02-24 21:28:59;243;119;41;16;11;11;9;7;7;2;2
2021-02-24 21:29:59;244;119;41;16;12;11;9;7;7;2;2
2021-02-24 21:30:58;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:31:59;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:32:59;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:33:58;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:34:59;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:35:59;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:36:59;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:37:58;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:38:59;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:39:59;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:40:58;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:41:59;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:42:58;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:43:59;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:44:59;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:45:58;244;120;40;16;12;11;9;7;7;2;2
2021-02-24 21:46:59;245;121;40;16;12;11;9;7;7;2;2
2021-02-24 21:47:58;245;121;40;16;12;11;9;7;7;2;2
2021-02-24 21:48:59;245;121;40;16;12;11;9;7;7;2;2
2021-02-24 21:49:59;246;121;40;16;12;11;9;8;7;2;2
2021-02-24 21:50:58;246;121;40;16;12;11;9;8;7;2;2
2021-02-24 21:51:59;246;121;40;16;12;11;9;8;7;2;2
2021-02-24 21:52:59;247;122;40;16;12;11;9;8;7;2;2
2021-02-24 21:53:58;247;122;40;16;12;11;9;8;7;2;2
2021-02-24 21:54:59;247;122;40;16;12;11;9;8;7;2;2
2021-02-24 21:55:59;247;122;40;16;12;11;9;8;7;2;2
2021-02-24 21:56:58;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 21:57:59;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 21:58:59;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 21:59:58;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 22:00:59;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 22:01:59;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 22:02:58;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 22:03:59;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 22:04:59;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 22:05:58;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 22:06:59;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 22:07:58;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 22:08:59;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 22:09:59;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 22:10:58;248;123;40;16;12;11;9;8;7;2;2
2021-02-24 22:11:59;250;123;40;18;12;11;9;8;7;2;2
2021-02-24 22:12:59;250;123;40;18;12;11;9;8;7;2;2
2021-02-24 22:13:58;250;123;40;18;12;11;9;8;7;2;2
2021-02-24 22:14:59;250;123;40;18;12;11;9;8;7;2;2
2021-02-24 22:15:59;250;123;40;18;12;11;9;8;7;2;2
2021-02-24 22:16:58;250;123;40;18;12;11;9;8;7;2;2
2021-02-24 22:17:59;250;123;40;18;12;11;9;8;7;2;2
2021-02-24 22:18:59;250;123;40;18;12;11;9;8;7;2;2
2021-02-24 22:19:58;250;123;40;18;12;11;9;8;7;2;2
2021-02-24 22:20:59;250;123;40;18;12;11;9;8;7;2;2
2021-02-24 22:21:58;250;123;40;18;12;11;9;8;7;2;2
2021-02-24 22:22:59;251;124;40;18;12;11;9;8;7;2;2
2021-02-24 22:23:59;251;124;40;18;12;11;9;8;7;2;2
2021-02-24 22:24:58;251;124;40;18;12;11;9;8;7;2;2
2021-02-24 22:25:59;251;124;40;18;12;11;9;8;7;2;2
2021-02-24 22:26:59;251;124;40;18;12;11;9;8;7;2;2
2021-02-24 22:27:58;251;124;40;18;12;11;9;8;7;2;2
2021-02-24 22:28:59;252;125;40;18;12;11;9;8;7;2;2
2021-02-24 22:29:59;252;125;40;18;12;11;9;8;7;2;2
2021-02-24 22:30:59;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:31:58;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:32:59;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:33:59;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:34:58;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:35:59;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:36:59;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:37:58;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:38:59;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:39:59;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:40:58;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:41:59;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:42:59;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:43:58;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:44:59;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:45:59;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:46:58;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:47:59;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:48:59;253;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:49:58;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:50:59;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:51:58;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:52:59;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:53:59;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:54:58;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:55:59;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:56:59;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:57:58;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:58:59;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 22:59:59;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 23:00:58;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 23:01:59;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 23:02:59;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 23:03:58;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 23:04:59;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 23:05:59;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 23:06:58;254;126;40;18;12;11;9;8;7;2;2
2021-02-24 23:07:59;255;127;40;18;12;11;9;8;7;2;2
2021-02-24 23:08:58;256;128;40;18;12;11;9;8;7;2;2
2021-02-24 23:09:59;256;128;40;18;12;11;9;8;7;2;2
2021-02-24 23:10:58;256;128;40;18;12;11;9;8;7;2;2
2021-02-24 23:11:59;256;128;40;18;12;11;9;8;7;2;2
2021-02-24 23:12:58;256;128;40;18;12;11;9;8;7;2;2
2021-02-24 23:13:59;256;128;40;18;12;11;9;8;7;2;2
2021-02-24 23:14:59;256;128;40;18;12;11;9;8;7;2;2
2021-02-24 23:15:59;256;128;40;18;12;11;9;8;7;2;2
2021-02-24 23:16:58;256;128;40;18;12;11;9;8;7;2;2
2021-02-24 23:17:59;257;129;40;18;12;11;9;8;7;2;2
2021-02-24 23:18:59;257;129;40;18;12;11;9;8;7;2;2
2021-02-24 23:19:58;257;129;40;18;12;11;9;8;7;2;2
2021-02-24 23:20:59;257;129;40;18;12;11;9;8;7;2;2
2021-02-24 23:21:58;257;129;40;18;12;11;9;8;7;2;2
2021-02-24 23:22:59;257;129;40;18;12;11;9;8;7;2;2
2021-02-24 23:23:58;257;129;40;18;12;11;9;8;7;2;2
2021-02-24 23:24:59;257;129;40;18;12;11;9;8;7;2;2
2021-02-24 23:25:59;257;129;40;18;12;11;9;8;7;2;2
2021-02-24 23:26:58;257;129;40;18;12;11;9;8;7;2;2
2021-02-24 23:27:59;258;131;39;18;12;11;9;8;7;2;2
2021-02-24 23:28:59;258;131;39;18;12;11;9;8;7;2;2
2021-02-24 23:29:58;258;131;39;18;12;11;9;8;7;2;2
2021-02-24 23:30:59;258;131;39;18;12;11;9;8;7;2;2
2021-02-24 23:31:58;258;131;39;18;12;11;9;8;7;2;2
2021-02-24 23:32:59;257;131;39;18;11;11;9;8;7;2;2
2021-02-24 23:33:59;258;131;39;18;11;11;10;8;7;2;2
2021-02-24 23:34:58;258;131;39;18;11;11;10;8;7;2;2
2021-02-24 23:35:59;258;131;39;18;11;11;10;8;7;2;2
2021-02-24 23:37:00;258;131;39;18;11;11;10;8;7;2;2
2021-02-24 23:37:58;258;131;39;18;11;11;10;8;7;2;2
2021-02-24 23:38:59;259;131;39;18;11;11;10;9;7;2;2
2021-02-24 23:39:58;260;132;39;18;11;11;10;9;7;2;2
2021-02-24 23:40:59;260;132;39;18;11;11;10;9;7;2;2
2021-02-24 23:41:59;260;132;39;18;11;11;10;9;7;2;2
2021-02-24 23:42:58;260;132;39;18;11;11;10;9;7;2;2
2021-02-24 23:43:59;260;132;39;18;11;11;10;9;7;2;2
2021-02-24 23:45:00;260;132;39;18;11;11;10;9;7;2;2
2021-02-24 23:45:58;260;132;39;18;11;11;10;9;7;2;2
2021-02-24 23:46:59;260;132;39;18;11;11;10;9;7;2;2
2021-02-24 23:47:59;260;132;39;18;11;11;10;9;7;2;2
2021-02-24 23:48:59;260;132;39;18;11;11;10;9;7;2;2
2021-02-24 23:49:58;260;132;38;19;11;11;10;9;7;2;2
2021-02-24 23:50:59;260;132;38;19;11;11;10;9;7;2;2
2021-02-24 23:51:59;261;133;38;19;11;11;10;9;7;2;2
2021-02-24 23:52:58;261;133;38;19;11;11;10;9;7;2;2
2021-02-24 23:53:59;261;133;38;19;11;11;10;9;7;2;2
2021-02-24 23:54:59;261;133;38;19;11;11;10;9;7;2;2
2021-02-24 23:55:59;261;133;38;19;11;11;10;9;7;2;2
2021-02-24 23:56:59;261;133;38;19;11;11;10;9;7;2;2
2021-02-24 23:57:59;261;133;38;19;11;11;10;9;7;2;2
2021-02-24 23:58:58;261;133;38;19;11;11;10;9;7;2;2
2021-02-24 23:59:59;261;133;38;19;11;11;10;9;7;2;2
