datetime;total_votes;keyreal;axxl;masacra;jovan;kross;scaryfairy;Feyarozovaya;akuaku;RedHat;denkoshka
2020-05-27 00:00:59;0;0;0;0;0;1;0;0;0;0;0
2020-05-27 00:01:58;2;0;0;0;0;1;0;0;0;0;1
2020-05-27 00:02:59;2;0;0;0;0;1;0;0;0;0;1
2020-05-27 00:03:58;2;0;0;0;0;1;0;0;0;0;1
2020-05-27 00:04:59;3;0;0;0;0;2;0;0;0;0;1
2020-05-27 00:05:58;4;0;0;0;0;3;0;0;0;0;1
2020-05-27 00:06:59;4;0;0;0;0;3;0;0;0;0;1
2020-05-27 00:07:59;4;0;0;0;0;3;0;0;0;0;1
2020-05-27 00:08:59;5;0;0;0;0;4;0;0;0;0;1
2020-05-27 00:09:58;5;0;0;0;0;4;0;0;0;0;1
2020-05-27 00:10:59;5;0;0;0;0;4;0;0;0;0;1
2020-05-27 00:11:59;6;0;0;0;0;5;0;0;0;0;1
2020-05-27 00:12:58;6;0;0;0;0;5;0;0;0;0;1
2020-05-27 00:13:59;6;0;0;0;0;5;0;0;0;0;1
2020-05-27 00:14:59;6;0;0;0;0;5;0;0;0;0;1
2020-05-27 00:15:59;7;0;0;0;0;5;0;0;0;0;1
2020-05-27 00:16:58;7;0;0;0;0;5;0;0;0;0;1
2020-05-27 00:17:59;7;0;0;0;0;5;0;0;0;0;1
2020-05-27 00:18:59;7;0;0;0;0;5;0;0;0;0;1
2020-05-27 00:19:58;7;0;0;0;0;5;0;0;0;0;1
2020-05-27 00:20:59;7;0;0;0;0;5;0;0;0;0;1
2020-05-27 00:21:59;7;0;0;0;0;5;0;0;0;0;1
2020-05-27 00:22:58;7;0;0;0;0;5;0;0;0;0;1
2020-05-27 00:23:59;8;0;1;0;0;5;0;0;0;0;1
2020-05-27 00:24:59;9;0;1;0;0;5;1;0;0;0;1
2020-05-27 00:25:58;10;0;2;0;0;5;1;0;0;0;1
2020-05-27 00:26:59;10;0;2;0;0;5;1;0;0;0;1
2020-05-27 00:27:59;12;0;3;0;0;5;1;0;0;0;1
2020-05-27 00:28:59;12;0;3;0;0;5;1;0;0;0;1
2020-05-27 00:29:58;12;0;3;0;0;5;1;0;0;0;1
2020-05-27 00:30:59;12;0;3;0;0;5;1;0;0;0;1
2020-05-27 00:31:59;12;0;3;0;0;5;1;0;0;0;1
2020-05-27 00:32:58;12;0;3;0;0;5;1;0;0;0;1
2020-05-27 00:33:59;13;0;3;0;0;5;2;0;0;0;1
2020-05-27 00:34:59;13;0;3;0;0;5;2;0;0;0;1
2020-05-27 00:35:58;14;0;3;0;0;5;2;0;0;0;1
2020-05-27 00:36:59;15;0;3;0;1;5;2;0;0;0;1
2020-05-27 00:37:59;15;0;3;0;1;5;2;0;0;0;1
2020-05-27 00:38:59;15;0;3;0;1;5;2;0;0;0;1
2020-05-27 00:39:58;15;0;3;0;1;5;2;0;0;0;1
2020-05-27 00:40:59;16;0;3;0;1;5;2;1;0;0;1
2020-05-27 00:41:59;16;0;3;0;1;5;2;1;0;0;1
2020-05-27 00:42:58;16;0;3;0;1;5;2;1;0;0;1
2020-05-27 00:43:59;16;0;3;0;1;5;2;1;0;0;1
2020-05-27 00:44:59;17;0;3;1;1;5;2;1;0;0;1
2020-05-27 00:45:58;17;0;3;1;1;5;2;1;0;0;1
2020-05-27 00:46:59;17;0;3;1;1;5;2;1;0;0;1
2020-05-27 00:47:59;19;0;5;1;1;5;2;1;0;0;1
2020-05-27 00:49:00;19;0;5;1;1;5;2;1;0;0;1
2020-05-27 00:49:58;19;0;5;1;1;5;2;1;0;0;1
2020-05-27 00:50:59;19;0;5;1;1;5;2;1;0;0;1
2020-05-27 00:51:58;19;0;5;1;1;5;2;1;0;0;1
2020-05-27 00:52:59;20;0;5;2;1;5;2;1;0;0;1
2020-05-27 00:53:59;21;0;5;2;1;5;2;1;0;0;1
2020-05-27 00:55:00;22;0;6;2;1;5;2;1;0;0;1
2020-05-27 00:55:58;22;0;6;2;1;5;2;1;0;0;1
2020-05-27 00:56:59;23;0;7;2;1;5;2;1;0;0;1
2020-05-27 00:57:59;24;0;7;2;1;5;2;1;0;0;1
2020-05-27 00:58:58;24;0;7;2;1;5;2;1;0;0;1
2020-05-27 00:59:59;24;0;7;2;1;5;2;1;0;0;1
2020-05-27 01:00:59;25;0;7;2;1;5;2;1;0;0;1
2020-05-27 01:01:58;25;0;7;2;1;5;2;1;0;0;1
2020-05-27 01:02:59;28;0;9;2;1;5;2;2;0;0;1
2020-05-27 01:03:59;28;0;9;2;1;5;2;2;0;0;1
2020-05-27 01:04:58;28;0;9;2;1;5;2;2;0;0;1
2020-05-27 01:05:59;28;0;9;2;1;5;2;2;0;0;1
2020-05-27 01:06:59;28;0;9;2;1;5;2;2;0;0;1
2020-05-27 01:07:58;27;0;9;2;1;5;2;2;0;0;0
2020-05-27 01:08:59;27;0;9;2;1;5;2;2;0;0;0
2020-05-27 01:09:59;27;0;9;2;1;5;2;2;0;0;0
2020-05-27 01:10:59;27;0;9;2;1;5;2;2;0;0;0
2020-05-27 01:11:58;27;0;9;2;1;5;2;2;0;0;0
2020-05-27 01:12:59;27;0;9;2;1;5;2;2;0;0;0
2020-05-27 01:13:59;27;0;9;2;1;5;2;2;0;0;0
2020-05-27 01:14:58;27;0;9;2;1;5;2;2;0;0;0
2020-05-27 01:15:59;27;0;9;2;1;5;2;2;0;0;0
2020-05-27 01:16:59;27;0;9;2;1;5;2;2;0;0;0
2020-05-27 01:17:58;27;0;9;2;1;5;2;2;0;0;0
2020-05-27 01:18:59;28;0;9;2;1;6;2;2;0;0;0
2020-05-27 01:19:59;28;0;9;2;1;6;2;2;0;0;0
2020-05-27 01:20:58;28;0;9;2;1;6;2;2;0;0;0
2020-05-27 01:21:59;28;0;9;2;1;6;2;2;0;0;0
2020-05-27 01:22:59;28;0;9;2;1;6;2;2;0;0;0
2020-05-27 01:23:59;29;0;9;3;1;6;2;2;0;0;0
2020-05-27 01:24:58;30;0;9;3;1;6;2;2;0;0;1
2020-05-27 01:25:59;30;0;9;3;1;6;2;2;0;0;1
2020-05-27 01:26:59;31;0;9;4;1;6;2;2;0;0;1
2020-05-27 01:27:58;32;0;9;5;1;6;2;2;0;0;1
2020-05-27 01:28:59;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:29:59;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:30:58;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:31:59;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:32:59;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:33:58;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:34:59;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:35:59;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:36:58;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:37:59;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:38:59;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:39:58;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:40:59;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:41:59;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:42:58;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:43:59;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:44:59;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:45:58;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:46:59;33;0;9;5;2;6;2;2;0;0;1
2020-05-27 01:47:59;34;0;10;5;2;6;2;2;0;0;1
2020-05-27 01:48:58;34;0;10;5;2;6;2;2;0;0;1
2020-05-27 01:49:59;34;0;10;5;2;6;2;2;0;0;1
2020-05-27 01:50:59;34;0;10;5;2;6;2;2;0;0;1
2020-05-27 01:51:58;34;0;10;5;2;6;2;2;0;0;1
2020-05-27 01:52:59;34;0;10;5;2;6;2;2;0;0;1
2020-05-27 01:53:59;34;0;10;5;2;6;2;2;0;0;1
2020-05-27 01:54:58;34;0;10;5;2;6;2;2;0;0;1
2020-05-27 01:55:59;34;0;10;5;2;6;2;2;0;0;1
2020-05-27 01:56:59;34;0;10;5;2;6;2;2;0;0;1
2020-05-27 01:57:58;34;0;10;5;2;6;2;2;0;0;1
2020-05-27 01:58:59;35;0;10;6;2;6;2;2;0;0;1
2020-05-27 01:59:59;35;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:00:58;35;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:01:59;35;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:02:59;35;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:03:59;35;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:04:58;36;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:05:59;36;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:06:59;36;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:07:58;36;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:08:59;36;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:09:59;36;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:11:00;36;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:11:58;36;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:12:59;36;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:13:59;36;0;10;6;2;6;2;2;0;0;1
2020-05-27 02:14:58;37;0;10;6;2;7;2;2;0;0;1
2020-05-27 02:15:59;37;0;10;6;2;7;2;2;0;0;1
2020-05-27 02:16:59;37;0;10;6;2;7;2;2;0;0;1
2020-05-27 02:17:58;37;0;10;6;2;7;2;2;0;0;1
2020-05-27 02:18:59;37;0;10;6;2;7;2;2;0;0;1
2020-05-27 02:19:59;37;0;10;6;2;7;2;2;0;0;1
2020-05-27 02:20:58;37;0;10;6;2;7;2;2;0;0;1
2020-05-27 02:21:59;37;0;10;6;2;7;2;2;0;0;1
2020-05-27 02:22:59;37;0;10;6;2;7;2;2;0;0;1
2020-05-27 02:23:59;37;0;10;6;2;7;2;2;0;0;1
2020-05-27 02:24:58;37;0;10;6;2;7;2;2;0;0;1
2020-05-27 02:25:59;37;0;10;6;2;7;2;2;0;0;1
2020-05-27 02:26:59;38;0;10;7;2;7;2;2;0;0;1
2020-05-27 02:27:58;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:28:59;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:29:59;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:30:58;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:31:59;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:32:59;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:33:58;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:34:59;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:35:59;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:36:58;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:37:59;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:38:58;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:39:59;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:40:59;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:41:58;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:42:59;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:43:59;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:44:58;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:45:59;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:46:59;39;0;10;8;2;7;2;2;0;0;1
2020-05-27 02:47:58;40;0;10;9;2;7;2;2;0;0;1
2020-05-27 02:48:59;40;0;10;9;2;7;2;2;0;0;1
2020-05-27 02:49:59;40;0;10;9;2;7;2;2;0;0;1
2020-05-27 02:50:58;40;0;10;9;2;7;2;2;0;0;1
2020-05-27 02:51:59;42;0;11;10;2;7;2;2;0;0;1
2020-05-27 02:52:59;43;0;11;11;2;7;2;2;0;0;1
2020-05-27 02:53:58;43;0;11;11;2;7;2;2;0;0;1
2020-05-27 02:54:59;43;0;11;11;2;7;2;2;0;0;1
2020-05-27 02:56:00;43;0;11;11;2;7;2;2;0;0;1
2020-05-27 02:56:58;43;0;11;11;2;7;2;2;0;0;1
2020-05-27 02:57:59;43;0;11;11;2;7;2;2;0;0;1
2020-05-27 02:58:59;43;0;11;11;2;7;2;2;0;0;1
2020-05-27 02:59:58;43;0;11;11;2;7;2;2;0;0;1
2020-05-27 03:00:59;43;0;11;11;2;7;2;2;0;0;1
2020-05-27 03:01:59;43;0;11;11;2;7;2;2;0;0;1
2020-05-27 03:02:58;43;0;11;11;2;7;2;2;0;0;1
2020-05-27 03:03:59;44;0;11;12;2;7;2;2;0;0;1
2020-05-27 03:04:59;44;0;11;12;2;7;2;2;0;0;1
2020-05-27 03:05:58;44;0;11;12;2;7;2;2;0;0;1
2020-05-27 03:06:59;44;0;11;12;2;7;2;2;0;0;1
2020-05-27 03:07:58;44;0;11;12;2;7;2;2;0;0;1
2020-05-27 03:08:59;44;0;11;12;2;7;2;2;0;0;1
2020-05-27 03:09:59;44;0;11;12;2;7;2;2;0;0;1
2020-05-27 03:10:58;44;0;11;12;2;7;2;2;0;0;1
2020-05-27 03:11:59;44;0;11;12;2;7;2;2;0;0;1
2020-05-27 03:12:59;44;0;11;12;2;7;2;2;0;0;1
2020-05-27 03:13:59;44;0;11;12;2;7;2;2;0;0;1
2020-05-27 03:14:58;44;0;11;12;2;7;2;2;0;0;1
2020-05-27 03:15:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:16:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:17:58;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:18:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:19:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:20:58;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:21:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:22:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:23:58;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:24:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:25:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:26:58;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:27:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:28:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:29:58;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:30:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:31:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:32:58;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:33:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:34:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:35:58;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:36:59;45;0;12;12;2;7;2;2;0;0;1
2020-05-27 03:37:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:38:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:39:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:40:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:41:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:42:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:43:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:44:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:45:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:46:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:47:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:48:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:49:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:50:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:51:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:52:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:53:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:54:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:55:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:56:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:57:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:58:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 03:59:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:00:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:01:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:02:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:03:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:04:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:05:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:06:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:07:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:08:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:09:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:10:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:11:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:12:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:13:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:14:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:15:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:16:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:17:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:18:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:19:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:21:00;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:21:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:22:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:23:59;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:24:58;46;0;12;12;2;7;2;2;0;0;0
2020-05-27 04:25:59;47;0;12;12;3;7;2;2;0;0;0
2020-05-27 04:26:59;47;0;12;12;3;7;2;2;0;0;0
2020-05-27 04:27:58;47;0;12;12;3;7;2;2;0;0;0
2020-05-27 04:28:59;47;0;12;12;3;7;2;2;0;0;0
2020-05-27 04:29:59;47;0;12;12;3;7;2;2;0;0;0
2020-05-27 04:30:58;47;0;12;12;3;7;2;2;0;0;0
2020-05-27 04:31:59;47;0;12;12;3;7;2;2;0;0;0
2020-05-27 04:32:59;47;0;12;12;3;7;2;2;0;0;0
2020-05-27 04:33:59;47;0;12;12;3;7;2;2;0;0;0
2020-05-27 04:34:58;47;0;12;12;3;7;2;2;0;0;0
2020-05-27 04:35:59;47;0;12;12;3;7;2;2;0;0;0
2020-05-27 04:36:59;47;0;12;12;3;7;2;2;0;0;0
2020-05-27 04:37:58;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:38:59;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:39:59;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:40:58;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:41:59;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:42:59;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:43:58;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:44:59;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:45:59;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:46:58;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:47:59;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:48:59;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:49:58;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:50:59;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:51:59;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:52:58;48;0;12;13;3;7;2;2;0;0;0
2020-05-27 04:53:59;49;0;12;14;3;7;2;2;0;0;0
2020-05-27 04:54:59;49;0;12;14;3;7;2;2;0;0;0
2020-05-27 04:55:58;49;0;12;14;3;7;2;2;0;0;0
2020-05-27 04:56:59;49;0;12;14;3;7;2;2;0;0;0
2020-05-27 04:57:58;49;0;12;14;3;7;2;2;0;0;0
2020-05-27 04:58:59;49;0;12;14;3;7;2;2;0;0;0
2020-05-27 04:59:59;49;0;12;14;3;7;2;2;0;0;0
2020-05-27 05:00:58;49;0;12;14;3;7;2;2;0;0;0
