datetime;total_votes;rockamark;KOCTOPE3;UndeadMoroz;akuaku;brammator;voklo;kotophalk;John_Golt;kross;gelatelno
2019-10-16 00:00:59;0;0;1;0;0;0;0;0;0;0;0
2019-10-16 00:01:59;0;0;1;0;0;0;0;0;0;0;0
2019-10-16 00:02:59;0;0;1;0;0;0;0;0;0;0;0
2019-10-16 00:03:59;3;0;1;0;0;0;0;0;1;0;0
2019-10-16 00:04:58;3;0;1;0;0;0;0;0;1;0;0
2019-10-16 00:05:59;3;0;1;0;0;0;0;0;1;0;0
2019-10-16 00:06:59;4;0;1;0;0;0;0;0;1;0;0
2019-10-16 00:07:59;4;0;1;0;0;0;0;0;1;0;0
2019-10-16 00:08:58;5;0;1;0;0;0;0;0;1;0;1
2019-10-16 00:09:59;5;0;1;0;0;0;0;0;1;0;1
2019-10-16 00:10:59;6;0;1;0;0;1;0;0;1;0;1
2019-10-16 00:11:58;7;0;1;0;0;1;0;0;1;0;1
2019-10-16 00:12:59;9;1;1;0;0;1;0;0;1;0;1
2019-10-16 00:13:59;10;1;1;0;0;1;0;0;1;0;1
2019-10-16 00:14:59;10;1;1;0;0;1;0;0;1;0;1
2019-10-16 00:15:58;10;1;1;0;0;1;0;0;1;0;1
2019-10-16 00:16:59;10;1;1;0;0;1;0;0;1;0;1
2019-10-16 00:17:59;10;1;1;0;0;1;0;0;1;0;1
2019-10-16 00:18:58;12;2;1;1;0;1;0;0;0;0;1
2019-10-16 00:19:59;12;2;1;1;0;1;0;0;0;0;1
2019-10-16 00:20:59;13;3;1;1;0;1;0;0;0;0;1
2019-10-16 00:21:58;13;3;1;1;0;1;0;0;0;0;1
2019-10-16 00:22:59;14;4;1;1;0;1;0;0;0;0;1
2019-10-16 00:23:59;14;4;1;1;0;1;0;0;0;0;1
2019-10-16 00:24:58;14;4;1;1;0;1;0;0;0;0;1
2019-10-16 00:25:59;14;4;1;1;0;1;0;0;0;0;1
2019-10-16 00:26:59;14;4;1;1;0;1;0;0;0;0;1
2019-10-16 00:27:59;14;4;1;1;0;1;0;0;0;0;1
2019-10-16 00:28:58;14;4;1;1;0;1;0;0;0;0;1
2019-10-16 00:29:59;15;4;1;2;0;0;0;0;1;0;1
2019-10-16 00:30:59;15;4;1;2;0;0;0;0;1;0;1
2019-10-16 00:31:58;15;4;1;2;0;0;0;0;1;0;1
2019-10-16 00:32:59;15;4;1;2;0;0;0;0;1;0;1
2019-10-16 00:33:59;15;4;1;2;0;0;0;0;1;0;1
2019-10-16 00:34:59;15;4;1;2;0;0;0;0;1;0;1
2019-10-16 00:35:58;15;4;1;2;0;0;0;0;1;0;1
2019-10-16 00:36:59;16;4;2;2;0;1;0;0;1;0;1
2019-10-16 00:37:59;16;4;2;2;0;1;0;0;1;0;1
2019-10-16 00:39:00;16;4;2;2;0;1;0;0;1;0;1
2019-10-16 00:39:58;17;4;2;2;0;2;0;0;1;0;0
2019-10-16 00:40:59;18;5;2;2;0;2;0;0;1;0;0
2019-10-16 00:41:59;18;5;2;2;0;2;0;0;1;0;0
2019-10-16 00:42:58;18;5;2;2;0;2;0;0;1;0;0
2019-10-16 00:43:59;18;5;2;2;0;2;0;0;1;0;0
2019-10-16 00:44:59;18;5;2;2;0;2;0;0;1;0;0
2019-10-16 00:45:59;18;5;2;2;0;2;0;0;1;0;0
2019-10-16 00:46:58;18;5;2;2;0;2;0;0;1;0;0
2019-10-16 00:47:59;18;5;2;2;0;2;0;0;1;0;0
2019-10-16 00:48:59;19;5;2;2;0;2;0;0;2;0;1
2019-10-16 00:49:59;19;5;2;2;0;2;0;0;2;0;1
2019-10-16 00:50:58;19;5;2;2;0;2;0;0;2;0;1
2019-10-16 00:51:59;19;5;2;2;0;2;0;0;2;0;1
2019-10-16 00:52:59;19;5;2;2;0;2;0;0;2;0;1
2019-10-16 00:53:59;18;5;2;2;0;2;0;0;2;0;1
2019-10-16 00:54:58;18;5;2;2;0;2;0;0;2;0;1
2019-10-16 00:55:59;19;6;2;2;0;2;0;0;2;0;1
2019-10-16 00:56:59;19;6;2;2;0;2;0;0;2;0;1
2019-10-16 00:57:59;19;6;2;2;0;2;0;0;2;0;1
2019-10-16 00:58:58;20;6;2;2;0;3;0;0;2;0;1
2019-10-16 00:59:59;20;6;2;2;0;3;0;0;2;0;1
2019-10-16 01:00:59;21;7;2;2;0;3;0;0;2;0;1
2019-10-16 01:01:58;21;7;2;2;0;3;0;0;2;0;1
2019-10-16 01:02:59;21;7;2;2;0;3;0;0;2;0;1
2019-10-16 01:03:59;21;7;2;2;0;3;0;0;2;0;1
2019-10-16 01:04:58;22;7;3;2;0;3;0;0;2;0;1
2019-10-16 01:05:59;22;7;3;2;0;3;0;0;2;0;1
2019-10-16 01:06:59;22;7;3;2;0;3;0;0;2;0;1
2019-10-16 01:07:59;22;7;3;2;0;3;0;0;2;0;1
2019-10-16 01:08:58;22;7;3;2;0;3;0;0;2;0;1
2019-10-16 01:09:59;23;7;3;2;0;3;0;1;2;0;1
2019-10-16 01:10:59;23;7;3;2;0;3;0;1;2;0;1
2019-10-16 01:11:59;23;7;3;2;0;3;0;1;2;0;1
2019-10-16 01:12:58;23;7;3;2;0;3;0;1;2;0;1
2019-10-16 01:13:59;23;7;3;2;0;3;0;1;2;0;1
2019-10-16 01:14:59;23;7;3;2;0;3;0;1;2;0;1
2019-10-16 01:15:58;23;7;3;2;0;3;0;1;2;0;1
2019-10-16 01:16:59;23;7;3;2;0;3;0;1;2;0;1
2019-10-16 01:17:59;24;8;3;2;0;3;0;1;2;0;1
2019-10-16 01:18:59;25;8;3;2;0;3;0;1;3;0;1
2019-10-16 01:19:58;25;8;3;2;0;3;0;1;3;0;1
2019-10-16 01:20:59;25;8;3;2;0;3;0;1;3;0;1
2019-10-16 01:21:59;25;8;3;2;0;3;0;1;3;0;1
2019-10-16 01:22:58;26;8;3;2;0;4;0;1;3;0;1
2019-10-16 01:23:59;26;8;3;2;0;4;0;1;3;0;1
2019-10-16 01:24:59;26;8;3;2;0;4;0;1;3;0;1
2019-10-16 01:25:59;26;8;3;2;0;4;0;1;3;0;1
2019-10-16 01:26:58;26;8;3;2;0;4;0;1;3;0;1
2019-10-16 01:27:59;26;8;3;2;0;4;0;1;3;0;1
2019-10-16 01:28:59;26;8;3;2;0;4;0;1;3;0;1
2019-10-16 01:29:58;26;8;3;2;0;4;0;1;3;0;1
2019-10-16 01:30:59;27;8;4;2;0;4;0;1;3;0;1
2019-10-16 01:31:59;27;8;4;2;0;4;0;1;3;0;1
2019-10-16 01:32:58;27;8;4;2;0;4;0;1;3;0;1
2019-10-16 01:33:59;27;8;4;2;0;4;0;1;3;0;1
2019-10-16 01:34:59;27;8;4;2;0;4;0;1;3;0;1
2019-10-16 01:35:59;27;8;4;2;0;4;0;1;3;0;1
2019-10-16 01:36:58;27;8;4;2;0;4;0;1;3;0;1
2019-10-16 01:37:59;27;8;4;2;0;4;0;1;3;0;1
2019-10-16 01:38:59;27;8;4;2;0;4;0;1;3;0;1
2019-10-16 01:39:58;27;8;4;2;0;4;0;1;3;0;1
2019-10-16 01:40:59;27;8;4;2;0;4;0;1;3;0;1
2019-10-16 01:41:59;27;8;4;2;0;4;0;1;3;0;1
2019-10-16 01:42:59;27;8;4;2;0;4;0;1;3;0;1
2019-10-16 01:43:58;29;8;5;2;0;4;1;0;3;0;1
2019-10-16 01:44:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:45:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:46:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:47:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:48:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:49:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:50:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:51:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:52:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:53:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:54:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:55:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:56:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:57:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:58:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 01:59:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:00:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:01:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:02:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:03:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:04:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:05:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:06:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:07:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:08:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:10:00;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:10:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:11:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:12:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:13:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:14:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:15:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:16:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:17:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:18:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:19:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:20:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:21:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:22:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:23:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:24:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:25:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:26:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:27:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:28:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:29:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:30:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:31:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:32:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:33:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:34:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:35:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:36:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:37:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:38:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:39:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:40:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:41:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:42:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:43:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:44:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:45:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:46:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:47:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:48:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:49:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:50:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:51:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:52:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:53:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:54:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:55:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:56:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:57:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:58:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 02:59:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:00:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:01:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:02:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:03:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:04:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:05:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:06:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:07:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:08:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:09:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:10:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:11:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:12:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:13:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:14:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:15:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:16:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:17:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:18:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:19:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:20:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:21:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:22:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:23:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:24:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:25:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:26:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:27:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:28:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:29:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:30:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:31:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:32:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:33:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:34:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:35:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:36:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:37:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:38:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:39:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:40:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:41:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:42:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:43:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:44:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:45:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:46:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:47:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:48:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:49:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:50:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:51:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:52:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:53:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:54:58;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:55:59;30;8;5;2;0;4;2;0;3;0;1
2019-10-16 03:56:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 03:57:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 03:58:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 03:59:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:00:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:01:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:02:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:03:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:04:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:05:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:06:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:07:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:08:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:09:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:10:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:11:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:12:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:13:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:14:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:15:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:16:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:17:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:18:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:19:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:20:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:21:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:22:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:23:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:24:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:25:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:26:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:27:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:28:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:29:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:30:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:31:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:32:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:33:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:34:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:35:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:36:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:37:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:38:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:39:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:40:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:41:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:43:00;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:43:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:44:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:45:59;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:46:58;31;9;5;2;0;4;2;0;3;0;1
2019-10-16 04:47:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 04:48:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 04:50:00;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 04:50:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 04:51:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 04:52:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 04:53:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 04:54:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 04:55:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 04:56:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 04:57:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 04:58:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 04:59:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:00:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:01:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:02:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:03:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:04:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:05:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:06:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:07:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:08:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:09:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:10:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:11:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:12:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:13:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:14:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:15:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:16:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:17:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:18:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:19:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:20:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:21:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:22:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:23:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:24:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:25:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:26:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:27:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:28:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:29:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:30:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:31:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:32:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:33:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:34:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:35:58;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:36:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:37:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:38:59;32;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:39:58;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:40:59;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:41:59;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:42:58;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:43:59;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:44:59;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:45:59;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:46:58;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:47:59;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:48:59;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:50:00;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:50:58;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:51:59;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:52:58;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:53:59;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:54:59;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:55:59;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:56:58;33;9;6;2;0;4;2;0;3;0;1
2019-10-16 05:57:59;34;9;6;2;0;4;2;1;3;0;0
2019-10-16 05:58:59;34;9;6;2;0;4;2;1;3;0;0
2019-10-16 05:59:58;34;9;6;2;0;4;2;1;3;0;0
2019-10-16 06:00:59;34;9;6;2;0;4;2;1;3;0;0
2019-10-16 06:01:59;34;9;6;2;0;4;2;1;3;0;0
2019-10-16 06:02:59;34;9;6;2;0;4;2;1;3;0;0
2019-10-16 06:03:58;34;9;6;2;0;4;2;1;3;0;0
2019-10-16 06:04:59;34;9;6;2;0;4;2;1;3;0;0
2019-10-16 06:05:59;34;9;6;2;0;4;2;1;3;0;0
2019-10-16 06:06:59;35;9;6;2;0;4;2;0;3;0;0
2019-10-16 06:07:58;35;9;6;2;0;4;2;0;3;0;0
2019-10-16 06:08:59;35;9;6;2;0;4;2;0;3;0;0
2019-10-16 06:09:59;36;9;7;2;0;4;2;0;3;0;0
2019-10-16 06:10:58;36;9;7;2;0;4;2;0;3;0;0
2019-10-16 06:11:59;37;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:12:59;37;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:13:58;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:14:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:16:00;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:16:58;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:17:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:18:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:19:58;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:20:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:21:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:22:58;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:23:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:24:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:25:58;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:26:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:27:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:28:58;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:29:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:30:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:31:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:32:58;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:33:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:34:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:35:58;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:36:59;38;9;7;2;0;4;3;0;3;0;0
2019-10-16 06:37:59;38;9;7;2;0;4;3;0;3;0;0
