datetime;total_votes;Mapm;GlobetrotterXL;Hmmm;NoEndOutcry;John_Golt;Yo;brammator;sergoff;Salt;Wiedemann
2019-07-03 14:17:58;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:18:59;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:19:59;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:20:58;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:21:59;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:22:58;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:23:59;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:24:59;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:25:58;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:26:59;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:27:59;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:28:58;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:29:59;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:30:59;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:31:58;105;22;35;15;5;0;6;3;3;0;3
2019-07-03 14:32:59;105;22;35;15;5;0;6;3;3;0;3
2019-07-03 14:33:59;106;22;35;15;6;0;6;3;3;0;3
2019-07-03 14:34:58;106;22;34;16;6;0;6;3;3;0;3
2019-07-03 14:35:59;106;22;34;16;6;0;6;3;3;0;3
2019-07-03 14:36:58;106;22;34;16;6;0;6;3;3;0;3
2019-07-03 14:37:59;106;22;34;16;6;0;6;3;3;0;3
2019-07-03 14:38:59;106;22;34;16;6;0;6;3;3;0;3
2019-07-03 14:39:58;106;22;34;16;6;0;6;3;3;0;3
2019-07-03 14:40:59;106;22;34;16;6;0;6;3;3;0;3
2019-07-03 14:41:59;106;22;34;16;6;0;6;3;3;0;3
2019-07-03 14:42:58;106;22;34;16;6;0;6;3;3;0;3
2019-07-03 14:43:59;106;22;34;16;6;0;6;3;3;0;3
2019-07-03 14:44:59;106;22;34;16;6;0;6;3;3;0;3
2019-07-03 14:45:58;106;22;34;16;6;0;6;3;3;0;3
2019-07-03 14:46:59;106;22;34;16;6;0;6;3;3;0;3
2019-07-03 14:47:59;107;22;34;16;7;0;6;3;3;0;3
2019-07-03 14:48:58;107;22;34;16;7;0;6;3;3;0;3
2019-07-03 14:49:59;107;22;34;16;7;0;6;3;3;0;3
2019-07-03 14:50:59;107;22;34;16;7;0;6;3;3;0;3
2019-07-03 14:51:58;107;22;34;16;7;0;6;3;3;0;3
2019-07-03 14:52:59;107;22;34;16;7;0;6;3;3;0;3
2019-07-03 14:53:59;108;23;34;16;7;0;6;3;3;0;3
2019-07-03 14:54:58;108;23;34;16;7;0;6;3;3;0;3
2019-07-03 14:55:59;108;23;34;16;7;0;6;3;3;0;3
2019-07-03 14:56:59;108;23;34;16;7;0;6;3;3;0;3
2019-07-03 14:57:58;108;23;34;16;7;0;6;3;3;0;3
2019-07-03 14:58:59;108;23;34;16;7;0;6;3;3;0;3
2019-07-03 14:59:59;108;23;34;16;7;0;6;3;3;0;3
2019-07-03 15:00:58;108;23;34;16;7;0;6;3;3;0;3
2019-07-03 15:01:59;108;23;34;16;7;0;6;3;3;0;3
2019-07-03 15:02:58;108;23;34;16;7;0;6;3;3;0;3
2019-07-03 15:03:59;108;23;34;16;7;0;6;3;3;0;3
2019-07-03 15:04:59;108;23;34;16;7;0;6;3;3;0;3
2019-07-03 15:05:58;108;23;34;16;7;0;6;3;3;0;3
2019-07-03 15:06:59;109;23;35;16;7;0;6;3;3;0;3
2019-07-03 15:07:59;109;23;35;16;7;0;6;3;3;0;3
2019-07-03 15:08:58;109;23;35;16;7;0;6;3;3;0;3
2019-07-03 15:09:59;109;23;35;16;7;0;6;3;3;0;3
2019-07-03 15:10:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:11:58;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:12:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:13:58;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:14:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:15:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:16:58;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:17:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:18:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:19:58;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:20:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:21:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:22:58;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:23:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:24:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:26:00;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:26:58;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:27:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:28:58;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:29:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:30:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:31:58;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:32:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:33:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:34:58;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:35:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:36:59;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:37:58;108;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:38:59;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:39:58;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:40:59;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:41:59;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:42:58;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:43:59;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:44:59;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:45:58;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:46:59;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:47:59;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:48:58;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:49:59;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:50:59;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:51:58;109;23;35;16;7;0;6;3;2;0;3
2019-07-03 15:52:59;110;23;36;16;7;0;6;3;2;0;3
2019-07-03 15:53:59;110;23;36;16;7;0;6;3;2;0;3
2019-07-03 15:54:58;110;23;36;16;7;0;6;3;2;0;3
2019-07-03 15:55:59;110;23;36;16;7;0;6;3;2;0;3
2019-07-03 15:56:59;110;23;36;16;7;0;6;3;2;0;3
2019-07-03 15:57:58;110;23;36;16;7;0;6;3;2;0;3
2019-07-03 15:58:59;110;23;36;16;7;0;6;3;2;0;3
2019-07-03 15:59:59;111;24;36;16;7;0;6;3;2;0;3
2019-07-03 16:00:58;111;24;36;16;7;0;6;3;2;0;3
2019-07-03 16:01:59;111;24;36;16;7;0;6;3;2;0;3
2019-07-03 16:02:59;111;24;36;16;7;0;6;3;2;0;3
2019-07-03 16:03:58;111;24;36;16;7;0;6;3;2;0;3
2019-07-03 16:04:59;111;24;36;16;7;0;6;3;2;0;3
2019-07-03 16:05:59;111;24;36;16;7;0;6;3;2;0;3
2019-07-03 16:06:58;111;24;36;16;7;0;6;3;2;0;3
2019-07-03 16:07:59;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:08:59;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:09:58;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:10:59;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:11:58;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:12:59;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:13:59;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:14:58;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:15:59;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:16:59;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:17:58;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:18:59;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:19:59;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:20:58;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:21:59;112;25;36;16;8;0;6;3;2;1;3
2019-07-03 16:22:59;113;25;36;16;8;0;6;3;2;0;3
2019-07-03 16:23:58;113;25;36;16;8;0;6;3;2;0;3
2019-07-03 16:24:59;113;25;36;16;8;0;6;3;2;0;3
2019-07-03 16:25:59;113;25;36;16;8;0;6;3;2;0;3
2019-07-03 16:26:58;114;25;36;16;8;2;6;3;2;0;3
2019-07-03 16:27:59;114;25;36;16;8;2;6;3;2;0;3
2019-07-03 16:28:58;114;25;36;16;8;2;6;3;2;0;3
2019-07-03 16:29:59;114;25;36;16;8;2;6;3;2;0;3
2019-07-03 16:30:59;114;25;36;16;8;2;6;3;2;0;3
2019-07-03 16:31:58;114;25;36;16;8;2;6;3;2;0;3
2019-07-03 16:32:59;115;25;36;16;8;3;6;3;2;0;3
2019-07-03 16:33:59;115;25;36;16;8;3;6;3;2;0;3
2019-07-03 16:34:58;116;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:35:59;116;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:36:59;116;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:37:58;116;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:38:59;116;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:39:59;116;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:40:58;116;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:41:59;116;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:42:59;116;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:43:59;116;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:44:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:45:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:46:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:47:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:48:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:49:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:50:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:51:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:52:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:53:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:54:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:55:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:56:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:57:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:58:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 16:59:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:00:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:01:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:02:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:03:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:04:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:05:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:06:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:07:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:08:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:09:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:10:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:11:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:12:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:13:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:14:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:15:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:16:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:17:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:18:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:19:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:20:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:21:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:22:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:23:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:24:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:25:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:26:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:27:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:28:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:30:00;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:30:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:31:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:32:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:33:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:34:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:35:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:36:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:37:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:38:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:39:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:40:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:41:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:42:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:43:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:44:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:45:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:46:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:47:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:48:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:49:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:50:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:51:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:52:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:53:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:54:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:55:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:56:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:57:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:58:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 17:59:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 18:00:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 18:01:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 18:02:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 18:03:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 18:04:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 18:05:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 18:06:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 18:07:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 18:08:58;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 18:09:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 18:10:59;117;25;36;16;9;3;6;3;2;0;3
2019-07-03 18:11:58;117;25;36;16;9;4;6;3;2;0;3
2019-07-03 18:12:59;117;25;36;16;9;5;6;3;2;0;3
2019-07-03 18:13:59;117;25;36;16;9;5;6;3;2;0;3
2019-07-03 18:14:58;118;25;36;16;9;5;6;3;2;0;3
2019-07-03 18:15:59;118;25;36;16;9;5;6;3;2;0;3
2019-07-03 18:16:58;118;25;36;16;9;5;6;3;2;0;3
2019-07-03 18:17:59;118;25;36;16;9;5;6;3;2;0;3
2019-07-03 18:18:59;119;26;36;16;9;5;6;3;2;0;3
2019-07-03 18:19:58;119;26;36;16;9;5;6;3;2;0;3
2019-07-03 18:20:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:21:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:22:58;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:23:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:24:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:25:58;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:26:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:27:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:28:58;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:29:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:30:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:31:58;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:32:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:33:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:34:58;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:35:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:36:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:37:58;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:38:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:39:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:40:58;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:41:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:42:58;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:43:59;120;26;37;16;9;5;6;3;2;0;3
2019-07-03 18:44:59;120;26;37;16;9;6;6;3;2;1;3
2019-07-03 18:45:58;120;26;37;16;9;6;6;3;2;1;3
2019-07-03 18:46:59;120;26;37;16;9;6;6;3;2;1;3
2019-07-03 18:47:59;120;26;37;16;9;6;6;3;2;1;3
2019-07-03 18:48:58;120;26;37;16;9;6;6;3;2;1;3
2019-07-03 18:49:59;121;27;37;16;9;6;6;3;2;1;3
2019-07-03 18:50:58;121;27;37;16;9;6;6;3;2;1;3
2019-07-03 18:51:59;121;27;37;16;9;6;6;3;2;1;3
2019-07-03 18:52:59;121;27;37;16;9;6;6;3;2;1;3
2019-07-03 18:53:58;121;27;37;16;9;6;6;3;2;1;3
2019-07-03 18:54:59;121;27;37;16;9;6;6;3;2;1;3
2019-07-03 18:55:59;121;27;37;16;9;6;6;3;2;1;3
2019-07-03 18:56:58;121;27;37;16;9;6;6;3;2;1;3
2019-07-03 18:57:59;121;27;37;16;9;6;6;3;2;1;3
2019-07-03 18:58:59;121;27;37;16;9;6;6;3;2;1;3
2019-07-03 18:59:58;121;27;37;16;9;6;6;3;2;1;3
2019-07-03 19:00:59;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:01:59;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:02:58;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:03:59;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:04:59;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:05:58;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:06:59;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:07:59;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:08:58;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:09:59;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:10:58;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:11:59;123;28;37;16;9;6;6;3;3;1;3
2019-07-03 19:12:59;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:13:58;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:14:59;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:15:58;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:16:59;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:17:59;122;27;37;16;9;6;6;3;3;1;3
2019-07-03 19:18:58;123;27;38;16;9;6;6;3;3;1;3
2019-07-03 19:19:59;123;27;38;16;9;6;6;3;3;1;3
2019-07-03 19:20:59;123;27;38;16;9;6;6;3;3;1;3
2019-07-03 19:21:59;123;27;38;16;9;6;6;3;3;1;3
2019-07-03 19:22:58;123;27;38;16;9;6;6;3;3;1;3
2019-07-03 19:23:59;123;27;38;16;9;6;6;3;3;1;3
2019-07-03 19:24:58;123;27;38;16;9;6;6;3;3;1;3
2019-07-03 19:25:59;123;27;38;16;9;6;6;3;3;1;3
2019-07-03 19:26:59;123;27;38;16;9;6;6;3;3;1;3
2019-07-03 19:27:58;123;27;38;16;9;6;6;3;3;1;3
2019-07-03 19:28:59;123;27;38;16;9;6;6;3;3;1;3
2019-07-03 19:29:59;123;27;38;16;9;6;6;3;3;1;3
2019-07-03 19:30:58;123;27;38;16;9;6;6;3;3;1;3
2019-07-03 19:31:59;124;27;38;17;9;6;6;3;3;1;3
2019-07-03 19:32:59;124;27;38;17;9;6;6;3;3;1;3
2019-07-03 19:33:58;124;27;38;17;9;6;6;3;3;1;3
2019-07-03 19:34:59;125;27;38;17;9;7;6;3;3;1;3
2019-07-03 19:35:59;125;27;38;17;9;7;6;3;3;1;3
2019-07-03 19:36:58;125;27;38;17;9;7;6;3;3;1;3
2019-07-03 19:37:59;125;27;38;17;9;7;6;3;3;1;3
2019-07-03 19:38:58;125;27;38;17;9;7;6;3;3;1;3
2019-07-03 19:39:59;125;27;38;17;9;7;6;3;3;1;3
2019-07-03 19:40:59;125;27;38;17;9;7;6;3;3;1;3
2019-07-03 19:41:58;125;27;38;17;9;7;6;3;3;1;3
2019-07-03 19:42:59;125;27;38;17;9;7;6;3;3;1;3
2019-07-03 19:43:59;125;27;38;17;9;7;6;3;3;1;3
2019-07-03 19:44:58;126;27;39;17;9;7;6;3;3;1;3
2019-07-03 19:45:59;126;27;39;17;9;7;6;3;3;1;3
2019-07-03 19:46:59;126;27;39;17;9;7;6;3;3;1;3
2019-07-03 19:47:58;127;27;40;17;9;7;6;3;3;1;3
2019-07-03 19:48:59;127;27;40;17;9;7;6;3;3;1;3
2019-07-03 19:49:59;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 19:50:58;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 19:51:59;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 19:52:59;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 19:53:58;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 19:54:59;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 19:55:59;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 19:56:58;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 19:57:59;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 19:58:59;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 19:59:59;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 20:00:59;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 20:01:59;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 20:02:58;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 20:03:59;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 20:04:58;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 20:05:59;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 20:06:59;128;27;40;17;9;7;6;3;4;1;3
2019-07-03 20:07:59;129;28;40;17;9;7;6;3;4;1;3
2019-07-03 20:08:58;129;28;40;17;9;7;6;3;4;1;3
2019-07-03 20:09:59;129;28;40;17;9;7;6;3;4;1;3
2019-07-03 20:10:59;129;28;40;17;9;7;6;3;4;1;3
2019-07-03 20:11:58;129;28;40;17;9;7;6;3;4;1;3
2019-07-03 20:12:59;129;28;40;17;9;7;6;3;4;1;3
2019-07-03 20:13:59;129;28;40;17;9;7;6;3;4;1;3
2019-07-03 20:14:58;129;28;40;17;9;7;6;3;4;1;3
2019-07-03 20:15:59;129;28;40;17;9;7;6;3;4;1;3
2019-07-03 20:16:59;129;28;40;17;9;7;6;3;4;1;3
2019-07-03 20:17:58;130;29;40;17;9;7;6;3;4;1;3
2019-07-03 20:18:59;131;30;40;17;9;7;6;3;4;1;3
2019-07-03 20:19:58;131;30;40;17;9;7;6;3;4;1;3
2019-07-03 20:20:59;131;30;40;17;9;7;6;3;4;1;3
2019-07-03 20:21:59;131;30;40;17;9;7;6;3;4;1;3
2019-07-03 20:22:58;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:23:59;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:24:59;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:25:58;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:26:59;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:27:59;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:28:58;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:29:59;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:30:59;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:31:58;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:32:59;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:33:59;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:34:58;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:35:59;132;30;40;17;9;7;6;4;4;1;3
2019-07-03 20:36:58;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:37:59;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:38:59;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:39:58;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:40:59;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:41:59;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:42:58;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:43:59;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:44:58;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:45:59;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:46:59;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:47:58;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:48:59;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:49:59;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:50:58;133;31;40;17;9;7;6;4;4;1;3
2019-07-03 20:51:59;134;31;40;17;10;7;6;4;4;1;3
2019-07-03 20:52:59;133;31;40;17;10;6;6;4;4;1;3
2019-07-03 20:53:58;133;31;40;17;10;6;6;4;4;1;3
2019-07-03 20:54:59;133;31;40;17;10;6;6;4;4;1;3
