datetime;total_votes;Zippymax;nenastja;shamanka2_0;navalny;megalomaniac;1917;Private_Ryan;Volodya_FM;xtend;shturn
2020-10-21 20:32:59;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:33:58;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:34:59;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:35:59;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:36:58;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:37:59;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:38:59;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:39:59;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:40:58;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:41:59;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:42:59;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:43:58;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:44:59;210;72;39;21;19;15;10;7;5;5;0
2020-10-21 20:45:59;210;72;39;21;19;15;10;7;5;5;0
2020-10-21 20:46:58;210;72;39;21;19;15;10;7;5;5;0
2020-10-21 20:47:59;210;72;39;21;19;15;10;7;5;5;0
2020-10-21 20:48:59;210;72;39;21;19;15;10;7;5;5;0
2020-10-21 20:49:58;210;72;39;21;19;15;10;7;5;5;0
2020-10-21 20:50:59;210;72;39;21;19;15;10;7;5;5;0
2020-10-21 20:51:59;211;72;39;22;19;15;10;7;5;5;0
2020-10-21 20:52:58;212;72;39;23;19;15;10;7;5;5;0
2020-10-21 20:53:59;214;72;40;23;19;15;11;7;5;5;0
2020-10-21 20:54:59;215;72;41;23;19;15;11;7;5;5;0
2020-10-21 20:55:58;215;72;41;23;19;15;11;7;5;5;0
2020-10-21 20:56:59;215;72;41;23;19;15;11;7;5;5;0
2020-10-21 20:57:59;216;72;41;23;19;15;11;7;5;5;0
2020-10-21 20:58:58;216;72;41;23;19;15;11;7;5;5;0
2020-10-21 20:59:59;216;72;41;23;19;15;11;7;5;5;0
2020-10-21 21:00:59;216;72;41;23;19;15;11;7;5;5;0
2020-10-21 21:01:58;216;72;41;23;19;15;11;7;5;5;0
2020-10-21 21:02:59;217;73;41;23;19;15;11;7;5;5;0
2020-10-21 21:03:59;217;73;41;23;19;15;11;7;5;5;0
2020-10-21 21:04:58;217;73;41;23;19;15;11;7;5;5;0
2020-10-21 21:05:59;217;73;41;23;19;15;11;7;5;5;0
2020-10-21 21:06:59;217;73;41;23;19;15;11;7;5;5;0
2020-10-21 21:07:59;217;72;42;23;19;15;11;7;5;5;0
2020-10-21 21:08:58;217;72;42;23;19;15;11;7;5;5;0
2020-10-21 21:09:59;217;72;42;23;19;15;11;7;5;5;0
2020-10-21 21:10:59;217;72;42;23;19;15;11;7;5;5;0
2020-10-21 21:11:58;217;72;42;23;19;15;11;7;5;5;0
2020-10-21 21:12:59;217;72;42;23;19;15;11;7;5;5;0
2020-10-21 21:13:59;217;72;42;23;19;15;11;7;5;5;0
2020-10-21 21:14:58;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:15:59;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:16:59;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:17:58;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:18:59;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:19:59;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:20:58;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:21:59;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:22:59;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:23:58;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:24:59;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:25:59;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:26:58;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:27:59;218;72;42;23;19;15;11;7;6;5;0
2020-10-21 21:28:59;219;73;42;23;19;15;11;7;6;5;0
2020-10-21 21:29:58;219;73;42;23;19;15;11;7;6;5;0
2020-10-21 21:30:59;219;73;42;23;19;15;11;7;6;5;0
2020-10-21 21:31:59;219;73;42;23;19;15;11;7;6;5;0
2020-10-21 21:33:00;219;73;42;23;19;15;11;7;6;5;0
2020-10-21 21:33:58;219;73;42;23;19;15;11;7;6;5;0
2020-10-21 21:34:59;220;73;43;23;19;15;11;7;6;5;0
2020-10-21 21:35:58;221;74;43;23;19;15;11;7;6;5;0
2020-10-21 21:36:59;221;73;43;23;19;15;11;7;6;5;0
2020-10-21 21:37:59;222;74;43;23;19;15;11;7;6;5;0
2020-10-21 21:38:58;222;74;43;23;19;15;11;7;6;5;0
2020-10-21 21:39:59;222;74;43;23;19;15;11;7;6;5;0
2020-10-21 21:40:59;222;74;43;23;19;15;11;7;6;5;0
2020-10-21 21:41:58;222;74;43;23;19;15;11;7;6;5;0
2020-10-21 21:42:59;223;74;43;23;19;15;11;8;6;5;0
2020-10-21 21:43:59;223;74;43;23;19;15;11;8;6;5;0
2020-10-21 21:44:58;223;74;43;23;19;15;11;8;6;5;0
2020-10-21 21:45:59;224;74;43;24;19;15;11;8;6;5;0
2020-10-21 21:46:59;225;74;43;24;20;15;11;8;6;5;0
2020-10-21 21:47:58;225;74;43;24;20;15;11;8;6;5;0
2020-10-21 21:48:59;225;74;43;24;20;15;11;8;6;5;0
2020-10-21 21:49:59;225;74;43;24;20;15;11;8;6;5;0
2020-10-21 21:50:58;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 21:51:59;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 21:52:58;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 21:53:59;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 21:54:59;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 21:55:58;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 21:56:59;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 21:57:59;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 21:58:58;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 21:59:59;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 22:00:58;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 22:01:59;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 22:02:59;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 22:03:58;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 22:04:59;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 22:06:00;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 22:06:58;226;74;43;24;21;15;11;8;6;5;0
2020-10-21 22:07:59;227;74;44;24;21;15;11;8;6;5;0
2020-10-21 22:08:58;227;74;44;24;21;15;11;8;6;5;0
2020-10-21 22:09:59;227;74;44;24;21;15;11;8;6;5;0
2020-10-21 22:10:59;227;74;44;24;21;15;11;8;6;5;0
2020-10-21 22:11:58;227;74;44;24;21;15;11;8;6;5;0
2020-10-21 22:12:59;227;74;44;24;21;15;11;8;6;5;0
2020-10-21 22:13:58;227;74;44;24;21;15;11;8;6;5;0
2020-10-21 22:14:59;228;74;44;24;21;15;11;8;6;5;0
2020-10-21 22:15:59;228;74;44;24;21;15;11;8;6;5;0
2020-10-21 22:16:58;228;74;44;24;21;15;11;8;6;5;0
2020-10-21 22:17:59;228;74;44;24;21;15;11;8;6;5;0
2020-10-21 22:18:59;228;74;44;24;21;15;11;8;6;5;0
2020-10-21 22:19:59;229;75;44;24;21;15;11;8;6;5;0
2020-10-21 22:20:58;229;75;44;24;21;15;11;8;6;5;0
2020-10-21 22:21:59;229;75;44;24;21;15;11;8;6;5;0
2020-10-21 22:22:59;230;75;44;24;21;15;11;8;7;5;0
2020-10-21 22:23:59;230;75;44;24;21;15;11;8;7;5;0
2020-10-21 22:24:58;231;75;44;25;21;15;11;8;7;5;0
2020-10-21 22:25:59;232;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:26:58;232;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:27:59;232;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:28:59;232;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:29:58;232;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:30:59;232;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:31:59;232;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:32:58;232;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:33:59;232;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:34:59;232;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:35:58;232;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:36:59;232;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:37:59;232;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:38:59;233;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:39:58;233;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:40:59;233;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:41:59;233;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:42:58;233;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:43:59;233;75;44;26;21;15;11;8;7;5;0
2020-10-21 22:44:59;234;75;45;26;21;15;11;8;7;5;0
2020-10-21 22:45:58;235;75;45;26;21;15;11;8;7;5;0
2020-10-21 22:46:59;235;75;45;26;21;15;11;8;7;5;0
2020-10-21 22:48:00;235;75;45;26;21;15;11;8;7;5;0
2020-10-21 22:48:58;237;75;45;26;21;15;11;8;7;5;0
2020-10-21 22:49:59;237;75;45;26;21;15;11;8;7;5;0
2020-10-21 22:50:59;237;75;45;26;22;15;11;8;7;5;0
2020-10-21 22:51:58;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 22:52:59;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 22:53:58;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 22:54:59;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 22:55:59;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 22:56:58;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 22:57:59;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 22:58:59;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 22:59:59;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 23:00:58;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 23:01:59;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 23:02:58;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 23:03:59;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 23:04:59;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 23:05:58;238;76;45;26;22;15;11;8;7;5;0
2020-10-21 23:06:59;238;75;45;26;22;15;11;8;7;5;3
2020-10-21 23:07:58;238;75;45;26;22;15;11;8;7;5;3
2020-10-21 23:08:59;238;75;45;26;22;15;11;8;7;5;3
2020-10-21 23:09:59;238;75;45;26;22;15;11;8;7;5;3
2020-10-21 23:10:58;238;75;45;26;22;15;11;8;7;5;3
2020-10-21 23:11:59;238;75;45;26;22;15;11;8;7;5;3
2020-10-21 23:12:58;238;75;45;26;22;15;11;8;7;5;3
2020-10-21 23:13:59;238;75;45;26;22;15;11;8;7;5;3
2020-10-21 23:14:59;238;75;45;26;22;15;11;8;7;5;3
2020-10-21 23:15:58;238;75;45;26;22;15;11;8;7;5;3
2020-10-21 23:16:59;238;75;45;26;22;15;11;8;7;5;3
2020-10-21 23:17:58;238;75;45;26;22;15;11;8;7;5;3
2020-10-21 23:18:59;240;77;45;26;22;15;11;8;7;5;3
2020-10-21 23:19:58;240;77;45;26;22;15;11;8;7;5;3
2020-10-21 23:20:59;240;77;45;26;21;15;11;8;7;5;4
2020-10-21 23:21:59;240;77;45;26;21;15;11;8;7;5;4
2020-10-21 23:22:58;240;77;45;26;21;15;11;8;7;5;4
2020-10-21 23:24:00;240;77;45;26;21;15;11;8;7;5;4
2020-10-21 23:24:58;240;77;45;26;21;15;11;8;7;5;4
2020-10-21 23:25:59;240;77;45;26;21;15;11;8;7;5;4
2020-10-21 23:26:58;240;77;45;26;21;15;11;8;7;5;4
2020-10-21 23:27:59;240;77;45;26;21;15;11;8;7;5;4
2020-10-21 23:28:59;241;78;45;26;21;15;11;8;7;5;4
2020-10-21 23:29:59;241;78;45;25;21;15;11;8;7;5;5
2020-10-21 23:30:58;241;78;45;25;21;15;11;8;7;5;5
2020-10-21 23:31:59;241;78;45;25;21;15;11;8;7;5;5
2020-10-21 23:32:59;241;78;45;25;21;15;11;8;7;5;5
2020-10-21 23:33:59;240;78;44;25;21;15;11;8;7;5;5
2020-10-21 23:34:58;241;78;44;23;22;15;11;8;7;5;5
2020-10-21 23:35:59;242;78;44;23;22;15;11;8;7;5;5
2020-10-21 23:36:59;242;78;44;24;22;15;11;8;7;5;5
2020-10-21 23:37:58;241;78;44;24;22;15;11;8;7;5;5
2020-10-21 23:38:59;241;78;44;24;22;15;11;8;7;5;5
2020-10-21 23:39:59;241;78;44;24;22;15;11;8;7;5;5
2020-10-21 23:41:00;241;78;44;24;22;15;11;8;7;5;5
2020-10-21 23:41:58;242;79;44;24;22;15;11;8;7;5;5
2020-10-21 23:42:59;243;79;44;25;22;15;11;8;7;5;5
2020-10-21 23:43:59;244;79;44;26;22;15;11;8;7;5;5
2020-10-21 23:44:58;244;79;44;26;22;15;11;8;7;5;5
2020-10-21 23:45:59;244;79;44;26;22;15;11;8;7;5;5
2020-10-21 23:46:59;244;79;44;26;22;15;11;8;7;5;5
2020-10-21 23:47:58;244;79;44;26;22;15;11;8;7;5;5
2020-10-21 23:48:59;244;79;44;26;22;15;11;8;7;5;5
2020-10-21 23:49:59;244;79;44;26;22;15;11;8;7;5;5
2020-10-21 23:50:58;244;79;44;26;22;15;11;8;7;5;5
2020-10-21 23:51:59;244;79;44;26;22;15;11;8;7;5;5
2020-10-21 23:52:58;244;79;44;26;22;15;11;8;7;5;5
2020-10-21 23:53:59;246;80;45;26;22;15;11;8;7;5;5
2020-10-21 23:54:59;246;80;45;26;22;15;11;8;7;5;5
2020-10-21 23:55:58;245;80;45;26;22;15;11;8;7;5;4
2020-10-21 23:56:59;245;80;45;26;22;15;11;8;7;5;4
2020-10-21 23:57:59;245;80;45;26;22;15;11;8;7;5;4
2020-10-21 23:58:58;245;80;45;26;22;15;11;8;7;5;4
2020-10-21 23:59:59;245;80;45;26;22;15;11;8;7;5;4
