datetime;total_votes;pavelomg;lublu-zubi;navalny;NoEndOutcry;XASSA;DrumBox;kotophalk;bf6;Cynicium;DoveKill
2019-09-18 19:50:58;171;76;26;23;7;9;9;2;2;2;2
2019-09-18 19:51:59;171;76;26;23;7;9;9;2;2;2;2
2019-09-18 19:52:59;172;77;26;23;7;9;9;2;2;2;2
2019-09-18 19:53:59;172;77;26;23;7;9;9;2;2;2;2
2019-09-18 19:54:58;172;77;26;23;7;9;9;2;2;2;2
2019-09-18 19:55:59;172;77;26;23;7;9;9;2;2;2;2
2019-09-18 19:56:59;172;77;26;23;7;9;9;2;2;2;2
2019-09-18 19:57:59;172;77;26;23;7;9;9;2;2;2;2
2019-09-18 19:58:58;172;77;26;23;7;9;9;2;2;2;2
2019-09-18 19:59:59;173;78;26;23;7;9;9;2;2;2;2
2019-09-18 20:00:59;173;78;26;23;7;9;9;2;2;2;2
2019-09-18 20:01:59;173;78;26;23;7;9;9;2;2;2;2
2019-09-18 20:02:58;173;78;26;23;7;9;9;2;2;2;2
2019-09-18 20:03:59;173;78;26;23;7;9;9;2;2;2;2
2019-09-18 20:04:59;173;78;26;23;7;9;9;2;2;2;2
2019-09-18 20:05:59;173;78;26;23;7;9;9;2;2;2;2
2019-09-18 20:06:58;173;78;26;23;7;9;9;2;2;2;2
2019-09-18 20:07:59;173;78;26;23;7;9;9;2;2;2;2
2019-09-18 20:08:59;175;78;26;23;9;9;9;2;2;2;2
2019-09-18 20:09:58;175;78;26;23;9;9;9;2;2;2;2
2019-09-18 20:10:59;175;78;26;23;9;9;9;2;2;2;2
2019-09-18 20:11:59;175;78;26;23;9;9;9;2;2;2;2
2019-09-18 20:12:59;175;78;26;23;9;9;9;2;2;2;2
2019-09-18 20:13:58;175;78;26;23;9;9;9;2;2;2;2
2019-09-18 20:14:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:15:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:16:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:17:58;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:18:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:19:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:20:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:21:58;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:22:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:23:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:24:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:25:58;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:26:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:27:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:28:58;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:29:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:30:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:31:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:32:58;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:33:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:34:59;176;78;26;24;9;9;9;2;2;2;2
2019-09-18 20:36:00;177;79;26;24;9;9;9;2;2;2;2
2019-09-18 20:36:58;177;79;26;24;9;9;9;2;2;2;2
2019-09-18 20:37:59;177;79;26;24;9;9;9;2;2;2;2
2019-09-18 20:38:59;177;79;26;24;9;9;9;2;2;2;2
2019-09-18 20:39:58;178;80;26;24;9;9;9;2;2;2;2
2019-09-18 20:40:59;178;80;26;24;9;9;9;2;2;2;2
2019-09-18 20:41:59;178;80;26;24;9;9;9;2;2;2;2
2019-09-18 20:42:59;178;80;26;24;9;9;9;2;2;2;2
2019-09-18 20:43:58;178;80;26;24;9;9;9;2;2;2;2
2019-09-18 20:44:59;178;80;26;24;9;9;9;2;2;2;2
2019-09-18 20:45:59;178;80;26;24;9;9;9;2;2;2;2
2019-09-18 20:46:59;178;80;26;24;9;9;9;2;2;2;2
2019-09-18 20:47:58;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 20:48:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 20:49:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 20:50:58;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 20:51:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 20:52:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 20:53:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 20:54:58;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 20:55:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 20:56:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 20:57:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 20:58:58;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 20:59:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 21:00:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 21:01:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 21:02:58;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 21:03:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 21:04:58;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 21:05:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 21:06:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 21:07:59;179;81;26;24;9;9;9;2;2;2;2
2019-09-18 21:08:58;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:09:59;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:10:59;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:11:59;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:12:58;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:13:59;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:14:59;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:15:59;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:16:58;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:17:59;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:18:59;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:19:59;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:20:58;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:21:59;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:22:59;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:23:59;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:24:58;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:25:59;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:26:58;180;81;26;24;10;9;9;2;2;2;2
2019-09-18 21:27:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:28:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:29:58;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:30:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:31:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:32:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:33:58;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:34:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:35:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:36:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:37:58;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:38:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:39:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:40:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:41:58;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:42:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:43:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:44:59;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:45:58;181;82;26;24;10;9;9;2;2;2;2
2019-09-18 21:46:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 21:47:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 21:48:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 21:49:58;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 21:50:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 21:51:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 21:52:58;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 21:53:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 21:54:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 21:55:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 21:56:58;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 21:57:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 21:58:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 21:59:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 22:00:58;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 22:01:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 22:02:58;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 22:03:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 22:04:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 22:05:58;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 22:06:59;180;82;26;24;10;9;8;2;2;2;2
2019-09-18 22:07:59;181;83;26;24;10;9;8;2;2;2;2
2019-09-18 22:08:59;181;83;26;24;10;9;8;2;2;2;2
2019-09-18 22:09:58;181;83;26;24;10;9;8;2;2;2;2
2019-09-18 22:10:59;181;83;26;24;10;9;8;2;2;2;2
2019-09-18 22:11:59;181;83;26;24;10;9;8;2;2;2;2
2019-09-18 22:12:58;181;83;26;24;10;9;8;2;2;2;2
2019-09-18 22:13:59;182;83;26;25;10;9;8;2;2;2;2
2019-09-18 22:14:59;182;83;26;25;10;9;8;2;2;2;2
2019-09-18 22:15:59;182;83;26;25;10;9;8;2;2;2;2
2019-09-18 22:16:58;182;83;26;25;10;9;8;2;2;2;2
2019-09-18 22:17:59;182;83;26;25;10;9;8;2;2;2;2
2019-09-18 22:18:59;183;83;26;25;11;9;8;2;2;2;2
2019-09-18 22:19:59;183;83;26;25;11;9;8;2;2;2;2
2019-09-18 22:20:58;183;83;26;25;11;9;8;2;2;2;2
2019-09-18 22:21:59;183;83;26;25;11;9;8;2;2;2;2
2019-09-18 22:22:59;183;83;26;25;11;9;8;2;2;2;2
2019-09-18 22:23:58;183;83;26;25;11;9;8;2;2;2;2
2019-09-18 22:24:59;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:25:59;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:26:59;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:27:58;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:28:59;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:29:59;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:30:58;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:31:59;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:32:59;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:33:59;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:34:58;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:35:59;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:36:59;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:37:59;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:38:58;184;83;27;25;11;9;8;2;2;2;2
2019-09-18 22:39:59;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:40:59;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:41:58;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:42:59;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:43:59;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:44:58;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:45:59;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:46:59;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:47:59;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:48:58;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:49:59;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:50:59;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:51:59;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:52:58;185;84;27;25;11;9;8;2;2;2;2
2019-09-18 22:53:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 22:54:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 22:55:58;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 22:56:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 22:57:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 22:58:58;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 22:59:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:00:58;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:01:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:02:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:03:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:04:58;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:05:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:06:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:07:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:09:00;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:09:58;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:10:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:11:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:12:58;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:13:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:14:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:15:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:16:58;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:17:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:18:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:19:59;186;84;28;25;11;9;8;2;2;2;2
2019-09-18 23:20:58;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:21:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:22:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:23:58;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:24:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:25:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:26:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:27:58;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:28:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:29:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:30:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:31:58;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:32:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:33:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:34:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:35:58;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:36:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:37:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:38:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:39:58;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:40:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:41:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:43:00;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:43:58;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:44:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:45:59;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:47:00;187;84;28;26;11;9;8;2;2;2;2
2019-09-18 23:47:58;188;84;29;26;11;9;8;2;2;2;2
2019-09-18 23:48:59;188;84;29;26;11;9;8;2;2;2;2
2019-09-18 23:50:00;188;84;29;26;11;9;8;2;2;2;2
2019-09-18 23:50:58;188;84;29;26;11;9;8;2;2;2;2
2019-09-18 23:51:59;188;84;29;26;11;9;8;2;2;2;2
2019-09-18 23:52:59;188;84;29;26;11;9;8;2;2;2;2
2019-09-18 23:53:59;188;84;29;26;11;9;8;2;2;2;2
2019-09-18 23:54:58;188;84;29;26;11;9;8;2;2;2;2
2019-09-18 23:55:59;188;84;29;26;11;9;8;2;2;2;2
2019-09-18 23:56:59;188;84;29;26;11;9;8;2;2;2;2
2019-09-18 23:57:58;189;85;29;26;11;9;8;2;2;2;2
2019-09-18 23:58:59;189;85;29;26;11;9;8;2;2;2;2
2019-09-18 23:59:59;189;85;29;26;11;9;8;2;2;2;2
