datetime;total_votes;Hemml;jovan;XASSA;pupsique;ksolotl;brammator;Есения;Der_Sturmer;berdax;PizdaNuke
2019-04-24 06:38:58;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:39:59;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:40:58;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:41:59;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:42:58;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:43:59;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:44:59;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:45:58;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:46:59;47;21;10;4;0;2;0;2;1;0;0
2019-04-24 06:47:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 06:48:58;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 06:49:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 06:50:58;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 06:51:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 06:52:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 06:53:58;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 06:54:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 06:55:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 06:56:58;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 06:57:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 06:58:58;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 06:59:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 07:00:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 07:01:58;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 07:02:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 07:03:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 07:04:58;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 07:05:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 07:06:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 07:07:58;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 07:08:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 07:09:59;48;21;10;4;0;2;2;2;1;0;0
2019-04-24 07:10:58;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:11:59;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:12:59;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:13:58;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:14:59;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:15:59;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:16:58;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:17:59;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:18:59;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:19:58;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:20:59;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:21:59;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:22:58;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:23:59;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:24:59;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:25:58;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:26:59;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:27:59;49;21;11;4;0;2;2;2;1;0;0
2019-04-24 07:28:58;50;22;11;4;0;2;2;2;1;0;0
2019-04-24 07:29:59;50;22;11;4;0;2;2;2;1;0;0
2019-04-24 07:30:59;51;22;11;4;1;2;2;2;2;0;0
2019-04-24 07:31:58;51;22;11;4;1;2;2;2;2;0;0
2019-04-24 07:32:59;51;22;11;4;1;2;2;2;2;0;0
2019-04-24 07:33:59;51;22;11;4;1;2;2;2;2;0;0
2019-04-24 07:34:58;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:35:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:36:58;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:37:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:38:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:39:58;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:40:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:41:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:42:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:43:58;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:44:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:45:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:46:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:47:58;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:48:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:49:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:50:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:51:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:52:58;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:53:59;52;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:54:59;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:56:00;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:56:58;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:57:59;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:58:58;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 07:59:59;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 08:01:00;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 08:01:58;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 08:02:59;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 08:03:59;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 08:04:58;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 08:05:59;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 08:06:59;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 08:07:58;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 08:08:59;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 08:09:59;53;22;12;4;1;2;2;2;2;0;0
2019-04-24 08:10:58;54;23;12;4;1;2;2;2;2;0;0
2019-04-24 08:11:59;54;23;12;4;1;2;2;2;2;0;0
2019-04-24 08:12:59;54;23;12;4;1;2;2;2;2;0;0
2019-04-24 08:13:58;54;23;12;4;1;2;2;2;2;0;0
2019-04-24 08:14:59;54;23;12;4;1;2;2;2;2;0;0
2019-04-24 08:15:58;54;23;12;4;1;2;2;2;2;0;0
2019-04-24 08:16:59;54;23;12;4;1;2;2;2;2;0;0
2019-04-24 08:17:59;54;23;12;4;1;2;2;2;2;0;0
2019-04-24 08:18:58;54;23;12;4;1;2;2;2;2;0;0
2019-04-24 08:19:59;54;23;12;4;1;2;2;2;2;0;0
2019-04-24 08:20:59;54;23;12;4;1;2;2;2;2;0;0
2019-04-24 08:21:58;55;24;12;4;1;2;2;2;2;0;0
2019-04-24 08:22:59;56;25;12;4;1;2;2;2;2;0;0
2019-04-24 08:23:58;56;25;12;4;1;2;2;2;2;0;0
2019-04-24 08:24:59;56;25;12;4;1;2;2;2;2;0;0
2019-04-24 08:25:59;56;25;12;4;1;2;2;2;2;0;0
2019-04-24 08:27:00;56;25;12;4;1;2;2;2;2;0;0
2019-04-24 08:27:58;56;25;12;4;1;2;2;2;2;0;0
2019-04-24 08:28:59;56;25;12;4;1;2;2;2;2;0;0
2019-04-24 08:29:59;56;25;12;4;1;2;2;2;2;0;0
2019-04-24 08:30:58;57;25;13;4;1;2;2;2;2;0;0
2019-04-24 08:31:59;57;25;13;4;1;2;2;2;2;0;0
2019-04-24 08:32:59;57;25;13;4;1;2;2;2;2;0;0
2019-04-24 08:33:58;57;25;13;4;1;2;2;2;2;0;0
2019-04-24 08:34:59;57;25;13;4;1;2;2;2;2;0;0
2019-04-24 08:35:58;57;25;13;4;1;2;2;2;2;0;0
2019-04-24 08:36:59;57;25;13;4;1;2;2;2;2;0;0
2019-04-24 08:37:58;57;25;13;4;1;2;2;2;2;0;0
2019-04-24 08:38:59;57;25;13;4;1;2;2;2;2;0;0
2019-04-24 08:39:59;58;25;13;5;1;2;2;2;2;0;0
2019-04-24 08:40:58;58;25;13;5;1;2;2;2;2;0;0
2019-04-24 08:41:59;58;25;13;5;1;2;2;2;2;0;0
2019-04-24 08:42:59;58;25;13;5;1;2;2;2;2;0;0
2019-04-24 08:43:58;58;25;13;5;1;2;2;2;2;0;0
2019-04-24 08:44:59;58;25;13;5;1;2;2;2;2;0;0
2019-04-24 08:45:59;59;26;13;5;1;2;2;2;2;0;0
2019-04-24 08:46:58;59;26;13;5;1;2;2;2;2;0;0
2019-04-24 08:47:59;60;27;13;5;1;2;2;2;2;0;0
2019-04-24 08:48:59;60;27;13;5;1;2;2;2;2;0;0
2019-04-24 08:49:58;60;27;13;5;1;2;2;2;2;0;0
2019-04-24 08:50:59;60;27;13;5;1;2;2;2;2;0;0
2019-04-24 08:51:59;60;27;13;5;1;2;2;2;2;0;0
2019-04-24 08:52:58;62;28;14;5;1;2;2;2;2;0;0
2019-04-24 08:53:59;62;28;14;5;1;2;2;2;2;0;0
2019-04-24 08:54:59;62;28;14;5;1;2;2;2;2;0;0
2019-04-24 08:55:58;62;28;14;5;1;2;2;2;2;0;0
2019-04-24 08:56:59;62;28;14;5;1;2;2;2;2;0;0
2019-04-24 08:57:58;63;29;14;5;1;2;2;2;2;0;0
2019-04-24 08:58:59;64;29;14;5;2;2;2;2;2;0;0
2019-04-24 08:59:59;64;29;14;5;2;2;2;2;2;0;0
2019-04-24 09:00:58;64;29;14;5;2;2;2;2;2;0;0
2019-04-24 09:01:59;64;29;14;5;2;2;2;2;2;0;0
2019-04-24 09:02:59;64;29;14;5;2;2;2;2;2;0;0
2019-04-24 09:03:58;64;29;14;5;2;2;2;2;2;0;0
2019-04-24 09:04:59;64;29;14;5;2;2;2;2;2;0;0
2019-04-24 09:06:00;64;29;14;5;2;2;2;2;2;0;0
2019-04-24 09:06:58;64;29;14;5;2;2;2;2;2;0;0
2019-04-24 09:07:59;64;29;14;5;2;2;2;2;2;0;0
2019-04-24 09:08:58;65;29;14;5;3;2;2;2;2;0;0
2019-04-24 09:09:59;66;30;15;5;3;2;2;2;2;0;0
2019-04-24 09:10:59;66;30;15;5;3;2;2;2;2;0;0
2019-04-24 09:11:58;66;30;15;5;3;2;2;2;2;0;0
2019-04-24 09:12:59;67;31;15;5;3;2;2;2;2;0;0
2019-04-24 09:13:59;67;31;15;5;3;2;2;2;2;0;0
2019-04-24 09:14:58;67;31;15;5;3;2;2;2;2;0;0
2019-04-24 09:15:59;67;31;15;5;3;2;2;2;2;0;0
2019-04-24 09:16:59;67;31;15;5;3;2;2;2;2;0;0
2019-04-24 09:17:58;68;31;16;5;3;2;2;2;2;0;0
2019-04-24 09:18:59;68;31;16;5;3;2;2;2;2;0;0
2019-04-24 09:19:58;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:20:59;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:21:59;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:22:58;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:23:59;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:24:59;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:25:58;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:26:59;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:27:59;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:28:58;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:29:59;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:30:59;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:31:58;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:32:59;69;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:33:59;70;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:34:58;70;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:35:59;70;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:36:59;70;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:37:58;70;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:38:59;70;32;16;5;3;2;2;2;2;0;0
2019-04-24 09:40:00;71;32;17;5;3;2;2;2;2;0;0
2019-04-24 09:40:58;71;32;17;5;3;2;2;2;2;0;0
2019-04-24 09:41:59;71;32;17;5;3;2;2;2;2;0;0
2019-04-24 09:42:58;71;32;17;5;3;2;2;2;2;0;0
2019-04-24 09:43:59;72;32;18;5;3;2;2;2;2;0;0
2019-04-24 09:44:59;72;32;18;5;3;2;2;2;2;0;0
2019-04-24 09:45:58;72;32;18;5;3;2;2;2;2;0;0
2019-04-24 09:46:59;72;32;18;5;3;2;2;2;2;0;0
2019-04-24 09:47:59;72;32;18;5;3;2;2;2;2;0;0
2019-04-24 09:48:58;72;32;18;5;3;2;2;2;2;0;0
2019-04-24 09:49:59;72;32;18;5;3;2;2;2;2;0;0
2019-04-24 09:50:59;73;32;19;5;3;2;2;2;2;0;0
2019-04-24 09:51:58;73;32;19;5;3;2;2;2;2;0;0
2019-04-24 09:52:59;73;32;19;5;3;2;2;2;2;0;0
2019-04-24 09:53:59;73;32;19;5;3;2;2;2;2;0;0
2019-04-24 09:54:58;73;32;19;5;3;2;2;2;2;0;0
2019-04-24 09:55:59;73;32;19;5;3;2;2;2;2;0;0
2019-04-24 09:56:59;73;32;19;5;3;2;2;2;2;0;0
2019-04-24 09:57:58;73;32;19;5;3;2;2;2;2;0;0
2019-04-24 09:58:59;73;32;19;5;3;2;2;2;2;0;0
2019-04-24 09:59:59;73;32;19;5;3;2;2;2;2;0;0
2019-04-24 10:00:58;73;32;19;5;3;2;2;2;2;0;0
2019-04-24 10:01:59;73;32;19;5;3;2;2;2;2;0;0
2019-04-24 10:02:59;73;32;19;5;3;2;2;2;2;0;0
2019-04-24 10:03:58;73;32;20;4;3;2;2;2;2;0;0
2019-04-24 10:04:59;73;32;20;4;3;2;2;2;2;0;0
2019-04-24 10:05:59;73;32;20;4;3;2;2;2;2;0;0
2019-04-24 10:06:58;73;32;20;4;3;2;2;2;2;0;0
2019-04-24 10:07:59;73;32;20;4;3;2;2;2;2;0;0
2019-04-24 10:08:59;73;32;20;4;3;2;2;2;2;0;0
2019-04-24 10:09:58;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:10:59;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:11:59;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:12:58;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:13:59;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:14:58;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:15:59;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:16:59;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:17:58;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:18:59;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:20:00;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:20:58;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:21:59;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:23:00;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:23:58;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:24:59;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:25:58;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:26:59;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:27:59;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:28:58;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:29:59;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:30:59;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:31:58;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:32:59;74;32;21;4;3;2;2;2;2;0;0
2019-04-24 10:33:58;75;33;21;4;3;2;2;2;2;0;0
2019-04-24 10:34:59;76;33;22;4;3;2;2;2;2;0;0
2019-04-24 10:35:59;77;33;22;5;3;2;2;2;2;0;0
2019-04-24 10:36:58;78;34;22;5;3;2;2;2;2;0;0
2019-04-24 10:37:59;80;36;22;5;3;2;2;2;2;0;0
2019-04-24 10:38:58;80;36;22;5;3;2;2;2;2;0;0
2019-04-24 10:39:59;80;36;22;5;3;2;2;2;2;0;0
2019-04-24 10:40:59;80;36;22;5;3;2;2;2;2;0;0
2019-04-24 10:41:58;80;36;22;5;3;2;2;2;2;0;0
2019-04-24 10:42:59;80;36;22;5;3;2;2;2;2;0;0
2019-04-24 10:43:59;80;36;22;5;3;2;2;2;2;0;0
2019-04-24 10:44:58;82;37;22;5;3;2;2;2;2;0;0
2019-04-24 10:45:59;82;37;22;5;3;2;2;2;2;0;0
2019-04-24 10:46:58;82;37;22;5;3;2;2;2;2;0;0
2019-04-24 10:47:59;82;37;22;5;3;2;2;2;2;0;0
2019-04-24 10:48:59;82;37;22;5;3;2;2;2;2;0;0
2019-04-24 10:49:58;82;37;22;5;3;2;2;2;2;0;0
2019-04-24 10:50:59;82;37;22;5;3;2;2;2;2;0;0
2019-04-24 10:51:59;82;37;22;5;3;2;2;2;2;0;0
2019-04-24 10:52:58;83;37;22;6;3;2;2;2;2;0;0
2019-04-24 10:53:59;83;37;21;6;3;2;2;2;2;0;0
2019-04-24 10:54:59;83;37;21;6;3;2;2;2;2;0;0
2019-04-24 10:55:58;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 10:56:59;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 10:57:59;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 10:58:58;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 10:59:59;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 11:00:59;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 11:01:58;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 11:02:59;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 11:03:59;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 11:04:58;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 11:05:59;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 11:06:59;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 11:07:58;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 11:08:59;84;37;22;6;3;2;2;2;2;0;0
2019-04-24 11:09:59;85;37;23;6;3;2;2;2;2;0;0
2019-04-24 11:10:58;85;37;23;6;3;2;2;2;2;0;0
2019-04-24 11:11:59;86;38;23;6;3;2;2;2;2;0;0
2019-04-24 11:12:59;87;38;23;6;3;2;2;2;2;0;0
2019-04-24 11:13:58;87;38;23;6;3;2;2;2;2;0;0
2019-04-24 11:14:59;87;38;23;6;3;2;2;2;2;0;0
2019-04-24 11:15:59;87;38;23;6;3;2;2;2;2;0;0
2019-04-24 11:16:58;87;38;23;6;3;2;2;2;2;0;0
2019-04-24 11:17:59;87;38;23;6;3;2;2;2;2;0;0
2019-04-24 11:18:59;87;38;23;6;3;2;2;2;2;0;0
2019-04-24 11:19:58;87;38;23;6;3;2;2;2;2;0;0
2019-04-24 11:20:59;88;39;23;6;3;2;2;2;2;0;0
2019-04-24 11:21:59;88;39;23;6;3;2;2;2;2;0;0
2019-04-24 11:22:59;88;39;23;6;3;2;2;2;2;0;0
2019-04-24 11:23:58;88;39;23;6;3;2;2;2;2;0;0
2019-04-24 11:24:59;88;39;23;6;3;2;2;2;2;0;0
2019-04-24 11:25:59;88;39;23;6;3;2;2;2;2;0;0
2019-04-24 11:26:58;88;39;23;6;3;2;2;2;2;0;0
2019-04-24 11:27:59;88;39;23;6;3;2;2;2;2;0;0
2019-04-24 11:28:59;88;39;23;6;3;2;2;2;2;0;0
2019-04-24 11:29:58;88;39;23;6;3;2;2;2;2;0;0
2019-04-24 11:30:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:31:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:32:58;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:33:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:34:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:35:58;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:36:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:37:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:38:58;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:39:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:40:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:41:58;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:42:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:43:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:44:58;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:45:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:46:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:47:58;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:48:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:49:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:50:58;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:51:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:52:58;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:53:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:54:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:55:58;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:56:59;89;39;23;6;3;3;2;2;2;0;0
2019-04-24 11:57:59;90;39;23;6;3;4;2;2;2;0;0
2019-04-24 11:58:58;90;39;23;6;3;4;2;2;2;0;0
2019-04-24 11:59:59;90;39;23;6;3;4;2;2;2;0;0
2019-04-24 12:00:59;91;39;24;6;3;4;2;2;2;0;0
2019-04-24 12:01:58;91;39;24;6;3;4;2;2;2;0;0
2019-04-24 12:02:59;91;39;24;6;3;4;2;2;2;0;0
2019-04-24 12:03:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:04:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:05:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:06:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:07:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:08:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:09:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:10:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:11:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:12:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:13:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:14:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:15:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:16:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:17:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:18:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:19:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:20:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:21:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:22:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:23:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:24:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:25:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:26:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:27:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:28:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:29:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:30:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:31:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:32:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:33:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:34:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:35:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:37:00;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:37:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:38:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:40:00;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:40:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:41:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:42:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:43:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:44:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:45:58;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:46:59;93;40;24;6;3;4;2;2;2;0;0
2019-04-24 12:47:59;94;41;24;6;3;4;2;2;2;0;0
2019-04-24 12:48:58;94;41;24;6;3;4;2;2;2;0;0
2019-04-24 12:49:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 12:50:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 12:52:00;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 12:52:58;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 12:53:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 12:54:58;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 12:55:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 12:56:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 12:57:58;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 12:58:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 12:59:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:00:58;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:01:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:02:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:03:58;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:04:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:05:58;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:06:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:07:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:08:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:09:58;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:10:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:11:58;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:12:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:13:59;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:14:58;95;41;24;6;4;4;2;2;2;0;0
2019-04-24 13:15:59;96;41;24;6;4;4;2;2;2;0;0
