datetime;total_votes;cofee;jovan;thaisia_b;NoEndOutcry;Trollero;cmapukocmankypum;voklo;asap;MishaPepyaka;Goinsane
2019-09-04 19:50:58;127;37;18;16;12;7;8;5;4;3;2
2019-09-04 19:51:59;127;37;18;16;12;7;8;5;4;3;2
2019-09-04 19:52:59;127;37;18;16;12;7;8;5;4;3;2
2019-09-04 19:53:58;127;37;18;16;12;7;8;5;4;3;2
2019-09-04 19:54:59;127;37;18;16;12;7;8;5;4;3;2
2019-09-04 19:55:59;127;37;18;16;12;7;8;5;4;3;2
2019-09-04 19:56:59;127;37;18;16;12;7;8;5;4;3;2
2019-09-04 19:57:58;127;37;18;16;12;7;8;5;4;3;2
2019-09-04 19:58:59;127;37;18;16;12;7;8;5;4;3;2
2019-09-04 19:59:59;128;38;18;16;12;7;8;5;4;3;2
2019-09-04 20:00:58;128;38;18;16;12;7;8;5;4;3;2
2019-09-04 20:01:59;129;38;19;16;12;7;8;5;4;3;2
2019-09-04 20:02:59;129;38;19;16;12;7;8;5;4;3;2
2019-09-04 20:03:59;129;38;19;16;12;7;8;5;4;3;2
2019-09-04 20:04:58;130;39;19;16;12;7;8;5;4;3;2
2019-09-04 20:05:59;130;39;19;16;12;7;8;5;4;3;2
2019-09-04 20:06:59;130;39;19;16;12;7;8;5;4;3;2
2019-09-04 20:07:58;130;39;19;16;12;7;8;5;4;3;2
2019-09-04 20:08:59;130;39;19;16;12;7;8;5;4;3;2
2019-09-04 20:09:59;130;39;19;16;12;7;8;5;4;3;2
2019-09-04 20:10:59;130;39;19;16;12;7;8;5;4;3;2
2019-09-04 20:11:58;130;39;19;16;12;7;8;5;4;3;2
2019-09-04 20:12:59;130;39;19;16;12;7;8;5;4;3;2
2019-09-04 20:13:59;130;39;19;16;12;7;8;5;4;3;2
2019-09-04 20:14:59;130;39;19;16;12;7;8;5;4;3;2
2019-09-04 20:15:58;131;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:16:59;131;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:17:59;131;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:18:58;131;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:19:59;131;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:20:59;131;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:21:58;131;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:22:59;131;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:23:59;131;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:25:00;131;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:25:58;132;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:26:59;132;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:27:59;132;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:28:59;132;39;19;16;13;7;8;5;4;3;2
2019-09-04 20:29:58;133;39;20;16;13;7;8;5;4;3;2
2019-09-04 20:30:59;133;40;19;16;13;7;8;5;4;3;2
2019-09-04 20:31:59;133;40;19;16;13;7;8;5;4;3;2
2019-09-04 20:32:59;133;40;19;16;13;7;8;5;4;3;2
2019-09-04 20:33:58;133;40;19;16;13;7;8;5;4;3;2
2019-09-04 20:34:59;133;40;19;16;13;7;8;5;4;3;2
2019-09-04 20:35:59;133;40;19;16;13;7;8;5;4;3;2
2019-09-04 20:36:58;133;40;19;16;13;7;8;5;4;3;2
2019-09-04 20:37:59;133;40;19;16;13;7;8;5;4;3;2
2019-09-04 20:38:59;134;40;19;16;13;8;8;5;4;3;2
2019-09-04 20:39:58;134;40;19;16;13;8;8;5;4;3;2
2019-09-04 20:40:59;134;40;19;16;13;8;8;5;4;3;2
2019-09-04 20:41:59;134;40;19;16;13;8;8;5;4;3;2
2019-09-04 20:42:59;134;40;19;16;13;8;8;5;4;3;2
2019-09-04 20:43:58;134;40;19;16;13;8;8;5;4;3;2
2019-09-04 20:44:59;134;40;19;16;13;8;8;5;4;3;2
2019-09-04 20:45:58;134;40;19;16;13;8;8;5;4;3;2
2019-09-04 20:46:59;135;40;19;16;13;9;8;5;4;3;2
2019-09-04 20:47:59;135;40;19;16;13;9;8;5;4;3;2
2019-09-04 20:48:58;135;40;19;16;13;9;8;5;4;3;2
2019-09-04 20:49:59;135;40;19;16;13;9;8;5;4;3;2
2019-09-04 20:50:58;135;40;19;16;13;9;8;5;4;3;2
2019-09-04 20:51:59;135;40;19;16;13;9;8;5;4;3;2
2019-09-04 20:52:59;135;40;19;16;13;9;8;5;4;3;2
2019-09-04 20:53:59;135;40;19;16;13;9;8;5;4;3;2
2019-09-04 20:54:58;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 20:55:59;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 20:56:59;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 20:57:59;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 20:58:58;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 20:59:59;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 21:00:59;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 21:01:59;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 21:02:58;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 21:03:59;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 21:04:59;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 21:05:59;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 21:06:58;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 21:07:59;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 21:08:59;135;40;19;17;13;9;8;5;4;3;2
2019-09-04 21:09:58;136;40;20;17;13;9;8;5;4;3;2
2019-09-04 21:10:59;136;40;20;17;13;9;8;5;4;3;2
2019-09-04 21:11:59;136;40;20;17;13;9;8;5;4;3;2
2019-09-04 21:12:59;136;40;20;17;13;9;8;5;4;3;2
2019-09-04 21:13:58;136;41;20;17;12;9;8;5;4;3;2
2019-09-04 21:14:59;136;41;20;17;12;9;8;5;4;3;2
2019-09-04 21:15:59;136;41;20;17;12;9;8;5;4;3;2
2019-09-04 21:16:59;136;41;20;17;12;9;8;5;4;3;2
2019-09-04 21:17:58;136;41;20;17;12;9;8;5;4;3;2
2019-09-04 21:18:59;137;41;20;17;12;9;8;6;4;3;2
2019-09-04 21:19:59;138;41;20;17;12;9;8;6;4;4;2
2019-09-04 21:20:59;138;41;20;17;12;9;8;6;4;4;2
2019-09-04 21:21:58;139;41;20;17;12;10;8;6;4;4;2
2019-09-04 21:22:59;140;41;20;17;12;10;8;6;4;4;2
2019-09-04 21:23:59;140;41;20;17;12;10;8;6;4;4;2
2019-09-04 21:24:59;140;41;20;17;12;10;8;6;4;4;2
2019-09-04 21:25:58;140;41;20;17;12;10;8;6;4;4;2
2019-09-04 21:26:59;140;41;20;17;12;10;8;6;4;4;2
2019-09-04 21:27:59;140;41;20;17;12;10;8;6;4;4;2
2019-09-04 21:28:58;140;41;20;17;12;10;8;6;4;4;2
2019-09-04 21:29:59;140;41;20;17;12;10;8;6;4;4;2
2019-09-04 21:30:59;141;42;20;17;12;10;8;6;4;4;2
2019-09-04 21:31:58;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:32:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:33:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:34:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:35:58;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:36:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:37:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:38:58;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:39:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:40:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:41:58;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:42:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:43:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:44:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:45:58;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:46:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:47:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:48:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:49:58;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:50:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:51:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:52:59;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:53:58;142;43;20;17;12;10;8;6;4;4;2
2019-09-04 21:54:59;143;43;21;17;12;10;8;6;4;4;2
2019-09-04 21:55:59;143;43;21;17;12;10;8;6;4;4;2
2019-09-04 21:56:58;143;43;21;17;12;10;8;6;4;4;2
2019-09-04 21:57:59;143;43;21;17;12;10;8;6;4;4;2
2019-09-04 21:58:59;143;43;21;17;12;10;8;6;4;4;2
2019-09-04 21:59:58;143;43;21;17;12;10;8;6;4;4;2
2019-09-04 22:00:59;143;43;21;17;12;10;8;6;4;4;2
2019-09-04 22:01:59;144;44;21;17;12;10;8;6;4;4;2
2019-09-04 22:02:59;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:03:58;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:04:59;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:05:58;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:06:59;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:07:58;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:08:59;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:09:59;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:10:59;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:11:58;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:12:59;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:13:59;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:14:59;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:15:58;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:16:59;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:17:59;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:18:59;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:19:58;145;44;22;17;12;10;8;6;4;4;2
2019-09-04 22:20:59;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:21:59;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:22:58;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:23:59;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:24:59;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:25:59;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:26:58;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:27:59;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:28:59;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:29:58;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:30:59;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:31:59;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:32:59;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:33:58;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:34:59;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:35:59;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:36:58;146;44;23;17;12;10;8;6;4;4;2
2019-09-04 22:37:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:38:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:39:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:40:58;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:41:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:42:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:43:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:44:58;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:45:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:46:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:47:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:48:58;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:49:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:50:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:51:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:52:58;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:53:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:54:59;147;44;24;17;12;10;8;6;4;4;2
2019-09-04 22:55:58;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 22:56:59;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 22:57:59;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 22:58:59;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 22:59:58;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 23:00:59;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 23:01:59;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 23:02:59;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 23:03:58;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 23:04:59;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 23:05:59;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 23:06:59;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 23:07:58;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 23:08:59;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 23:09:59;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 23:10:59;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 23:11:58;148;44;24;18;12;10;8;6;4;4;2
2019-09-04 23:12:59;149;44;24;18;12;10;9;6;4;4;2
2019-09-04 23:13:59;149;44;24;18;12;10;9;6;4;4;2
2019-09-04 23:14:59;149;44;24;18;12;10;9;6;4;4;2
2019-09-04 23:15:58;149;44;24;18;12;10;9;6;4;4;2
2019-09-04 23:16:59;149;44;24;18;12;10;9;6;4;4;2
2019-09-04 23:17:59;149;44;24;18;12;10;9;6;4;4;2
2019-09-04 23:18:58;149;44;24;18;12;10;9;6;4;4;2
2019-09-04 23:19:59;150;45;24;18;12;10;9;6;4;4;2
2019-09-04 23:20:59;150;45;24;18;12;10;9;6;4;4;2
2019-09-04 23:21:58;150;45;24;18;12;10;9;6;4;4;2
2019-09-04 23:22:59;150;45;24;18;12;10;9;6;4;4;2
2019-09-04 23:23:59;150;45;24;18;12;10;9;6;4;4;2
2019-09-04 23:24:58;150;45;24;18;12;10;9;6;4;4;2
2019-09-04 23:25:59;150;45;24;18;12;10;9;6;4;4;2
2019-09-04 23:26:59;150;45;24;18;12;10;9;6;4;4;2
2019-09-04 23:27:59;150;45;24;18;12;10;9;6;4;4;2
2019-09-04 23:28:58;151;45;24;19;12;10;9;6;4;4;2
2019-09-04 23:29:59;151;45;24;19;12;10;9;6;4;4;2
2019-09-04 23:30:59;151;45;24;19;12;10;9;6;4;4;2
2019-09-04 23:31:58;151;45;24;19;12;10;9;6;4;4;2
2019-09-04 23:32:59;151;45;24;19;12;10;9;6;4;4;2
2019-09-04 23:33:59;151;45;24;19;12;10;9;6;4;4;2
2019-09-04 23:34:59;151;45;24;19;12;10;9;6;4;4;2
2019-09-04 23:35:58;151;45;24;19;12;10;9;6;4;4;2
2019-09-04 23:36:59;151;45;24;19;12;10;9;6;4;4;2
2019-09-04 23:37:59;151;45;24;19;12;10;9;6;4;4;2
2019-09-04 23:38:59;151;45;24;19;12;10;9;6;4;4;2
2019-09-04 23:39:58;151;45;24;19;12;10;9;6;4;4;2
2019-09-04 23:40:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:41:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:42:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:43:58;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:44:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:45:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:46:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:47:58;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:48:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:49:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:50:58;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:51:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:52:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:53:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:54:58;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:55:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:56:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:57:59;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:58:58;152;45;24;20;12;10;9;6;4;4;2
2019-09-04 23:59:59;152;45;24;20;12;10;9;6;4;4;2
