datetime;total_votes;nenastja;SuokSuok;Wiedemann;voklo;bigmouse;DrumBox;ielarud;rockamark;reasonspace;am_vrn
2019-08-28 22:36:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:37:58;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:38:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:39:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:40:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:41:58;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:42:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:43:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:44:58;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:45:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:46:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:47:58;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:48:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:49:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:50:58;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:51:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:52:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:53:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:54:58;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:55:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:56:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:57:58;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:58:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:59:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:00:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:01:58;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:02:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:03:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:04:58;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:05:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:06:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:08:00;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:08:58;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:09:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:10:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:11:58;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:12:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:13:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:14:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:15:58;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:16:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 23:17:59;190;67;55;14;9;8;8;4;3;3;2
2019-08-28 23:18:58;190;67;55;14;9;8;8;4;3;3;2
2019-08-28 23:19:59;190;67;56;14;8;8;8;4;3;3;2
2019-08-28 23:20:59;190;67;56;14;8;8;8;4;3;3;2
2019-08-28 23:21:58;190;67;56;14;8;8;8;4;3;3;2
2019-08-28 23:22:59;190;67;56;14;8;8;8;4;3;3;2
2019-08-28 23:23:59;190;67;56;14;8;8;8;4;3;3;2
2019-08-28 23:24:59;190;67;56;14;8;8;8;4;3;3;2
2019-08-28 23:25:58;190;67;56;14;8;8;8;4;3;3;2
2019-08-28 23:26:59;190;67;56;14;8;8;8;4;3;3;2
2019-08-28 23:27:59;190;67;56;14;8;8;8;4;3;3;2
2019-08-28 23:28:59;191;67;57;14;8;8;8;4;3;3;2
2019-08-28 23:29:58;191;67;58;14;8;7;8;4;3;3;2
2019-08-28 23:30:59;192;68;58;14;8;7;8;4;3;3;2
2019-08-28 23:31:59;192;68;58;14;8;7;8;4;3;3;2
2019-08-28 23:33:00;193;68;59;14;8;7;8;4;3;3;2
2019-08-28 23:33:58;194;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:34:59;194;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:35:59;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:37:00;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:37:58;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:38:59;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:39:59;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:40:58;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:41:59;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:42:59;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:43:59;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:44:58;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:45:59;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:46:59;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:47:59;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:48:58;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:49:59;195;70;59;14;8;7;7;4;3;3;2
2019-08-28 23:50:59;195;71;58;14;8;7;7;4;3;3;2
2019-08-28 23:51:59;195;71;58;14;8;7;7;4;3;3;2
2019-08-28 23:52:58;195;71;58;14;8;7;7;4;3;3;2
2019-08-28 23:53:59;195;71;58;14;8;7;7;4;3;3;2
2019-08-28 23:54:59;196;71;58;14;8;7;7;4;3;3;2
2019-08-28 23:55:58;196;71;58;14;8;7;7;4;3;3;2
2019-08-28 23:56:59;196;71;58;14;8;7;7;4;3;3;2
2019-08-28 23:57:59;196;71;58;14;8;7;7;4;3;3;2
2019-08-28 23:58:59;196;71;58;14;8;7;7;4;3;3;2
2019-08-28 23:59:58;196;71;58;14;8;7;7;4;3;3;2
