datetime;total_votes;Oleum;Grit;KOCTOPE3;Dirtylieutenant;UndeadMoroz;Bruja_;a5urbanipa1;raaxiom;napa3um;1917
2020-12-30 19:43:59;192;56;62;12;13;8;5;4;2;0;3
2020-12-30 19:44:58;192;56;62;12;13;8;5;4;2;0;3
2020-12-30 19:45:59;193;57;62;12;13;8;5;4;2;0;3
2020-12-30 19:46:59;193;57;62;12;13;8;5;4;2;0;3
2020-12-30 19:47:58;193;57;62;12;13;8;5;4;2;0;3
2020-12-30 19:48:59;193;57;62;12;13;8;5;4;2;0;3
2020-12-30 19:49:59;193;57;62;12;13;8;5;4;2;0;3
2020-12-30 19:50:58;193;57;62;12;13;8;5;4;2;0;3
2020-12-30 19:51:59;193;57;62;12;13;8;5;4;2;0;3
2020-12-30 19:52:59;193;57;62;12;13;8;5;4;2;0;3
2020-12-30 19:53:58;193;57;62;12;13;8;5;4;2;0;3
2020-12-30 19:54:59;194;58;62;12;13;8;5;4;2;0;3
2020-12-30 19:55:58;195;59;62;12;13;8;5;4;2;0;3
2020-12-30 19:56:59;195;59;62;12;13;8;5;4;2;0;3
2020-12-30 19:57:59;195;59;62;12;13;8;5;4;2;0;3
2020-12-30 19:58:58;195;59;62;12;13;8;5;4;2;0;3
2020-12-30 19:59:59;195;59;62;12;13;8;5;4;2;0;3
2020-12-30 20:00:58;195;59;62;12;13;8;5;4;2;0;3
2020-12-30 20:01:59;195;59;62;12;13;8;5;4;2;0;3
2020-12-30 20:02:59;195;59;62;12;13;8;5;4;2;0;3
2020-12-30 20:03:58;196;60;62;12;13;8;5;4;2;0;3
2020-12-30 20:04:59;196;60;62;12;13;8;5;4;2;0;3
2020-12-30 20:05:59;196;60;62;12;13;8;5;4;2;0;3
2020-12-30 20:06:58;197;61;62;12;13;8;5;4;2;0;3
2020-12-30 20:07:59;197;61;62;12;13;8;5;4;2;0;3
2020-12-30 20:08:58;197;61;62;12;13;8;5;4;2;0;3
2020-12-30 20:09:59;197;61;62;12;13;8;5;4;2;0;3
2020-12-30 20:10:59;197;61;62;12;13;8;5;4;2;0;3
2020-12-30 20:11:59;198;62;62;12;13;8;5;4;2;0;3
2020-12-30 20:12:58;198;62;62;12;13;8;5;4;2;0;3
2020-12-30 20:13:59;198;62;62;12;13;8;5;4;2;0;3
2020-12-30 20:14:59;198;62;62;12;13;8;5;4;2;0;3
2020-12-30 20:15:58;198;62;62;12;13;8;5;4;2;0;3
2020-12-30 20:16:59;198;62;62;12;13;8;5;4;2;0;3
2020-12-30 20:17:58;198;62;62;12;13;8;5;4;2;0;3
2020-12-30 20:18:59;199;63;62;12;13;8;5;4;2;0;3
2020-12-30 20:19:59;199;63;62;12;13;8;5;4;2;0;3
2020-12-30 20:20:58;199;63;62;12;13;8;5;4;2;0;3
2020-12-30 20:21:59;199;63;62;12;13;8;5;4;2;0;3
2020-12-30 20:22:59;199;63;62;12;13;8;5;4;2;0;3
2020-12-30 20:23:58;200;63;63;12;13;8;5;4;2;0;3
2020-12-30 20:24:59;200;63;63;12;13;8;5;4;2;0;3
2020-12-30 20:25:59;200;63;63;12;13;8;5;4;2;0;3
2020-12-30 20:26:58;202;64;64;12;13;8;5;4;2;0;3
2020-12-30 20:27:59;202;64;64;12;13;8;5;4;2;0;3
2020-12-30 20:28:58;203;65;64;12;13;8;5;4;2;0;3
2020-12-30 20:29:59;204;65;65;12;13;8;5;4;2;0;3
2020-12-30 20:30:58;204;65;65;12;13;8;5;4;2;0;3
2020-12-30 20:31:59;204;65;65;12;13;8;5;4;2;0;3
2020-12-30 20:32:59;204;65;65;12;13;8;5;4;2;0;3
2020-12-30 20:33:58;204;65;65;12;13;8;5;4;2;0;3
2020-12-30 20:34:59;204;65;65;12;13;8;5;4;2;0;3
2020-12-30 20:35:59;204;65;65;12;13;8;5;4;2;0;3
2020-12-30 20:36:59;204;65;65;12;13;8;5;4;2;0;3
2020-12-30 20:37:58;204;65;65;12;13;8;5;4;2;0;3
2020-12-30 20:38:59;204;65;65;12;13;8;5;4;2;0;3
2020-12-30 20:39:59;204;65;65;12;13;8;5;4;2;0;3
2020-12-30 20:40:58;204;65;65;12;13;8;5;4;2;0;3
2020-12-30 20:41:59;206;66;65;13;13;8;5;4;2;0;3
2020-12-30 20:42:58;207;66;66;13;13;8;5;4;2;0;3
2020-12-30 20:43:59;207;66;66;13;13;8;5;4;2;0;3
2020-12-30 20:44:59;207;66;66;13;13;8;5;4;2;0;3
2020-12-30 20:45:59;207;66;66;13;13;8;5;4;2;0;3
2020-12-30 20:46:59;207;66;66;13;13;8;5;4;2;0;3
2020-12-30 20:47:59;207;66;66;13;13;8;5;4;2;0;3
2020-12-30 20:48:58;209;66;67;13;13;8;5;4;3;0;3
2020-12-30 20:49:59;209;66;67;13;13;8;5;4;3;0;3
2020-12-30 20:50:59;209;66;67;13;13;8;5;4;3;0;3
2020-12-30 20:51:58;209;66;67;13;13;8;5;4;3;0;3
2020-12-30 20:52:59;210;66;68;13;13;8;5;4;3;0;3
2020-12-30 20:53:58;211;67;68;13;13;8;5;4;3;0;3
2020-12-30 20:54:59;211;67;68;13;13;8;5;4;3;0;3
2020-12-30 20:55:59;211;67;68;13;13;8;5;4;3;0;3
2020-12-30 20:56:59;212;67;68;13;13;8;5;4;3;0;3
2020-12-30 20:57:58;212;67;68;13;13;8;5;4;3;0;3
2020-12-30 20:58:59;213;68;68;13;13;8;5;4;3;0;3
2020-12-30 20:59:59;213;68;68;13;13;8;5;4;3;0;3
2020-12-30 21:00:58;213;68;68;13;13;8;5;4;3;0;3
2020-12-30 21:01:59;213;68;68;13;13;8;5;4;3;0;3
2020-12-30 21:02:59;213;68;68;13;13;8;5;4;3;0;3
2020-12-30 21:03:58;213;68;68;13;13;8;5;4;3;0;3
2020-12-30 21:04:59;213;68;68;13;13;8;5;4;3;0;3
2020-12-30 21:05:59;213;68;68;13;13;8;5;4;3;0;3
2020-12-30 21:06:58;213;68;68;13;13;8;5;4;3;0;3
2020-12-30 21:07:59;213;68;68;13;13;8;5;4;3;0;3
2020-12-30 21:08:59;214;69;68;13;13;8;5;4;3;0;3
2020-12-30 21:09:58;215;70;68;13;13;8;5;4;3;0;3
2020-12-30 21:10:59;215;70;68;13;13;8;5;4;3;0;3
2020-12-30 21:11:59;215;70;68;13;13;8;5;4;3;0;3
2020-12-30 21:12:58;216;70;68;14;13;8;5;4;3;0;3
2020-12-30 21:13:59;216;70;68;14;13;8;5;4;3;0;3
2020-12-30 21:14:58;217;70;68;14;13;8;5;4;3;0;3
2020-12-30 21:15:59;217;70;68;14;13;8;5;4;3;0;3
2020-12-30 21:16:59;217;70;68;14;13;8;5;4;3;0;3
2020-12-30 21:17:58;217;70;68;14;13;8;5;4;3;0;3
2020-12-30 21:18:59;217;70;68;14;13;8;5;4;3;0;3
2020-12-30 21:19:59;217;70;68;14;13;8;5;4;3;0;3
2020-12-30 21:20:58;218;70;69;14;13;8;5;4;3;0;3
2020-12-30 21:21:59;218;70;69;14;13;8;5;4;3;0;3
2020-12-30 21:22:59;218;70;69;14;13;8;5;4;3;0;3
2020-12-30 21:23:58;218;70;69;14;13;8;5;4;3;0;3
2020-12-30 21:24:59;218;69;70;14;13;8;5;4;3;0;3
2020-12-30 21:25:59;219;70;70;14;13;8;5;4;3;0;3
2020-12-30 21:26:58;219;70;70;14;13;8;5;4;3;0;3
2020-12-30 21:27:59;219;70;70;14;13;8;5;4;3;0;3
2020-12-30 21:28:58;219;70;70;14;13;8;5;4;3;0;3
2020-12-30 21:29:59;219;70;70;14;13;8;5;4;3;0;3
2020-12-30 21:30:59;219;70;70;14;13;8;5;4;3;0;3
2020-12-30 21:31:58;220;71;70;14;13;8;5;4;3;0;3
2020-12-30 21:32:59;220;71;70;14;13;8;5;4;3;0;3
2020-12-30 21:33:59;220;71;70;14;13;8;5;4;3;0;3
2020-12-30 21:34:58;220;71;70;14;13;8;5;4;3;0;3
2020-12-30 21:35:59;220;71;70;14;13;8;5;4;3;0;3
2020-12-30 21:36:59;220;71;70;14;13;8;5;4;3;0;3
2020-12-30 21:37:58;221;72;70;14;13;8;5;4;3;0;3
2020-12-30 21:38:59;221;72;70;14;13;8;5;4;3;0;3
2020-12-30 21:39:58;222;72;71;14;13;8;5;4;3;0;3
2020-12-30 21:40:59;222;72;71;14;13;8;5;4;3;0;3
2020-12-30 21:41:59;222;72;71;14;13;8;5;4;3;0;3
2020-12-30 21:42:58;223;72;71;15;13;8;5;4;3;0;3
2020-12-30 21:43:59;223;72;71;15;13;8;5;4;3;0;3
2020-12-30 21:44:59;223;72;71;15;13;8;5;4;3;0;3
2020-12-30 21:45:58;223;72;71;15;13;8;5;4;3;0;3
2020-12-30 21:46:59;223;72;71;15;13;8;5;4;3;0;3
2020-12-30 21:47:59;223;72;71;15;13;8;5;4;3;0;3
2020-12-30 21:48:58;224;72;71;15;13;9;5;4;3;0;3
2020-12-30 21:49:59;224;72;71;15;13;9;5;4;3;0;3
2020-12-30 21:50:59;224;72;71;15;13;9;5;4;3;0;3
2020-12-30 21:51:58;224;72;71;15;13;9;5;4;3;0;3
2020-12-30 21:52:59;224;72;71;15;13;9;5;4;3;0;3
2020-12-30 21:53:59;224;72;71;15;13;9;5;4;3;0;3
2020-12-30 21:54:58;224;72;71;15;13;9;5;4;3;0;3
2020-12-30 21:55:59;224;72;71;15;13;9;5;4;3;0;3
2020-12-30 21:56:59;224;72;71;15;13;9;5;4;3;0;3
2020-12-30 21:57:58;224;72;71;15;13;9;5;4;3;0;3
2020-12-30 21:58:59;224;72;71;15;13;9;5;4;3;0;3
2020-12-30 21:59:59;224;72;71;15;13;9;5;4;3;0;3
2020-12-30 22:00:58;225;72;72;15;13;9;5;4;3;0;3
2020-12-30 22:01:59;225;72;72;15;13;9;5;4;3;0;3
2020-12-30 22:02:58;226;72;73;15;13;9;5;4;3;0;3
2020-12-30 22:03:59;227;72;74;15;13;9;5;4;3;0;3
2020-12-30 22:04:58;227;72;74;15;13;9;5;4;3;0;3
2020-12-30 22:05:59;227;72;74;15;13;9;5;4;3;0;3
2020-12-30 22:06:59;227;72;74;15;13;9;5;4;3;0;3
2020-12-30 22:07:58;227;72;74;15;13;9;5;4;3;0;3
2020-12-30 22:08:59;227;72;74;15;13;9;5;4;3;0;3
2020-12-30 22:09:59;227;72;74;15;13;9;5;4;3;0;3
2020-12-30 22:10:58;227;72;74;15;13;9;5;4;3;0;3
2020-12-30 22:11:59;227;72;74;15;13;9;5;4;3;0;3
2020-12-30 22:12:59;227;72;74;15;13;9;5;4;3;0;3
2020-12-30 22:13:58;227;72;74;15;13;9;5;4;3;0;3
2020-12-30 22:14:59;229;72;74;15;13;9;5;4;3;0;3
2020-12-30 22:15:59;230;72;74;15;13;9;5;4;3;0;3
2020-12-30 22:16:58;231;72;74;15;13;9;5;4;3;3;3
2020-12-30 22:17:59;231;72;74;15;13;9;5;4;3;3;3
2020-12-30 22:18:58;232;72;74;15;13;9;5;4;3;3;3
2020-12-30 22:19:59;232;72;74;15;13;9;5;4;3;3;3
2020-12-30 22:20:59;232;72;74;15;13;9;5;4;3;3;3
2020-12-30 22:21:58;232;72;74;15;13;9;5;4;3;3;3
2020-12-30 22:22:59;233;72;74;15;13;9;5;4;3;4;3
2020-12-30 22:23:59;233;72;74;15;13;9;5;4;3;4;3
2020-12-30 22:24:58;233;72;74;15;13;9;5;4;3;4;3
2020-12-30 22:25:59;233;72;74;15;13;9;5;4;3;4;3
2020-12-30 22:26:59;233;72;74;15;13;9;5;4;3;4;3
2020-12-30 22:27:58;234;72;75;15;13;9;5;4;3;4;3
2020-12-30 22:28:59;234;72;75;15;13;9;5;4;3;4;3
2020-12-30 22:29:58;234;72;75;15;13;9;5;4;3;4;3
2020-12-30 22:30:59;234;72;75;15;13;9;5;4;3;4;3
2020-12-30 22:31:58;235;73;75;15;13;9;5;4;3;4;3
2020-12-30 22:32:59;235;73;75;15;13;9;5;4;3;4;3
2020-12-30 22:33:58;235;73;75;15;13;9;5;4;3;4;3
2020-12-30 22:34:59;235;73;75;15;13;9;5;4;3;4;3
2020-12-30 22:35:58;235;73;75;15;13;9;5;4;3;4;3
2020-12-30 22:36:59;238;75;76;15;13;9;5;4;3;4;3
2020-12-30 22:37:58;238;75;76;15;13;9;5;4;3;4;3
2020-12-30 22:38:59;238;75;76;15;13;9;5;4;3;4;3
2020-12-30 22:39:58;238;75;76;15;13;9;5;4;3;4;3
2020-12-30 22:40:59;238;75;76;15;13;9;5;4;3;4;3
2020-12-30 22:41:59;238;75;76;15;13;9;5;4;3;4;3
2020-12-30 22:42:59;238;75;76;15;13;9;5;4;3;4;3
2020-12-30 22:43:58;238;75;76;15;13;9;5;4;3;4;3
2020-12-30 22:44:59;238;75;76;15;13;9;5;4;3;4;3
2020-12-30 22:45:59;238;75;76;15;13;9;5;4;3;4;3
2020-12-30 22:46:58;238;75;76;15;13;9;5;4;3;4;3
2020-12-30 22:47:59;238;75;76;15;13;9;5;4;3;4;3
2020-12-30 22:48:59;238;75;76;15;13;9;5;4;3;4;3
2020-12-30 22:49:58;239;76;76;15;13;9;5;4;3;4;3
2020-12-30 22:50:59;239;76;76;15;13;9;5;4;3;4;3
2020-12-30 22:51:59;239;76;76;15;13;9;5;4;3;4;3
2020-12-30 22:52:58;239;76;76;15;13;9;5;4;3;4;3
2020-12-30 22:53:59;239;76;76;15;13;9;5;4;3;4;3
2020-12-30 22:54:59;240;77;76;15;13;9;5;4;3;4;3
2020-12-30 22:55:58;240;77;76;15;13;9;5;4;3;4;3
2020-12-30 22:56:59;240;77;76;15;13;9;5;4;3;4;3
2020-12-30 22:57:59;241;77;77;15;13;9;5;4;3;4;3
2020-12-30 22:58:58;241;77;77;15;13;9;5;4;3;4;3
2020-12-30 22:59:59;241;77;77;15;13;9;5;4;3;4;3
2020-12-30 23:00:59;241;77;78;15;13;9;5;4;3;3;3
2020-12-30 23:01:58;242;77;79;15;13;9;5;4;3;3;3
2020-12-30 23:02:59;242;78;79;15;13;8;5;4;3;3;3
2020-12-30 23:03:58;242;78;79;15;13;8;5;4;3;3;3
2020-12-30 23:04:59;242;78;79;15;13;8;5;4;3;3;3
2020-12-30 23:05:58;242;78;79;15;13;8;5;4;3;3;3
2020-12-30 23:06:59;242;78;79;15;13;8;5;4;3;3;3
2020-12-30 23:07:59;243;78;79;16;13;8;5;4;3;3;3
2020-12-30 23:08:58;243;78;79;16;13;8;5;4;3;3;3
2020-12-30 23:09:59;243;78;79;16;13;8;5;4;3;3;3
2020-12-30 23:11:00;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:11:59;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:12:58;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:13:59;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:14:58;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:15:59;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:16:59;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:17:58;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:18:59;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:19:58;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:20:59;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:21:59;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:22:58;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:23:59;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:24:58;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:25:59;243;79;78;16;13;8;5;4;3;3;3
2020-12-30 23:26:59;244;80;78;16;13;8;5;4;3;3;3
2020-12-30 23:27:58;244;80;78;16;13;8;5;4;3;3;3
2020-12-30 23:28:59;245;80;79;16;13;8;5;4;3;3;3
2020-12-30 23:29:58;245;80;79;16;13;8;5;4;3;3;3
2020-12-30 23:30:59;245;80;79;16;13;8;5;4;3;3;3
2020-12-30 23:31:58;245;81;79;16;13;8;5;4;3;3;3
2020-12-30 23:32:59;246;81;80;16;13;8;5;4;3;3;3
2020-12-30 23:33:59;247;82;80;16;13;8;5;4;3;3;3
2020-12-30 23:34:58;249;84;80;16;13;8;5;4;3;3;3
2020-12-30 23:35:59;249;84;80;16;13;8;5;4;3;3;3
2020-12-30 23:36:58;251;85;80;16;13;8;5;4;3;3;3
2020-12-30 23:37:59;251;85;80;16;13;8;5;4;3;3;3
2020-12-30 23:38:58;251;85;80;16;13;8;5;4;3;3;3
2020-12-30 23:39:59;251;85;80;16;13;8;5;4;3;3;3
2020-12-30 23:40:58;251;85;80;16;13;8;5;4;3;3;3
2020-12-30 23:41:59;251;85;80;16;13;8;5;4;3;3;3
2020-12-30 23:42:58;251;85;80;16;13;8;5;4;3;3;3
2020-12-30 23:43:59;252;85;81;16;13;8;5;4;3;3;3
2020-12-30 23:44:59;252;85;81;16;13;8;5;4;3;3;3
2020-12-30 23:45:58;252;85;81;16;13;8;5;4;3;3;3
2020-12-30 23:46:59;252;85;81;16;13;8;5;4;3;3;3
2020-12-30 23:47:58;253;85;82;16;13;8;5;4;3;3;3
2020-12-30 23:48:59;254;85;83;16;13;8;5;4;3;3;3
2020-12-30 23:49:59;254;85;83;16;13;8;5;4;3;3;3
2020-12-30 23:50:58;256;87;83;16;13;8;5;4;3;3;3
2020-12-30 23:51:59;256;87;83;16;13;8;5;4;3;3;3
2020-12-30 23:52:58;256;87;83;16;13;8;5;4;3;3;3
2020-12-30 23:53:59;256;87;83;16;13;8;5;4;3;3;3
2020-12-30 23:54:59;256;87;83;16;13;8;5;4;3;3;3
2020-12-30 23:55:58;257;88;83;16;13;8;5;4;3;3;3
2020-12-30 23:56:59;258;90;82;16;13;8;5;4;3;3;3
2020-12-30 23:57:59;258;90;82;16;13;8;5;4;3;3;3
2020-12-30 23:58:58;257;90;81;16;13;8;5;4;3;3;3
2020-12-30 23:59:59;256;90;80;16;13;8;5;4;3;3;3
