datetime;total_votes;Hexadecachoron;megaslowpoke;jovan;Есения;navalny;quick_justice;aeroplanchik;Rumpelstilzchen;megalomaniac;kiLstrom
2020-08-26 19:45:59;220;63;35;20;23;15;12;7;4;4;3
2020-08-26 19:46:59;221;64;35;20;23;15;12;7;4;4;3
2020-08-26 19:47:58;221;64;35;20;23;15;12;7;4;4;3
2020-08-26 19:48:59;220;64;35;20;23;15;12;7;4;4;3
2020-08-26 19:49:59;221;64;35;20;23;15;13;7;4;4;3
2020-08-26 19:50:58;221;64;35;20;23;15;13;7;4;4;3
2020-08-26 19:51:59;221;64;35;20;23;15;13;7;4;4;3
2020-08-26 19:52:58;221;64;35;20;23;15;13;7;4;4;3
2020-08-26 19:53:59;221;64;35;20;23;15;13;7;4;4;3
2020-08-26 19:54:59;221;64;35;20;23;15;13;7;4;4;3
2020-08-26 19:55:58;222;64;35;21;23;15;13;7;4;4;3
2020-08-26 19:56:59;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 19:57:58;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 19:58:59;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 19:59:58;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 20:00:59;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 20:01:59;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 20:02:58;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 20:03:59;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 20:04:59;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 20:05:58;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 20:06:59;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 20:07:59;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 20:08:58;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 20:09:59;223;64;35;21;23;15;13;8;4;4;3
2020-08-26 20:10:58;224;64;35;21;23;16;13;8;4;4;3
2020-08-26 20:11:59;224;64;35;21;23;16;13;8;4;4;3
2020-08-26 20:12:59;224;64;35;21;23;16;13;8;4;4;3
2020-08-26 20:13:59;224;64;35;21;23;16;13;8;4;4;3
2020-08-26 20:14:58;224;64;35;21;23;16;13;8;4;4;3
2020-08-26 20:15:59;224;64;35;21;23;16;13;8;4;4;3
2020-08-26 20:16:59;225;65;35;21;23;16;13;8;4;4;3
2020-08-26 20:17:58;225;65;35;21;23;16;13;8;4;4;3
2020-08-26 20:18:59;225;65;35;21;23;16;13;8;4;4;3
2020-08-26 20:19:59;225;65;35;21;23;16;13;8;4;4;3
2020-08-26 20:20:58;225;65;35;21;23;16;13;8;4;4;3
2020-08-26 20:21:59;225;65;35;21;23;16;13;8;4;4;3
2020-08-26 20:22:59;225;65;35;21;23;16;13;8;4;4;3
2020-08-26 20:23:58;225;65;35;21;23;16;13;8;4;4;3
2020-08-26 20:24:59;225;65;35;21;23;16;13;8;4;4;3
2020-08-26 20:25:58;226;65;35;21;23;17;13;8;4;4;3
2020-08-26 20:26:59;226;65;35;21;23;17;13;8;4;4;3
2020-08-26 20:27:59;226;65;35;21;23;17;13;8;4;4;3
2020-08-26 20:28:58;226;65;35;21;23;17;13;8;4;4;3
2020-08-26 20:29:59;226;65;35;21;23;17;13;8;4;4;3
2020-08-26 20:30:59;226;65;35;21;23;17;13;8;4;4;3
2020-08-26 20:31:59;226;65;35;21;23;17;13;8;4;4;3
2020-08-26 20:32:58;226;65;35;21;23;17;13;8;4;4;3
2020-08-26 20:33:59;227;66;35;21;23;17;13;8;4;4;3
2020-08-26 20:34:58;227;66;35;21;23;17;13;8;4;4;3
2020-08-26 20:35:59;226;66;34;21;23;17;13;8;4;4;3
2020-08-26 20:36:59;226;66;34;21;23;17;13;8;4;4;3
2020-08-26 20:37:59;226;66;34;21;23;17;13;8;4;4;3
2020-08-26 20:38:59;226;66;34;21;23;17;13;8;4;4;3
2020-08-26 20:39:59;226;66;34;21;23;17;13;8;4;4;3
2020-08-26 20:40:58;226;66;34;21;23;17;13;8;4;4;3
2020-08-26 20:41:59;226;66;34;21;23;17;13;8;4;4;3
2020-08-26 20:42:59;226;66;34;21;23;17;13;8;4;4;3
2020-08-26 20:43:58;226;66;34;21;23;17;13;8;4;4;3
2020-08-26 20:44:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:45:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:46:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:47:58;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:48:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:49:58;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:50:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:51:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:52:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:53:58;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:54:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:55:58;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:56:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:57:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:58:58;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 20:59:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 21:00:58;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 21:01:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 21:02:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 21:03:58;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 21:04:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 21:05:59;227;67;34;21;23;17;13;8;4;4;3
2020-08-26 21:06:58;228;68;34;21;23;17;13;8;4;4;3
2020-08-26 21:07:59;228;68;34;21;23;17;13;8;4;4;3
2020-08-26 21:08:59;228;68;34;21;23;17;13;8;4;4;3
2020-08-26 21:09:58;228;68;34;21;23;17;13;8;4;4;3
2020-08-26 21:10:59;228;68;34;21;23;17;13;8;4;4;3
2020-08-26 21:11:59;228;68;34;21;23;17;13;8;4;4;3
2020-08-26 21:12:58;228;68;34;21;23;17;13;8;4;4;3
2020-08-26 21:13:59;228;68;34;21;23;17;13;8;4;4;3
2020-08-26 21:14:59;228;68;34;22;22;17;13;8;4;4;3
2020-08-26 21:15:59;228;68;34;22;22;17;13;8;4;4;3
2020-08-26 21:16:58;228;68;34;22;22;17;13;8;4;4;3
2020-08-26 21:17:59;229;68;34;22;23;17;13;8;4;4;3
2020-08-26 21:18:59;229;68;34;22;23;17;13;8;4;4;3
2020-08-26 21:19:58;229;68;34;22;23;17;13;8;4;4;3
2020-08-26 21:20:59;229;68;34;22;23;17;13;8;4;4;3
2020-08-26 21:21:58;229;68;34;22;23;17;13;8;4;4;3
2020-08-26 21:22:59;229;68;34;22;23;17;13;8;4;4;3
2020-08-26 21:23:59;230;68;34;22;23;18;13;8;4;4;3
2020-08-26 21:24:59;231;68;34;22;23;18;13;8;4;4;3
2020-08-26 21:25:58;231;68;34;22;23;18;13;8;4;4;3
2020-08-26 21:26:59;231;68;34;22;23;18;13;8;4;4;3
2020-08-26 21:27:59;231;68;34;22;23;18;13;8;4;4;3
2020-08-26 21:28:58;231;68;34;22;23;18;13;8;4;4;3
2020-08-26 21:29:59;231;69;34;22;23;18;13;8;4;4;3
2020-08-26 21:30:58;231;69;34;22;23;18;13;8;4;4;3
2020-08-26 21:31:59;231;69;34;22;23;18;13;8;4;4;3
2020-08-26 21:32:59;231;69;34;22;23;18;13;8;4;4;3
2020-08-26 21:33:58;231;69;34;22;23;18;13;8;4;4;3
2020-08-26 21:34:59;231;69;34;22;23;18;13;8;4;4;3
2020-08-26 21:35:59;231;69;34;22;23;18;13;8;4;4;3
2020-08-26 21:36:58;231;69;34;22;23;18;13;8;4;4;3
2020-08-26 21:37:59;231;69;34;22;23;18;13;8;4;4;3
2020-08-26 21:38:59;231;69;34;22;23;18;13;8;4;4;3
2020-08-26 21:40:00;231;69;34;22;23;18;13;8;4;4;3
2020-08-26 21:40:59;231;69;34;22;23;18;13;8;4;4;3
2020-08-26 21:41:59;232;70;34;22;23;18;13;8;4;4;3
2020-08-26 21:42:58;232;70;34;22;23;18;13;8;4;4;3
2020-08-26 21:43:59;232;70;34;22;23;18;13;8;4;4;3
2020-08-26 21:44:59;232;70;34;23;23;18;13;8;4;4;3
2020-08-26 21:45:58;232;70;34;23;23;18;13;8;4;4;3
2020-08-26 21:46:59;232;70;34;23;23;18;13;8;4;4;3
2020-08-26 21:47:59;232;70;34;23;23;18;13;8;4;4;3
2020-08-26 21:48:58;232;70;34;23;23;18;13;8;4;4;3
2020-08-26 21:49:59;233;71;34;23;23;18;13;8;4;4;3
2020-08-26 21:50:59;233;71;34;23;23;18;13;8;4;4;3
2020-08-26 21:51:58;233;71;34;23;23;18;13;8;4;4;3
2020-08-26 21:52:59;233;71;34;23;23;18;13;8;4;4;3
2020-08-26 21:53:59;233;71;34;23;23;18;13;8;4;4;3
2020-08-26 21:54:58;233;71;34;23;23;18;13;8;4;4;3
2020-08-26 21:55:59;233;71;34;23;23;18;13;8;4;4;3
2020-08-26 21:56:59;233;71;34;23;23;18;13;8;4;4;3
2020-08-26 21:57:58;233;71;34;23;23;18;13;8;4;4;3
2020-08-26 21:58:59;233;71;34;23;23;18;13;8;4;4;3
2020-08-26 21:59:59;233;71;34;23;23;18;13;8;4;4;3
2020-08-26 22:00:58;234;71;34;23;23;19;13;8;4;4;3
2020-08-26 22:01:59;234;71;34;23;23;19;13;8;4;4;3
2020-08-26 22:02:59;235;71;35;23;23;19;13;8;4;4;3
2020-08-26 22:03:58;235;71;35;23;23;19;13;8;4;4;3
2020-08-26 22:04:59;235;71;35;23;23;19;13;8;4;4;3
2020-08-26 22:05:59;235;71;35;23;23;19;13;8;4;4;3
2020-08-26 22:06:58;235;71;35;23;23;19;13;8;4;4;3
2020-08-26 22:07:59;235;71;35;23;23;19;13;8;4;4;3
2020-08-26 22:08:59;235;71;35;23;23;19;13;8;4;4;3
2020-08-26 22:10:00;235;71;35;23;23;19;13;8;4;4;3
2020-08-26 22:10:58;235;71;35;23;23;19;13;8;4;4;3
2020-08-26 22:11:59;235;71;35;23;23;19;13;8;4;4;3
2020-08-26 22:12:58;235;71;35;23;23;19;13;8;4;4;3
2020-08-26 22:13:59;236;72;35;23;23;19;13;8;4;4;3
2020-08-26 22:14:59;236;72;35;23;23;19;13;8;4;4;3
2020-08-26 22:15:58;236;72;35;23;23;19;13;8;4;4;3
2020-08-26 22:16:59;236;72;35;23;23;19;13;8;4;4;3
2020-08-26 22:17:59;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:18:58;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:19:59;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:20:59;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:21:58;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:22:59;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:23:58;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:24:59;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:25:59;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:26:59;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:27:59;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:28:58;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:29:59;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:30:59;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:31:58;237;72;35;24;23;19;13;8;4;4;3
2020-08-26 22:32:59;238;73;35;24;23;19;13;8;4;4;3
2020-08-26 22:33:59;238;73;35;24;23;19;13;8;4;4;3
2020-08-26 22:34:58;240;73;35;25;23;20;13;8;4;4;3
2020-08-26 22:35:59;240;73;35;25;23;20;13;8;4;4;3
2020-08-26 22:36:59;240;73;35;25;23;20;13;8;4;4;3
2020-08-26 22:37:58;240;73;35;25;23;20;13;8;4;4;3
2020-08-26 22:38:59;240;73;35;25;23;20;13;8;4;4;3
2020-08-26 22:39:59;240;73;35;25;23;20;13;8;4;4;3
2020-08-26 22:40:58;241;73;35;25;23;20;13;9;4;4;3
2020-08-26 22:41:59;241;73;35;25;23;20;13;9;4;4;3
2020-08-26 22:42:59;241;73;35;25;23;20;13;9;4;4;3
2020-08-26 22:43:58;242;73;35;25;23;21;13;9;4;4;3
2020-08-26 22:44:59;242;73;35;25;23;21;13;9;4;4;3
2020-08-26 22:45:58;242;73;35;25;23;21;13;9;4;4;3
2020-08-26 22:46:59;243;74;35;25;23;21;13;9;4;4;3
2020-08-26 22:47:59;243;74;35;25;23;21;13;9;4;4;3
2020-08-26 22:48:58;243;74;35;25;23;21;13;9;4;4;3
2020-08-26 22:49:59;243;74;35;25;23;21;13;9;4;4;3
2020-08-26 22:50:59;244;74;36;25;23;21;13;9;4;4;3
2020-08-26 22:51:58;245;74;36;25;23;21;13;10;4;4;3
2020-08-26 22:52:59;245;75;35;25;23;21;13;10;4;4;3
2020-08-26 22:53:59;245;75;35;25;23;21;13;10;4;4;3
2020-08-26 22:55:00;245;75;35;25;23;21;13;10;4;4;3
2020-08-26 22:55:58;245;75;35;25;23;21;13;10;4;4;3
2020-08-26 22:56:59;245;75;35;25;23;22;13;10;4;4;3
2020-08-26 22:57:59;245;75;35;25;23;22;13;10;4;4;3
2020-08-26 22:58:58;245;75;35;25;23;22;13;10;4;4;3
2020-08-26 22:59:59;246;76;35;25;23;22;13;10;4;4;3
2020-08-26 23:01:00;246;76;35;25;23;22;13;10;4;4;3
2020-08-26 23:01:58;246;76;35;25;23;22;13;10;4;4;3
2020-08-26 23:02:59;246;76;35;25;23;22;13;10;4;4;3
2020-08-26 23:03:58;246;76;35;25;23;22;13;10;4;4;3
2020-08-26 23:04:59;246;76;35;25;23;22;13;10;4;4;3
2020-08-26 23:05:58;246;76;35;25;23;22;13;10;4;4;3
2020-08-26 23:06:59;247;77;35;25;23;22;13;10;4;4;3
2020-08-26 23:07:59;247;77;35;25;23;22;13;10;4;4;3
2020-08-26 23:08:58;248;78;35;25;23;22;13;10;4;4;3
2020-08-26 23:09:59;248;78;35;25;23;22;13;10;4;4;3
2020-08-26 23:10:58;248;78;35;25;23;22;13;10;4;4;3
2020-08-26 23:11:59;247;77;35;25;23;22;13;10;4;4;3
2020-08-26 23:12:59;247;77;35;25;23;22;13;10;4;4;3
2020-08-26 23:13:58;247;77;35;25;23;22;13;10;4;4;3
2020-08-26 23:14:59;247;77;35;25;23;22;13;10;4;4;3
2020-08-26 23:15:59;247;77;35;25;23;22;13;10;4;4;3
2020-08-26 23:16:58;248;78;35;25;23;22;13;10;4;4;3
2020-08-26 23:17:59;248;78;35;25;23;22;13;10;4;4;3
2020-08-26 23:18:58;248;78;35;25;23;22;13;10;4;4;3
2020-08-26 23:19:59;248;78;35;25;23;22;13;10;4;4;3
2020-08-26 23:20:58;249;79;35;25;23;22;13;10;4;4;3
2020-08-26 23:21:59;249;79;35;25;23;22;13;10;4;4;3
2020-08-26 23:22:58;250;79;35;25;23;22;13;10;4;4;3
2020-08-26 23:23:59;250;79;35;25;23;22;13;10;4;4;3
2020-08-26 23:24:59;250;79;35;25;23;22;13;10;4;4;3
2020-08-26 23:25:58;250;79;35;25;23;22;13;10;4;4;3
2020-08-26 23:26:59;250;79;35;25;23;22;13;10;4;4;3
2020-08-26 23:27:58;251;79;35;25;23;22;13;11;4;4;3
2020-08-26 23:28:59;251;79;35;25;23;22;13;11;4;4;3
2020-08-26 23:29:59;251;79;35;25;23;22;13;11;4;4;3
2020-08-26 23:30:58;251;79;35;25;23;22;13;11;4;4;3
2020-08-26 23:31:59;252;80;35;25;23;22;13;11;4;4;3
2020-08-26 23:32:59;252;80;35;25;23;22;13;11;4;4;3
2020-08-26 23:33:58;252;80;35;25;23;22;13;11;4;4;3
2020-08-26 23:34:59;252;80;35;25;23;22;13;11;4;4;3
2020-08-26 23:35:59;252;80;35;25;23;22;13;11;4;4;3
2020-08-26 23:36:58;252;80;35;25;23;22;13;11;4;4;3
2020-08-26 23:37:59;252;80;35;25;23;22;13;11;4;4;3
2020-08-26 23:38:59;252;80;35;25;23;22;13;11;4;4;3
2020-08-26 23:39:58;252;80;35;25;23;22;13;11;4;4;3
2020-08-26 23:40:59;253;80;35;25;23;22;13;12;4;4;3
2020-08-26 23:41:58;253;80;35;25;23;22;13;12;4;4;3
2020-08-26 23:42:59;253;80;35;25;23;22;13;12;4;4;3
2020-08-26 23:43:58;253;80;35;25;23;22;13;12;4;4;3
2020-08-26 23:44:59;253;80;35;25;23;22;13;12;4;4;3
2020-08-26 23:45:59;253;80;35;25;23;22;13;12;4;4;3
2020-08-26 23:46:58;253;80;35;25;23;22;13;12;4;4;3
2020-08-26 23:47:59;252;80;35;25;22;22;13;12;4;4;3
2020-08-26 23:48:59;252;80;35;25;22;22;13;12;4;4;3
2020-08-26 23:49:58;253;80;36;25;22;22;13;12;4;4;3
2020-08-26 23:50:59;253;80;36;25;22;22;13;12;4;4;3
2020-08-26 23:51:59;253;80;36;25;22;22;13;12;4;4;3
2020-08-26 23:52:58;253;80;36;25;22;22;13;12;4;4;3
2020-08-26 23:53:59;254;81;36;25;22;22;13;12;4;4;3
2020-08-26 23:54:59;254;81;36;25;22;22;13;12;4;4;3
2020-08-26 23:55:58;254;81;36;25;22;22;13;12;4;4;3
2020-08-26 23:56:59;253;81;35;25;22;22;13;12;4;4;3
2020-08-26 23:57:58;251;81;33;25;22;22;13;12;4;4;3
2020-08-26 23:58:59;250;81;32;25;22;22;13;12;4;4;3
2020-08-26 23:59:59;250;81;32;25;22;22;13;12;4;4;3
