datetime;total_votes;paramed;Der_Sturmer;Mindsplitter;telegraf;navalny;Volodya_FM;vatnostakan;shturn;Есения;raaxiom
2020-12-09 00:00:59;0;0;0;0;0;1;0;0;0;0;0
2020-12-09 00:01:59;0;0;0;0;0;1;0;0;0;0;0
2020-12-09 00:02:58;0;0;0;0;0;1;0;0;0;0;0
2020-12-09 00:03:59;2;0;0;0;0;1;1;0;0;0;0
2020-12-09 00:04:58;3;0;0;1;0;1;1;0;0;0;0
2020-12-09 00:05:59;3;0;0;1;0;1;1;0;0;0;0
2020-12-09 00:06:59;3;0;0;1;0;1;1;0;0;0;0
2020-12-09 00:07:58;3;0;0;1;0;1;1;0;0;0;0
2020-12-09 00:08:59;4;0;0;1;0;1;1;0;0;0;0
2020-12-09 00:09:59;4;0;0;1;0;1;1;0;0;0;0
2020-12-09 00:10:58;5;0;0;1;0;1;1;0;0;0;1
2020-12-09 00:11:59;8;0;0;2;0;1;1;0;0;0;3
2020-12-09 00:12:59;8;0;0;2;0;1;1;0;0;0;3
2020-12-09 00:13:58;8;0;0;2;0;1;1;0;0;0;3
2020-12-09 00:14:59;8;0;0;2;0;1;1;0;0;0;3
2020-12-09 00:15:59;8;0;0;2;0;1;1;0;0;0;3
2020-12-09 00:16:58;8;0;0;2;0;1;1;0;0;0;3
2020-12-09 00:17:59;8;0;0;2;0;1;1;0;0;0;3
2020-12-09 00:18:58;8;0;0;2;0;1;1;0;0;0;3
2020-12-09 00:19:59;9;0;0;2;0;1;2;0;0;0;3
2020-12-09 00:20:59;11;0;0;3;1;1;2;0;0;0;3
2020-12-09 00:21:58;12;0;1;3;1;1;2;0;0;0;3
2020-12-09 00:22:59;16;0;3;4;1;2;2;0;0;0;3
2020-12-09 00:23:58;16;0;3;4;1;2;2;0;0;0;3
2020-12-09 00:24:59;16;0;3;4;1;2;2;0;0;0;3
2020-12-09 00:25:59;17;0;3;4;1;2;2;0;0;1;3
2020-12-09 00:26:58;17;0;3;4;1;2;2;0;0;1;3
2020-12-09 00:27:59;17;0;3;4;1;2;2;0;0;1;3
2020-12-09 00:28:58;17;0;3;4;1;2;2;0;0;1;3
2020-12-09 00:29:59;17;0;3;4;1;2;2;0;0;1;3
2020-12-09 00:30:59;18;0;4;4;1;2;2;0;0;1;3
2020-12-09 00:31:58;18;0;4;4;1;2;2;0;0;1;3
2020-12-09 00:32:59;18;0;4;4;1;2;2;0;0;1;3
2020-12-09 00:33:59;18;0;4;4;1;2;2;0;0;1;3
2020-12-09 00:34:58;19;0;4;5;1;2;2;0;0;1;3
2020-12-09 00:35:59;19;0;4;5;1;2;2;0;0;1;3
2020-12-09 00:36:59;19;0;4;5;1;2;2;0;0;1;3
2020-12-09 00:37:58;19;0;4;5;1;2;2;0;0;1;3
2020-12-09 00:38:59;19;0;4;5;1;2;2;0;0;1;3
2020-12-09 00:40:00;19;0;4;5;1;2;2;0;0;1;3
2020-12-09 00:40:58;19;0;4;5;1;2;2;0;0;1;3
2020-12-09 00:41:59;19;0;4;5;1;2;2;0;0;1;3
2020-12-09 00:42:58;20;0;4;5;1;2;2;0;0;1;3
2020-12-09 00:43:59;21;0;4;5;1;2;2;0;0;1;3
2020-12-09 00:44:59;21;0;4;5;1;2;2;0;0;1;3
2020-12-09 00:45:58;21;0;4;5;1;2;2;0;0;1;3
2020-12-09 00:46:59;22;0;4;5;1;3;2;0;0;1;3
2020-12-09 00:47:59;23;0;4;5;1;3;2;0;0;1;3
2020-12-09 00:48:58;23;0;4;5;1;3;2;0;0;2;3
2020-12-09 00:49:59;24;0;5;5;1;3;2;0;0;2;3
2020-12-09 00:50:59;24;0;5;5;1;3;2;0;0;2;3
2020-12-09 00:51:58;25;0;5;6;1;3;2;0;0;2;3
2020-12-09 00:52:59;25;0;5;6;1;3;2;0;0;2;3
2020-12-09 00:53:59;25;0;5;6;1;3;2;0;0;2;3
2020-12-09 00:54:58;25;0;5;6;1;3;2;0;0;2;3
2020-12-09 00:55:59;26;0;5;6;1;3;3;0;0;2;3
2020-12-09 00:56:58;26;0;5;6;1;3;3;0;0;2;3
2020-12-09 00:57:59;28;0;5;6;2;3;3;0;0;2;3
2020-12-09 00:58:58;29;1;5;6;2;3;3;0;0;2;3
2020-12-09 00:59:59;29;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:00:58;29;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:01:59;29;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:02:59;29;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:03:58;29;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:04:59;29;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:05:59;29;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:06:58;29;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:07:59;29;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:08:59;30;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:09:58;30;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:10:59;30;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:11:59;30;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:12:58;30;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:13:59;30;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:14:58;30;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:15:59;30;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:16:58;30;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:17:59;30;1;5;6;2;3;3;0;0;2;3
2020-12-09 01:18:59;31;1;5;6;2;4;3;0;0;2;3
2020-12-09 01:19:58;31;1;5;6;2;4;3;0;0;2;3
2020-12-09 01:20:59;31;1;5;6;2;4;3;0;0;2;3
2020-12-09 01:21:59;31;1;5;6;2;4;3;0;0;2;3
2020-12-09 01:22:58;32;1;5;6;2;4;3;0;0;3;3
2020-12-09 01:23:59;32;1;5;6;2;4;3;0;0;3;3
2020-12-09 01:24:59;33;1;6;6;2;4;3;0;0;3;3
2020-12-09 01:25:58;33;1;6;6;2;4;3;0;0;3;3
2020-12-09 01:26:59;34;1;7;6;2;4;3;0;0;3;3
2020-12-09 01:27:59;34;1;7;6;2;4;3;0;0;3;3
2020-12-09 01:28:58;34;1;7;6;2;4;3;0;0;3;3
2020-12-09 01:29:59;34;1;7;6;2;4;3;0;0;3;3
2020-12-09 01:30:58;34;1;7;6;2;4;3;0;0;3;3
2020-12-09 01:31:59;34;1;7;6;2;4;3;0;0;3;3
2020-12-09 01:32:59;34;1;7;6;2;4;3;0;0;3;3
2020-12-09 01:33:58;35;1;7;6;3;4;3;0;0;3;3
2020-12-09 01:34:59;35;1;7;6;3;4;3;0;0;3;3
2020-12-09 01:35:59;36;1;7;6;3;4;3;0;0;3;3
2020-12-09 01:36:58;36;1;7;6;3;4;3;0;0;3;3
2020-12-09 01:37:59;36;1;7;6;3;4;3;0;0;3;3
2020-12-09 01:38:58;36;1;7;6;3;4;3;0;0;3;3
2020-12-09 01:39:59;36;1;7;6;3;4;3;0;0;3;3
2020-12-09 01:40:58;38;1;8;7;3;4;3;0;0;3;3
2020-12-09 01:41:59;38;1;8;7;3;4;3;0;0;3;3
2020-12-09 01:42:59;39;1;9;7;3;4;3;0;0;3;3
2020-12-09 01:43:59;39;1;9;7;3;4;3;0;0;3;3
2020-12-09 01:44:58;39;1;9;7;3;4;3;0;0;3;3
2020-12-09 01:45:59;39;1;9;7;3;4;3;0;0;3;3
2020-12-09 01:47:00;39;1;9;7;3;4;3;0;0;3;3
2020-12-09 01:47:58;39;1;9;7;3;4;3;0;0;3;3
2020-12-09 01:48:59;40;0;9;7;3;4;3;0;0;3;3
2020-12-09 01:49:58;40;0;9;7;3;4;3;0;0;3;3
2020-12-09 01:50:59;40;0;9;7;3;4;3;0;0;3;3
2020-12-09 01:51:59;40;0;9;7;3;4;3;0;0;3;3
2020-12-09 01:52:58;41;0;9;7;3;4;3;0;0;3;3
2020-12-09 01:53:59;41;0;9;7;3;4;3;0;0;3;3
2020-12-09 01:54:59;41;0;9;7;3;4;3;0;0;3;3
2020-12-09 01:55:58;41;0;9;7;3;4;3;0;0;3;3
2020-12-09 01:56:59;42;0;9;7;4;4;3;0;0;3;3
2020-12-09 01:57:59;43;0;9;7;5;4;2;0;0;3;3
2020-12-09 01:58:58;43;0;9;7;5;4;2;0;0;3;3
2020-12-09 01:59:59;43;0;9;7;5;4;2;0;0;3;3
2020-12-09 02:00:58;43;0;9;8;5;4;2;0;0;3;2
2020-12-09 02:01:59;43;0;9;8;5;4;2;0;0;3;2
2020-12-09 02:02:58;43;0;9;8;5;4;2;0;0;3;2
2020-12-09 02:03:59;43;0;9;8;5;4;2;0;0;3;2
2020-12-09 02:04:59;43;0;9;8;5;4;2;0;0;3;2
2020-12-09 02:05:58;43;0;9;8;5;4;2;0;0;3;2
2020-12-09 02:06:59;43;0;9;8;5;4;2;0;0;3;2
2020-12-09 02:07:59;43;0;9;8;5;4;2;0;0;3;2
2020-12-09 02:08:58;44;0;9;9;5;4;2;0;0;3;2
2020-12-09 02:09:59;44;0;9;9;5;4;2;0;0;3;2
2020-12-09 02:10:59;44;0;9;9;5;4;2;0;0;3;2
2020-12-09 02:11:58;44;0;9;9;5;4;2;0;0;3;2
2020-12-09 02:12:59;44;0;9;9;5;4;2;0;0;3;2
2020-12-09 02:13:58;44;0;9;9;5;4;2;0;0;3;2
2020-12-09 02:14:59;44;0;9;9;5;4;2;0;0;3;2
2020-12-09 02:15:59;44;0;9;9;5;4;2;0;0;3;2
2020-12-09 02:16:58;44;0;9;9;5;4;2;0;0;3;2
2020-12-09 02:17:59;44;0;9;9;5;4;2;0;0;3;2
2020-12-09 02:18:59;44;0;9;9;5;4;2;0;0;3;2
2020-12-09 02:19:58;44;0;9;9;5;4;2;0;0;3;2
2020-12-09 02:20:59;45;0;9;9;5;4;3;0;0;3;2
2020-12-09 02:21:58;45;0;9;9;5;4;3;0;0;3;2
2020-12-09 02:22:59;45;0;9;9;5;4;3;0;0;3;2
2020-12-09 02:23:59;45;0;9;9;5;4;3;0;0;3;2
2020-12-09 02:24:58;45;0;9;9;5;4;3;0;0;3;2
2020-12-09 02:25:59;45;0;9;9;5;4;3;0;0;3;2
2020-12-09 02:26:59;45;0;9;9;5;4;3;0;0;3;2
2020-12-09 02:27:58;46;1;9;9;5;4;3;0;0;3;2
2020-12-09 02:28:59;46;0;9;10;5;4;3;0;0;3;2
2020-12-09 02:29:59;46;0;9;10;5;4;3;0;0;3;2
2020-12-09 02:30:58;46;0;9;10;5;4;3;0;0;3;2
2020-12-09 02:31:59;46;0;9;10;5;4;3;0;0;3;2
2020-12-09 02:32:58;46;0;9;10;5;4;3;0;0;3;2
2020-12-09 02:33:59;46;0;9;10;5;4;3;0;0;3;2
2020-12-09 02:34:59;46;0;9;10;5;4;3;0;0;3;2
2020-12-09 02:35:58;46;0;9;10;5;4;3;0;0;3;2
2020-12-09 02:36:59;46;0;9;10;5;4;3;0;0;3;2
2020-12-09 02:37:59;46;0;9;10;5;4;3;0;0;3;2
2020-12-09 02:38:58;46;0;9;10;5;4;3;0;0;3;2
2020-12-09 02:39:59;47;1;9;10;5;4;3;0;0;3;2
2020-12-09 02:40:58;47;1;9;10;5;4;3;0;0;3;2
2020-12-09 02:41:59;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:42:59;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:43:58;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:44:59;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:45:58;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:46:59;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:47:59;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:48:58;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:49:59;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:50:58;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:51:59;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:52:59;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:53:58;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:54:59;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:55:58;48;1;10;10;5;4;3;0;0;3;2
2020-12-09 02:56:59;49;1;11;10;5;4;3;0;0;3;2
2020-12-09 02:57:58;49;1;11;10;5;4;3;0;0;3;2
2020-12-09 02:58:59;49;1;11;10;5;4;3;0;0;3;2
2020-12-09 02:59:59;49;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:00:58;49;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:01:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:02:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:03:58;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:04:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:05:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:06:58;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:07:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:08:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:09:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:10:58;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:11:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:12:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:13:58;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:14:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:15:58;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:16:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:17:58;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:18:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:19:58;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:20:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:21:58;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:22:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:23:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:24:58;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:25:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:26:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:27:58;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:28:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:29:59;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:30:58;50;1;11;10;5;4;3;0;0;3;2
2020-12-09 03:31:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:32:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:33:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:34:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:35:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:36:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:37:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:38:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:39:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:40:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:41:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:42:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:43:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:44:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:45:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:46:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:47:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:48:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:49:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:50:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:51:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:52:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:53:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:54:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:55:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:56:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:57:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:58:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 03:59:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:00:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:01:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:02:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:03:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:04:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:05:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:06:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:07:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:08:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:09:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:10:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:11:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:12:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:13:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:14:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:15:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:16:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:17:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:18:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:19:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:20:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:21:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:22:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:23:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:24:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:25:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:26:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:27:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:28:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:29:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:30:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:31:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:33:00;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:33:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:34:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:35:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:36:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:37:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:38:58;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:39:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:40:59;51;1;11;11;5;4;3;0;0;3;2
2020-12-09 04:41:58;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:42:59;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:43:58;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:44:59;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:46:00;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:46:58;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:47:59;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:48:58;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:49:59;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:50:59;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:51:58;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:52:59;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:53:59;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:54:59;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:55:58;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:56:59;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:57:59;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:58:58;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 04:59:59;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 05:00:58;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 05:01:59;52;2;11;11;5;4;3;0;0;3;2
2020-12-09 05:02:59;53;3;11;11;5;4;3;0;0;3;2
2020-12-09 05:03:58;53;3;11;11;5;4;3;0;0;3;2
2020-12-09 05:04:59;53;3;11;11;5;4;3;0;0;3;2
2020-12-09 05:05:59;53;3;11;11;5;4;3;0;0;3;2
2020-12-09 05:06:59;53;3;11;11;5;4;3;0;0;3;2
2020-12-09 05:07:59;53;3;11;11;5;4;3;0;0;3;2
2020-12-09 05:08:58;53;3;11;11;5;4;3;0;0;3;2
2020-12-09 05:09:59;53;3;11;11;5;4;3;0;0;3;2
2020-12-09 05:10:58;55;3;13;11;5;4;3;0;0;3;2
2020-12-09 05:11:59;54;3;12;11;5;4;3;0;0;3;2
2020-12-09 05:12:59;55;3;13;11;5;4;3;0;0;3;2
2020-12-09 05:13:58;55;3;13;11;5;4;3;0;0;3;2
2020-12-09 05:14:59;55;3;13;11;5;4;3;0;0;3;2
2020-12-09 05:15:59;55;3;13;11;5;4;3;0;0;3;2
2020-12-09 05:16:58;55;3;13;11;5;4;3;0;0;3;2
2020-12-09 05:17:59;55;3;13;11;5;4;3;0;0;3;2
2020-12-09 05:18:58;56;4;13;11;5;4;3;0;0;3;2
2020-12-09 05:19:59;56;4;13;11;5;4;3;0;0;3;2
2020-12-09 05:20:59;56;4;13;11;5;4;3;0;0;3;2
2020-12-09 05:21:58;56;4;13;11;5;4;3;0;0;3;2
2020-12-09 05:22:59;56;4;13;11;5;4;3;0;0;3;2
2020-12-09 05:23:59;57;5;13;11;5;4;3;0;0;3;2
2020-12-09 05:24:58;57;5;13;11;5;4;3;0;0;3;2
2020-12-09 05:25:59;57;5;13;11;5;4;3;0;0;3;2
2020-12-09 05:26:59;57;5;13;11;5;4;3;0;0;3;2
2020-12-09 05:27:58;57;5;13;11;5;4;3;0;0;3;2
2020-12-09 05:28:59;57;5;13;11;5;4;3;0;0;3;2
2020-12-09 05:30:00;57;5;13;11;5;4;3;0;0;3;2
2020-12-09 05:30:58;57;5;13;11;5;4;3;0;0;3;2
2020-12-09 05:31:59;57;5;13;11;5;4;3;0;0;3;2
2020-12-09 05:32:58;57;5;13;11;5;4;3;0;0;3;2
2020-12-09 05:33:59;57;5;13;11;5;4;3;0;0;3;2
2020-12-09 05:34:59;57;5;13;11;5;4;3;0;0;3;2
2020-12-09 05:35:58;58;5;13;11;5;5;3;0;0;3;2
2020-12-09 05:36:59;58;5;13;11;5;5;3;0;0;3;2
2020-12-09 05:37:58;58;5;13;11;5;5;3;0;0;3;2
2020-12-09 05:38:59;58;5;13;11;5;5;3;0;0;3;2
2020-12-09 05:39:58;58;5;13;11;5;5;3;0;0;3;2
2020-12-09 05:40:59;58;5;13;11;5;5;3;0;0;3;2
2020-12-09 05:41:59;58;5;13;11;5;5;3;0;0;3;2
2020-12-09 05:42:58;58;5;13;11;5;5;3;0;0;3;2
2020-12-09 05:43:59;58;5;13;11;5;5;3;0;0;3;2
2020-12-09 05:44:59;58;5;13;11;5;5;3;0;0;3;2
2020-12-09 05:45:58;59;6;13;11;5;5;3;0;0;3;2
2020-12-09 05:46:59;59;6;13;11;5;5;3;0;0;3;2
2020-12-09 05:47:58;60;6;13;12;5;5;3;0;0;3;2
2020-12-09 05:48:59;60;6;13;12;5;5;3;0;0;3;2
2020-12-09 05:49:59;60;6;13;12;5;5;3;0;0;3;2
2020-12-09 05:50:58;60;6;13;12;5;5;3;0;0;3;2
2020-12-09 05:51:59;60;6;13;12;5;5;3;0;0;3;2
2020-12-09 05:52:59;60;6;13;12;5;5;3;0;0;3;2
2020-12-09 05:53:58;60;6;13;12;5;5;3;0;0;3;2
2020-12-09 05:54:59;60;6;13;12;5;5;3;0;0;3;2
2020-12-09 05:55:58;60;6;13;12;5;5;3;0;0;3;2
2020-12-09 05:56:59;61;6;13;12;5;5;4;0;0;3;2
2020-12-09 05:57:58;61;6;13;12;5;5;4;0;0;3;2
2020-12-09 05:58:59;61;6;13;12;5;5;4;0;0;3;2
2020-12-09 05:59:58;61;6;13;12;5;5;4;0;0;3;2
2020-12-09 06:00:59;61;6;13;12;5;5;4;0;0;3;2
2020-12-09 06:01:59;61;6;13;12;5;5;4;0;0;3;2
2020-12-09 06:02:58;61;6;13;12;5;5;4;0;0;3;2
2020-12-09 06:03:59;61;6;13;12;5;5;4;0;0;3;2
2020-12-09 06:04:59;61;6;13;12;5;5;4;0;0;3;2
2020-12-09 06:05:58;61;6;13;12;5;5;4;0;0;3;2
2020-12-09 06:06:59;61;6;13;12;5;5;4;0;0;3;2
2020-12-09 06:07:59;61;6;13;12;5;5;4;0;0;3;2
2020-12-09 06:08:58;62;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:09:59;62;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:10:59;62;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:11:58;62;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:12:59;62;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:13:59;62;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:14:58;62;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:15:59;62;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:16:58;62;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:17:59;63;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:18:59;63;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:19:58;63;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:20:59;63;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:21:58;63;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:22:59;63;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:23:59;63;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:24:58;63;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:25:59;63;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:26:59;64;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:27:58;64;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:28:59;64;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:29:59;64;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:30:58;64;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:31:59;64;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:32:59;64;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:33:58;64;7;13;12;5;5;4;0;0;3;2
2020-12-09 06:34:59;65;8;13;12;5;5;4;0;0;3;2
2020-12-09 06:35:58;65;8;13;12;5;5;4;0;0;3;2
2020-12-09 06:36:59;65;8;13;12;5;5;4;0;0;3;2
2020-12-09 06:37:59;65;8;13;12;5;5;4;0;0;3;2
