datetime;total_votes;Aba-fisher;shamanka2_0;KOCTOPE3;navalny;Hactar;patient;shturn;ANALCUNT;brammator;gurt
2020-12-02 21:52:58;233;96;63;24;10;8;5;4;4;2;1
2020-12-02 21:53:59;233;96;63;24;10;8;5;4;4;2;1
2020-12-02 21:54:59;233;96;63;24;10;8;5;4;4;2;1
2020-12-02 21:55:58;233;96;63;24;10;8;5;4;4;2;1
2020-12-02 21:56:59;233;96;63;24;10;8;5;4;4;2;1
2020-12-02 21:57:59;233;96;63;24;10;8;5;4;4;2;1
2020-12-02 21:58:58;233;96;63;24;10;8;5;4;4;2;1
2020-12-02 21:59:59;232;96;63;24;10;7;5;4;4;2;1
2020-12-02 22:00:59;232;96;63;24;10;7;5;4;4;2;1
2020-12-02 22:01:58;232;96;63;24;10;7;5;4;4;2;1
2020-12-02 22:02:59;232;96;63;24;10;7;5;4;4;2;1
2020-12-02 22:03:59;232;97;62;24;10;7;5;4;4;2;1
2020-12-02 22:04:58;232;97;62;24;10;7;5;4;4;2;1
2020-12-02 22:05:59;232;97;62;24;10;7;5;4;4;2;1
2020-12-02 22:06:58;232;97;62;24;10;7;5;4;4;2;1
2020-12-02 22:07:59;232;97;62;24;10;7;5;4;4;2;1
2020-12-02 22:08:59;232;97;62;24;10;7;5;4;4;2;1
2020-12-02 22:09:59;232;97;62;24;10;7;5;4;4;2;1
2020-12-02 22:10:58;232;97;62;24;10;7;5;4;4;2;1
2020-12-02 22:11:59;232;97;62;24;10;7;5;4;4;2;1
2020-12-02 22:12:59;232;97;62;24;10;7;5;4;4;2;1
2020-12-02 22:13:58;232;97;62;24;10;7;5;4;4;2;1
2020-12-02 22:14:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:15:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:16:58;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:17:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:18:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:19:58;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:20:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:21:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:22:58;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:23:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:24:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:25:58;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:26:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:27:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:28:58;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:29:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:30:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:31:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:32:58;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:33:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:34:59;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:35:58;233;97;62;25;10;7;5;4;4;2;1
2020-12-02 22:36:59;234;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:37:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:38:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:39:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:40:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:41:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:42:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:43:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:44:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:45:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:46:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:47:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:48:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:49:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:50:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:51:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:52:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:53:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:54:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:55:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:56:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:57:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:58:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 22:59:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:00:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:01:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:02:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:03:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:04:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:05:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:06:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:07:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:08:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:09:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:10:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:11:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:12:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:13:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:14:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:15:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:16:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:17:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:18:58;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:19:59;235;97;62;26;10;7;5;4;4;2;1
2020-12-02 23:20:58;235;96;63;26;10;7;5;4;4;2;1
2020-12-02 23:21:59;235;96;63;26;10;7;5;4;4;2;1
2020-12-02 23:22:59;235;96;63;26;10;7;5;4;4;2;1
2020-12-02 23:23:58;235;96;63;26;10;7;5;4;4;2;1
2020-12-02 23:24:59;235;96;63;26;10;7;5;4;4;2;1
2020-12-02 23:25:59;235;96;63;26;10;7;5;4;4;2;1
2020-12-02 23:26:58;235;96;63;26;10;7;5;4;4;2;1
2020-12-02 23:27:59;235;96;63;26;10;7;5;4;4;2;1
2020-12-02 23:28:59;235;96;63;26;10;7;5;4;4;2;1
2020-12-02 23:29:58;235;96;63;26;10;7;5;4;4;2;1
2020-12-02 23:30:59;235;96;63;26;10;7;5;4;4;2;1
2020-12-02 23:31:58;235;96;63;26;10;7;5;4;4;2;1
2020-12-02 23:32:59;235;96;63;26;10;7;5;4;4;2;1
2020-12-02 23:33:59;236;96;64;26;10;7;5;4;4;2;1
2020-12-02 23:34:58;235;95;64;26;10;7;5;4;4;2;1
2020-12-02 23:35:59;236;95;65;26;10;7;5;4;4;2;1
2020-12-02 23:37:00;236;95;65;26;10;7;5;4;4;2;1
2020-12-02 23:37:58;237;96;65;26;10;7;5;4;4;2;1
2020-12-02 23:38:59;237;96;65;26;10;7;5;4;4;2;1
2020-12-02 23:39:59;237;96;65;26;10;7;5;4;4;2;1
2020-12-02 23:40:58;237;96;65;26;10;7;5;4;4;2;1
2020-12-02 23:41:59;237;96;65;26;10;7;5;4;4;2;1
2020-12-02 23:42:59;237;96;65;26;10;7;5;4;4;2;1
2020-12-02 23:43:58;237;96;65;26;10;7;5;4;4;2;1
2020-12-02 23:44:59;237;96;65;26;10;7;5;4;4;2;1
2020-12-02 23:45:59;237;96;65;26;10;7;5;4;4;2;1
2020-12-02 23:46:58;238;97;65;26;10;7;5;4;4;2;1
2020-12-02 23:47:59;237;96;65;26;10;7;5;4;4;2;1
2020-12-02 23:48:59;237;96;65;26;10;7;5;4;4;2;1
2020-12-02 23:49:58;238;96;65;26;11;7;5;4;4;2;1
2020-12-02 23:50:59;238;96;65;26;11;7;5;4;4;2;1
2020-12-02 23:51:59;238;96;65;26;11;7;5;4;4;2;1
2020-12-02 23:52:58;238;96;66;26;11;6;5;4;4;2;1
2020-12-02 23:53:59;238;96;66;26;11;6;5;4;4;2;1
2020-12-02 23:54:59;238;96;66;26;11;6;5;4;4;2;1
2020-12-02 23:55:58;238;96;66;26;11;6;5;4;4;2;1
2020-12-02 23:56:59;238;96;66;26;11;6;5;4;4;2;1
2020-12-02 23:58:00;238;96;66;26;11;6;5;4;4;2;1
2020-12-02 23:58:58;238;96;66;26;11;6;5;4;4;2;1
2020-12-02 23:59:59;238;96;66;26;11;6;5;4;4;2;1
