datetime;total_votes;violetshit;KOCTOPE3;sergoff;psydoc;pupsique;xromota;Есения;UncleDre;BadFish;X-Rayer
2019-01-30 19:50:58;164;36;47;22;15;9;6;6;2;3;2
2019-01-30 19:51:59;166;36;48;22;15;9;6;6;3;3;2
2019-01-30 19:52:58;166;36;48;22;15;9;6;6;3;3;2
2019-01-30 19:53:59;166;36;48;22;15;9;6;6;3;3;2
2019-01-30 19:54:59;166;36;48;22;15;9;6;6;3;3;2
2019-01-30 19:55:58;167;36;48;22;15;9;6;6;3;3;2
2019-01-30 19:56:59;167;36;48;22;15;9;6;6;3;3;2
2019-01-30 19:57:58;167;36;48;22;15;9;6;6;3;3;2
2019-01-30 19:58:59;167;36;48;22;15;9;6;6;3;3;2
2019-01-30 19:59:59;167;36;48;22;15;9;6;6;3;3;2
2019-01-30 20:00:58;167;36;48;22;15;9;6;6;3;3;2
2019-01-30 20:01:59;167;37;48;22;14;9;6;6;3;3;2
2019-01-30 20:02:59;168;38;48;22;14;9;6;6;3;3;2
2019-01-30 20:03:58;168;38;48;22;14;9;6;6;3;3;2
2019-01-30 20:04:59;169;38;48;22;15;9;6;6;3;3;2
2019-01-30 20:05:58;169;38;48;22;15;9;6;6;3;3;2
2019-01-30 20:06:59;169;38;48;22;15;9;6;6;3;3;2
2019-01-30 20:07:59;170;39;48;22;15;9;6;6;3;3;2
2019-01-30 20:08:58;170;39;48;22;15;9;6;6;3;3;2
2019-01-30 20:09:59;171;40;48;22;15;9;6;6;3;3;2
2019-01-30 20:11:00;171;40;48;22;15;9;6;6;3;3;2
2019-01-30 20:11:58;171;40;48;22;15;9;6;6;3;3;2
2019-01-30 20:12:59;171;40;48;22;15;9;6;6;3;3;2
2019-01-30 20:13:58;171;40;48;22;15;9;6;6;3;3;2
2019-01-30 20:14:59;171;40;48;22;15;9;6;6;3;3;2
2019-01-30 20:15:59;173;41;49;22;15;9;6;6;3;3;2
2019-01-30 20:16:58;173;41;49;22;15;9;6;6;3;3;2
2019-01-30 20:17:59;173;41;49;22;15;9;6;6;3;3;2
2019-01-30 20:18:58;173;41;49;22;15;9;6;6;3;3;2
2019-01-30 20:19:59;173;41;49;22;15;9;6;6;3;3;2
2019-01-30 20:20:59;173;41;49;22;15;9;6;6;3;3;2
2019-01-30 20:21:58;173;41;49;22;15;9;6;6;3;3;2
2019-01-30 20:22:59;174;41;50;22;15;9;6;6;3;3;2
2019-01-30 20:24:00;174;41;50;22;15;9;6;6;3;3;2
2019-01-30 20:24:58;174;41;50;22;15;9;6;6;3;3;2
2019-01-30 20:25:59;174;41;50;22;15;9;6;6;3;3;2
2019-01-30 20:26:58;174;41;50;22;15;9;6;6;3;3;2
2019-01-30 20:27:59;174;41;50;22;15;9;6;6;3;3;2
2019-01-30 20:28:58;174;41;50;22;15;9;6;6;3;3;2
2019-01-30 20:29:59;174;41;50;22;15;9;6;6;3;3;2
2019-01-30 20:30:59;175;42;50;22;15;9;6;6;3;3;2
2019-01-30 20:31:58;175;42;50;22;15;9;6;6;3;3;2
2019-01-30 20:32:59;176;42;51;22;15;9;6;6;3;3;2
2019-01-30 20:33:59;176;42;51;22;15;9;6;6;3;3;2
2019-01-30 20:34:58;176;42;51;22;15;9;6;6;3;3;2
2019-01-30 20:35:59;176;42;51;22;15;9;6;6;3;3;2
2019-01-30 20:36:59;177;43;51;22;15;9;6;6;3;3;2
2019-01-30 20:37:58;177;43;51;22;15;9;6;6;3;3;2
2019-01-30 20:38:59;177;43;51;22;15;9;6;6;3;3;2
2019-01-30 20:39:58;177;43;51;22;15;9;6;6;3;3;2
2019-01-30 20:40:59;177;43;51;22;15;9;6;6;3;3;2
2019-01-30 20:41:59;178;44;51;22;15;9;6;6;3;3;2
2019-01-30 20:42:58;178;44;51;22;15;9;6;6;3;3;2
2019-01-30 20:43:59;178;44;51;22;15;9;6;6;3;3;2
2019-01-30 20:44:58;178;44;51;22;15;9;6;6;3;3;2
2019-01-30 20:45:59;179;44;52;22;15;9;6;6;3;3;2
2019-01-30 20:46:59;179;44;52;22;15;9;6;6;3;3;2
2019-01-30 20:47:58;179;44;52;22;15;9;6;6;3;3;2
2019-01-30 20:48:59;179;44;52;22;15;9;6;6;3;3;2
2019-01-30 20:49:59;179;44;52;22;15;9;6;6;3;3;2
2019-01-30 20:50:58;179;44;52;22;15;9;6;6;3;3;2
2019-01-30 20:51:59;179;44;52;22;15;9;6;6;3;3;2
2019-01-30 20:52:59;179;44;52;22;15;9;6;6;3;3;2
2019-01-30 20:53:58;179;44;52;22;15;9;6;6;3;3;2
2019-01-30 20:54:59;179;45;51;22;15;9;6;6;3;3;2
2019-01-30 20:55:58;179;45;51;22;15;9;6;6;3;3;2
2019-01-30 20:56:59;179;45;51;22;15;9;6;6;3;3;2
2019-01-30 20:57:59;179;45;51;22;15;9;6;6;3;3;2
2019-01-30 20:58:58;179;45;51;22;15;9;6;6;3;3;2
2019-01-30 20:59:59;179;45;51;22;15;9;6;6;3;3;2
2019-01-30 21:00:59;179;45;51;22;15;9;6;6;3;3;2
2019-01-30 21:01:58;180;46;51;22;15;9;6;6;3;3;2
2019-01-30 21:02:59;181;46;51;22;15;10;6;6;3;3;2
2019-01-30 21:03:58;181;46;51;22;15;10;6;6;3;3;2
2019-01-30 21:04:59;181;46;51;22;15;10;6;6;3;3;2
2019-01-30 21:05:59;181;46;51;22;15;10;6;6;3;3;2
2019-01-30 21:06:58;182;46;51;22;16;10;6;6;3;3;2
2019-01-30 21:07:59;182;46;51;22;16;10;6;6;3;3;2
2019-01-30 21:08:59;182;46;51;22;16;10;6;6;3;3;2
2019-01-30 21:09:58;183;47;51;22;16;10;6;6;3;3;2
2019-01-30 21:10:59;183;47;51;22;16;10;6;6;3;3;2
2019-01-30 21:11:59;185;48;52;22;16;10;6;6;3;3;2
2019-01-30 21:12:58;186;48;53;22;16;10;6;6;3;3;2
2019-01-30 21:13:59;187;49;53;22;16;10;6;6;3;3;2
2019-01-30 21:14:59;187;50;52;22;16;10;6;6;3;3;2
2019-01-30 21:15:58;187;50;52;22;16;10;6;6;3;3;2
2019-01-30 21:16:59;188;51;52;22;16;10;6;6;3;3;2
2019-01-30 21:17:58;188;51;52;22;16;10;6;6;3;3;2
2019-01-30 21:18:59;188;51;52;22;16;10;6;6;3;3;2
2019-01-30 21:19:59;189;51;53;22;16;10;6;6;3;3;2
2019-01-30 21:20:58;190;52;53;22;16;10;6;6;3;3;2
2019-01-30 21:21:59;190;52;53;22;16;10;6;6;3;3;2
2019-01-30 21:22:58;190;52;53;22;16;10;6;6;3;3;2
2019-01-30 21:23:59;190;52;53;22;16;10;6;6;3;3;2
2019-01-30 21:24:59;190;52;53;22;16;10;6;6;3;3;2
2019-01-30 21:25:58;190;52;53;22;16;10;6;6;3;3;2
2019-01-30 21:26:59;190;52;53;22;16;10;6;6;3;3;2
2019-01-30 21:27:58;190;52;53;22;16;10;6;6;3;3;2
2019-01-30 21:28:59;190;52;53;22;16;10;6;6;3;3;2
2019-01-30 21:29:58;191;53;53;22;16;10;6;6;3;3;2
2019-01-30 21:30:59;191;55;51;22;16;10;6;6;3;3;2
2019-01-30 21:31:59;191;55;51;22;16;10;6;6;3;3;2
2019-01-30 21:32:59;191;55;51;22;16;10;6;6;3;3;2
2019-01-30 21:33:58;191;55;51;22;16;10;6;6;3;3;2
2019-01-30 21:34:59;191;55;51;22;16;10;6;6;3;3;2
2019-01-30 21:35:59;191;55;51;22;16;10;6;6;3;3;2
2019-01-30 21:36:58;191;55;51;22;16;10;6;6;3;3;2
2019-01-30 21:37:59;193;55;53;22;16;10;6;6;3;3;2
2019-01-30 21:38:59;193;55;53;22;16;10;6;6;3;3;2
2019-01-30 21:39:58;193;55;53;22;16;10;6;6;3;3;2
2019-01-30 21:40:59;193;55;53;22;16;10;6;6;3;3;2
2019-01-30 21:41:58;193;55;53;22;16;10;6;6;3;3;2
2019-01-30 21:42:59;193;55;53;22;16;10;6;6;3;3;2
2019-01-30 21:43:59;193;55;53;22;16;10;6;6;3;3;2
2019-01-30 21:44:58;193;55;52;22;16;11;6;6;3;3;2
2019-01-30 21:45:59;191;56;50;21;16;11;6;6;3;3;2
2019-01-30 21:46:59;193;57;51;21;16;11;6;6;3;3;2
2019-01-30 21:47:58;193;57;51;21;16;11;6;6;3;3;2
2019-01-30 21:48:59;193;57;51;21;16;11;6;6;3;3;2
2019-01-30 21:49:58;193;57;51;21;16;11;6;6;3;3;2
2019-01-30 21:50:59;193;57;51;21;16;11;6;6;3;3;2
2019-01-30 21:51:59;193;57;51;21;16;11;6;6;3;3;2
2019-01-30 21:52:58;193;57;51;21;16;11;6;6;3;3;2
2019-01-30 21:53:59;193;57;51;21;16;11;6;6;3;3;2
2019-01-30 21:54:59;194;57;52;21;16;11;6;6;3;3;2
2019-01-30 21:55:58;194;57;52;21;16;11;6;6;3;3;2
2019-01-30 21:56:59;194;58;51;21;16;11;6;6;3;3;2
2019-01-30 21:57:59;195;59;51;21;16;11;6;6;3;3;2
2019-01-30 21:58:58;196;60;51;21;16;11;6;6;3;3;2
2019-01-30 21:59:59;196;60;51;21;16;11;6;6;3;3;2
2019-01-30 22:00:59;196;60;51;21;16;11;6;6;3;3;2
2019-01-30 22:01:58;196;60;51;21;16;11;6;6;3;3;2
2019-01-30 22:02:59;196;60;51;21;16;11;6;6;3;3;2
2019-01-30 22:03:58;196;60;51;21;16;11;6;6;3;3;2
2019-01-30 22:04:59;196;60;51;21;16;11;6;6;3;3;2
2019-01-30 22:05:59;196;60;51;21;16;11;6;6;3;3;2
2019-01-30 22:06:58;196;60;51;21;16;11;6;6;3;3;2
2019-01-30 22:07:59;196;60;51;21;16;11;6;6;3;3;2
2019-01-30 22:08:59;196;60;51;21;16;11;6;6;3;3;2
2019-01-30 22:09:59;196;60;51;21;16;11;6;6;3;3;2
2019-01-30 22:10:58;197;60;52;21;16;11;6;6;3;3;2
2019-01-30 22:11:59;197;60;52;21;16;11;6;6;3;3;2
2019-01-30 22:12:59;197;60;52;21;16;11;6;6;3;3;2
2019-01-30 22:13:58;197;60;52;21;16;11;6;6;3;3;2
2019-01-30 22:14:59;197;60;52;21;16;11;6;6;3;3;2
2019-01-30 22:15:59;197;60;52;21;16;11;6;6;3;3;2
2019-01-30 22:16:58;197;60;52;21;16;11;6;6;3;3;2
2019-01-30 22:17:59;198;60;53;21;16;11;6;6;3;3;2
2019-01-30 22:18:59;198;60;53;21;16;11;6;6;3;3;2
2019-01-30 22:19:58;198;60;53;21;16;11;6;6;3;3;2
2019-01-30 22:20:59;198;60;53;21;16;11;6;6;3;3;2
2019-01-30 22:21:59;198;60;53;21;16;11;6;6;3;3;2
2019-01-30 22:22:58;198;60;53;21;16;11;6;6;3;3;2
2019-01-30 22:23:59;198;60;53;21;16;11;6;6;3;3;2
2019-01-30 22:24:58;197;60;53;21;16;10;6;6;3;3;2
2019-01-30 22:25:59;197;60;53;21;16;10;6;6;3;3;2
2019-01-30 22:26:59;197;61;52;21;16;10;6;6;3;3;2
2019-01-30 22:27:58;197;61;52;21;16;10;6;6;3;3;2
2019-01-30 22:28:59;197;61;52;21;16;10;6;6;3;3;2
2019-01-30 22:29:59;198;61;52;21;17;10;6;6;3;3;2
2019-01-30 22:30:58;198;61;52;21;17;10;6;6;3;3;2
2019-01-30 22:31:59;198;61;52;21;17;10;6;6;3;3;2
2019-01-30 22:32:58;199;61;53;21;17;10;6;6;3;3;2
2019-01-30 22:33:59;199;61;53;21;17;10;6;6;3;3;2
2019-01-30 22:34:59;199;61;53;21;17;10;6;6;3;3;2
2019-01-30 22:35:58;199;61;53;21;17;10;6;6;3;3;2
2019-01-30 22:36:59;201;62;54;21;17;10;6;6;3;3;2
2019-01-30 22:37:58;201;62;54;21;17;10;6;6;3;3;2
2019-01-30 22:38:59;202;63;54;21;17;10;6;6;3;3;2
2019-01-30 22:39:59;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:40:58;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:41:59;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:42:59;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:43:58;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:44:59;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:45:58;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:46:59;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:47:59;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:48:58;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:49:59;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:50:59;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:51:58;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:52:59;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:53:59;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:54:58;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:55:59;203;63;55;21;17;10;6;6;3;3;2
2019-01-30 22:56:58;204;64;55;21;17;10;6;6;3;3;2
2019-01-30 22:57:59;204;64;55;21;17;10;6;6;3;3;2
2019-01-30 22:58:59;205;65;55;21;17;10;6;6;3;3;2
2019-01-30 22:59:58;205;65;55;21;17;10;6;6;3;3;2
2019-01-30 23:00:59;205;65;55;21;17;10;6;6;3;3;2
2019-01-30 23:01:58;205;65;55;21;17;10;6;6;3;3;2
2019-01-30 23:02:59;205;65;55;21;17;10;6;6;3;3;2
2019-01-30 23:03:59;205;65;55;21;17;10;6;6;3;3;2
2019-01-30 23:04:58;205;65;55;21;17;10;6;6;3;3;2
2019-01-30 23:05:59;206;66;55;21;17;10;6;6;3;3;2
2019-01-30 23:06:59;206;66;55;21;17;10;6;6;3;3;2
2019-01-30 23:07:58;206;66;55;21;17;10;6;6;3;3;2
2019-01-30 23:08:59;207;66;55;22;17;10;6;6;3;3;2
2019-01-30 23:09:59;208;66;56;22;17;10;6;6;3;3;2
2019-01-30 23:10:58;209;67;56;22;17;10;6;6;3;3;2
2019-01-30 23:11:59;209;67;56;22;17;10;6;6;3;3;2
2019-01-30 23:12:58;211;69;56;22;17;10;6;6;3;3;2
2019-01-30 23:13:59;211;69;56;22;17;10;6;6;3;3;2
2019-01-30 23:14:59;211;69;56;22;17;10;6;6;3;3;2
2019-01-30 23:15:58;211;69;56;22;17;10;6;6;3;3;2
2019-01-30 23:16:59;211;69;56;22;17;10;6;6;3;3;2
2019-01-30 23:17:59;211;69;56;22;17;10;6;6;3;3;2
2019-01-30 23:18:58;211;69;56;22;17;10;6;6;3;3;2
2019-01-30 23:19:59;211;69;56;22;17;10;6;6;3;3;2
2019-01-30 23:20:58;211;69;56;22;17;10;6;6;3;3;2
2019-01-30 23:21:59;211;69;56;22;17;10;6;6;3;3;2
2019-01-30 23:22:59;211;69;56;22;17;10;6;6;3;3;2
2019-01-30 23:23:58;211;69;56;22;17;10;6;6;3;3;2
2019-01-30 23:24:59;211;69;56;22;17;10;6;6;3;3;2
2019-01-30 23:25:58;212;70;56;22;17;10;6;6;3;3;2
2019-01-30 23:26:59;212;70;56;22;17;10;6;6;3;3;2
2019-01-30 23:27:59;212;70;56;22;17;10;6;6;3;3;2
2019-01-30 23:28:58;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:29:59;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:30:59;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:31:58;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:32:59;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:33:59;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:34:58;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:35:59;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:36:59;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:37:58;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:38:59;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:39:58;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:40:59;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:41:59;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:42:58;213;70;57;22;17;10;6;6;3;3;2
2019-01-30 23:43:59;214;71;57;22;17;10;6;6;3;3;2
2019-01-30 23:44:59;214;71;57;22;17;10;6;6;3;3;2
2019-01-30 23:45:58;214;71;57;22;17;10;6;6;3;3;2
2019-01-30 23:46:59;214;71;57;22;17;10;6;6;3;3;2
2019-01-30 23:47:59;215;72;57;22;17;10;6;6;3;3;2
2019-01-30 23:48:58;215;72;57;22;17;10;6;6;3;3;2
2019-01-30 23:49:59;215;72;57;22;17;10;6;6;3;3;2
2019-01-30 23:50:59;215;72;57;22;17;10;6;6;3;3;2
2019-01-30 23:51:58;216;72;57;22;18;10;6;6;3;3;2
2019-01-30 23:52:59;217;73;57;22;18;10;6;6;3;3;2
2019-01-30 23:53:58;217;73;57;22;18;10;6;6;3;3;2
2019-01-30 23:54:59;217;73;57;22;18;10;6;6;3;3;2
2019-01-30 23:55:59;217;73;57;22;18;10;6;6;3;3;2
2019-01-30 23:56:58;217;73;57;22;18;10;6;6;3;3;2
2019-01-30 23:57:59;217;73;57;22;18;10;6;6;3;3;2
2019-01-30 23:58:58;217;73;57;22;18;10;6;6;3;3;2
2019-01-30 23:59:59;217;73;57;22;18;10;6;6;3;3;2
