datetime;total_votes;UndeadMoroz;jovan;lublu-zubi;pavelomg;nzr;violetshit;a5urbanipa1;nr;Есения;kross
2021-03-03 21:26:58;178;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:27:59;178;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:28:59;178;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:29:58;178;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:30:59;178;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:31:58;178;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:32:59;178;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:33:59;178;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:34:58;178;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:35:59;178;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:36:59;179;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:37:58;179;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:38:59;179;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:39:59;179;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:40:59;179;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:41:58;179;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:42:59;180;51;35;19;15;10;11;5;6;5;5
2021-03-03 21:43:59;180;51;35;19;15;10;11;5;6;5;5
2021-03-03 21:44:59;180;51;35;19;15;10;11;5;6;5;5
2021-03-03 21:45:58;180;51;35;19;15;10;11;5;6;5;5
2021-03-03 21:46:59;180;51;35;19;15;10;11;5;6;5;5
2021-03-03 21:47:59;181;51;36;19;15;10;11;5;6;5;5
2021-03-03 21:48:58;181;51;36;19;15;10;11;5;6;5;5
2021-03-03 21:49:59;181;51;36;19;15;10;11;5;6;5;5
2021-03-03 21:50:59;181;51;36;19;15;10;11;5;6;5;5
2021-03-03 21:51:58;181;51;36;19;15;10;11;5;6;5;5
2021-03-03 21:52:59;181;51;36;19;15;10;11;5;6;5;5
2021-03-03 21:53:59;181;51;36;19;15;10;11;5;6;5;5
2021-03-03 21:54:58;181;51;36;19;15;10;11;5;6;5;5
2021-03-03 21:55:59;181;51;36;19;15;10;11;5;6;5;5
2021-03-03 21:56:58;181;51;36;19;15;10;11;5;6;5;5
2021-03-03 21:57:59;181;51;36;19;15;10;11;5;6;5;5
2021-03-03 21:58:58;181;51;36;19;15;10;11;5;6;5;5
2021-03-03 21:59:59;182;52;36;19;15;10;11;5;6;5;5
2021-03-03 22:00:59;182;52;36;19;15;10;11;5;6;5;5
2021-03-03 22:01:58;182;52;36;19;15;10;11;5;6;5;5
2021-03-03 22:02:59;182;52;36;19;15;10;11;5;6;5;5
2021-03-03 22:03:58;182;52;36;19;15;10;11;5;6;5;5
2021-03-03 22:04:59;181;52;36;18;15;10;11;5;6;5;5
2021-03-03 22:05:58;181;52;36;18;15;10;11;5;6;5;5
2021-03-03 22:06:59;181;52;36;18;15;10;11;5;6;5;5
2021-03-03 22:07:59;181;52;36;18;15;10;11;5;6;5;5
2021-03-03 22:08:58;181;52;36;18;15;10;11;5;6;5;5
2021-03-03 22:09:59;181;52;36;18;15;10;11;5;6;5;5
2021-03-03 22:10:59;181;52;36;18;15;10;11;5;6;5;5
2021-03-03 22:11:59;181;52;36;18;15;10;11;5;6;5;5
2021-03-03 22:12:59;181;52;36;18;15;10;11;5;6;5;5
2021-03-03 22:13:58;181;52;37;18;14;10;11;5;6;5;5
2021-03-03 22:14:59;181;52;37;18;14;10;11;5;6;5;5
2021-03-03 22:15:58;181;52;37;18;14;10;11;5;6;5;5
2021-03-03 22:16:59;182;53;37;18;14;10;11;5;6;5;5
2021-03-03 22:17:58;182;53;37;18;14;10;11;5;6;5;5
2021-03-03 22:18:59;182;53;37;18;14;10;11;5;6;5;5
2021-03-03 22:19:59;182;53;37;18;14;10;11;5;6;5;5
2021-03-03 22:20:58;182;53;37;18;14;10;11;5;6;5;5
2021-03-03 22:21:59;182;53;37;18;14;10;11;5;6;5;5
2021-03-03 22:22:59;182;53;37;18;14;10;11;5;6;5;5
2021-03-03 22:23:59;182;53;37;18;14;10;11;5;6;5;5
2021-03-03 22:24:59;182;53;37;18;14;10;11;5;6;5;5
2021-03-03 22:25:58;182;53;37;18;14;10;11;5;6;5;5
2021-03-03 22:26:59;182;53;37;18;14;10;11;5;6;5;5
2021-03-03 22:27:59;182;53;37;18;14;10;11;5;6;5;5
2021-03-03 22:28:58;182;53;37;18;14;10;11;5;6;5;5
2021-03-03 22:29:59;183;53;37;18;15;10;11;5;6;5;5
2021-03-03 22:30:59;183;53;37;18;15;10;11;5;6;5;5
2021-03-03 22:31:58;183;53;37;18;15;10;11;5;6;5;5
2021-03-03 22:32:59;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:33:59;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:34:58;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:35:59;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:36:58;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:37:59;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:38:59;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:39:58;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:40:59;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:41:59;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:42:58;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:43:59;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:44:59;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:45:58;184;54;37;18;15;10;11;5;6;5;5
2021-03-03 22:46:59;183;54;37;18;15;10;10;5;6;5;5
2021-03-03 22:47:58;183;54;37;18;15;10;10;5;6;5;5
2021-03-03 22:48:59;183;54;37;18;15;10;10;5;6;5;5
2021-03-03 22:49:59;183;54;37;18;15;10;10;5;6;5;5
2021-03-03 22:50:58;183;54;37;18;15;10;10;5;6;5;5
2021-03-03 22:51:59;183;54;37;18;15;10;10;5;6;5;5
2021-03-03 22:52:59;184;55;37;18;15;10;10;5;6;5;5
2021-03-03 22:53:58;184;55;37;18;15;10;10;5;6;5;5
2021-03-03 22:54:59;184;55;37;18;15;10;10;5;6;5;5
2021-03-03 22:55:58;184;55;37;18;15;10;10;5;6;5;5
2021-03-03 22:56:59;184;55;37;18;15;10;10;5;6;5;5
2021-03-03 22:57:59;184;55;37;18;15;10;10;5;6;5;5
2021-03-03 22:58:58;184;55;37;18;15;10;10;5;6;5;5
2021-03-03 22:59:59;184;55;37;18;15;10;10;5;6;5;5
2021-03-03 23:00:59;184;55;37;18;15;10;10;5;6;5;5
2021-03-03 23:01:58;184;55;37;18;15;10;10;5;6;5;5
2021-03-03 23:02:59;185;55;37;18;15;10;10;6;6;5;5
2021-03-03 23:03:58;185;55;37;18;15;10;10;6;6;5;5
2021-03-03 23:04:59;185;55;37;18;15;10;10;6;6;5;5
2021-03-03 23:05:59;185;55;37;18;15;10;10;6;6;5;5
2021-03-03 23:06:58;185;55;37;18;15;10;10;6;6;5;5
2021-03-03 23:07:59;185;55;37;18;15;10;10;6;6;5;5
2021-03-03 23:09:00;187;55;39;18;15;10;10;6;6;5;5
2021-03-03 23:09:58;187;55;39;18;15;10;10;6;6;5;5
2021-03-03 23:10:59;187;55;39;18;15;10;10;6;6;5;5
2021-03-03 23:11:58;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:12:59;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:13:59;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:14:58;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:15:59;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:16:58;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:17:59;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:18:59;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:19:58;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:20:59;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:21:58;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:22:59;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:23:59;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:24:58;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:25:59;188;56;39;18;15;10;10;6;6;5;5
2021-03-03 23:26:59;189;56;40;18;15;10;10;6;6;5;5
2021-03-03 23:27:58;189;56;40;18;15;10;10;6;6;5;5
2021-03-03 23:28:59;189;56;40;18;15;10;10;6;6;5;5
2021-03-03 23:29:58;189;56;40;18;15;10;10;6;6;5;5
2021-03-03 23:30:59;189;56;40;18;15;10;10;6;6;5;5
2021-03-03 23:31:59;190;56;41;18;15;10;10;6;6;5;5
2021-03-03 23:32:58;190;56;41;18;15;10;10;6;6;5;5
2021-03-03 23:33:59;190;56;41;18;15;10;10;6;6;5;5
2021-03-03 23:34:59;190;56;41;18;15;10;10;6;6;5;5
2021-03-03 23:35:58;190;56;41;18;15;10;10;6;6;5;5
2021-03-03 23:36:59;190;56;41;18;15;10;10;6;6;5;5
2021-03-03 23:37:58;190;56;41;18;15;10;10;6;6;5;5
2021-03-03 23:38:59;190;56;42;18;15;10;9;6;6;5;5
2021-03-03 23:39:59;190;56;42;18;15;10;9;6;6;5;5
2021-03-03 23:40:58;191;56;42;18;15;10;9;6;6;6;5
2021-03-03 23:41:59;191;56;42;18;15;10;9;6;6;6;5
2021-03-03 23:42:58;191;56;42;18;15;10;9;6;6;6;5
2021-03-03 23:43:59;191;56;42;18;15;10;9;6;6;6;5
2021-03-03 23:44:59;191;56;42;18;15;10;9;6;6;6;5
2021-03-03 23:45:58;191;56;42;18;15;10;9;6;6;6;5
2021-03-03 23:46:59;190;56;42;17;15;10;9;6;6;6;5
2021-03-03 23:47:58;190;56;42;17;15;10;9;6;6;6;5
2021-03-03 23:48:59;190;56;42;17;15;10;9;6;6;6;5
2021-03-03 23:49:59;190;56;42;17;15;10;9;6;6;6;5
2021-03-03 23:50:58;190;56;42;17;15;10;9;6;6;6;5
2021-03-03 23:51:59;191;56;42;17;15;10;9;7;6;6;5
2021-03-03 23:52:59;192;56;43;17;15;10;9;7;6;6;5
2021-03-03 23:53:58;192;56;43;17;15;10;9;7;6;6;5
2021-03-03 23:54:59;192;56;43;17;15;10;9;7;6;6;5
2021-03-03 23:55:59;192;56;43;17;15;10;9;7;6;6;5
2021-03-03 23:56:58;192;56;43;18;14;10;9;7;6;6;5
2021-03-03 23:57:59;191;56;43;18;13;10;9;7;6;6;5
2021-03-03 23:58:58;191;56;43;18;13;10;9;7;6;6;5
2021-03-03 23:59:59;191;56;43;18;13;10;9;7;6;6;5
