datetime;total_votes;leprovalentin;Plancus;daruta;KOCTOPE3;Rumpelstilzchen;yachik;Есения;X-Rayer;pupsique;madcore
2019-02-20 19:44:59;185;62;63;22;10;3;4;4;3;0;2
2019-02-20 19:45:58;186;62;63;22;10;4;4;4;3;2;0
2019-02-20 19:46:59;187;62;64;22;10;4;4;4;3;2;0
2019-02-20 19:47:59;188;63;64;22;10;4;4;4;3;2;0
2019-02-20 19:48:58;188;63;64;22;10;4;4;4;3;2;0
2019-02-20 19:49:59;188;63;64;22;10;4;4;4;3;2;0
2019-02-20 19:50:59;188;63;64;22;10;4;4;4;3;2;0
2019-02-20 19:51:58;188;63;64;22;10;4;4;4;3;2;0
2019-02-20 19:52:59;188;63;64;22;10;4;4;4;3;2;0
2019-02-20 19:53:59;188;63;64;22;10;4;4;4;3;2;0
2019-02-20 19:54:58;188;63;64;22;10;4;4;4;3;2;0
2019-02-20 19:55:59;188;63;64;22;10;4;4;4;3;2;0
2019-02-20 19:56:59;189;64;64;22;10;4;4;4;3;2;0
2019-02-20 19:57:58;189;64;64;22;10;4;4;4;3;2;0
2019-02-20 19:58:59;189;64;64;22;10;4;4;4;3;2;0
2019-02-20 19:59:59;190;64;65;22;10;4;4;4;3;2;0
2019-02-20 20:00:58;191;64;65;22;11;4;4;4;3;2;0
2019-02-20 20:01:59;191;64;65;22;11;4;4;4;3;2;0
2019-02-20 20:02:58;191;64;65;22;11;4;4;4;3;2;0
2019-02-20 20:03:59;191;64;65;22;11;4;4;4;3;2;0
2019-02-20 20:04:59;191;64;65;22;11;4;4;4;3;2;0
2019-02-20 20:05:58;191;64;65;22;11;4;4;4;3;2;0
2019-02-20 20:06:59;191;64;65;22;11;4;4;4;3;2;0
2019-02-20 20:07:58;191;64;65;22;11;4;4;4;3;2;0
2019-02-20 20:08:59;191;64;64;23;11;4;4;4;3;2;0
2019-02-20 20:09:58;191;64;64;23;11;4;4;4;3;2;0
2019-02-20 20:10:59;191;64;64;23;11;4;4;4;3;2;0
2019-02-20 20:11:59;191;64;64;23;11;4;4;4;3;2;0
2019-02-20 20:12:58;191;64;64;23;11;4;4;4;3;2;0
2019-02-20 20:13:59;192;64;65;23;11;4;4;4;3;2;0
2019-02-20 20:14:59;192;64;65;23;11;4;4;4;3;2;0
2019-02-20 20:15:58;192;64;65;23;11;4;4;4;3;2;0
2019-02-20 20:16:59;192;64;65;23;11;4;4;4;3;2;0
2019-02-20 20:17:59;194;64;66;23;11;4;5;4;3;2;0
2019-02-20 20:18:58;194;64;66;23;11;4;5;4;3;2;0
2019-02-20 20:19:59;194;64;66;23;11;4;5;4;3;2;0
2019-02-20 20:20:58;194;64;66;23;11;4;5;4;3;2;0
2019-02-20 20:21:59;194;64;66;23;11;4;5;4;3;2;0
2019-02-20 20:22:59;194;64;66;23;11;4;5;4;3;2;0
2019-02-20 20:23:58;194;64;66;23;11;4;5;4;3;2;0
2019-02-20 20:24:59;194;64;66;23;11;4;5;4;3;2;0
2019-02-20 20:25:59;194;64;66;23;11;4;5;4;3;2;0
2019-02-20 20:26:58;194;64;66;23;11;4;5;4;3;2;0
2019-02-20 20:27:59;196;65;67;23;11;4;5;4;3;2;0
2019-02-20 20:28:59;198;65;69;23;11;4;5;4;3;2;0
2019-02-20 20:29:58;198;65;69;23;11;4;5;4;3;2;0
2019-02-20 20:30:59;200;65;71;23;11;4;5;4;3;2;0
2019-02-20 20:31:59;201;66;71;23;11;4;5;4;3;2;0
2019-02-20 20:32:58;202;67;71;23;11;4;5;4;3;2;0
2019-02-20 20:33:59;202;67;71;23;11;4;5;4;3;2;0
2019-02-20 20:35:00;203;68;70;23;11;4;5;4;3;2;0
2019-02-20 20:35:58;203;68;70;23;11;4;5;4;3;2;0
2019-02-20 20:36:59;203;68;70;23;11;4;5;4;3;2;0
2019-02-20 20:37:58;203;68;70;23;11;4;5;4;3;2;0
2019-02-20 20:38:59;204;68;71;23;11;4;5;4;3;2;0
2019-02-20 20:39:59;204;68;71;23;11;4;5;4;3;2;0
2019-02-20 20:40:58;206;68;72;23;11;4;5;4;3;3;0
2019-02-20 20:41:59;206;68;72;23;11;4;5;4;3;3;0
2019-02-20 20:42:58;206;68;72;23;11;4;5;4;3;3;0
2019-02-20 20:43:59;207;68;73;23;11;4;5;4;3;3;0
2019-02-20 20:44:59;206;67;73;23;11;4;5;4;3;3;0
2019-02-20 20:45:58;205;66;73;23;11;4;5;4;3;3;0
2019-02-20 20:46:59;206;66;74;23;11;4;5;4;3;3;0
2019-02-20 20:47:59;207;67;74;23;11;4;5;4;3;3;0
2019-02-20 20:48:58;207;67;74;23;11;4;5;4;3;3;0
2019-02-20 20:49:59;207;67;74;23;11;4;5;4;3;3;0
2019-02-20 20:50:59;207;67;74;23;11;4;5;4;3;3;0
2019-02-20 20:51:58;207;67;74;23;11;4;5;4;3;3;0
2019-02-20 20:52:59;207;67;74;23;11;4;5;4;3;3;0
2019-02-20 20:54:00;207;67;74;23;11;4;5;4;3;3;0
2019-02-20 20:54:58;207;67;74;23;11;4;5;4;3;3;0
2019-02-20 20:55:59;207;67;74;23;11;4;5;4;3;3;0
2019-02-20 20:56:58;208;68;74;23;11;4;5;4;3;3;0
2019-02-20 20:57:59;208;68;74;23;11;4;5;4;3;3;0
2019-02-20 20:58:59;208;68;74;23;11;4;5;4;3;3;0
2019-02-20 20:59:58;209;68;75;23;11;4;5;4;3;3;0
2019-02-20 21:00:59;209;68;75;23;11;4;5;4;3;3;0
2019-02-20 21:01:58;210;68;76;23;11;4;5;4;3;3;0
2019-02-20 21:02:59;211;68;77;23;11;4;5;4;3;3;0
2019-02-20 21:03:59;211;68;77;23;11;4;5;4;3;3;0
2019-02-20 21:04:58;211;68;77;23;11;4;5;4;3;3;0
2019-02-20 21:05:59;211;68;77;23;11;4;5;4;3;3;0
2019-02-20 21:06:59;212;69;77;23;11;4;5;4;3;3;0
2019-02-20 21:07:58;212;69;77;23;11;4;5;4;3;3;0
2019-02-20 21:08:59;212;69;77;23;11;4;5;4;3;3;0
2019-02-20 21:09:58;212;69;77;23;11;4;5;4;3;3;0
2019-02-20 21:10:59;212;69;77;23;11;4;5;4;3;3;0
2019-02-20 21:11:59;213;69;78;23;11;4;5;4;3;3;0
2019-02-20 21:12:58;212;69;77;23;11;4;5;4;3;3;0
2019-02-20 21:13:59;212;69;77;23;11;4;5;4;3;3;0
2019-02-20 21:14:59;212;69;77;23;11;4;5;4;3;3;0
2019-02-20 21:15:58;213;70;77;23;11;4;5;4;3;3;0
2019-02-20 21:16:59;213;70;77;23;11;4;5;4;3;3;0
2019-02-20 21:17:58;213;70;77;23;11;4;5;4;3;3;0
2019-02-20 21:18:59;213;70;77;23;11;4;5;4;3;3;0
2019-02-20 21:19:59;214;71;76;23;11;4;5;4;3;3;2
2019-02-20 21:20:58;214;71;76;23;11;4;5;4;3;3;2
2019-02-20 21:21:59;214;71;76;23;11;4;5;4;3;3;2
2019-02-20 21:22:58;214;71;76;23;11;4;5;4;3;3;2
2019-02-20 21:23:59;214;71;76;23;11;4;5;4;3;3;2
2019-02-20 21:24:59;214;71;76;23;11;4;5;4;3;3;2
2019-02-20 21:25:58;214;71;76;23;11;4;5;4;3;3;2
2019-02-20 21:26:59;214;71;76;23;11;4;5;4;3;3;2
2019-02-20 21:27:59;214;71;76;23;11;4;5;4;3;3;2
2019-02-20 21:28:58;214;71;76;23;11;4;5;4;3;3;2
2019-02-20 21:29:59;215;71;77;23;11;4;5;4;3;3;2
2019-02-20 21:30:58;215;71;77;23;11;4;5;4;3;3;2
2019-02-20 21:31:59;215;71;77;23;11;4;5;4;3;3;2
2019-02-20 21:32:59;215;71;77;23;11;4;5;4;3;3;2
2019-02-20 21:33:58;215;71;77;23;11;4;5;4;3;3;2
2019-02-20 21:34:59;215;71;77;23;11;4;5;4;3;3;2
2019-02-20 21:35:58;216;72;77;23;11;4;5;4;3;3;2
2019-02-20 21:36:59;216;72;77;23;11;4;5;4;3;3;2
2019-02-20 21:37:59;216;72;77;23;11;4;5;4;3;3;2
2019-02-20 21:38:58;216;72;77;23;11;4;5;4;3;3;2
2019-02-20 21:39:59;216;72;77;23;11;4;5;4;3;3;2
2019-02-20 21:40:59;216;72;77;23;11;4;5;4;3;3;2
2019-02-20 21:41:58;216;72;77;23;11;4;5;4;3;3;2
2019-02-20 21:42:59;216;72;77;23;11;4;5;4;3;3;2
2019-02-20 21:43:58;216;72;77;23;11;4;5;4;3;3;2
2019-02-20 21:44:59;217;72;78;23;11;4;5;4;3;3;2
2019-02-20 21:45:58;217;72;78;23;11;4;5;4;3;3;2
2019-02-20 21:46:59;217;72;78;23;11;4;5;4;3;3;2
2019-02-20 21:47:59;217;72;78;23;11;4;5;4;3;3;2
2019-02-20 21:48:58;217;72;78;23;11;4;5;4;3;3;2
2019-02-20 21:49:59;217;72;78;23;11;4;5;4;3;3;2
2019-02-20 21:50:58;217;72;78;23;11;4;5;4;3;3;2
2019-02-20 21:51:59;217;72;78;23;11;4;5;4;3;3;2
2019-02-20 21:52:59;217;73;77;23;11;4;5;4;3;3;2
2019-02-20 21:53:58;217;73;77;23;11;4;5;4;3;3;2
2019-02-20 21:54:59;217;73;77;23;11;4;5;4;3;3;2
2019-02-20 21:55:58;217;73;77;23;11;4;5;4;3;3;2
2019-02-20 21:56:59;217;73;77;23;11;4;5;4;3;3;2
2019-02-20 21:57:59;217;73;77;23;11;4;5;4;3;3;2
2019-02-20 21:58:58;217;73;77;23;11;4;5;4;3;3;2
2019-02-20 21:59:59;217;73;77;23;11;4;5;4;3;3;2
2019-02-20 22:00:59;217;73;77;23;11;4;5;4;3;3;2
2019-02-20 22:01:58;218;73;77;24;11;4;5;4;3;3;2
2019-02-20 22:02:59;218;73;77;24;11;4;5;4;3;3;2
2019-02-20 22:03:58;218;73;77;24;11;4;5;4;3;3;2
2019-02-20 22:04:59;219;74;77;24;11;4;5;4;3;3;2
2019-02-20 22:05:59;219;75;77;23;11;4;5;4;3;3;2
2019-02-20 22:06:58;219;75;77;23;11;4;5;4;3;3;2
2019-02-20 22:07:59;219;75;77;23;11;4;5;4;3;3;2
2019-02-20 22:08:59;219;75;77;23;11;4;5;4;3;3;2
2019-02-20 22:09:58;219;75;77;23;11;4;5;4;3;3;2
2019-02-20 22:10:59;220;76;77;23;11;4;5;4;3;3;2
2019-02-20 22:11:59;220;76;77;23;11;4;5;4;3;3;2
2019-02-20 22:12:58;220;76;77;23;11;4;5;4;3;3;2
2019-02-20 22:13:59;220;76;77;23;11;4;5;4;3;3;2
2019-02-20 22:14:59;220;76;77;23;11;4;5;4;3;3;2
2019-02-20 22:15:58;220;76;77;23;11;4;5;4;3;3;2
2019-02-20 22:16:59;219;76;76;23;11;4;5;4;3;3;2
2019-02-20 22:17:58;219;76;76;23;11;4;5;4;3;3;2
2019-02-20 22:19:00;219;76;76;23;11;4;5;4;3;3;2
2019-02-20 22:19:58;219;76;76;23;11;4;5;4;3;3;2
2019-02-20 22:20:59;219;76;76;23;11;4;5;4;3;3;2
2019-02-20 22:21:58;219;76;76;23;11;4;5;4;3;3;2
2019-02-20 22:22:59;219;76;76;23;11;4;5;4;3;3;2
2019-02-20 22:23:58;219;76;76;23;11;4;5;4;3;3;2
2019-02-20 22:24:59;219;76;76;23;11;4;5;4;3;3;2
2019-02-20 22:25:59;219;76;76;23;11;4;5;4;3;3;2
2019-02-20 22:26:58;219;76;76;23;11;4;5;4;3;3;2
2019-02-20 22:27:59;219;76;76;23;11;4;5;4;3;3;2
2019-02-20 22:28:59;219;76;76;23;11;4;5;4;3;3;2
2019-02-20 22:29:58;219;78;75;22;11;4;5;4;3;3;2
2019-02-20 22:30:59;220;78;76;22;11;4;5;4;3;3;2
2019-02-20 22:31:58;220;78;76;22;11;4;5;4;3;3;2
2019-02-20 22:32:59;220;78;76;22;11;4;5;4;3;3;2
2019-02-20 22:33:59;220;78;76;22;11;4;5;4;3;3;2
2019-02-20 22:34:58;220;78;76;22;11;4;5;4;3;3;2
2019-02-20 22:35:59;220;78;76;22;11;4;5;4;3;3;2
2019-02-20 22:36:59;220;78;76;22;11;4;5;4;3;3;2
2019-02-20 22:37:58;220;78;76;22;11;4;5;4;3;3;2
2019-02-20 22:38:59;220;78;76;22;11;4;5;4;3;3;2
2019-02-20 22:39:59;221;78;77;22;11;4;5;4;3;3;2
2019-02-20 22:40:58;221;78;77;22;11;4;5;4;3;3;2
2019-02-20 22:41:59;221;77;78;22;11;4;5;4;3;3;2
2019-02-20 22:42:59;221;77;78;22;11;4;5;4;3;3;2
2019-02-20 22:43:58;221;77;78;22;11;4;5;4;3;3;2
2019-02-20 22:44:59;221;77;78;22;11;4;5;4;3;3;2
2019-02-20 22:45:59;221;77;78;22;11;4;5;4;3;3;2
2019-02-20 22:46:58;221;78;77;22;11;4;5;4;3;3;2
2019-02-20 22:47:59;221;78;77;22;11;4;5;4;3;3;2
2019-02-20 22:48:59;222;78;78;22;11;4;5;4;3;3;2
2019-02-20 22:49:59;223;78;79;22;11;4;5;4;3;3;2
2019-02-20 22:50:59;223;78;79;22;11;4;5;4;3;3;2
2019-02-20 22:51:58;223;78;79;22;11;4;5;4;3;3;2
2019-02-20 22:52:59;223;78;79;22;11;4;5;4;3;3;2
2019-02-20 22:53:59;223;78;80;22;11;4;4;4;3;3;2
2019-02-20 22:54:58;223;78;81;21;11;4;4;4;3;3;2
2019-02-20 22:55:59;223;78;81;21;11;4;4;4;3;3;2
2019-02-20 22:56:58;223;78;81;21;11;4;4;4;3;3;2
2019-02-20 22:57:59;224;78;82;21;11;4;4;4;3;3;2
2019-02-20 22:59:00;224;78;82;21;11;4;4;4;3;3;2
2019-02-20 22:59:58;224;78;82;21;11;4;4;4;3;3;2
2019-02-20 23:00:59;224;78;82;21;11;4;4;4;3;3;2
2019-02-20 23:01:58;224;78;82;21;11;4;4;4;3;3;2
2019-02-20 23:02:59;225;79;82;21;11;4;4;4;3;3;2
2019-02-20 23:03:59;225;79;82;21;11;4;4;4;3;3;2
2019-02-20 23:04:58;225;79;82;21;11;4;4;4;3;3;2
2019-02-20 23:05:59;225;79;82;21;11;4;4;4;3;3;2
2019-02-20 23:06:59;225;79;82;21;11;4;4;4;3;3;2
2019-02-20 23:07:58;225;79;82;21;11;4;4;4;3;3;2
2019-02-20 23:08:59;225;79;82;21;11;4;4;4;3;3;2
2019-02-20 23:09:59;225;79;82;21;11;4;4;4;3;3;2
2019-02-20 23:10:58;226;79;83;21;11;4;4;4;3;3;2
2019-02-20 23:11:59;225;79;82;21;11;4;4;4;3;3;2
2019-02-20 23:12:59;226;79;83;21;11;4;4;4;3;3;2
2019-02-20 23:13:58;226;79;83;21;11;4;4;4;3;3;2
2019-02-20 23:14:59;226;79;83;21;11;4;4;4;3;3;2
2019-02-20 23:15:59;226;79;83;21;11;4;4;4;3;3;2
2019-02-20 23:16:58;226;79;83;21;11;4;4;4;3;3;2
2019-02-20 23:17:59;228;80;84;21;11;4;4;4;3;3;2
2019-02-20 23:18:59;228;80;84;21;11;4;4;4;3;3;2
2019-02-20 23:19:58;228;80;84;21;11;4;4;4;3;3;2
2019-02-20 23:20:59;230;81;85;21;11;4;4;4;3;3;2
2019-02-20 23:21:59;230;81;85;21;11;4;4;4;3;3;2
2019-02-20 23:22:59;230;81;85;21;11;4;4;4;3;3;2
2019-02-20 23:23:58;230;81;85;21;11;4;4;4;3;3;2
2019-02-20 23:24:59;230;81;85;21;11;4;4;4;3;3;2
2019-02-20 23:25:59;230;81;85;21;11;4;4;4;3;3;2
2019-02-20 23:26:58;230;81;85;21;11;4;4;4;3;3;2
2019-02-20 23:27:59;230;81;85;21;11;4;4;4;3;3;2
2019-02-20 23:28:59;231;81;86;21;11;4;4;4;3;3;2
2019-02-20 23:29:58;231;81;86;21;11;4;4;4;3;3;2
2019-02-20 23:30:59;233;81;88;21;11;4;4;4;3;3;2
2019-02-20 23:31:58;233;81;89;20;11;4;4;4;3;3;2
2019-02-20 23:32:59;233;81;89;20;11;4;4;4;3;3;2
2019-02-20 23:33:59;233;81;89;20;11;4;4;4;3;3;2
2019-02-20 23:34:58;233;81;89;20;11;4;4;4;3;3;2
2019-02-20 23:35:59;234;82;89;20;11;4;4;4;3;3;2
2019-02-20 23:36:58;235;83;89;20;11;4;4;4;3;3;2
2019-02-20 23:37:59;236;84;89;20;11;4;4;4;3;3;2
2019-02-20 23:38:59;237;85;89;20;11;4;4;4;3;3;2
2019-02-20 23:39:58;238;86;89;20;11;4;4;4;3;3;2
2019-02-20 23:40:59;240;87;90;20;11;4;4;4;3;3;2
2019-02-20 23:41:59;240;87;90;20;11;4;4;4;3;3;2
2019-02-20 23:42:58;241;87;91;20;11;4;4;4;3;3;2
2019-02-20 23:43:59;241;88;90;20;11;4;4;4;3;3;2
2019-02-20 23:44:59;242;88;91;20;11;4;4;4;3;3;2
2019-02-20 23:45:58;242;89;90;20;11;4;4;4;3;3;2
2019-02-20 23:46:59;242;89;90;21;10;4;4;4;3;3;2
2019-02-20 23:47:58;242;89;90;21;10;4;4;4;3;3;2
2019-02-20 23:48:59;242;89;90;21;10;4;4;4;3;3;2
2019-02-20 23:49:59;242;89;90;21;10;4;4;4;3;3;2
2019-02-20 23:50:58;243;90;90;21;10;4;4;4;3;3;2
2019-02-20 23:51:59;243;90;90;21;10;4;4;4;3;3;2
2019-02-20 23:52:59;243;91;90;20;10;4;4;4;3;3;2
2019-02-20 23:53:58;244;91;91;20;10;4;4;4;3;3;2
2019-02-20 23:54:59;244;90;92;20;10;4;4;4;3;3;2
2019-02-20 23:55:58;245;90;93;20;10;4;4;4;3;3;2
2019-02-20 23:56:59;245;92;91;20;10;4;4;4;3;3;2
2019-02-20 23:57:59;245;92;91;20;10;4;4;4;3;3;2
2019-02-20 23:58:58;245;92;91;20;10;4;4;4;3;3;2
2019-02-20 23:59:59;246;93;91;20;10;4;4;4;3;3;2
