datetime;total_votes;heroin;Rumpelstilzchen;1917;navalny;Zippymax;quick_justice;shamanka2_0;Fill;HugoStiglitz;UndeadMoroz
2020-10-14 19:41:58;235;96;58;14;9;6;6;7;5;6;3
2020-10-14 19:42:59;236;96;58;15;9;6;6;7;5;6;3
2020-10-14 19:43:59;237;97;58;15;9;6;6;7;5;6;3
2020-10-14 19:44:58;237;97;58;15;9;6;6;7;5;6;3
2020-10-14 19:45:59;237;97;58;15;9;6;6;7;5;6;3
2020-10-14 19:46:59;240;98;60;15;9;6;6;7;5;6;3
2020-10-14 19:47:58;241;99;60;15;9;6;6;7;5;6;3
2020-10-14 19:48:59;241;99;60;15;9;6;6;7;5;6;3
2020-10-14 19:49:59;241;99;60;15;9;6;6;7;5;6;3
2020-10-14 19:50:58;240;99;59;15;9;6;6;7;5;6;3
2020-10-14 19:51:59;240;99;59;15;9;6;6;7;5;6;3
2020-10-14 19:52:59;240;99;59;15;9;6;6;7;5;6;3
2020-10-14 19:53:58;241;100;59;15;9;6;6;7;5;6;3
2020-10-14 19:54:59;241;100;59;15;9;6;6;7;5;6;3
2020-10-14 19:55:59;241;100;59;15;9;6;6;7;5;6;3
2020-10-14 19:56:58;241;100;59;15;9;6;6;7;5;6;3
2020-10-14 19:57:59;241;100;59;15;9;6;6;7;5;6;3
2020-10-14 19:58:59;241;100;59;15;9;6;6;7;5;6;3
2020-10-14 19:59:58;241;100;59;15;9;6;6;7;5;6;3
2020-10-14 20:00:59;241;100;59;15;9;6;6;7;5;6;3
2020-10-14 20:01:59;242;100;59;15;10;6;6;7;5;6;3
2020-10-14 20:02:58;242;100;59;15;10;6;6;7;5;6;3
2020-10-14 20:03:59;242;100;59;15;10;6;6;7;5;6;3
2020-10-14 20:04:59;243;101;59;15;10;6;6;7;5;6;3
2020-10-14 20:05:58;244;102;59;15;10;6;6;7;5;6;3
2020-10-14 20:06:59;244;102;59;15;10;6;6;7;5;6;3
2020-10-14 20:07:59;244;102;59;15;10;6;6;7;5;6;3
2020-10-14 20:08:59;244;102;59;15;10;6;6;7;5;6;3
2020-10-14 20:09:58;244;102;59;15;10;6;6;7;5;6;3
2020-10-14 20:10:59;244;102;59;15;10;6;6;7;5;6;3
2020-10-14 20:11:59;244;102;59;15;10;6;6;7;5;6;3
2020-10-14 20:12:58;245;103;59;15;10;6;6;7;5;6;3
2020-10-14 20:13:59;246;103;59;15;10;6;7;7;5;6;3
2020-10-14 20:14:59;247;104;59;15;10;6;7;7;5;6;3
2020-10-14 20:15:58;247;104;59;15;10;6;7;7;5;6;3
2020-10-14 20:16:59;247;104;59;15;10;6;7;7;5;6;3
2020-10-14 20:17:58;247;104;59;15;10;6;7;7;5;6;3
2020-10-14 20:18:59;247;104;59;15;10;6;7;7;5;6;3
2020-10-14 20:19:59;247;104;59;15;10;6;7;7;5;6;3
2020-10-14 20:20:59;247;104;59;15;10;6;7;7;5;6;3
2020-10-14 20:21:58;248;104;59;15;11;6;7;7;5;6;3
2020-10-14 20:22:59;248;104;59;15;11;6;7;7;5;6;3
2020-10-14 20:23:59;248;104;59;15;11;6;7;7;5;6;3
2020-10-14 20:24:58;248;104;59;15;11;6;7;7;5;6;3
2020-10-14 20:25:59;248;104;59;15;11;6;7;7;5;6;3
2020-10-14 20:26:59;248;104;59;15;11;6;7;7;5;6;3
2020-10-14 20:27:58;248;104;59;15;11;6;7;7;5;6;3
2020-10-14 20:28:59;248;104;59;15;11;6;7;7;5;6;3
2020-10-14 20:29:59;248;104;59;15;11;6;7;7;5;6;3
2020-10-14 20:30:58;248;104;59;15;11;6;7;7;5;6;3
2020-10-14 20:31:59;248;104;59;15;11;6;7;7;5;6;3
2020-10-14 20:32:59;248;104;59;15;11;6;7;7;5;6;3
2020-10-14 20:33:58;248;104;59;15;11;6;7;7;5;6;3
2020-10-14 20:34:59;249;104;60;15;11;6;7;7;5;6;3
2020-10-14 20:35:59;249;104;60;15;11;6;7;7;5;6;3
2020-10-14 20:36:58;251;106;60;15;11;6;7;7;5;6;3
2020-10-14 20:37:59;251;106;60;15;11;6;7;7;5;6;3
2020-10-14 20:38:59;251;106;60;15;11;6;7;7;5;6;3
2020-10-14 20:39:58;251;106;60;15;11;6;7;7;5;6;3
2020-10-14 20:40:59;252;107;60;15;11;6;7;7;5;6;3
2020-10-14 20:41:59;252;107;60;15;11;6;7;7;5;6;3
2020-10-14 20:42:58;252;107;60;15;11;6;7;7;5;6;3
2020-10-14 20:43:59;252;107;60;15;11;6;7;7;5;6;3
2020-10-14 20:44:59;252;107;60;15;11;6;7;7;5;6;3
2020-10-14 20:45:59;253;108;60;15;11;6;7;7;5;6;3
2020-10-14 20:46:58;253;108;60;15;11;6;7;7;5;6;3
2020-10-14 20:47:59;254;109;60;15;11;6;7;7;5;6;3
2020-10-14 20:48:59;254;109;60;15;11;6;7;7;5;6;3
2020-10-14 20:50:00;254;109;60;15;11;6;7;7;5;6;3
2020-10-14 20:50:58;254;109;60;15;11;6;7;7;5;6;3
2020-10-14 20:51:59;254;109;60;15;11;6;7;7;5;6;3
2020-10-14 20:52:59;254;109;60;15;11;6;7;7;5;6;3
2020-10-14 20:53:58;254;109;60;15;11;6;7;7;5;6;3
2020-10-14 20:54:59;254;109;60;15;11;6;7;7;5;6;3
2020-10-14 20:55:59;254;109;60;15;11;6;7;7;5;6;3
2020-10-14 20:56:58;253;109;59;15;11;6;7;7;5;6;3
2020-10-14 20:57:59;254;109;60;15;11;6;7;7;5;6;3
2020-10-14 20:58:58;254;110;60;15;11;6;7;7;5;6;3
2020-10-14 20:59:59;254;110;60;15;11;6;7;7;5;6;3
2020-10-14 21:00:59;254;110;60;15;11;6;7;7;5;6;3
2020-10-14 21:01:58;254;110;60;15;11;6;7;7;5;6;3
2020-10-14 21:02:59;255;110;60;15;11;6;7;7;5;6;3
2020-10-14 21:03:59;255;110;60;15;11;6;7;7;5;6;3
2020-10-14 21:04:58;255;110;60;15;11;6;7;7;5;6;3
2020-10-14 21:05:59;255;110;60;15;11;6;7;7;5;6;3
2020-10-14 21:06:59;256;110;60;16;11;6;7;7;5;6;3
2020-10-14 21:07:58;256;110;60;16;11;6;7;7;5;6;3
2020-10-14 21:08:59;256;110;60;16;11;6;7;7;5;6;3
2020-10-14 21:09:58;258;111;61;16;11;6;7;7;5;6;3
2020-10-14 21:10:59;258;111;61;16;11;6;7;7;5;6;3
2020-10-14 21:11:59;258;111;61;16;11;6;7;7;5;6;3
2020-10-14 21:12:59;258;111;61;16;11;6;7;7;5;6;3
2020-10-14 21:13:58;259;112;61;16;11;6;7;7;5;6;3
2020-10-14 21:14:59;260;113;61;16;11;6;7;7;5;6;3
2020-10-14 21:15:58;260;113;61;16;11;6;7;7;5;6;3
2020-10-14 21:16:59;260;113;61;16;11;6;7;7;5;6;3
2020-10-14 21:17:59;261;114;61;16;11;6;7;7;5;6;3
2020-10-14 21:18:58;261;114;61;16;11;6;7;7;5;6;3
2020-10-14 21:19:59;261;114;61;17;11;6;7;7;5;5;3
2020-10-14 21:20:59;261;114;61;17;11;6;7;7;5;5;3
2020-10-14 21:21:58;261;114;61;17;11;6;7;7;5;5;3
2020-10-14 21:22:59;261;114;61;17;11;6;7;7;5;5;3
2020-10-14 21:23:59;261;114;61;17;11;6;7;7;5;5;3
2020-10-14 21:24:58;261;114;61;17;11;6;7;7;5;5;3
2020-10-14 21:25:59;262;114;62;17;11;6;7;7;5;5;3
2020-10-14 21:26:59;262;114;62;17;11;6;7;7;5;5;3
2020-10-14 21:27:58;262;114;62;17;11;6;7;7;5;5;3
2020-10-14 21:28:59;262;114;62;17;11;6;7;7;5;5;3
2020-10-14 21:29:59;262;114;62;17;11;6;7;7;5;5;3
2020-10-14 21:30:58;262;114;62;17;11;6;7;7;5;5;3
2020-10-14 21:31:59;262;114;62;17;11;6;7;7;5;5;3
2020-10-14 21:33:00;262;114;62;17;11;6;7;7;5;5;3
2020-10-14 21:33:58;262;114;62;17;11;6;7;7;5;5;3
2020-10-14 21:34:59;262;114;62;17;11;7;7;7;5;4;3
2020-10-14 21:36:00;262;114;62;17;11;7;7;7;5;4;3
2020-10-14 21:36:58;263;115;62;17;11;7;7;7;5;4;3
2020-10-14 21:37:59;263;115;62;17;11;7;7;7;5;4;3
2020-10-14 21:38:58;264;116;62;17;11;7;7;7;5;4;3
2020-10-14 21:39:59;265;117;62;17;11;7;7;7;5;4;3
2020-10-14 21:40:59;266;118;62;17;11;7;7;7;5;4;3
2020-10-14 21:41:58;265;118;61;17;11;7;7;7;5;4;3
2020-10-14 21:42:59;265;118;61;17;11;7;7;7;5;4;3
2020-10-14 21:43:59;266;119;61;17;11;7;7;7;5;4;3
2020-10-14 21:44:58;266;119;61;17;11;7;7;7;5;4;3
2020-10-14 21:45:59;267;119;61;17;11;7;8;7;5;4;3
2020-10-14 21:46:59;269;120;62;17;11;7;8;7;5;4;3
2020-10-14 21:47:59;270;120;63;17;11;7;8;7;5;4;3
2020-10-14 21:48:58;271;120;64;17;11;7;8;7;5;4;3
2020-10-14 21:49:59;271;121;64;16;11;7;8;7;5;4;3
2020-10-14 21:50:59;273;123;64;16;11;7;8;7;5;4;3
2020-10-14 21:51:58;273;123;64;16;11;7;8;7;5;4;3
2020-10-14 21:52:59;273;123;64;16;11;7;8;7;5;4;3
2020-10-14 21:53:59;273;123;64;16;11;7;8;7;5;4;3
2020-10-14 21:54:58;274;124;64;16;11;7;8;7;5;4;3
2020-10-14 21:55:59;274;124;64;16;11;7;8;7;5;4;3
2020-10-14 21:56:59;275;125;64;16;11;7;8;7;5;4;3
2020-10-14 21:57:58;275;125;64;16;11;7;8;7;5;4;3
2020-10-14 21:58:59;275;125;64;16;11;7;8;7;5;4;3
2020-10-14 21:59:58;277;126;65;16;11;7;8;7;5;4;3
2020-10-14 22:00:59;277;126;65;16;11;7;8;7;5;4;3
2020-10-14 22:01:59;277;126;65;16;11;7;8;7;5;4;3
2020-10-14 22:02:58;277;126;65;16;11;7;8;7;5;4;3
2020-10-14 22:03:59;277;126;65;16;11;7;8;7;5;4;3
2020-10-14 22:04:59;277;126;65;16;11;7;8;7;5;4;3
2020-10-14 22:05:58;278;127;65;16;11;7;8;7;5;4;3
2020-10-14 22:06:59;278;127;65;16;11;7;8;7;5;4;3
2020-10-14 22:07:59;279;127;66;16;11;7;8;7;5;4;3
2020-10-14 22:08:58;280;127;66;16;12;7;8;7;5;4;3
2020-10-14 22:09:59;281;128;66;16;12;7;8;7;5;4;3
2020-10-14 22:10:59;282;129;66;16;12;7;8;7;5;4;3
2020-10-14 22:11:58;282;129;66;16;12;7;8;7;5;4;3
2020-10-14 22:12:59;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:13:59;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:14:58;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:15:59;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:16:58;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:17:59;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:18:59;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:19:59;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:20:58;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:21:59;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:22:59;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:23:58;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:24:59;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:25:59;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:26:58;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:27:59;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:28:59;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:29:58;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:30:59;282;128;66;16;12;8;8;7;5;4;3
2020-10-14 22:32:00;283;128;66;16;13;8;8;7;5;4;3
2020-10-14 22:32:58;283;128;66;16;13;8;8;7;5;4;3
2020-10-14 22:33:59;283;128;66;16;13;8;8;7;5;4;3
2020-10-14 22:34:58;285;129;66;16;14;8;8;7;5;4;3
2020-10-14 22:35:59;285;129;66;16;14;8;8;7;5;4;3
2020-10-14 22:36:59;286;130;66;16;14;8;8;7;5;4;3
2020-10-14 22:37:58;286;131;65;16;14;8;8;7;5;4;3
2020-10-14 22:38:59;286;131;65;16;14;8;8;7;5;4;3
2020-10-14 22:39:58;287;132;65;16;14;8;8;7;5;4;3
2020-10-14 22:40:59;287;132;65;16;14;8;8;7;5;4;3
2020-10-14 22:41:59;287;132;65;16;14;8;8;7;5;4;3
2020-10-14 22:43:00;288;133;65;16;14;8;8;7;5;4;3
2020-10-14 22:43:58;288;133;65;16;14;8;8;7;5;4;3
2020-10-14 22:44:59;288;133;65;16;14;8;8;7;5;4;3
2020-10-14 22:45:58;288;133;65;16;14;8;8;7;5;4;3
2020-10-14 22:46:59;288;133;65;16;14;8;8;7;5;4;3
2020-10-14 22:47:59;288;133;65;16;14;8;8;7;5;4;3
2020-10-14 22:48:58;288;133;65;16;14;8;8;7;5;4;3
2020-10-14 22:49:59;288;133;65;16;14;8;8;7;5;4;3
2020-10-14 22:50:59;288;133;65;16;14;8;8;7;5;4;3
2020-10-14 22:51:58;288;133;65;16;14;8;8;7;5;4;3
2020-10-14 22:52:59;288;133;65;16;14;8;8;7;5;4;3
2020-10-14 22:53:59;288;133;65;16;14;8;8;7;5;4;3
2020-10-14 22:54:58;288;133;65;16;14;8;8;7;5;4;3
2020-10-14 22:55:59;290;135;65;16;14;8;8;7;5;4;3
2020-10-14 22:56:59;290;135;65;16;14;8;8;7;5;4;3
2020-10-14 22:57:58;290;135;65;16;14;8;8;7;5;4;3
2020-10-14 22:58:59;290;135;65;16;14;8;8;7;5;4;3
2020-10-14 22:59:58;290;135;65;16;14;8;8;7;5;4;3
2020-10-14 23:00:59;290;135;65;16;14;8;8;7;5;4;3
2020-10-14 23:01:59;290;135;65;16;14;8;8;7;5;4;3
2020-10-14 23:02:58;292;136;66;16;14;8;8;7;5;4;3
2020-10-14 23:03:59;292;136;66;16;14;8;8;7;5;4;3
2020-10-14 23:04:58;292;136;66;16;14;8;8;7;5;4;3
2020-10-14 23:05:59;292;136;66;16;14;8;8;7;5;4;3
2020-10-14 23:06:59;292;136;66;16;14;8;8;7;5;4;3
2020-10-14 23:07:58;292;136;66;16;14;8;8;7;5;4;3
2020-10-14 23:08:59;292;136;66;16;14;8;8;7;5;4;3
2020-10-14 23:09:58;292;136;66;16;14;8;8;7;5;4;3
2020-10-14 23:10:59;292;136;66;16;14;8;8;7;5;4;3
2020-10-14 23:11:58;292;136;66;16;14;8;8;7;5;4;3
2020-10-14 23:12:59;292;136;66;16;14;8;8;7;5;4;3
2020-10-14 23:14:00;292;136;66;16;14;8;8;7;5;4;3
2020-10-14 23:14:58;293;136;66;16;14;8;8;8;5;4;3
2020-10-14 23:15:59;293;136;66;16;14;8;8;8;5;4;3
2020-10-14 23:16:58;293;136;66;16;14;8;8;8;5;4;3
2020-10-14 23:17:59;293;136;66;16;14;8;8;8;5;4;3
2020-10-14 23:18:58;293;136;66;16;14;8;8;8;5;4;3
2020-10-14 23:19:59;293;136;66;16;14;8;8;8;5;4;3
2020-10-14 23:20:59;294;136;67;16;14;8;8;8;5;4;3
2020-10-14 23:21:58;295;137;67;16;14;8;8;8;5;4;3
2020-10-14 23:22:59;295;137;67;16;14;8;8;8;5;4;3
2020-10-14 23:23:59;295;137;67;16;14;8;8;8;5;4;3
2020-10-14 23:24:58;295;137;67;16;14;8;8;8;5;4;3
2020-10-14 23:25:59;295;137;67;16;14;8;8;8;5;4;3
2020-10-14 23:26:59;295;137;67;16;14;8;8;8;5;4;3
2020-10-14 23:27:58;296;137;67;17;14;8;8;8;5;4;3
2020-10-14 23:28:59;296;137;67;17;14;8;8;8;5;4;3
2020-10-14 23:29:59;296;137;67;17;14;8;8;8;5;4;3
2020-10-14 23:30:58;296;137;67;17;14;8;8;8;5;4;3
2020-10-14 23:31:59;296;137;67;17;14;8;8;8;5;4;3
2020-10-14 23:32:58;297;138;67;17;14;8;8;8;5;4;3
2020-10-14 23:33:59;297;138;67;17;14;8;8;8;5;4;3
2020-10-14 23:34:59;297;138;67;17;14;8;8;8;5;4;3
2020-10-14 23:35:58;297;138;67;17;14;8;8;8;5;4;3
2020-10-14 23:36:59;297;138;67;17;14;8;8;8;5;4;3
2020-10-14 23:37:59;297;138;67;17;14;8;8;8;5;4;3
2020-10-14 23:38:58;297;138;67;17;14;8;8;8;5;4;3
2020-10-14 23:39:59;298;139;67;17;14;8;8;8;5;4;3
2020-10-14 23:40:58;298;139;67;17;14;8;8;8;5;4;3
2020-10-14 23:41:59;298;139;67;17;14;8;8;8;5;4;3
2020-10-14 23:42:59;298;139;67;17;14;8;8;8;5;4;3
2020-10-14 23:43:59;298;139;67;17;14;8;8;8;5;4;3
2020-10-14 23:44:58;298;139;67;17;14;8;8;8;5;4;3
2020-10-14 23:45:59;298;139;67;17;14;8;8;8;5;4;3
2020-10-14 23:46:58;299;140;67;17;14;8;8;8;5;4;3
2020-10-14 23:47:59;299;140;67;17;14;8;8;8;5;4;3
2020-10-14 23:48:59;299;140;67;17;14;8;8;8;5;4;3
2020-10-14 23:49:59;300;141;67;17;14;8;8;8;5;4;3
2020-10-14 23:50:58;301;141;67;17;14;9;8;8;5;4;3
2020-10-14 23:51:59;301;141;67;17;14;9;8;8;5;4;3
2020-10-14 23:53:00;301;141;67;17;14;9;8;8;5;4;3
2020-10-14 23:53:58;301;141;67;17;14;9;8;8;5;4;3
2020-10-14 23:54:59;301;141;67;17;14;9;8;8;5;4;3
2020-10-14 23:55:58;301;141;67;17;14;9;8;8;5;4;3
2020-10-14 23:56:59;301;141;67;17;14;9;8;8;5;4;3
2020-10-14 23:57:58;301;141;67;17;14;9;8;8;5;4;3
2020-10-14 23:58:59;301;141;67;17;14;9;8;8;5;4;3
2020-10-14 23:59:59;301;141;67;17;14;9;8;8;5;4;3
