datetime;total_votes;Zabava;Lay_Lady_Lay;Есения;sio2;orlando;Etinilestradiol;KOCTOPE3;kotophalk;Hexadecachoron;zgushonka
2019-12-18 06:37:58;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:38:59;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:39:59;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:41:00;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:41:58;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:42:59;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:43:59;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:44:58;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:45:59;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:46:59;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:47:59;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:48:58;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:49:59;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:50:58;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:51:59;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:52:59;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:53:58;44;10;7;7;3;0;3;2;2;0;0
2019-12-18 06:54:59;44;10;7;7;3;0;3;2;2;0;0
2019-12-18 06:55:59;44;10;7;7;3;0;3;2;2;0;0
2019-12-18 06:56:58;44;10;7;7;3;0;3;2;2;0;0
2019-12-18 06:57:59;44;10;7;7;3;0;3;2;2;0;0
2019-12-18 06:58:59;44;10;7;7;3;0;3;2;2;0;0
2019-12-18 06:59:58;44;10;7;7;3;0;3;2;2;0;0
2019-12-18 07:00:59;44;10;7;7;3;0;3;2;2;0;0
2019-12-18 07:01:59;44;10;7;7;3;0;3;2;2;0;0
2019-12-18 07:02:59;44;10;7;7;3;0;3;2;2;0;0
2019-12-18 07:03:58;44;10;7;7;3;0;3;2;2;0;0
2019-12-18 07:04:59;44;10;7;7;3;0;3;2;2;0;0
2019-12-18 07:05:59;44;10;7;7;3;0;3;2;2;0;0
2019-12-18 07:06:59;45;11;7;7;3;0;3;2;2;0;0
2019-12-18 07:07:58;45;11;7;7;3;0;3;2;2;0;0
2019-12-18 07:08:59;45;11;8;7;3;0;3;2;2;0;1
2019-12-18 07:09:59;45;11;8;7;3;0;3;2;2;0;1
2019-12-18 07:10:59;45;11;8;7;3;0;3;2;2;0;1
2019-12-18 07:11:58;45;11;8;7;3;0;3;2;2;0;1
2019-12-18 07:12:59;45;11;8;7;3;0;3;2;2;0;1
2019-12-18 07:13:59;45;11;8;7;3;0;3;2;2;0;1
2019-12-18 07:14:58;45;11;8;7;3;0;3;2;2;0;1
2019-12-18 07:15:59;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:16:59;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:17:58;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:18:59;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:19:59;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:20:58;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:21:59;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:22:59;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:23:58;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:24:59;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:25:59;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:26:59;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:27:58;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:28:59;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:29:59;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:30:58;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:31:59;46;11;8;7;3;0;3;2;2;0;2
2019-12-18 07:32:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:33:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:34:58;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:35:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:36:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:37:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:38:58;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:39:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:40:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:41:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:42:58;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:43:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:44:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:45:58;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:46:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:47:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:48:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:49:58;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:50:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:51:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:53:00;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:53:58;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:54:59;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:55:58;47;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:56:59;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:57:58;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:58:59;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 07:59:59;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 08:00:59;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 08:02:00;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 08:02:58;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 08:03:59;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 08:04:59;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 08:05:58;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 08:06:59;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 08:07:59;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 08:08:58;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 08:09:59;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 08:10:59;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 08:11:58;48;11;9;7;3;0;3;2;2;0;2
2019-12-18 08:12:59;49;11;10;7;3;0;3;2;2;0;2
2019-12-18 08:13:59;49;11;10;7;3;0;3;2;2;0;2
2019-12-18 08:14:59;49;11;10;7;3;0;3;2;2;0;2
2019-12-18 08:15:58;49;11;10;7;3;0;3;2;2;0;2
2019-12-18 08:16:59;49;11;10;7;3;0;3;2;2;0;2
2019-12-18 08:17:59;49;11;10;7;3;0;3;2;2;0;2
2019-12-18 08:18:58;50;11;10;7;3;0;3;3;2;0;2
2019-12-18 08:19:59;50;11;10;7;3;0;3;3;2;0;2
2019-12-18 08:20:59;50;11;10;7;3;0;3;3;2;0;2
2019-12-18 08:21:58;51;11;11;7;3;0;3;3;2;0;2
2019-12-18 08:22:59;51;11;11;7;3;0;3;3;2;0;2
2019-12-18 08:23:59;51;11;11;7;3;0;3;3;2;0;2
2019-12-18 08:24:59;52;12;11;7;3;0;3;3;2;0;2
2019-12-18 08:25:58;53;13;11;7;3;0;3;3;2;0;2
2019-12-18 08:26:59;53;13;11;7;3;0;3;3;2;0;2
2019-12-18 08:27:58;53;13;11;7;3;0;3;3;2;0;2
2019-12-18 08:28:59;53;13;11;7;3;0;3;3;2;0;2
2019-12-18 08:29:59;53;13;11;7;3;0;3;3;2;0;2
2019-12-18 08:30:59;53;13;11;7;3;0;3;3;2;0;2
2019-12-18 08:31:58;53;13;11;7;3;0;3;3;2;0;2
2019-12-18 08:32:59;53;13;11;7;3;0;3;3;2;0;2
2019-12-18 08:33:59;53;13;11;7;3;0;3;3;2;0;2
2019-12-18 08:34:59;53;13;11;7;3;0;3;3;2;0;2
2019-12-18 08:35:58;53;13;11;7;3;0;3;3;2;0;2
2019-12-18 08:36:59;53;13;11;7;3;0;3;3;2;0;2
2019-12-18 08:37:58;53;13;11;7;3;0;3;3;2;0;2
2019-12-18 08:38:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:39:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:40:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:41:58;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:42:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:43:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:44:58;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:45:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:46:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:47:58;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:48:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:49:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:50:58;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:51:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:52:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:53:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:54:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:55:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:56:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:57:58;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:58:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 08:59:59;54;13;11;8;3;0;3;3;2;0;2
2019-12-18 09:00:58;54;14;11;8;3;0;2;3;2;0;2
2019-12-18 09:01:59;54;14;11;8;3;0;2;3;2;0;2
2019-12-18 09:02:59;54;14;11;8;3;0;2;3;2;0;2
2019-12-18 09:03:59;55;14;11;8;3;0;2;3;2;0;2
2019-12-18 09:04:58;55;14;11;8;3;0;2;3;2;0;2
2019-12-18 09:05:59;55;14;11;8;3;0;2;3;2;0;2
2019-12-18 09:06:59;55;14;11;8;3;0;2;3;2;0;2
2019-12-18 09:07:58;55;14;11;8;3;0;2;3;2;0;2
2019-12-18 09:08:59;55;14;11;8;3;0;2;3;2;0;2
2019-12-18 09:09:59;55;14;11;8;3;0;2;3;2;0;2
2019-12-18 09:10:58;55;14;11;8;3;0;2;3;2;0;2
2019-12-18 09:11:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:12:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:13:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:14:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:15:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:16:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:17:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:18:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:19:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:20:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:21:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:22:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:23:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:25:00;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:25:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:26:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:27:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:28:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:29:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:30:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:31:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:32:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:33:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:34:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:35:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:36:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:37:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:38:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:40:00;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:40:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:41:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:42:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:43:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:44:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:45:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:46:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:47:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:48:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:49:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:50:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:51:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:52:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:53:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:54:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:55:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:56:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:57:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:58:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 09:59:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 10:00:58;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 10:01:59;56;15;11;8;3;0;2;3;2;0;2
2019-12-18 10:02:59;56;16;11;8;3;0;2;3;2;0;2
2019-12-18 10:03:59;56;16;11;8;3;0;2;3;2;0;2
2019-12-18 10:04:58;56;16;11;8;3;0;2;3;2;0;2
2019-12-18 10:05:59;56;16;11;8;3;0;2;3;2;0;2
2019-12-18 10:06:59;57;16;11;8;3;0;2;3;2;0;2
2019-12-18 10:07:58;58;16;11;8;3;0;3;3;2;0;2
2019-12-18 10:08:59;58;16;11;8;3;0;3;3;2;0;2
2019-12-18 10:09:59;58;16;11;8;3;0;3;3;2;0;2
2019-12-18 10:10:59;58;16;11;8;3;0;3;3;2;0;2
2019-12-18 10:11:58;58;16;11;8;3;0;3;3;2;0;2
2019-12-18 10:12:59;58;16;11;8;3;0;3;3;2;0;2
2019-12-18 10:13:59;58;16;11;8;3;0;3;3;2;0;2
2019-12-18 10:15:00;58;16;11;8;3;0;3;3;2;0;2
2019-12-18 10:15:58;59;16;11;9;3;0;3;3;2;0;2
2019-12-18 10:16:59;60;16;12;9;3;0;3;3;2;0;2
2019-12-18 10:17:59;60;16;12;9;3;0;3;3;2;0;2
2019-12-18 10:18:59;60;16;12;9;3;0;3;3;2;0;2
2019-12-18 10:19:58;60;16;12;9;3;0;3;3;2;0;2
2019-12-18 10:20:59;60;16;12;9;3;0;3;3;2;0;2
2019-12-18 10:21:59;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:23:00;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:23:58;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:24:59;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:25:59;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:26:58;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:27:59;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:28:59;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:29:58;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:30:59;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:31:59;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:32:59;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:33:58;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:34:59;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:35:59;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:36:58;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:37:59;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:38:59;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:40:00;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:40:58;61;16;12;9;3;0;4;3;2;0;2
2019-12-18 10:41:59;62;16;13;9;3;0;4;3;2;0;2
2019-12-18 10:42:59;63;16;14;9;3;0;4;3;2;0;2
2019-12-18 10:43:59;63;16;14;9;3;0;4;3;2;0;2
2019-12-18 10:44:58;63;16;14;9;3;0;4;3;2;0;2
2019-12-18 10:45:59;63;16;14;9;3;0;4;3;2;0;2
2019-12-18 10:46:59;63;16;14;9;3;0;4;3;2;0;2
2019-12-18 10:47:58;63;16;14;9;3;0;4;3;2;0;2
2019-12-18 10:48:59;64;17;14;9;3;0;4;3;2;0;2
2019-12-18 10:49:59;64;17;14;9;3;0;4;3;2;0;2
2019-12-18 10:50:59;64;17;14;9;3;0;4;3;2;0;2
2019-12-18 10:51:58;64;17;14;9;3;0;4;3;2;0;2
2019-12-18 10:52:59;64;17;14;9;3;0;4;3;2;0;2
2019-12-18 10:53:59;64;17;14;9;3;0;4;3;2;0;2
2019-12-18 10:54:58;64;17;14;9;3;0;4;3;2;0;2
2019-12-18 10:55:59;64;17;14;9;3;0;4;3;2;0;2
2019-12-18 10:56:59;66;18;15;9;3;0;4;3;2;0;2
2019-12-18 10:57:58;66;18;15;9;3;0;4;3;2;0;2
2019-12-18 10:58:59;66;18;15;9;3;0;4;3;2;0;2
2019-12-18 10:59:59;66;18;15;9;3;0;4;3;2;0;2
2019-12-18 11:00:58;66;18;15;9;3;0;4;3;2;0;2
2019-12-18 11:01:59;66;18;15;9;3;0;4;3;2;0;2
2019-12-18 11:02:59;66;18;15;9;3;0;4;3;2;0;2
2019-12-18 11:03:59;66;18;15;9;3;0;4;3;2;0;2
2019-12-18 11:04:58;66;18;15;9;3;0;4;3;2;0;2
2019-12-18 11:05:59;66;18;15;9;3;0;4;3;2;0;2
2019-12-18 11:06:59;66;18;15;9;3;0;4;3;2;0;2
2019-12-18 11:07:58;66;18;15;9;3;0;4;3;2;0;2
2019-12-18 11:08:59;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:09:58;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:10:59;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:11:59;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:12:58;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:13:59;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:14:59;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:15:59;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:16:58;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:17:59;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:18:59;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:19:58;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:20:59;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:21:59;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:22:58;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:23:59;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:24:59;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:25:59;67;19;15;9;3;0;4;3;2;0;2
2019-12-18 11:26:59;68;20;15;9;3;0;4;3;2;0;2
2019-12-18 11:27:58;69;21;15;9;3;0;4;3;2;0;2
2019-12-18 11:28:59;69;21;15;9;3;0;4;3;2;0;2
2019-12-18 11:29:59;69;21;15;9;3;0;4;3;2;0;2
2019-12-18 11:30:58;69;21;15;9;3;0;4;3;2;0;2
2019-12-18 11:31:59;69;21;15;9;3;0;4;3;2;0;2
2019-12-18 11:32:58;69;21;15;9;3;0;4;3;2;0;2
2019-12-18 11:33:59;69;21;15;9;3;0;4;3;2;0;2
2019-12-18 11:34:59;70;21;15;9;3;0;4;3;2;0;2
2019-12-18 11:35:58;70;21;15;9;3;0;4;3;2;0;2
2019-12-18 11:36:59;71;21;15;9;3;0;4;3;2;0;2
2019-12-18 11:37:59;71;21;15;9;3;0;4;3;2;0;2
2019-12-18 11:38:59;71;21;15;9;3;0;4;3;2;0;2
2019-12-18 11:39:58;71;21;15;9;3;0;4;3;2;0;2
2019-12-18 11:40:59;70;21;15;9;3;0;3;3;2;0;2
2019-12-18 11:41:59;70;21;15;9;3;0;3;3;2;0;2
2019-12-18 11:42:59;70;21;15;9;3;0;3;3;2;0;2
2019-12-18 11:43:58;70;21;15;9;3;0;3;3;2;0;2
2019-12-18 11:44:59;70;21;15;9;3;0;3;3;2;0;2
2019-12-18 11:45:59;70;21;15;9;3;0;3;3;2;0;2
2019-12-18 11:46:59;70;21;15;9;3;0;3;3;2;0;2
2019-12-18 11:47:58;72;22;16;9;3;0;3;3;2;0;2
2019-12-18 11:48:59;72;22;16;9;3;0;3;3;2;0;2
2019-12-18 11:49:59;72;22;16;9;3;0;3;3;2;0;2
2019-12-18 11:50:59;72;22;16;9;3;0;3;3;2;0;2
2019-12-18 11:51:58;72;22;16;9;3;0;3;3;2;0;2
2019-12-18 11:52:59;72;22;16;9;3;0;3;3;2;0;2
2019-12-18 11:54:00;72;22;16;9;3;0;3;3;2;0;2
2019-12-18 11:54:58;72;22;16;9;3;0;3;3;2;0;2
2019-12-18 11:55:59;72;22;16;9;3;0;3;3;2;0;2
2019-12-18 11:56:58;72;22;16;9;3;0;3;3;2;0;2
2019-12-18 11:57:59;72;22;16;9;3;0;3;3;2;0;2
2019-12-18 11:58:59;72;22;16;9;3;0;3;3;2;0;2
2019-12-18 11:59:58;72;22;16;9;3;0;3;3;2;0;2
2019-12-18 12:00:59;73;22;16;9;3;0;3;4;2;0;2
2019-12-18 12:01:59;74;22;17;9;3;0;3;4;2;0;2
2019-12-18 12:02:59;74;22;17;9;3;0;3;4;2;0;2
2019-12-18 12:03:58;74;22;17;9;3;0;3;4;2;0;2
2019-12-18 12:04:59;74;22;17;9;3;0;3;4;2;0;2
2019-12-18 12:05:59;75;22;16;9;4;0;3;4;2;0;2
2019-12-18 12:06:58;75;22;16;9;4;0;3;4;2;0;2
2019-12-18 12:07:59;75;22;16;9;4;0;3;4;2;0;2
2019-12-18 12:08:59;75;22;16;9;4;0;3;4;2;0;2
2019-12-18 12:09:59;76;22;16;10;4;0;3;4;2;0;2
2019-12-18 12:10:58;76;22;16;10;4;0;3;4;2;0;2
2019-12-18 12:11:59;76;22;16;10;4;0;3;4;2;0;2
2019-12-18 12:12:59;76;22;16;10;4;0;3;4;2;0;2
2019-12-18 12:13:58;76;22;16;10;4;0;3;4;2;0;2
2019-12-18 12:14:59;77;23;16;10;4;0;3;4;2;0;2
2019-12-18 12:15:59;77;23;16;10;4;0;3;4;2;0;2
2019-12-18 12:16:59;77;23;16;10;4;0;3;4;2;0;2
2019-12-18 12:17:58;77;23;16;10;4;0;3;4;2;0;2
2019-12-18 12:18:59;77;23;16;10;4;0;3;4;2;0;2
2019-12-18 12:19:59;78;24;16;10;4;0;3;4;2;0;2
2019-12-18 12:20:59;78;24;16;10;4;0;3;4;2;0;2
2019-12-18 12:21:58;78;24;16;10;4;0;3;4;2;0;2
2019-12-18 12:22:59;78;24;16;10;4;0;3;4;2;0;2
2019-12-18 12:23:59;78;24;16;10;4;0;3;4;2;0;2
2019-12-18 12:24:58;79;25;16;10;4;0;3;4;2;0;2
2019-12-18 12:25:59;79;25;16;10;4;0;3;4;2;0;2
2019-12-18 12:26:59;79;25;16;10;4;0;3;4;2;0;2
2019-12-18 12:27:59;79;25;16;10;4;0;3;4;2;0;2
2019-12-18 12:28:58;79;25;16;10;4;0;3;4;2;0;2
2019-12-18 12:29:59;80;25;17;10;4;0;3;4;2;0;2
2019-12-18 12:30:59;80;25;17;10;4;0;3;4;2;0;2
2019-12-18 12:31:58;80;25;17;10;4;0;3;4;2;0;2
2019-12-18 12:32:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:33:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:34:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:35:58;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:36:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:37:58;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:38:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:39:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:40:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:41:58;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:42:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:43:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:44:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:45:58;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:46:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:47:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:48:58;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:49:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:50:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:51:58;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:52:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:53:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:54:58;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:55:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:56:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:57:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:58:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 12:59:58;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 13:00:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 13:01:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 13:02:58;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 13:03:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 13:04:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 13:05:59;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 13:06:58;80;26;17;10;4;0;3;3;2;0;2
2019-12-18 13:07:59;81;27;17;10;4;0;3;3;2;0;2
2019-12-18 13:08:59;81;27;17;10;4;0;3;3;2;0;2
2019-12-18 13:09:58;81;27;16;10;4;0;3;3;2;1;2
2019-12-18 13:10:59;81;27;16;10;4;0;3;3;2;1;2
2019-12-18 13:11:59;81;27;16;10;4;0;3;3;2;1;2
2019-12-18 13:12:59;81;27;16;10;4;0;3;3;2;1;2
2019-12-18 13:13:58;81;27;16;10;4;0;3;3;2;1;2
