datetime;total_votes;Shambala;quick_justice;KOCTOPE3;shamanka2_1;Rumpelstilzchen;NAFA;Dirtylieutenant;EMAILWARENFABRIK;Есения;a5urbanipa1
2021-02-17 19:38:59;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:39:58;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:41:00;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:41:58;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:42:59;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:43:59;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:44:58;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:45:59;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:46:58;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:47:59;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:48:59;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:50:00;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:50:58;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:51:59;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:52:58;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:53:59;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:54:59;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:55:58;216;97;43;18;6;12;5;5;0;4;0
2021-02-17 19:56:59;216;97;43;18;6;12;5;5;0;4;0
2021-02-17 19:57:58;216;97;43;18;6;12;5;5;0;4;0
2021-02-17 19:58:59;216;97;43;18;6;12;5;5;0;4;0
2021-02-17 19:59:59;216;97;43;18;6;12;5;5;0;4;0
2021-02-17 20:00:58;216;97;43;18;6;12;5;5;0;4;0
2021-02-17 20:01:59;216;97;43;18;6;12;5;5;0;4;0
2021-02-17 20:02:58;216;97;43;18;6;12;5;5;0;4;0
2021-02-17 20:03:59;217;97;43;18;6;12;5;5;0;4;0
2021-02-17 20:04:59;217;97;43;18;6;12;5;5;0;4;0
2021-02-17 20:05:58;217;97;43;18;6;12;5;5;0;4;0
2021-02-17 20:06:59;217;97;43;18;6;12;5;5;0;4;0
2021-02-17 20:07:59;217;97;43;18;6;12;5;5;0;4;0
2021-02-17 20:08:58;217;97;43;18;6;12;5;5;0;4;0
2021-02-17 20:09:59;217;97;43;18;6;12;5;5;0;4;0
2021-02-17 20:10:59;219;99;43;18;6;12;5;5;0;4;0
2021-02-17 20:11:58;219;99;43;18;6;12;5;5;0;4;0
2021-02-17 20:12:59;220;99;43;18;7;12;5;5;0;4;0
2021-02-17 20:13:59;220;99;43;18;7;12;5;5;0;4;0
2021-02-17 20:14:58;220;99;43;18;7;12;5;5;0;4;0
2021-02-17 20:15:59;220;99;43;18;7;12;5;5;0;4;0
2021-02-17 20:16:59;221;100;43;18;7;12;5;5;0;4;0
2021-02-17 20:17:59;221;100;43;18;7;12;5;5;0;4;0
2021-02-17 20:18:58;221;100;43;18;7;12;5;5;0;4;0
2021-02-17 20:19:59;221;100;43;18;7;12;5;5;0;4;0
2021-02-17 20:20:59;221;100;43;18;7;12;5;5;0;4;0
2021-02-17 20:21:59;221;100;43;18;7;12;5;5;0;4;0
2021-02-17 20:22:58;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:23:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:25:00;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:25:58;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:26:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:28:00;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:28:58;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:29:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:30:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:31:58;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:32:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:33:58;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:34:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:35:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:36:58;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:37:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:38:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:40:00;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:40:58;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:41:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:42:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:43:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:44:58;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:45:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:46:58;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:47:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:48:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:49:58;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:50:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:51:59;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:52:58;222;100;43;18;8;12;5;5;0;4;0
2021-02-17 20:53:59;223;101;43;18;8;12;5;5;0;4;0
2021-02-17 20:54:59;224;101;43;18;8;12;5;5;0;4;0
2021-02-17 20:55:58;224;101;43;18;8;12;5;5;0;4;0
2021-02-17 20:56:59;224;101;43;18;8;12;5;5;0;4;0
2021-02-17 20:57:59;224;101;43;18;8;12;5;5;0;4;0
2021-02-17 20:58:58;224;101;43;18;8;12;5;5;0;4;0
2021-02-17 20:59:59;224;101;43;18;8;12;5;5;0;4;0
2021-02-17 21:00:58;224;101;43;18;8;12;5;5;0;4;0
2021-02-17 21:01:59;225;102;43;18;8;12;5;5;0;4;0
2021-02-17 21:02:59;225;102;43;18;8;12;5;5;0;4;0
2021-02-17 21:03:58;225;102;43;18;8;12;5;5;0;4;0
2021-02-17 21:04:59;225;102;43;18;8;12;5;5;0;4;0
2021-02-17 21:05:59;225;102;43;18;8;12;5;5;0;4;0
2021-02-17 21:06:58;225;102;43;18;8;12;5;5;0;4;0
2021-02-17 21:07:59;225;102;43;18;8;12;5;5;0;4;0
2021-02-17 21:08:59;226;103;43;18;8;12;5;5;0;4;0
2021-02-17 21:09:58;227;104;43;18;8;12;5;5;0;4;0
2021-02-17 21:10:59;227;104;43;18;8;12;5;5;0;4;0
2021-02-17 21:11:59;227;104;43;18;8;12;5;5;0;4;0
2021-02-17 21:12:58;227;104;43;18;8;12;5;5;0;4;0
2021-02-17 21:13:59;228;104;43;18;8;12;5;5;2;4;0
2021-02-17 21:14:59;228;104;43;18;8;12;5;5;2;4;0
2021-02-17 21:15:58;228;104;43;18;8;12;5;5;2;4;0
2021-02-17 21:16:59;228;104;43;18;8;12;5;5;2;4;0
2021-02-17 21:17:59;228;104;43;18;8;12;5;5;2;4;0
2021-02-17 21:18:58;228;104;43;18;8;12;5;5;2;4;0
2021-02-17 21:19:59;228;104;43;18;8;12;5;5;2;4;0
2021-02-17 21:20:59;229;105;43;18;8;12;5;5;2;4;0
2021-02-17 21:21:58;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:22:59;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:23:59;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:24:58;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:25:59;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:26:58;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:27:59;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:28:59;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:29:58;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:30:59;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:31:58;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:32:59;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:33:58;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:34:59;231;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:35:59;232;106;43;18;8;12;5;5;3;4;0
2021-02-17 21:36:58;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:37:59;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:38:59;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:39:58;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:40:59;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:41:59;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:42:58;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:43:59;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:44:59;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:45:58;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:46:59;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:47:59;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:48:58;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:49:59;233;106;43;18;9;12;5;5;3;4;0
2021-02-17 21:50:59;233;106;44;18;9;12;5;5;3;3;0
2021-02-17 21:51:58;233;106;44;18;9;12;5;5;3;3;0
2021-02-17 21:52:59;233;106;44;18;9;12;5;5;3;3;0
2021-02-17 21:54:00;234;107;44;18;9;12;5;5;3;3;0
2021-02-17 21:54:58;234;107;44;18;9;12;5;5;3;3;0
2021-02-17 21:55:59;234;107;44;18;9;12;5;5;3;3;0
2021-02-17 21:56:59;235;108;44;18;9;12;5;5;3;3;0
2021-02-17 21:57:58;235;108;44;18;9;12;5;5;3;3;0
2021-02-17 21:58:59;235;108;44;18;9;12;5;5;3;3;0
2021-02-17 21:59:59;236;109;44;18;9;12;5;5;3;3;0
2021-02-17 22:00:58;236;109;44;18;9;12;5;5;3;3;0
2021-02-17 22:01:59;236;109;44;18;9;12;5;5;3;3;0
2021-02-17 22:02:59;236;109;44;18;9;12;5;5;3;3;0
2021-02-17 22:03:58;235;109;43;18;9;12;5;5;3;3;0
2021-02-17 22:04:59;235;109;43;18;9;12;5;5;3;3;0
2021-02-17 22:05:58;235;109;43;18;9;12;5;5;3;3;0
2021-02-17 22:06:59;235;109;43;18;9;12;5;5;3;3;0
2021-02-17 22:07:59;235;109;43;18;9;12;5;5;3;3;0
2021-02-17 22:08:58;234;109;43;18;9;11;5;5;3;3;0
2021-02-17 22:09:59;235;109;43;18;10;11;5;5;3;3;0
2021-02-17 22:10:58;235;109;43;18;10;11;5;5;3;3;0
2021-02-17 22:11:59;235;109;43;18;10;11;5;5;3;3;0
2021-02-17 22:12:59;236;109;43;18;10;11;6;5;3;3;0
2021-02-17 22:13:58;236;109;43;18;10;11;6;5;3;3;0
2021-02-17 22:14:59;236;109;43;18;10;11;6;5;3;3;0
2021-02-17 22:15:59;236;109;43;18;10;11;6;5;3;3;0
2021-02-17 22:16:58;236;109;43;18;10;11;6;5;3;3;0
2021-02-17 22:17:59;236;109;43;18;10;11;6;5;3;3;0
2021-02-17 22:18:58;237;109;43;18;10;11;6;5;3;3;0
2021-02-17 22:19:59;238;109;43;18;10;11;6;5;3;3;0
2021-02-17 22:20:59;238;109;43;18;10;11;6;5;3;3;0
2021-02-17 22:21:59;238;109;43;18;10;11;6;5;3;3;0
2021-02-17 22:22:58;239;109;44;18;10;11;6;5;3;3;0
2021-02-17 22:23:59;239;109;44;18;10;11;6;5;3;3;0
2021-02-17 22:24:59;239;109;44;18;10;11;6;5;3;3;0
2021-02-17 22:25:58;239;109;44;18;10;11;6;5;3;3;0
2021-02-17 22:26:59;240;110;44;18;10;11;6;5;3;3;0
2021-02-17 22:27:59;240;110;44;18;10;11;6;5;3;3;0
2021-02-17 22:28:58;240;110;44;18;10;11;6;5;3;3;0
2021-02-17 22:29:59;240;110;44;18;10;11;6;5;3;3;0
2021-02-17 22:30:59;240;110;44;18;10;11;6;5;3;3;0
2021-02-17 22:31:58;241;111;44;18;10;11;6;5;3;3;0
2021-02-17 22:32:59;241;111;44;18;10;11;6;5;3;3;0
2021-02-17 22:33:58;241;111;44;18;10;11;6;5;3;3;0
2021-02-17 22:34:59;241;111;44;18;10;11;6;5;3;3;0
2021-02-17 22:35:59;241;111;44;18;10;11;6;5;3;3;0
2021-02-17 22:36:58;241;111;44;18;10;11;6;5;3;3;0
2021-02-17 22:37:59;241;111;44;18;10;11;6;5;3;3;0
2021-02-17 22:38:59;242;111;44;18;11;11;6;5;3;3;0
2021-02-17 22:39:58;242;111;44;18;11;11;6;5;3;3;0
2021-02-17 22:40:59;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:41:58;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:42:59;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:43:58;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:44:59;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:45:58;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:46:59;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:48:00;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:48:58;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:49:59;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:50:58;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:51:59;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:52:59;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:53:58;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:54:59;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:55:58;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:56:59;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:57:59;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:58:58;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 22:59:59;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 23:00:59;242;111;44;18;11;12;6;5;3;3;0
2021-02-17 23:01:58;243;112;44;18;11;12;6;5;3;3;0
2021-02-17 23:02:59;243;112;44;18;11;12;6;5;3;3;0
2021-02-17 23:03:59;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:04:59;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:05:58;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:06:59;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:07:59;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:08:58;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:09:59;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:10:59;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:12:00;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:12:58;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:13:59;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:14:58;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:15:59;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:16:58;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:17:59;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:18:59;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:19:58;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:20:59;244;112;44;18;12;12;6;5;3;3;0
2021-02-17 23:21:58;247;113;45;18;12;12;6;5;3;3;0
2021-02-17 23:22:59;247;113;45;18;12;12;6;5;3;3;0
2021-02-17 23:23:59;247;113;45;18;12;12;6;5;3;3;0
2021-02-17 23:24:58;247;113;45;18;12;12;6;5;3;3;0
2021-02-17 23:25:59;247;113;45;18;12;12;6;5;3;3;0
2021-02-17 23:26:58;248;113;46;18;12;12;6;5;3;3;0
2021-02-17 23:27:59;248;113;46;18;12;12;6;5;3;3;0
2021-02-17 23:28:58;248;113;46;18;12;12;6;5;3;3;0
2021-02-17 23:29:59;248;113;46;18;12;12;6;5;3;3;0
2021-02-17 23:30:58;248;113;46;18;12;12;6;5;3;3;0
2021-02-17 23:31:59;248;113;46;18;12;12;6;5;3;3;0
2021-02-17 23:32:58;249;114;46;18;12;12;6;5;3;3;0
2021-02-17 23:33:59;249;114;46;18;12;12;6;5;3;3;0
2021-02-17 23:34:59;249;114;46;18;12;12;6;5;3;3;0
2021-02-17 23:35:58;249;114;46;18;12;12;6;5;3;3;0
2021-02-17 23:36:59;249;114;46;18;12;12;6;5;3;3;0
2021-02-17 23:38:00;249;114;46;18;12;12;6;5;3;3;0
2021-02-17 23:38:58;249;114;46;18;12;12;6;5;3;3;0
2021-02-17 23:39:59;249;114;46;18;12;12;6;5;3;3;0
2021-02-17 23:40:58;249;114;46;18;12;12;6;5;3;3;0
2021-02-17 23:41:59;250;114;46;19;12;12;6;5;3;3;0
2021-02-17 23:42:59;250;114;46;19;12;12;6;5;3;3;0
2021-02-17 23:43:58;250;114;46;19;12;12;6;5;3;3;0
2021-02-17 23:44:59;250;114;46;19;12;12;6;5;3;3;0
2021-02-17 23:45:59;250;114;46;19;12;12;6;5;3;3;0
2021-02-17 23:46:58;250;114;46;19;12;12;6;5;3;3;0
2021-02-17 23:47:59;250;114;46;19;12;12;6;5;3;3;0
2021-02-17 23:48:58;251;114;47;19;12;12;6;5;3;3;0
2021-02-17 23:49:59;251;114;47;19;12;12;6;5;3;3;0
2021-02-17 23:50:59;251;114;47;19;12;12;6;5;3;3;0
2021-02-17 23:51:58;251;114;47;19;12;12;6;5;3;3;0
2021-02-17 23:52:59;251;114;47;19;12;12;6;5;3;3;0
2021-02-17 23:53:59;251;114;47;19;12;12;6;5;3;3;0
2021-02-17 23:54:59;251;114;47;19;12;12;6;5;3;3;0
2021-02-17 23:55:58;251;114;47;19;12;12;6;5;3;3;0
2021-02-17 23:56:59;251;114;47;19;12;12;6;5;3;3;0
2021-02-17 23:57:59;251;114;47;19;12;12;6;5;3;3;0
2021-02-17 23:58:58;251;114;47;19;13;12;6;5;3;3;2
2021-02-17 23:59:59;251;114;47;19;13;12;6;5;3;3;2
