datetime;total_votes;xtal;tutabrain;KOCTOPE3;Krokodilov_Gena;Tae4ka;bf6;brammator;kiLstrom;Mapm;kotophalk
2019-11-13 19:32:59;200;74;74;12;6;3;2;2;2;0;2
2019-11-13 19:33:58;200;74;74;12;6;3;2;2;2;0;2
2019-11-13 19:34:59;200;74;74;12;6;3;2;2;2;0;2
2019-11-13 19:35:59;200;74;74;12;6;3;2;2;2;0;2
2019-11-13 19:36:58;200;74;74;12;6;3;2;2;2;0;2
2019-11-13 19:37:59;200;74;74;12;6;3;2;2;2;0;2
2019-11-13 19:38:59;200;74;74;12;6;3;2;2;2;0;2
2019-11-13 19:39:58;200;74;74;12;6;3;2;2;2;0;2
2019-11-13 19:40:59;200;74;75;12;6;3;2;2;2;0;0
2019-11-13 19:41:59;201;75;75;12;6;3;2;2;2;0;0
2019-11-13 19:42:58;201;75;75;12;6;3;2;2;2;0;0
2019-11-13 19:43:59;201;75;75;12;6;3;2;2;2;0;0
2019-11-13 19:44:58;201;75;75;12;6;3;2;2;2;0;0
2019-11-13 19:45:59;201;75;75;12;6;3;2;2;2;0;0
2019-11-13 19:46:59;202;75;76;12;6;3;2;2;2;0;0
2019-11-13 19:47:58;202;75;76;12;6;3;2;2;2;0;0
2019-11-13 19:48:59;203;76;76;12;6;3;2;2;2;0;0
2019-11-13 19:49:59;204;76;77;12;6;3;2;2;2;0;0
2019-11-13 19:50:58;204;77;76;12;6;3;2;2;2;0;0
2019-11-13 19:51:59;204;77;76;12;6;3;2;2;2;0;0
2019-11-13 19:52:59;204;77;76;12;6;3;2;2;2;0;0
2019-11-13 19:53:58;205;77;76;12;6;4;2;2;2;0;0
2019-11-13 19:54:59;205;77;76;12;6;4;2;2;2;0;0
2019-11-13 19:55:59;205;77;76;12;6;4;2;2;2;0;0
2019-11-13 19:56:58;205;77;76;12;6;4;2;2;2;0;0
2019-11-13 19:57:59;205;77;76;12;6;4;2;2;2;0;0
2019-11-13 19:58:58;205;77;75;12;6;4;2;2;2;0;0
2019-11-13 19:59:59;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:00:59;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:01:58;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:02:59;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:03:58;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:04:59;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:05:59;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:06:59;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:07:58;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:08:59;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:09:59;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:10:58;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:11:59;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:12:59;205;77;74;12;6;4;2;2;2;0;0
2019-11-13 20:13:58;206;78;74;12;6;4;2;2;2;0;0
2019-11-13 20:14:59;206;78;74;12;6;4;2;2;2;0;0
2019-11-13 20:15:59;206;78;74;12;6;4;2;2;2;0;0
2019-11-13 20:16:58;206;78;74;12;6;4;2;2;2;0;0
2019-11-13 20:17:59;207;78;75;12;6;4;2;2;2;0;0
2019-11-13 20:18:59;207;78;75;12;6;4;2;2;2;0;0
2019-11-13 20:19:58;207;78;75;12;6;4;2;2;2;0;0
2019-11-13 20:20:59;207;78;75;12;6;4;2;2;2;0;0
2019-11-13 20:21:59;208;79;75;12;6;4;2;2;2;0;0
2019-11-13 20:23:00;208;79;75;12;6;4;2;2;2;0;0
2019-11-13 20:23:58;208;79;75;12;6;4;2;2;2;0;0
2019-11-13 20:24:59;208;79;75;12;6;4;2;2;2;0;0
2019-11-13 20:25:58;208;79;75;12;6;4;2;2;2;0;0
2019-11-13 20:26:59;208;79;75;12;6;4;2;2;2;0;0
2019-11-13 20:27:59;208;79;75;12;6;4;2;2;2;0;0
2019-11-13 20:28:58;208;79;75;12;6;4;2;2;2;0;0
2019-11-13 20:29:59;208;79;75;12;6;4;2;2;2;0;0
2019-11-13 20:30:59;208;79;75;12;6;4;2;2;2;0;0
2019-11-13 20:31:58;208;79;75;12;6;4;2;2;2;0;0
2019-11-13 20:32:59;208;79;75;12;6;4;2;2;2;0;0
2019-11-13 20:33:58;210;79;77;12;6;4;2;2;2;0;0
2019-11-13 20:34:59;211;79;77;12;6;4;2;2;2;0;0
2019-11-13 20:35:58;211;79;77;12;6;4;2;2;2;0;0
2019-11-13 20:36:59;212;79;78;12;6;4;2;2;2;0;0
2019-11-13 20:37:59;214;80;79;12;6;4;2;2;2;0;0
2019-11-13 20:38:58;214;80;79;12;6;4;2;2;2;0;0
2019-11-13 20:39:59;214;80;79;12;6;4;2;2;2;0;0
2019-11-13 20:40:59;216;82;79;12;6;4;2;2;2;0;0
2019-11-13 20:41:58;216;82;79;12;6;4;2;2;2;0;0
2019-11-13 20:42:59;216;82;79;12;6;4;2;2;2;0;0
2019-11-13 20:43:59;216;82;79;12;6;4;2;2;2;0;0
2019-11-13 20:44:59;216;82;79;12;6;4;2;2;2;0;0
2019-11-13 20:45:59;216;82;79;12;6;4;2;2;2;0;0
2019-11-13 20:46:58;216;82;79;12;6;4;2;2;2;0;0
2019-11-13 20:47:59;216;82;79;12;6;4;2;2;2;0;0
2019-11-13 20:48:59;216;82;79;12;6;4;2;2;2;0;0
2019-11-13 20:49:58;216;82;79;12;6;4;2;2;2;0;0
2019-11-13 20:50:59;216;82;79;12;6;4;2;2;2;0;0
2019-11-13 20:51:59;216;82;79;12;6;4;2;2;2;0;0
2019-11-13 20:52:59;216;82;79;12;6;4;2;2;2;0;0
2019-11-13 20:53:58;217;82;80;12;6;4;2;2;2;0;0
2019-11-13 20:54:59;219;82;82;12;6;4;2;2;2;0;0
2019-11-13 20:55:59;219;82;82;12;6;4;2;2;2;0;0
2019-11-13 20:56:59;219;82;82;12;6;4;2;2;2;0;0
2019-11-13 20:57:58;219;82;82;12;6;4;2;2;2;0;0
2019-11-13 20:58:59;219;82;82;12;6;4;2;2;2;0;0
2019-11-13 20:59:58;219;82;82;12;6;4;2;2;2;0;0
2019-11-13 21:00:59;220;82;83;12;6;4;2;2;2;0;0
2019-11-13 21:01:58;221;82;84;12;6;4;2;2;2;0;0
2019-11-13 21:02:59;222;83;84;12;6;4;2;2;2;0;0
2019-11-13 21:03:59;222;83;84;12;6;4;2;2;2;0;0
2019-11-13 21:04:58;222;83;84;12;6;4;2;2;2;0;0
2019-11-13 21:05:59;222;83;84;12;6;4;2;2;2;0;0
2019-11-13 21:06:59;222;83;84;12;6;4;2;2;2;0;0
2019-11-13 21:07:59;223;84;84;12;6;4;2;2;2;0;0
2019-11-13 21:08:58;223;84;84;12;6;4;2;2;2;0;0
2019-11-13 21:09:59;223;84;84;12;6;4;2;2;2;0;0
2019-11-13 21:10:58;224;84;84;12;6;4;2;2;2;0;0
2019-11-13 21:11:59;224;84;84;12;6;4;2;2;2;0;0
2019-11-13 21:12:59;225;84;85;12;6;4;2;2;2;0;0
2019-11-13 21:13:58;228;87;86;12;6;4;2;2;2;0;0
2019-11-13 21:14:59;229;88;86;12;6;4;2;2;2;0;0
2019-11-13 21:15:59;229;88;86;12;6;4;2;2;2;0;0
2019-11-13 21:16:58;230;88;87;12;6;4;2;2;2;0;0
2019-11-13 21:17:59;230;88;87;12;6;4;2;2;2;0;0
2019-11-13 21:18:59;231;88;88;12;6;4;2;2;2;0;0
2019-11-13 21:19:59;231;88;88;12;6;4;2;2;2;0;0
2019-11-13 21:20:58;231;88;88;12;6;4;2;2;2;0;0
2019-11-13 21:21:59;231;88;88;12;6;4;2;2;2;0;0
2019-11-13 21:22:58;231;89;88;11;6;4;2;2;2;0;0
2019-11-13 21:23:59;231;89;88;11;6;4;2;2;2;0;0
2019-11-13 21:24:59;231;89;88;11;6;4;2;2;2;0;0
2019-11-13 21:25:58;231;89;88;11;6;4;2;2;2;0;0
2019-11-13 21:26:59;231;89;88;11;6;4;2;2;2;0;0
2019-11-13 21:27:59;232;90;88;11;6;4;2;2;2;0;0
2019-11-13 21:29:00;233;91;88;11;6;4;2;2;2;0;0
2019-11-13 21:29:58;233;91;88;11;6;4;2;2;2;0;0
2019-11-13 21:30:59;233;91;88;11;6;4;2;2;2;0;0
2019-11-13 21:31:59;233;91;88;11;6;4;2;2;2;0;0
2019-11-13 21:32:58;233;91;88;11;6;4;2;2;2;0;0
2019-11-13 21:33:59;233;91;88;11;6;4;2;2;2;0;0
2019-11-13 21:34:59;234;91;89;11;6;4;2;2;2;0;0
2019-11-13 21:35:59;234;91;89;11;6;4;2;2;2;0;0
2019-11-13 21:36:58;234;91;89;11;6;4;2;2;2;0;0
2019-11-13 21:37:59;234;91;89;11;6;4;2;2;2;0;0
2019-11-13 21:38:59;234;91;89;11;6;4;2;2;2;0;0
2019-11-13 21:40:00;234;91;89;11;6;4;2;2;2;0;0
2019-11-13 21:40:58;234;91;89;11;6;4;2;2;2;0;0
2019-11-13 21:41:59;235;91;89;11;6;5;2;2;2;0;0
2019-11-13 21:43:00;235;91;89;11;6;5;2;2;2;0;0
2019-11-13 21:43:58;235;91;89;11;6;5;2;2;2;0;0
2019-11-13 21:44:59;235;91;89;11;6;5;2;2;2;0;0
2019-11-13 21:45:58;236;92;89;11;6;5;2;2;2;0;0
2019-11-13 21:46:59;237;93;91;10;6;5;2;2;2;0;0
2019-11-13 21:47:58;237;93;91;10;6;5;2;2;2;0;0
2019-11-13 21:48:59;237;93;91;10;6;5;2;2;2;0;0
2019-11-13 21:49:58;237;93;91;10;6;5;2;2;2;0;0
2019-11-13 21:50:59;237;93;91;10;6;5;2;2;2;0;0
2019-11-13 21:51:59;237;93;92;10;6;5;2;2;2;0;0
2019-11-13 21:52:58;237;93;92;10;6;5;2;2;2;0;0
2019-11-13 21:53:59;237;94;91;10;6;5;2;2;2;0;0
2019-11-13 21:54:59;238;94;93;10;6;5;2;2;2;0;0
2019-11-13 21:55:58;239;95;93;10;6;5;2;2;2;0;0
2019-11-13 21:56:59;240;96;93;10;6;5;2;2;2;0;0
2019-11-13 21:57:59;241;97;94;9;6;5;2;2;2;0;0
2019-11-13 21:59:00;242;97;95;9;6;5;2;2;2;0;0
2019-11-13 21:59:58;242;97;95;9;6;5;2;2;2;0;0
2019-11-13 22:00:59;243;97;96;9;6;5;2;2;2;0;0
2019-11-13 22:01:58;244;97;97;9;6;5;2;2;2;0;0
2019-11-13 22:02:59;245;96;99;9;6;5;2;2;2;0;0
2019-11-13 22:03:59;245;96;99;9;6;5;2;2;2;0;0
2019-11-13 22:04:58;245;96;99;9;6;5;2;2;2;0;0
2019-11-13 22:05:59;245;96;99;9;6;5;2;2;2;0;0
2019-11-13 22:06:59;245;96;99;9;6;5;2;2;2;0;0
2019-11-13 22:07:58;245;96;99;9;6;5;2;2;2;0;0
2019-11-13 22:08:59;246;97;99;9;6;5;2;2;2;0;0
2019-11-13 22:09:59;246;97;99;9;6;5;2;2;2;0;0
2019-11-13 22:10:58;247;96;101;9;6;5;2;2;2;0;0
2019-11-13 22:11:59;247;96;101;9;6;5;2;2;2;0;0
2019-11-13 22:12:59;247;96;101;9;6;5;2;2;2;0;0
2019-11-13 22:13:58;247;96;101;9;6;5;2;2;2;0;0
2019-11-13 22:14:59;247;96;101;9;6;5;2;2;2;0;0
2019-11-13 22:15:59;247;96;101;9;6;5;2;2;2;0;0
2019-11-13 22:16:58;247;96;101;9;6;5;2;2;2;0;0
2019-11-13 22:17:59;247;96;101;9;6;5;2;2;2;0;0
2019-11-13 22:18:58;247;96;101;9;6;5;2;2;2;0;0
2019-11-13 22:19:59;249;97;102;9;6;5;2;2;2;0;0
2019-11-13 22:20:59;249;97;102;9;6;5;2;2;2;0;0
2019-11-13 22:21:58;249;97;102;9;6;5;2;2;2;0;0
2019-11-13 22:22:59;249;97;102;9;6;5;2;2;2;0;0
2019-11-13 22:23:59;249;98;101;9;6;5;2;2;2;0;0
2019-11-13 22:24:58;249;98;101;9;6;5;2;2;2;0;0
2019-11-13 22:25:59;249;98;101;9;6;5;2;2;2;0;0
2019-11-13 22:26:58;249;98;101;9;6;5;2;2;2;0;0
2019-11-13 22:27:59;249;98;101;9;6;5;2;2;2;0;0
2019-11-13 22:28:59;249;98;101;9;6;5;2;2;2;0;0
2019-11-13 22:30:00;251;100;101;9;6;5;2;2;2;0;0
2019-11-13 22:30:58;253;102;101;9;6;5;2;2;2;0;0
2019-11-13 22:31:59;253;102;101;9;6;5;2;2;2;0;0
2019-11-13 22:32:58;253;102;101;9;6;5;2;2;2;0;0
2019-11-13 22:33:59;253;102;101;9;6;5;2;2;2;0;0
2019-11-13 22:34:59;253;102;101;9;6;5;2;2;2;0;0
2019-11-13 22:35:58;253;102;101;9;6;5;2;2;2;0;0
2019-11-13 22:36:59;253;102;101;9;6;5;2;2;2;0;0
2019-11-13 22:37:59;253;102;101;9;6;5;2;2;2;0;0
2019-11-13 22:38:58;253;102;102;9;6;5;2;2;2;0;0
2019-11-13 22:39:59;254;103;103;9;6;5;2;2;2;0;1
2019-11-13 22:40:59;254;103;103;9;6;5;2;2;2;0;1
2019-11-13 22:41:59;254;103;103;9;6;5;2;2;2;0;1
2019-11-13 22:42:58;254;103;103;9;6;5;2;2;2;0;1
2019-11-13 22:43:59;254;104;103;9;6;5;2;2;2;1;1
2019-11-13 22:44:59;254;104;103;9;6;5;2;2;2;1;1
2019-11-13 22:45:58;254;104;103;9;6;5;2;2;2;1;1
2019-11-13 22:46:59;254;104;103;9;6;5;2;2;2;1;1
2019-11-13 22:47:59;254;104;103;9;6;5;2;2;2;1;1
2019-11-13 22:48:58;254;104;103;9;6;5;2;2;2;1;1
2019-11-13 22:49:59;255;105;103;9;6;5;2;2;2;1;1
2019-11-13 22:50:59;255;105;103;9;6;5;2;2;2;1;1
2019-11-13 22:51:59;256;105;104;9;6;5;2;2;2;1;1
2019-11-13 22:52:58;258;105;106;9;6;5;2;2;2;1;1
2019-11-13 22:53:59;258;105;106;9;6;5;2;2;2;1;1
2019-11-13 22:54:58;258;105;106;9;6;5;2;2;2;1;1
2019-11-13 22:55:59;260;107;106;9;6;5;2;2;2;1;1
2019-11-13 22:56:59;260;107;106;9;6;5;2;2;2;1;1
2019-11-13 22:57:59;260;107;106;9;6;5;2;2;2;1;1
2019-11-13 22:58:58;260;107;106;9;6;5;2;2;2;1;1
2019-11-13 22:59:59;260;107;106;9;6;5;2;2;2;1;1
2019-11-13 23:00:58;259;106;106;9;6;5;2;2;2;1;1
2019-11-13 23:01:59;259;106;106;9;6;5;2;2;2;1;1
2019-11-13 23:02:59;262;107;108;9;6;5;2;2;2;1;1
2019-11-13 23:04:00;262;107;108;9;6;5;2;2;2;1;1
2019-11-13 23:04:58;263;108;108;9;6;5;2;2;2;1;1
2019-11-13 23:05:59;264;108;109;9;6;5;2;2;2;1;1
2019-11-13 23:06:59;265;109;109;9;6;5;2;2;2;1;1
2019-11-13 23:07:58;266;110;109;9;6;5;2;2;2;1;1
2019-11-13 23:08:59;266;110;109;9;6;5;2;2;2;1;1
2019-11-13 23:09:59;266;110;109;9;6;5;2;2;2;1;1
2019-11-13 23:10:58;266;110;109;9;6;5;2;2;2;1;1
2019-11-13 23:11:59;266;110;109;9;6;5;2;2;2;1;1
2019-11-13 23:12:59;268;110;111;9;6;5;2;2;2;1;1
2019-11-13 23:13:58;269;110;112;9;6;5;2;2;2;1;1
2019-11-13 23:14:59;269;110;112;9;6;5;2;2;2;1;1
2019-11-13 23:15:59;269;110;112;9;6;5;2;2;2;1;1
2019-11-13 23:16:58;270;110;113;9;6;5;2;2;2;1;1
2019-11-13 23:17:59;270;110;113;9;6;5;2;2;2;1;1
2019-11-13 23:18:58;270;110;113;9;6;5;2;2;2;1;1
2019-11-13 23:19:59;270;110;113;9;6;5;2;2;2;1;1
2019-11-13 23:20:59;271;110;114;9;6;5;2;2;2;1;1
2019-11-13 23:21:58;271;110;114;9;6;5;2;2;2;1;1
2019-11-13 23:22:59;271;110;114;9;6;5;2;2;2;1;1
2019-11-13 23:23:59;273;112;114;9;6;5;2;2;2;1;1
2019-11-13 23:24:58;274;112;115;9;6;5;2;2;2;1;1
2019-11-13 23:25:59;275;112;116;9;6;5;2;2;2;1;1
2019-11-13 23:26:59;275;112;116;9;6;5;2;2;2;1;1
2019-11-13 23:27:58;277;114;116;9;6;5;2;2;2;1;1
2019-11-13 23:28:59;277;115;116;9;6;5;2;2;2;1;1
2019-11-13 23:29:59;277;114;117;9;6;5;2;2;2;1;1
2019-11-13 23:30:58;278;115;117;9;6;5;2;2;2;1;1
2019-11-13 23:31:59;278;115;117;9;6;5;2;2;2;1;1
2019-11-13 23:32:59;279;116;117;9;6;5;2;2;2;1;1
2019-11-13 23:33:58;280;117;117;9;6;5;2;2;2;1;1
2019-11-13 23:34:59;280;118;116;9;6;5;2;2;2;1;1
2019-11-13 23:35:59;281;118;116;10;6;5;2;2;2;1;1
2019-11-13 23:36:58;281;118;116;10;6;5;2;2;2;1;1
2019-11-13 23:37:59;281;118;116;10;6;5;2;2;2;1;1
2019-11-13 23:38:59;281;118;116;10;6;5;2;2;2;1;1
2019-11-13 23:39:59;282;118;117;10;6;5;2;2;2;1;1
2019-11-13 23:40:58;282;118;117;10;6;5;2;2;2;1;1
2019-11-13 23:41:59;282;118;117;10;6;5;2;2;2;1;1
2019-11-13 23:42:59;283;118;118;10;6;5;2;2;2;1;1
2019-11-13 23:43:58;284;118;119;10;6;5;2;2;2;1;1
2019-11-13 23:44:59;285;119;119;10;6;5;2;2;2;1;1
2019-11-13 23:45:59;285;118;120;10;6;5;2;2;2;1;1
2019-11-13 23:46:58;285;118;120;10;6;5;2;2;2;1;1
2019-11-13 23:47:59;285;119;119;10;6;5;2;2;2;1;1
2019-11-13 23:48:59;287;120;120;10;6;5;2;2;2;1;1
2019-11-13 23:49:59;287;120;120;10;6;5;2;2;2;1;1
2019-11-13 23:50:58;287;120;120;10;6;5;2;2;2;1;1
2019-11-13 23:51:59;288;120;121;10;6;5;2;2;2;1;1
2019-11-13 23:52:59;289;121;121;10;6;5;2;2;2;1;1
2019-11-13 23:53:59;289;121;121;10;6;5;2;2;2;1;1
2019-11-13 23:54:58;289;121;121;10;6;5;2;2;2;1;1
2019-11-13 23:55:59;289;121;121;10;6;5;2;2;2;1;1
2019-11-13 23:56:58;289;123;119;10;6;5;2;2;2;1;1
2019-11-13 23:57:59;289;123;119;10;6;5;2;2;2;1;1
2019-11-13 23:58:59;289;124;118;10;6;5;2;2;2;1;1
2019-11-13 23:59:59;292;126;118;10;6;5;3;2;2;1;1
