datetime;total_votes;TheWho;Grit;transistor;navalny;EMAILWARENFABRIK;megaslowpoke;tutabrain;quick_justice;Есения;a5urbanipa1
2020-09-16 19:45:59;197;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:46:59;197;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:47:58;197;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:48:59;197;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:49:59;197;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:50:58;197;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:51:59;197;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:52:59;198;73;58;13;3;5;6;3;3;4;4
2020-09-16 19:53:58;198;73;58;13;3;5;6;3;3;4;4
2020-09-16 19:54:59;198;73;58;13;3;5;6;3;3;4;4
2020-09-16 19:55:59;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 19:56:59;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 19:57:58;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 19:58:59;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 19:59:58;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 20:00:59;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 20:01:59;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 20:02:58;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 20:03:59;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 20:04:59;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 20:05:58;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 20:06:59;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 20:07:59;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 20:08:58;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 20:09:59;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 20:10:59;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 20:11:58;199;73;58;13;4;5;6;3;3;4;4
2020-09-16 20:12:59;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:13:58;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:14:59;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:15:59;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:16:58;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:17:59;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:18:58;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:19:59;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:20:59;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:21:58;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:22:59;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:23:59;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:24:58;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:25:59;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:26:59;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:27:58;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:28:59;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:29:59;200;73;59;13;4;5;6;3;3;4;4
2020-09-16 20:30:58;200;74;59;13;4;5;5;3;3;4;4
2020-09-16 20:31:59;201;75;59;13;4;5;5;3;3;4;4
2020-09-16 20:32:59;202;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:33:58;202;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:34:59;202;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:35:59;202;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:36:58;202;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:37:59;203;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:38:59;203;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:39:58;203;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:40:59;203;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:41:59;203;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:42:58;203;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:43:59;203;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:44:58;203;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:45:59;203;75;59;13;4;6;5;3;3;4;4
2020-09-16 20:46:59;204;75;59;13;4;6;5;3;3;4;5
2020-09-16 20:47:58;204;75;59;13;4;6;5;3;3;4;5
2020-09-16 20:48:59;204;75;59;13;4;6;5;3;3;4;5
2020-09-16 20:49:59;204;75;59;13;4;6;5;3;3;4;5
2020-09-16 20:50:58;204;75;59;13;4;6;5;3;3;4;5
2020-09-16 20:51:59;204;75;59;13;4;6;5;3;3;4;5
2020-09-16 20:52:58;204;75;59;13;4;6;5;3;3;4;5
2020-09-16 20:53:59;205;75;59;14;4;6;5;3;3;4;5
2020-09-16 20:54:59;205;75;59;14;4;6;5;3;3;4;5
2020-09-16 20:55:58;205;75;59;14;4;6;5;3;3;4;5
2020-09-16 20:56:59;205;75;59;14;4;6;5;3;3;4;5
2020-09-16 20:57:59;205;75;59;14;4;6;5;3;3;4;5
2020-09-16 20:58:58;206;76;59;14;4;6;5;3;3;4;5
2020-09-16 20:59:59;206;76;59;14;4;6;5;3;3;4;5
2020-09-16 21:00:58;206;76;59;14;4;6;5;3;3;4;5
2020-09-16 21:01:59;206;76;59;14;4;6;5;3;3;4;5
2020-09-16 21:02:59;207;77;59;14;4;6;5;3;3;4;5
2020-09-16 21:03:58;207;77;59;14;4;6;5;3;3;4;5
2020-09-16 21:04:59;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:05:59;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:06:58;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:07:59;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:08:59;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:09:58;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:10:59;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:11:59;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:12:58;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:13:59;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:14:58;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:15:59;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:16:59;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:17:58;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:18:59;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:19:58;208;78;59;14;4;6;5;3;3;4;5
2020-09-16 21:20:59;209;78;60;14;4;6;5;3;3;4;5
2020-09-16 21:21:58;209;78;60;14;4;6;5;3;3;4;5
2020-09-16 21:22:59;209;78;60;14;4;6;5;3;3;4;5
2020-09-16 21:23:58;209;78;60;14;4;6;5;3;3;4;5
2020-09-16 21:24:59;209;78;60;14;4;6;5;3;3;4;5
2020-09-16 21:25:59;209;78;60;14;4;6;5;3;3;4;5
2020-09-16 21:27:00;209;78;60;14;4;6;5;3;3;4;5
2020-09-16 21:27:58;209;78;60;14;4;6;5;3;3;4;5
2020-09-16 21:28:59;209;78;60;14;4;6;5;3;3;4;5
2020-09-16 21:29:58;209;78;60;14;4;6;5;3;3;4;5
2020-09-16 21:30:59;209;78;60;14;4;6;5;3;3;4;5
2020-09-16 21:31:59;210;78;61;14;4;6;5;3;3;4;5
2020-09-16 21:32:58;210;78;61;14;4;6;5;3;3;4;5
2020-09-16 21:33:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:34:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:35:58;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:36:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:37:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:38:58;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:39:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:40:58;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:41:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:42:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:43:58;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:44:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:45:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:46:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:47:58;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:48:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:49:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:50:58;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:52:00;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:52:58;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:53:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:54:58;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:55:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:56:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:57:58;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:58:59;211;79;61;14;4;6;5;3;3;4;5
2020-09-16 21:59:58;212;79;61;14;4;6;5;3;3;4;5
2020-09-16 22:00:59;212;79;61;14;5;6;5;3;3;4;5
2020-09-16 22:01:59;212;79;61;14;5;6;5;3;3;4;5
2020-09-16 22:02:58;212;79;61;14;5;6;5;3;3;4;5
2020-09-16 22:03:59;212;79;61;14;5;6;5;3;3;4;5
2020-09-16 22:04:58;212;79;61;14;5;6;5;3;3;4;5
2020-09-16 22:05:59;213;79;62;14;5;6;5;3;3;4;5
2020-09-16 22:06:59;214;79;63;14;5;6;5;3;3;4;5
2020-09-16 22:07:58;214;79;63;14;5;6;5;3;3;4;5
2020-09-16 22:08:59;214;79;63;14;5;6;5;3;3;4;5
2020-09-16 22:09:59;215;80;63;14;5;6;5;3;3;4;5
2020-09-16 22:10:58;215;79;63;14;5;6;5;3;4;4;5
2020-09-16 22:11:59;215;79;63;14;5;6;5;3;4;4;5
2020-09-16 22:12:59;215;79;63;14;5;6;5;3;4;4;5
2020-09-16 22:13:58;215;79;63;14;5;6;5;3;4;4;5
2020-09-16 22:14:59;215;79;63;14;5;6;5;3;4;4;5
2020-09-16 22:15:58;215;79;63;14;5;6;5;3;4;4;5
2020-09-16 22:16:59;215;79;63;14;5;6;5;3;4;4;5
2020-09-16 22:17:59;215;79;63;14;5;6;5;3;4;4;5
2020-09-16 22:18:58;215;79;63;14;5;6;5;3;4;4;5
2020-09-16 22:19:59;216;80;63;14;5;6;5;3;4;4;5
2020-09-16 22:20:59;216;80;63;14;5;6;5;3;4;4;5
2020-09-16 22:21:58;216;80;63;14;5;6;5;3;4;4;5
2020-09-16 22:22:59;216;80;63;14;5;6;5;3;4;4;5
2020-09-16 22:23:59;216;80;63;14;5;6;5;3;4;4;5
2020-09-16 22:24:58;216;80;63;14;5;6;5;3;4;4;5
2020-09-16 22:25:59;216;80;63;14;5;6;5;3;4;4;5
2020-09-16 22:26:59;216;80;63;14;5;6;5;3;4;4;5
2020-09-16 22:27:58;217;80;64;14;5;6;5;3;4;4;5
2020-09-16 22:28:59;219;82;64;14;5;6;5;3;4;4;5
2020-09-16 22:29:59;220;82;65;14;5;6;5;3;4;4;5
2020-09-16 22:30:58;221;82;66;14;5;6;5;3;4;4;5
2020-09-16 22:31:59;221;82;66;14;5;6;5;3;4;4;5
2020-09-16 22:32:59;221;82;66;14;5;6;5;3;4;4;5
2020-09-16 22:33:58;222;82;67;14;5;6;5;3;4;4;5
2020-09-16 22:34:59;223;83;67;14;5;6;5;3;4;4;5
2020-09-16 22:35:59;223;83;67;14;5;6;5;3;4;4;5
2020-09-16 22:36:58;224;83;68;14;5;6;5;3;4;4;5
2020-09-16 22:37:59;225;84;68;14;5;6;5;3;4;4;5
2020-09-16 22:38:59;225;84;68;14;5;6;5;3;4;4;5
2020-09-16 22:39:58;225;84;68;14;5;6;5;3;4;4;5
2020-09-16 22:40:59;225;84;68;14;5;6;5;3;4;4;5
2020-09-16 22:41:59;225;84;68;14;5;6;5;3;4;4;5
2020-09-16 22:42:58;226;84;68;15;5;6;5;3;4;4;5
2020-09-16 22:43:59;226;84;68;15;5;6;5;3;4;4;5
2020-09-16 22:44:58;226;84;68;15;5;6;5;3;4;4;5
2020-09-16 22:45:59;226;84;68;15;5;6;5;3;4;4;5
2020-09-16 22:46:59;226;84;68;15;5;6;5;3;4;4;5
2020-09-16 22:47:58;226;84;68;15;5;6;5;3;4;4;5
2020-09-16 22:48:59;226;84;68;15;5;6;5;3;4;4;5
2020-09-16 22:49:59;227;85;68;15;5;6;5;3;4;4;5
2020-09-16 22:50:58;227;85;68;15;5;6;5;3;4;4;5
2020-09-16 22:51:59;228;85;69;15;5;6;5;3;4;4;5
2020-09-16 22:52:59;228;85;69;15;5;6;5;3;4;4;5
2020-09-16 22:53:58;228;85;69;15;5;6;5;3;4;4;5
2020-09-16 22:54:59;228;85;69;15;5;6;5;3;4;4;5
2020-09-16 22:55:59;229;85;70;15;5;6;5;3;4;4;5
2020-09-16 22:56:58;230;85;70;15;6;6;5;3;4;4;5
2020-09-16 22:57:59;230;85;70;15;6;6;5;3;4;4;5
2020-09-16 22:58:59;231;85;70;15;7;6;5;3;4;4;5
2020-09-16 22:59:58;231;85;70;15;7;6;5;3;4;4;5
2020-09-16 23:00:59;231;85;70;15;7;6;5;3;4;4;5
2020-09-16 23:01:59;231;85;70;15;7;6;5;3;4;4;5
2020-09-16 23:02:58;231;85;70;15;7;6;5;3;4;4;5
2020-09-16 23:03:59;232;85;70;15;7;6;5;3;4;4;5
2020-09-16 23:04:59;232;85;71;15;7;6;5;3;4;4;4
2020-09-16 23:05:58;232;85;71;15;7;6;5;3;4;4;4
2020-09-16 23:06:59;233;85;71;16;7;6;5;3;4;4;4
2020-09-16 23:07:59;233;85;71;16;7;6;5;3;4;4;4
2020-09-16 23:08:58;233;85;71;16;7;6;5;3;4;4;4
2020-09-16 23:09:59;233;85;71;16;7;6;5;3;4;4;4
2020-09-16 23:10:59;233;85;71;16;7;6;5;3;4;4;4
2020-09-16 23:11:58;234;86;71;16;7;6;5;3;4;4;4
2020-09-16 23:12:59;235;86;72;16;7;6;5;3;4;4;4
2020-09-16 23:13:58;235;86;72;16;7;6;5;3;4;4;4
2020-09-16 23:14:59;235;86;72;16;7;6;5;3;4;4;4
2020-09-16 23:15:59;237;87;73;16;7;6;5;3;4;4;4
2020-09-16 23:16:58;237;87;73;16;7;6;5;3;4;4;4
2020-09-16 23:17:59;238;87;74;16;7;6;5;3;4;4;4
2020-09-16 23:18:59;238;87;74;16;7;6;5;3;4;4;4
2020-09-16 23:19:58;238;87;74;16;7;6;5;3;4;4;4
2020-09-16 23:20:59;238;87;74;16;7;6;5;3;4;4;4
2020-09-16 23:21:59;238;87;74;16;7;6;5;3;4;4;4
2020-09-16 23:22:58;238;87;74;16;7;6;5;3;4;4;4
2020-09-16 23:23:59;238;87;74;16;7;6;5;3;4;4;4
2020-09-16 23:24:59;238;87;74;16;7;6;5;3;4;4;4
2020-09-16 23:25:58;239;88;74;16;7;6;5;3;4;4;4
2020-09-16 23:26:59;239;89;73;16;7;6;5;3;4;4;4
2020-09-16 23:27:58;239;89;73;16;7;6;5;3;4;4;4
2020-09-16 23:28:59;239;89;73;16;7;6;5;3;4;4;4
2020-09-16 23:29:59;239;89;73;16;7;6;5;3;4;4;4
2020-09-16 23:30:58;239;89;73;16;7;6;5;3;4;4;4
2020-09-16 23:31:59;239;89;73;16;7;6;5;3;4;4;4
2020-09-16 23:32:58;239;89;73;16;7;6;5;3;4;4;4
2020-09-16 23:33:59;240;90;73;16;7;6;5;3;4;4;4
2020-09-16 23:34:59;239;90;72;16;7;6;5;3;4;4;4
2020-09-16 23:35:59;239;90;72;16;7;6;5;3;4;4;4
2020-09-16 23:36:58;239;90;72;16;7;6;5;3;4;4;4
2020-09-16 23:37:59;239;90;72;16;7;6;5;3;4;4;4
2020-09-16 23:38:58;239;90;72;16;7;6;5;3;4;4;4
2020-09-16 23:39:59;240;91;72;16;7;6;5;3;4;4;4
2020-09-16 23:40:59;240;91;72;16;7;6;5;3;4;4;4
2020-09-16 23:41:58;240;91;72;16;7;6;5;3;4;4;4
2020-09-16 23:42:59;240;91;72;16;7;6;5;3;4;4;4
2020-09-16 23:43:59;240;91;72;16;7;6;5;3;4;4;4
2020-09-16 23:45:00;240;91;72;16;7;6;5;3;4;4;4
2020-09-16 23:45:58;240;91;72;16;7;6;5;3;4;4;4
2020-09-16 23:46:59;240;91;72;16;7;6;5;3;4;4;4
2020-09-16 23:47:58;240;91;72;16;7;6;5;3;4;4;4
2020-09-16 23:48:59;240;91;72;16;7;6;5;3;4;4;4
2020-09-16 23:49:59;240;91;72;16;7;6;5;3;4;4;4
2020-09-16 23:50:58;241;91;72;16;7;6;5;4;4;4;4
2020-09-16 23:51:59;241;91;72;16;7;6;5;4;4;4;4
2020-09-16 23:52:59;241;91;72;16;7;6;5;4;4;4;4
2020-09-16 23:53:58;241;91;72;16;7;6;5;4;4;4;4
2020-09-16 23:54:59;242;91;72;16;7;6;5;4;4;4;4
2020-09-16 23:55:58;242;91;72;16;7;6;5;4;4;4;4
2020-09-16 23:56:59;242;91;72;16;7;6;5;4;4;4;4
2020-09-16 23:57:59;242;91;72;16;7;6;5;4;4;4;4
2020-09-16 23:58:59;242;91;72;16;7;6;5;4;4;4;4
2020-09-16 23:59:58;242;91;72;16;7;6;5;4;4;4;4
