datetime;total_votes;navalny;Alterdino;Terkin;KT;KOCTOPE3;Grit;Mindsplitter;Der_Sturmer;shturn;BadFish
2020-12-16 23:14:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:15:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:16:58;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:17:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:18:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:19:58;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:20:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:21:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:22:58;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:23:59;250;114;51;20;15;7;7;6;6;4;3
2020-12-16 23:24:58;250;114;51;20;15;7;7;6;6;4;3
2020-12-16 23:25:59;250;114;51;20;15;7;7;6;6;4;3
2020-12-16 23:26:59;250;114;51;20;15;7;7;6;6;4;3
2020-12-16 23:27:58;250;114;51;20;15;7;7;6;6;4;3
2020-12-16 23:28:59;250;114;51;20;15;7;7;6;6;4;3
2020-12-16 23:29:59;250;114;51;20;15;7;7;6;6;4;3
2020-12-16 23:30:58;250;114;51;20;15;7;7;6;6;4;3
2020-12-16 23:31:59;250;114;51;20;15;7;7;6;6;4;3
2020-12-16 23:33:00;250;114;51;20;15;7;7;6;6;4;3
2020-12-16 23:33:58;250;113;51;20;16;7;7;6;6;4;3
2020-12-16 23:34:59;250;113;51;20;16;7;7;6;6;4;3
2020-12-16 23:35:58;251;113;52;20;16;7;7;6;6;4;3
2020-12-16 23:36:59;251;113;52;20;16;7;7;6;6;4;3
2020-12-16 23:37:59;251;113;52;20;16;7;7;6;6;4;3
2020-12-16 23:38:58;251;113;52;20;16;7;7;6;6;4;3
2020-12-16 23:39:59;252;113;53;20;16;7;7;6;6;4;3
2020-12-16 23:40:59;252;113;53;20;16;7;7;6;6;4;3
2020-12-16 23:41:58;252;113;53;20;16;7;7;6;6;4;3
2020-12-16 23:42:59;252;113;53;20;16;7;7;6;6;4;3
2020-12-16 23:43:58;252;113;53;20;16;7;7;6;6;4;3
2020-12-16 23:44:59;252;113;53;20;16;7;7;6;6;4;3
2020-12-16 23:45:59;253;113;53;20;16;8;7;6;6;4;3
2020-12-16 23:46:58;254;114;53;20;16;8;7;6;6;4;3
2020-12-16 23:47:59;254;114;53;20;16;8;7;6;6;4;3
2020-12-16 23:48:59;254;114;54;20;16;7;7;6;6;4;3
2020-12-16 23:49:59;254;114;54;20;16;7;7;6;6;4;3
2020-12-16 23:50:59;254;114;54;20;16;7;7;6;6;4;3
2020-12-16 23:51:58;255;115;54;20;16;7;7;6;6;4;3
2020-12-16 23:52:59;256;116;54;20;16;7;7;6;6;4;3
2020-12-16 23:53:59;256;116;54;21;15;7;7;6;6;4;3
2020-12-16 23:54:58;256;116;54;21;15;7;7;6;6;4;3
2020-12-16 23:55:59;256;116;54;21;15;7;7;6;6;4;3
2020-12-16 23:56:59;257;116;54;22;15;7;7;6;6;4;3
2020-12-16 23:57:58;257;116;54;22;15;7;7;6;6;4;3
2020-12-16 23:58:59;257;116;54;22;15;7;7;6;6;4;3
2020-12-16 23:59:59;257;116;54;22;15;7;7;6;6;4;3
