datetime;total_votes;Hemml;KOCTOPE3;pupsique;Patagonia;megalomaniac;Palad1n;Gugomat;jovan;Есения;Der_Sturmer
2019-04-17 19:45:59;200;114;28;10;13;5;4;5;2;3;2
2019-04-17 19:46:58;201;114;29;10;13;5;4;5;2;3;2
2019-04-17 19:47:59;201;114;29;10;13;5;4;5;2;3;2
2019-04-17 19:48:59;201;114;29;10;13;5;4;5;2;3;2
2019-04-17 19:49:58;201;114;29;10;13;5;4;5;2;3;2
2019-04-17 19:50:59;201;114;29;10;13;5;4;5;2;3;2
2019-04-17 19:51:59;201;114;29;10;13;5;4;5;2;3;2
2019-04-17 19:52:58;202;114;29;10;13;6;4;5;2;3;2
2019-04-17 19:53:59;203;115;29;10;13;6;4;5;2;3;2
2019-04-17 19:54:59;203;115;29;10;13;6;4;5;2;3;2
2019-04-17 19:55:58;203;115;29;10;13;6;4;5;2;3;2
2019-04-17 19:56:59;203;115;29;10;13;6;4;5;2;3;2
2019-04-17 19:57:59;202;115;29;10;13;6;3;5;2;3;2
2019-04-17 19:58:58;202;115;29;10;13;6;3;5;2;3;2
2019-04-17 19:59:59;202;115;29;10;13;6;3;5;2;3;2
2019-04-17 20:00:59;202;115;29;10;13;6;3;5;2;3;2
2019-04-17 20:01:58;202;115;29;10;13;6;3;5;2;3;2
2019-04-17 20:02:59;202;115;29;10;13;6;3;5;2;3;2
2019-04-17 20:03:59;202;115;29;10;13;6;3;5;2;3;2
2019-04-17 20:04:58;202;115;29;10;13;6;3;5;2;3;2
2019-04-17 20:05:59;202;115;29;10;13;6;3;5;2;3;2
2019-04-17 20:06:58;203;115;29;10;13;6;3;5;2;3;2
2019-04-17 20:07:59;203;115;29;10;13;6;3;5;2;3;2
2019-04-17 20:08:59;203;116;29;10;12;6;3;5;2;3;2
2019-04-17 20:09:58;203;116;29;10;12;6;3;5;2;3;2
2019-04-17 20:10:59;203;116;29;10;12;6;3;5;2;3;2
2019-04-17 20:11:59;203;116;29;10;12;6;3;5;2;3;2
2019-04-17 20:12:58;203;116;29;10;12;6;3;5;2;3;2
2019-04-17 20:13:59;203;116;29;10;12;6;3;5;2;3;2
2019-04-17 20:14:59;204;116;29;11;12;6;3;5;2;3;2
2019-04-17 20:15:58;204;116;29;11;12;6;3;5;2;3;2
2019-04-17 20:16:59;205;117;29;11;12;6;3;5;2;3;2
2019-04-17 20:17:59;205;117;29;11;12;6;3;5;2;3;2
2019-04-17 20:18:58;205;117;29;11;12;6;3;5;2;3;2
2019-04-17 20:19:59;205;117;29;11;12;6;3;5;2;3;2
2019-04-17 20:20:58;205;117;29;11;12;6;3;5;2;3;2
2019-04-17 20:21:59;205;117;29;11;12;6;3;5;2;3;2
2019-04-17 20:22:59;205;117;29;11;12;6;3;5;2;3;2
2019-04-17 20:23:58;205;117;29;11;12;6;3;5;2;3;2
2019-04-17 20:24:59;206;118;29;11;12;6;3;5;2;3;2
2019-04-17 20:25:59;206;118;29;11;12;6;3;5;2;3;2
2019-04-17 20:27:00;206;118;29;11;12;6;3;5;2;3;2
2019-04-17 20:27:58;206;118;29;11;12;6;3;5;2;3;2
2019-04-17 20:28:59;206;118;29;11;12;6;3;5;2;3;2
2019-04-17 20:29:59;207;119;29;11;12;6;3;5;2;3;2
2019-04-17 20:30:58;207;119;29;11;12;6;3;5;2;3;2
2019-04-17 20:31:59;207;119;29;11;12;6;3;5;2;3;2
2019-04-17 20:32:58;207;119;29;11;12;6;3;5;2;3;2
2019-04-17 20:33:59;208;120;29;11;12;6;3;5;2;3;2
2019-04-17 20:34:59;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:35:58;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:36:59;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:37:59;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:38:58;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:39:59;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:40:58;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:41:59;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:42:59;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:43:58;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:44:59;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:45:59;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:46:58;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:47:59;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:48:59;209;120;29;11;12;6;3;5;3;3;2
2019-04-17 20:49:58;210;122;29;11;11;6;3;5;3;3;2
2019-04-17 20:50:59;210;122;29;11;11;6;3;5;3;3;2
2019-04-17 20:51:59;210;122;29;11;11;6;3;5;3;3;2
2019-04-17 20:52:58;210;122;29;11;11;6;3;5;3;3;2
2019-04-17 20:53:59;210;122;29;11;11;6;3;5;3;3;2
2019-04-17 20:54:59;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 20:55:58;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 20:56:59;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 20:57:59;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 20:58:58;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 20:59:59;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 21:00:59;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 21:01:58;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 21:02:59;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 21:03:58;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 21:04:59;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 21:05:58;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 21:06:59;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 21:07:59;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 21:08:58;211;122;30;11;11;6;3;5;3;3;2
2019-04-17 21:09:59;210;122;30;11;10;6;3;5;3;3;2
2019-04-17 21:10:59;210;122;30;11;10;6;3;5;3;3;2
2019-04-17 21:11:58;210;122;30;11;10;6;3;5;3;3;2
2019-04-17 21:12:59;210;122;30;11;10;6;3;5;3;3;2
2019-04-17 21:13:59;210;122;30;11;10;6;3;5;3;3;2
2019-04-17 21:14:58;210;122;30;11;10;6;3;5;3;3;2
2019-04-17 21:15:59;210;122;30;11;10;6;3;5;3;3;2
2019-04-17 21:16:58;211;122;30;12;10;6;3;5;3;3;2
2019-04-17 21:17:59;211;122;30;12;10;6;3;5;3;3;2
2019-04-17 21:18:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:19:58;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:20:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:21:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:22:58;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:23:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:24:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:25:58;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:26:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:27:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:28:58;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:29:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:30:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:31:58;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:32:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:33:58;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:34:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:35:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:36:58;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:37:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:38:58;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:39:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:40:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:41:58;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:42:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:43:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:44:58;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:45:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:46:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:47:58;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:48:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:49:59;211;123;30;12;10;6;3;4;3;3;2
2019-04-17 21:50:58;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 21:51:59;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 21:52:59;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 21:53:58;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 21:54:59;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 21:55:59;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 21:56:58;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 21:57:59;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 21:58:59;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 21:59:58;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 22:00:59;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 22:01:58;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 22:02:59;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 22:03:59;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 22:04:59;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 22:05:58;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 22:06:59;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 22:07:58;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 22:08:59;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 22:09:59;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 22:10:58;212;124;30;12;10;6;3;4;3;3;2
2019-04-17 22:11:59;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:12:59;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:13:58;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:14:59;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:15:59;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:16:58;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:17:59;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:18:59;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:19:58;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:20:59;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:21:59;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:22:58;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:23:59;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:24:58;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:25:59;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:26:59;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:27:58;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:28:59;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:29:59;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:30:58;212;124;30;12;10;7;3;4;3;3;2
2019-04-17 22:31:59;213;124;31;12;10;7;3;4;3;3;2
2019-04-17 22:32:59;213;124;31;12;10;7;3;4;3;3;2
2019-04-17 22:33:58;213;124;31;12;10;7;3;4;3;3;2
2019-04-17 22:34:59;213;124;31;12;10;7;3;4;3;3;2
2019-04-17 22:35:58;213;124;31;12;10;7;3;4;3;3;2
2019-04-17 22:36:59;213;124;31;12;10;7;3;4;3;3;2
2019-04-17 22:37:59;213;124;31;12;10;7;3;4;3;3;2
2019-04-17 22:38:58;213;124;31;12;10;7;3;4;3;3;2
2019-04-17 22:39:59;213;124;31;12;10;7;3;4;3;3;2
2019-04-17 22:40:59;214;125;31;12;10;7;3;4;3;3;2
2019-04-17 22:41:58;214;125;31;12;10;7;3;4;3;3;2
2019-04-17 22:42:59;215;126;31;12;10;7;3;4;3;3;2
2019-04-17 22:43:59;215;126;31;12;10;7;3;4;3;3;2
2019-04-17 22:44:59;215;126;31;12;10;7;3;4;3;3;2
2019-04-17 22:45:58;215;126;31;12;10;7;3;4;3;3;2
2019-04-17 22:46:59;218;127;32;12;10;7;4;4;3;3;2
2019-04-17 22:47:59;219;127;33;12;10;7;4;4;3;3;2
2019-04-17 22:48:58;219;127;33;12;10;7;4;4;3;3;2
2019-04-17 22:49:59;219;127;33;12;10;7;4;4;3;3;2
2019-04-17 22:50:59;219;127;33;12;10;7;4;4;3;3;2
2019-04-17 22:51:58;219;127;33;12;10;7;4;4;3;3;2
2019-04-17 22:52:59;220;127;34;12;10;7;4;4;3;3;2
2019-04-17 22:53:58;220;127;34;12;10;7;4;4;3;3;2
2019-04-17 22:54:59;220;127;34;12;10;7;4;4;3;3;2
2019-04-17 22:55:59;220;127;34;12;10;7;4;4;3;3;2
2019-04-17 22:56:58;222;128;34;12;10;8;4;4;3;3;2
2019-04-17 22:57:59;222;128;34;12;10;8;4;4;3;3;2
2019-04-17 22:58:59;223;129;34;12;10;8;4;4;3;3;2
2019-04-17 22:59:58;224;130;34;12;10;8;4;4;3;3;2
2019-04-17 23:00:59;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:01:59;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:02:58;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:03:59;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:04:59;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:05:58;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:06:59;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:07:59;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:08:58;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:09:59;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:10:59;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:11:58;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:12:59;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:13:58;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:14:59;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:15:59;224;131;34;12;10;8;4;4;3;3;2
2019-04-17 23:16:58;226;132;35;12;10;8;4;4;3;3;2
2019-04-17 23:17:59;226;132;35;12;10;8;4;4;3;3;2
2019-04-17 23:18:58;227;132;35;12;10;8;5;4;3;3;2
2019-04-17 23:19:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:20:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:21:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:22:58;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:23:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:24:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:25:58;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:26:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:27:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:28:58;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:29:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:30:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:31:58;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:32:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:33:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:34:58;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:35:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:36:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:37:58;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:38:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:39:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:40:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:41:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:42:58;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:43:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:44:59;228;132;35;13;10;8;5;4;3;3;2
2019-04-17 23:45:58;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:46:59;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:47:59;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:48:58;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:49:59;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:50:59;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:51:58;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:52:59;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:53:59;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:54:58;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:55:59;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:56:59;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:57:58;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:58:59;229;132;36;13;10;8;5;4;3;3;2
2019-04-17 23:59:59;229;132;36;13;10;8;5;4;3;3;2
