datetime;total_votes;redslot;phoenyxxx;navalny;Plancus;FRANNI;jakesnake;Terkin;LumberJack;bf6;isen
2020-06-03 19:49:59;214;94;37;18;12;10;3;4;4;3;3
2020-06-03 19:50:58;214;94;37;18;12;10;3;4;4;3;3
2020-06-03 19:51:59;214;94;37;18;12;10;3;4;4;3;3
2020-06-03 19:52:58;214;94;37;18;12;10;3;4;4;3;3
2020-06-03 19:53:59;214;94;37;18;12;10;3;4;4;3;3
2020-06-03 19:54:58;214;94;37;18;12;10;3;4;4;3;3
2020-06-03 19:55:59;215;95;37;18;12;10;3;4;4;3;3
2020-06-03 19:56:58;215;95;37;18;12;10;3;4;4;3;3
2020-06-03 19:57:59;215;95;37;18;12;10;3;4;4;3;3
2020-06-03 19:58:59;215;95;37;18;12;10;3;4;4;3;3
2020-06-03 19:59:58;215;95;37;18;12;10;3;4;4;3;3
2020-06-03 20:00:59;215;95;37;18;12;10;3;4;4;3;3
2020-06-03 20:01:58;215;95;37;18;12;10;3;4;4;3;3
2020-06-03 20:02:59;215;95;37;18;12;10;3;4;4;3;3
2020-06-03 20:03:58;215;95;37;18;12;10;3;4;4;3;3
2020-06-03 20:04:59;215;95;37;18;12;10;3;4;4;3;3
2020-06-03 20:05:58;215;95;37;18;12;10;3;4;4;3;3
2020-06-03 20:06:59;216;96;37;18;12;10;3;4;4;3;3
2020-06-03 20:07:59;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:08:58;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:09:59;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:10:58;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:11:59;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:12:58;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:13:59;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:14:58;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:15:59;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:16:58;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:17:59;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:18:58;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:19:59;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:20:58;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:21:59;217;97;37;18;12;10;3;4;4;3;3
2020-06-03 20:22:58;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:23:59;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:24:58;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:25:59;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:26:59;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:27:58;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:28:59;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:29:58;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:30:59;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:31:58;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:32:59;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:33:58;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:34:59;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:35:59;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:36:58;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:37:59;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:38:58;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:39:59;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:40:59;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:41:58;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:42:59;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:43:58;218;97;38;18;12;10;3;4;4;3;3
2020-06-03 20:44:59;219;98;38;18;12;10;3;4;4;3;3
2020-06-03 20:45:59;220;98;38;18;12;10;3;5;4;3;3
2020-06-03 20:46:58;220;98;38;18;12;10;3;5;4;3;3
2020-06-03 20:47:59;220;98;38;18;12;10;3;5;4;3;3
2020-06-03 20:48:58;220;98;38;18;12;10;3;5;4;3;3
2020-06-03 20:49:59;219;98;37;18;12;10;3;5;4;3;3
2020-06-03 20:50:58;219;98;37;18;12;10;3;5;4;3;3
2020-06-03 20:51:59;220;99;37;18;12;10;3;5;4;3;3
2020-06-03 20:52:59;220;99;37;18;12;10;3;5;4;3;3
2020-06-03 20:53:58;220;99;37;18;12;10;3;5;4;3;3
2020-06-03 20:54:59;220;99;37;18;12;10;3;5;4;3;3
2020-06-03 20:55:58;220;99;37;18;12;10;3;5;4;3;3
2020-06-03 20:56:59;220;99;37;18;12;10;3;5;4;3;3
2020-06-03 20:57:58;221;99;38;18;12;10;3;5;4;3;3
2020-06-03 20:58:59;221;99;38;18;12;10;3;5;4;3;3
2020-06-03 20:59:59;221;99;38;18;12;10;3;5;4;3;3
2020-06-03 21:00:58;221;99;38;18;12;10;3;5;4;3;3
2020-06-03 21:01:59;221;99;38;18;12;10;3;5;4;3;3
2020-06-03 21:02:59;221;99;38;18;12;10;3;5;4;3;3
2020-06-03 21:03:58;221;99;38;18;12;10;3;5;4;3;3
2020-06-03 21:04:59;221;99;38;18;12;10;3;5;4;3;3
2020-06-03 21:05:58;221;99;38;18;12;10;3;5;4;3;3
2020-06-03 21:06:59;222;100;38;18;12;10;3;5;4;3;3
2020-06-03 21:07:58;222;100;38;18;12;10;3;5;4;3;3
2020-06-03 21:08:59;222;100;38;18;12;10;3;5;4;3;3
2020-06-03 21:09:58;222;101;38;18;12;10;3;5;4;3;3
2020-06-03 21:10:59;223;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:11:58;223;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:12:59;223;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:13:59;223;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:14:58;223;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:15:59;223;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:16:58;223;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:17:59;223;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:18:58;223;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:20:00;223;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:20:58;224;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:21:59;224;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:22:59;224;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:23:58;224;102;38;18;12;10;3;5;4;3;3
2020-06-03 21:24:59;225;102;38;19;12;10;3;5;4;3;3
2020-06-03 21:25:58;225;102;38;18;12;10;4;5;4;3;3
2020-06-03 21:26:59;225;102;38;18;12;10;4;5;4;3;3
2020-06-03 21:27:58;226;103;38;18;12;10;4;5;4;3;3
2020-06-03 21:28:59;226;103;38;18;12;10;4;5;4;3;3
2020-06-03 21:29:58;226;103;38;18;12;10;4;5;4;3;3
2020-06-03 21:30:59;226;103;38;18;12;10;4;5;4;3;3
2020-06-03 21:31:58;226;103;38;18;12;10;4;5;4;3;3
2020-06-03 21:32:59;226;103;38;18;12;10;4;5;4;3;3
2020-06-03 21:33:58;226;103;38;18;12;10;4;5;4;3;3
2020-06-03 21:34:59;226;103;38;18;12;10;4;5;4;3;3
2020-06-03 21:35:59;226;103;38;18;12;10;4;5;4;3;3
2020-06-03 21:36:58;226;103;38;18;12;10;4;5;4;3;3
2020-06-03 21:37:59;228;104;39;18;12;10;4;5;4;3;3
2020-06-03 21:38:58;228;105;38;18;12;10;4;5;4;3;3
2020-06-03 21:39:59;228;105;38;18;12;10;4;5;4;3;3
2020-06-03 21:40:58;228;105;38;18;12;10;4;5;4;3;3
2020-06-03 21:41:59;228;105;38;18;12;10;4;5;4;3;3
2020-06-03 21:42:58;228;105;38;18;12;10;4;5;4;3;3
2020-06-03 21:43:59;228;105;38;18;12;10;4;5;4;3;3
2020-06-03 21:44:58;228;105;38;18;12;10;4;5;4;3;3
2020-06-03 21:45:59;228;104;38;19;12;10;4;5;4;3;3
2020-06-03 21:46:59;228;104;38;19;12;10;4;5;4;3;3
2020-06-03 21:47:58;228;104;38;19;12;10;4;5;4;3;3
2020-06-03 21:48:59;228;104;38;19;12;10;4;5;4;3;3
2020-06-03 21:49:58;228;104;38;19;12;10;4;5;4;3;3
2020-06-03 21:50:59;229;104;38;19;13;10;4;5;4;3;3
2020-06-03 21:51:58;229;104;38;19;13;10;4;5;4;3;3
2020-06-03 21:52:59;229;104;38;19;13;10;4;5;4;3;3
2020-06-03 21:53:58;229;104;38;19;13;10;4;5;4;3;3
2020-06-03 21:55:00;229;104;38;19;13;10;4;5;4;3;3
2020-06-03 21:55:58;229;104;38;19;13;10;4;5;4;3;3
2020-06-03 21:56:59;229;104;38;19;13;10;4;5;4;3;3
2020-06-03 21:57:59;229;104;38;19;13;10;4;5;4;3;3
2020-06-03 21:58:58;229;104;38;19;13;10;4;5;4;3;3
2020-06-03 21:59:59;229;104;38;19;13;10;4;5;4;3;3
2020-06-03 22:00:58;229;104;38;19;13;10;4;5;4;3;3
2020-06-03 22:01:59;230;105;38;19;13;10;4;5;4;3;3
2020-06-03 22:02:58;230;105;38;19;13;10;4;5;4;3;3
2020-06-03 22:03:59;230;105;38;19;13;10;4;5;4;3;3
2020-06-03 22:04:59;230;105;38;19;13;10;4;5;4;3;3
2020-06-03 22:05:58;230;105;38;19;13;10;4;5;4;3;3
2020-06-03 22:06:59;230;105;38;19;13;10;4;5;4;3;3
2020-06-03 22:07:58;230;105;38;19;13;10;4;5;4;3;3
2020-06-03 22:08:59;231;105;38;20;13;10;4;5;4;3;3
2020-06-03 22:09:59;231;105;38;20;13;10;4;5;4;3;3
2020-06-03 22:10:58;231;105;38;20;13;10;4;5;4;3;3
2020-06-03 22:11:59;231;105;38;20;13;10;4;5;4;3;3
2020-06-03 22:12:58;232;105;39;20;13;10;4;5;4;3;3
2020-06-03 22:14:00;233;106;39;20;13;10;4;5;4;3;3
2020-06-03 22:14:58;233;106;39;20;13;10;4;5;4;3;3
2020-06-03 22:15:59;233;106;39;20;13;10;4;5;4;3;3
2020-06-03 22:16:59;233;106;39;20;13;10;4;5;4;3;3
2020-06-03 22:17:58;233;106;39;20;13;10;4;5;4;3;3
2020-06-03 22:18:59;233;106;39;20;13;10;4;5;4;3;3
2020-06-03 22:19:59;233;107;38;20;13;10;4;5;4;3;3
2020-06-03 22:20:58;234;108;38;20;13;10;4;5;4;3;3
2020-06-03 22:21:59;234;108;38;20;13;10;4;5;4;3;3
2020-06-03 22:22:58;234;108;38;20;13;10;4;5;4;3;3
2020-06-03 22:23:59;234;108;38;20;13;10;4;5;4;3;3
2020-06-03 22:24:59;234;108;38;20;13;10;4;5;4;3;3
2020-06-03 22:25:58;234;108;38;20;13;10;4;5;4;3;3
2020-06-03 22:26:59;235;109;38;20;13;10;4;5;4;3;3
2020-06-03 22:27:58;235;109;38;20;13;10;4;5;4;3;3
2020-06-03 22:28:59;236;110;38;20;13;10;4;5;4;3;3
2020-06-03 22:29:58;236;110;38;20;13;10;4;5;4;3;3
2020-06-03 22:30:59;238;111;38;21;13;10;4;5;4;3;3
2020-06-03 22:31:58;238;112;38;21;13;10;4;5;4;3;3
2020-06-03 22:32:59;238;112;38;21;13;10;4;5;4;3;3
2020-06-03 22:33:58;238;112;38;21;13;10;4;5;4;3;3
2020-06-03 22:34:59;238;112;38;21;13;10;4;5;4;3;3
2020-06-03 22:35:58;238;112;38;21;13;10;4;5;4;3;3
2020-06-03 22:37:00;239;112;38;21;13;10;4;5;4;3;3
2020-06-03 22:37:58;239;112;38;21;13;10;4;5;4;3;3
2020-06-03 22:38:59;239;112;38;21;13;10;4;5;4;3;3
2020-06-03 22:39:59;239;112;38;21;13;10;4;5;4;3;3
2020-06-03 22:40:58;239;112;38;21;13;10;4;5;4;3;3
2020-06-03 22:41:59;239;112;38;21;13;10;4;5;4;3;3
2020-06-03 22:42:58;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:43:59;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:44:58;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:45:59;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:46:59;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:47:58;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:48:59;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:49:59;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:50:59;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:51:58;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:52:59;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:53:58;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:54:59;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:55:58;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:56:59;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:57:59;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:58:58;240;112;38;21;13;10;5;5;4;3;3
2020-06-03 22:59:59;241;112;38;22;13;10;5;5;4;3;3
2020-06-03 23:00:59;241;112;38;22;13;10;5;5;4;3;3
2020-06-03 23:01:58;242;113;38;22;13;10;5;5;4;3;3
2020-06-03 23:02:59;242;113;38;22;13;10;5;5;4;3;3
2020-06-03 23:03:58;242;113;38;22;13;10;5;5;4;3;3
2020-06-03 23:04:59;242;113;38;22;13;10;5;5;4;3;3
2020-06-03 23:05:58;242;113;38;22;13;10;5;5;4;3;3
2020-06-03 23:06:59;243;114;38;22;13;10;5;5;4;3;3
2020-06-03 23:07:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:08:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:09:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:10:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:11:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:12:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:13:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:14:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:15:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:16:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:17:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:18:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:19:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:20:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:21:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:22:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:23:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:24:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:25:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:26:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:27:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:28:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:29:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:30:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:31:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:32:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:33:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:34:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:35:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:36:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:37:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:38:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:39:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:40:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:41:59;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:42:58;243;113;38;23;13;10;5;5;4;3;3
2020-06-03 23:43:59;244;115;38;23;13;10;5;5;4;3;3
2020-06-03 23:44:58;243;115;37;23;13;10;5;5;4;3;3
2020-06-03 23:45:59;243;115;37;23;13;10;5;5;4;3;3
2020-06-03 23:46:59;243;115;37;23;13;10;5;5;4;3;3
2020-06-03 23:47:58;243;115;37;23;13;10;5;5;4;3;3
2020-06-03 23:48:59;243;115;37;23;13;10;5;5;4;3;3
2020-06-03 23:49:58;243;115;37;23;13;10;5;5;4;3;3
2020-06-03 23:50:59;242;115;36;23;13;10;5;5;4;3;3
2020-06-03 23:51:59;242;115;36;23;13;10;5;5;4;3;3
2020-06-03 23:52:58;243;115;37;23;13;10;5;5;4;3;3
2020-06-03 23:53:59;243;115;37;23;13;10;5;5;4;3;3
2020-06-03 23:54:58;243;115;37;23;13;10;5;5;4;3;3
2020-06-03 23:55:59;243;115;37;23;13;10;5;5;4;3;3
2020-06-03 23:56:59;245;115;37;23;13;10;7;5;4;3;3
2020-06-03 23:57:58;245;115;37;23;13;10;8;5;4;3;3
2020-06-03 23:58:59;246;116;37;23;13;10;8;5;4;3;3
2020-06-03 23:59:58;246;116;37;23;13;10;8;5;4;3;3
