datetime;total_votes;paramed;shamanka;Bf109H;ante;Dzenbuddist;cmapukocmankypum;XASSA;Rumpelstilzchen;navalny;quick_justice
2020-09-02 06:37:58;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:38:59;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:39:58;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:40:59;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:41:59;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:42:58;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:43:59;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:44:59;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:45:58;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:46:59;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:47:59;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:48:58;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:49:59;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:50:59;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:51:58;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:52:59;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:53:59;54;8;4;12;4;2;4;4;0;0;0
2020-09-02 06:54:58;54;8;4;12;4;2;4;4;0;0;0
2020-09-02 06:55:59;54;8;4;12;4;2;4;4;0;0;0
2020-09-02 06:56:59;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 06:57:58;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 06:58:59;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 06:59:58;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 07:00:59;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 07:01:59;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 07:02:58;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 07:03:59;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 07:05:00;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 07:05:58;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 07:06:59;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 07:07:59;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 07:08:58;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 07:09:59;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 07:10:59;55;8;4;12;4;3;4;4;0;0;0
2020-09-02 07:11:58;56;8;4;12;4;3;5;4;0;0;0
2020-09-02 07:12:59;56;8;4;12;4;3;5;4;0;0;0
2020-09-02 07:13:59;57;8;4;12;4;4;5;4;0;0;0
2020-09-02 07:14:58;57;8;4;12;4;4;5;4;0;0;0
2020-09-02 07:15:59;57;8;4;12;4;4;5;4;0;0;0
2020-09-02 07:16:58;57;8;4;12;4;4;5;4;0;0;0
2020-09-02 07:17:59;57;8;4;12;4;4;5;4;0;0;0
2020-09-02 07:18:59;57;8;4;12;4;4;5;4;0;0;0
2020-09-02 07:19:58;57;8;4;12;4;4;5;4;0;0;0
2020-09-02 07:20:59;57;8;4;12;4;4;5;4;0;0;0
2020-09-02 07:21:59;58;8;4;13;4;4;5;4;0;0;0
2020-09-02 07:22:58;58;8;4;13;4;4;5;4;0;0;0
2020-09-02 07:23:59;58;8;4;13;4;4;5;4;0;0;0
2020-09-02 07:24:58;58;8;4;13;4;4;5;4;0;0;0
2020-09-02 07:25:59;58;8;4;13;4;4;5;4;0;0;0
2020-09-02 07:26:59;58;8;4;13;4;4;5;4;0;0;0
2020-09-02 07:27:58;58;8;4;13;4;4;5;4;0;0;0
2020-09-02 07:28:59;58;8;4;13;4;4;5;4;0;0;0
2020-09-02 07:29:59;58;8;4;13;4;4;5;4;0;0;0
2020-09-02 07:30:58;58;8;4;13;4;4;5;4;0;0;0
2020-09-02 07:31:59;59;9;4;13;4;4;5;4;0;0;0
2020-09-02 07:32:59;59;9;4;13;4;4;5;4;0;0;0
2020-09-02 07:33:58;59;9;4;13;4;4;5;4;0;0;0
2020-09-02 07:34:59;60;9;4;13;4;5;5;4;0;0;0
2020-09-02 07:35:59;60;9;4;13;4;5;5;4;0;0;0
2020-09-02 07:36:58;60;9;4;13;4;5;5;4;0;0;0
2020-09-02 07:37:59;60;9;4;13;4;5;5;4;0;0;0
2020-09-02 07:38:58;60;9;4;13;4;5;5;4;0;0;0
2020-09-02 07:39:59;60;9;4;13;4;5;5;4;0;0;0
2020-09-02 07:40:59;60;9;4;13;4;5;5;4;0;0;0
2020-09-02 07:41:58;60;9;4;13;4;5;5;4;0;0;0
2020-09-02 07:42:59;60;9;4;13;4;5;5;4;0;0;0
2020-09-02 07:43:59;60;9;4;13;4;5;5;4;0;0;0
2020-09-02 07:44:58;61;10;4;13;4;5;5;4;0;0;0
2020-09-02 07:45:59;61;10;4;13;4;5;5;4;0;0;0
2020-09-02 07:46:58;61;10;4;13;4;5;5;4;0;0;0
2020-09-02 07:47:59;62;10;4;14;4;5;5;4;0;0;0
2020-09-02 07:48:59;62;10;4;14;4;5;5;4;0;0;0
2020-09-02 07:49:58;62;10;4;14;4;5;5;4;0;0;0
2020-09-02 07:50:59;62;10;4;14;4;5;5;4;0;0;0
2020-09-02 07:51:59;62;10;4;14;4;5;5;4;0;0;0
2020-09-02 07:52:58;62;10;4;14;4;5;5;4;0;0;0
2020-09-02 07:53:59;62;10;4;14;4;5;5;4;0;0;0
2020-09-02 07:54:59;62;10;4;14;4;5;5;4;0;0;0
2020-09-02 07:55:58;62;10;4;14;4;5;5;4;0;0;0
2020-09-02 07:56:59;62;10;4;14;4;5;5;4;0;0;0
2020-09-02 07:57:58;62;10;4;14;4;5;5;4;0;0;0
2020-09-02 07:58:59;62;10;4;14;4;5;5;4;0;0;0
2020-09-02 07:59:58;62;10;4;14;4;5;5;4;0;0;0
2020-09-02 08:00:59;63;10;4;15;4;5;5;4;0;0;0
2020-09-02 08:01:58;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:02:59;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:03:59;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:04:58;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:05:59;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:06:59;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:07:58;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:08:59;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:09:59;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:10:58;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:11:59;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:12:59;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:13:58;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:14:59;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:15:58;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:16:59;63;10;4;14;4;5;6;4;0;0;0
2020-09-02 08:17:59;64;10;4;14;4;5;7;4;0;0;0
2020-09-02 08:18:58;65;10;5;14;4;5;7;4;0;0;0
2020-09-02 08:19:59;65;10;5;14;4;5;7;4;0;0;0
2020-09-02 08:20:59;65;10;5;14;4;5;7;4;0;0;0
2020-09-02 08:21:58;66;11;5;14;4;5;7;4;0;0;0
2020-09-02 08:22:59;66;11;5;14;4;5;7;4;0;0;0
2020-09-02 08:23:59;66;11;5;14;4;5;7;4;0;0;0
2020-09-02 08:24:58;66;11;5;14;4;5;7;4;0;0;0
2020-09-02 08:25:59;66;11;5;14;4;5;7;4;0;0;0
2020-09-02 08:26:59;66;11;5;14;4;5;7;4;0;0;0
2020-09-02 08:27:58;66;11;5;14;4;5;7;4;0;0;0
2020-09-02 08:28:59;67;11;5;15;4;5;7;4;0;0;0
2020-09-02 08:29:59;67;11;5;15;4;5;7;4;0;0;0
2020-09-02 08:30:58;67;11;5;15;4;5;7;4;0;0;0
2020-09-02 08:31:59;67;11;5;15;4;5;7;4;0;0;0
2020-09-02 08:32:58;67;11;5;15;4;5;7;4;0;0;0
2020-09-02 08:33:59;67;11;5;15;4;5;7;4;0;0;0
2020-09-02 08:34:59;67;11;5;15;4;5;7;4;0;0;0
2020-09-02 08:35:58;67;11;5;15;4;5;7;4;0;0;0
2020-09-02 08:36:59;67;11;5;15;4;5;7;4;0;0;0
2020-09-02 08:37:59;67;11;5;15;4;5;7;4;0;0;0
2020-09-02 08:38:58;68;11;5;15;4;5;7;4;0;0;1
2020-09-02 08:39:59;68;11;5;15;4;5;7;4;0;0;1
2020-09-02 08:40:59;68;11;5;15;4;5;7;4;0;0;1
2020-09-02 08:41:58;68;11;5;15;4;5;7;4;0;0;1
2020-09-02 08:42:59;69;11;5;15;4;6;7;4;0;0;1
2020-09-02 08:43:59;69;11;5;15;4;6;7;4;0;0;1
2020-09-02 08:44:58;69;11;5;15;4;6;7;4;0;0;1
2020-09-02 08:45:59;69;11;5;15;4;6;7;4;0;0;1
2020-09-02 08:46:58;69;11;5;15;4;6;7;4;0;0;1
2020-09-02 08:47:59;69;11;5;15;4;6;7;4;0;0;1
2020-09-02 08:48:59;69;11;5;15;4;6;7;4;0;0;1
2020-09-02 08:50:00;69;11;5;15;4;6;7;4;0;0;1
2020-09-02 08:50:58;70;11;5;15;4;6;8;4;0;0;1
2020-09-02 08:51:59;71;11;6;15;4;6;8;4;0;0;1
2020-09-02 08:52:59;71;11;6;15;4;6;8;4;0;0;1
2020-09-02 08:53:58;71;11;6;15;4;6;8;4;0;0;1
2020-09-02 08:54:59;71;11;6;15;4;6;8;4;0;0;1
2020-09-02 08:55:58;71;11;6;15;4;6;8;4;0;0;1
2020-09-02 08:56:59;73;12;6;15;4;7;8;4;0;0;1
2020-09-02 08:57:59;73;12;6;15;4;7;8;4;0;0;1
2020-09-02 08:58:58;73;12;6;15;4;7;8;4;0;0;1
2020-09-02 08:59:59;73;12;6;15;4;7;8;4;0;0;1
2020-09-02 09:00:58;73;12;6;15;4;7;8;4;0;0;1
2020-09-02 09:01:59;73;12;6;15;4;7;8;4;0;0;1
2020-09-02 09:02:59;73;12;6;15;4;7;8;4;0;0;1
2020-09-02 09:03:58;73;12;6;15;4;7;8;4;0;0;1
2020-09-02 09:04:59;73;12;6;15;4;7;8;4;0;0;1
2020-09-02 09:05:59;74;12;6;16;4;7;8;4;0;0;1
2020-09-02 09:06:58;74;12;6;16;4;7;8;4;0;0;1
2020-09-02 09:07:59;74;12;6;16;4;7;8;4;0;0;1
2020-09-02 09:08:59;74;12;6;16;4;7;8;4;0;0;1
2020-09-02 09:09:58;74;12;6;16;4;7;8;4;0;0;1
2020-09-02 09:10:59;74;12;6;16;4;7;8;4;0;0;1
2020-09-02 09:11:59;75;12;6;16;4;7;8;4;0;0;1
2020-09-02 09:12:58;76;12;6;16;4;8;8;4;0;0;1
2020-09-02 09:13:59;76;12;6;16;4;8;8;4;0;0;1
2020-09-02 09:14:58;77;13;6;16;4;8;8;4;0;0;1
2020-09-02 09:15:59;78;13;6;16;4;8;9;4;0;0;1
2020-09-02 09:16:59;79;13;7;16;4;8;9;4;0;0;1
2020-09-02 09:17:59;79;13;7;16;4;8;9;4;0;0;1
2020-09-02 09:18:58;79;13;7;16;4;8;9;4;0;0;1
2020-09-02 09:19:59;79;13;7;16;4;8;9;4;0;0;1
2020-09-02 09:20:59;79;13;7;16;4;8;9;4;0;0;1
2020-09-02 09:21:58;79;13;7;16;4;8;9;4;0;0;1
2020-09-02 09:22:59;80;13;8;16;4;8;9;4;0;0;1
2020-09-02 09:23:59;80;13;8;16;4;8;9;4;0;0;1
2020-09-02 09:24:58;80;13;8;16;4;8;9;4;0;0;1
2020-09-02 09:25:59;81;13;8;17;4;8;9;4;0;0;1
2020-09-02 09:26:59;83;15;8;17;4;8;9;4;0;0;1
2020-09-02 09:27:58;83;15;8;17;4;8;9;4;0;0;1
2020-09-02 09:28:59;83;15;8;17;4;8;9;4;0;0;1
2020-09-02 09:29:59;83;15;8;17;4;8;9;4;0;0;1
2020-09-02 09:30:58;83;15;8;17;4;8;9;4;0;0;1
2020-09-02 09:31:59;83;15;8;17;4;8;9;4;0;0;1
2020-09-02 09:32:58;84;15;9;17;4;8;9;4;0;0;1
2020-09-02 09:33:59;84;15;9;17;4;8;9;4;0;0;1
2020-09-02 09:34:59;84;15;9;17;4;8;9;4;0;0;1
2020-09-02 09:35:58;84;15;9;17;4;8;9;4;0;0;1
2020-09-02 09:36:59;84;15;9;17;4;8;9;4;0;0;1
2020-09-02 09:37:59;84;15;9;17;4;8;9;4;0;0;1
2020-09-02 09:38:58;84;15;9;17;4;8;9;4;0;0;1
2020-09-02 09:39:59;84;15;9;17;5;8;9;4;0;0;1
2020-09-02 09:40:59;87;16;9;17;5;8;9;4;0;0;1
2020-09-02 09:41:58;88;16;9;18;5;8;9;4;0;0;1
2020-09-02 09:42:59;89;16;9;18;5;8;9;4;2;0;1
2020-09-02 09:43:59;89;16;9;18;5;8;9;4;2;0;1
2020-09-02 09:44:58;89;16;9;18;5;8;9;4;2;0;1
2020-09-02 09:45:59;91;16;9;18;6;8;9;4;2;0;1
2020-09-02 09:46:59;91;16;9;18;6;8;9;4;2;0;1
2020-09-02 09:47:58;91;16;9;18;6;8;9;4;2;0;1
2020-09-02 09:48:59;91;16;9;18;6;8;9;4;2;0;1
2020-09-02 09:49:59;92;17;9;18;6;8;9;4;2;0;1
2020-09-02 09:50:58;92;17;9;18;6;8;9;4;2;0;1
2020-09-02 09:51:59;93;17;9;18;6;8;9;4;2;0;2
2020-09-02 09:52:59;93;17;9;18;6;8;9;4;2;0;2
2020-09-02 09:53:58;93;17;9;18;6;8;9;4;2;0;2
2020-09-02 09:54:59;93;17;9;18;6;8;9;4;2;0;2
2020-09-02 09:55:59;93;17;9;18;6;8;9;4;2;0;2
2020-09-02 09:56:58;93;17;9;18;6;8;9;4;2;0;2
2020-09-02 09:57:59;94;18;9;18;6;8;9;4;2;0;2
2020-09-02 09:58:59;94;18;9;18;6;8;9;4;2;0;2
2020-09-02 09:59:58;95;19;9;18;6;8;9;4;2;0;2
2020-09-02 10:00:59;96;20;9;18;6;8;9;4;2;0;2
2020-09-02 10:01:58;96;20;9;18;6;8;9;4;2;0;2
2020-09-02 10:02:59;96;20;9;18;6;8;9;4;2;0;2
2020-09-02 10:03:59;96;20;9;18;6;8;9;4;2;0;2
2020-09-02 10:04:58;97;20;9;19;6;8;9;4;2;0;2
2020-09-02 10:05:59;97;20;9;19;6;8;9;4;2;0;2
2020-09-02 10:06:59;97;20;9;19;6;8;9;4;2;0;2
2020-09-02 10:07:58;97;20;9;19;6;8;9;4;2;0;2
2020-09-02 10:08:59;97;20;9;19;6;8;9;4;2;0;2
2020-09-02 10:09:59;97;20;9;19;6;8;9;4;2;0;2
2020-09-02 10:10:58;97;20;9;19;6;8;9;4;2;0;2
2020-09-02 10:11:59;97;20;9;19;6;8;9;4;2;0;2
2020-09-02 10:12:59;97;20;9;19;6;8;9;4;2;0;2
2020-09-02 10:13:58;97;20;9;19;6;8;9;4;2;0;2
2020-09-02 10:14:59;98;20;10;19;6;8;9;4;2;0;2
2020-09-02 10:15:59;98;20;10;19;6;8;9;4;2;0;2
2020-09-02 10:16:58;98;20;10;19;6;8;9;4;2;0;2
2020-09-02 10:17:59;98;20;10;19;6;8;9;4;2;0;2
2020-09-02 10:18:58;100;21;11;19;6;8;9;4;2;0;2
2020-09-02 10:19:59;100;21;11;19;6;8;9;4;2;0;2
2020-09-02 10:20:59;100;21;11;19;6;8;9;4;2;0;2
2020-09-02 10:21:58;100;21;11;19;6;8;9;4;2;0;2
2020-09-02 10:22:59;100;21;11;19;6;8;9;4;2;0;2
2020-09-02 10:23:59;100;21;11;19;6;8;9;4;2;0;2
2020-09-02 10:24:58;100;21;11;19;6;8;9;4;2;0;2
2020-09-02 10:25:59;101;21;11;19;6;9;9;4;2;0;2
2020-09-02 10:26:58;101;21;11;19;6;9;9;4;2;0;2
2020-09-02 10:27:59;101;21;11;19;6;9;9;4;2;0;2
2020-09-02 10:28:59;101;21;11;19;6;9;9;4;2;0;2
2020-09-02 10:30:00;101;21;11;19;6;9;9;4;2;0;2
2020-09-02 10:30:58;102;21;11;19;7;9;9;4;2;0;2
2020-09-02 10:31:59;102;21;11;19;7;9;9;4;2;0;2
2020-09-02 10:32:58;102;21;11;19;7;9;9;4;2;0;2
2020-09-02 10:33:59;102;21;11;19;7;9;9;4;2;0;2
2020-09-02 10:34:59;102;21;11;19;7;9;9;4;2;0;2
2020-09-02 10:36:00;103;21;11;19;7;9;9;4;2;0;2
2020-09-02 10:36:58;104;22;11;19;7;9;9;4;2;0;2
2020-09-02 10:37:59;104;22;11;19;7;9;9;4;2;0;2
2020-09-02 10:38:58;105;22;11;20;7;9;9;4;2;0;2
2020-09-02 10:39:59;105;22;11;20;7;9;9;4;2;0;2
2020-09-02 10:40:59;105;22;11;20;7;9;9;4;2;0;2
2020-09-02 10:41:58;105;22;11;20;7;9;9;4;2;0;2
2020-09-02 10:42:59;105;22;11;20;7;9;9;4;2;0;2
2020-09-02 10:43:59;105;22;11;20;7;9;9;4;2;0;2
2020-09-02 10:44:58;105;22;11;20;7;9;9;4;2;0;2
2020-09-02 10:45:59;105;22;11;20;7;9;9;4;2;0;2
2020-09-02 10:46:59;105;22;11;20;7;9;9;4;2;0;2
2020-09-02 10:47:58;106;23;11;20;7;9;9;4;2;0;2
2020-09-02 10:48:59;106;23;11;21;7;9;8;4;2;0;2
2020-09-02 10:49:59;106;23;11;21;7;9;8;4;2;0;2
2020-09-02 10:50:58;106;23;11;21;7;9;8;4;2;0;2
2020-09-02 10:51:59;106;23;11;21;7;9;8;4;2;0;2
2020-09-02 10:52:59;106;23;11;21;7;9;8;4;2;0;2
2020-09-02 10:53:58;106;23;11;21;7;9;8;4;2;0;2
2020-09-02 10:54:59;106;23;11;21;7;9;8;4;2;0;2
2020-09-02 10:55:59;106;23;11;21;7;9;8;4;2;0;2
2020-09-02 10:56:58;107;24;11;21;7;9;8;4;2;0;2
2020-09-02 10:57:59;107;24;11;21;7;9;8;4;2;0;2
2020-09-02 10:58:59;107;24;11;21;7;9;8;4;2;0;2
2020-09-02 10:59:58;108;24;11;21;7;9;8;4;3;0;2
2020-09-02 11:00:59;108;24;11;21;7;9;8;4;3;0;2
2020-09-02 11:01:58;108;24;11;21;7;9;8;4;3;0;2
2020-09-02 11:02:59;108;24;11;21;7;9;8;4;3;0;2
2020-09-02 11:03:59;108;24;11;21;7;9;8;4;3;0;2
2020-09-02 11:04:58;108;24;11;21;7;9;8;4;3;0;2
2020-09-02 11:05:59;109;25;11;21;7;9;8;4;3;0;2
2020-09-02 11:06:59;109;25;11;21;7;9;8;4;3;0;2
2020-09-02 11:07:58;109;25;11;21;7;9;8;4;3;0;2
2020-09-02 11:08:59;109;25;11;21;7;9;8;4;3;0;2
2020-09-02 11:09:59;109;25;11;21;7;9;8;4;3;0;2
2020-09-02 11:10:58;109;25;11;21;7;9;8;4;3;0;2
2020-09-02 11:11:59;110;26;11;21;7;9;8;4;3;0;2
2020-09-02 11:12:59;111;27;11;21;7;9;8;4;3;0;2
2020-09-02 11:13:58;111;27;11;21;7;9;8;4;3;0;2
2020-09-02 11:14:59;111;27;11;21;7;9;8;4;3;0;2
2020-09-02 11:15:59;111;27;11;21;7;9;8;4;3;0;2
2020-09-02 11:16:58;111;27;11;21;7;9;8;4;3;0;2
2020-09-02 11:17:59;111;27;11;21;7;9;8;4;3;0;2
2020-09-02 11:18:59;111;27;11;21;7;9;8;4;3;0;2
2020-09-02 11:20:00;111;27;11;21;7;9;8;4;3;0;2
2020-09-02 11:20:58;112;27;11;21;8;9;8;4;3;0;2
2020-09-02 11:21:59;112;27;11;21;8;9;8;4;3;0;2
2020-09-02 11:22:59;112;27;11;21;8;9;8;4;3;0;2
2020-09-02 11:23:58;112;27;11;21;8;9;8;4;3;0;2
2020-09-02 11:24:59;113;28;11;21;8;9;8;4;3;0;2
2020-09-02 11:25:59;113;28;11;21;8;9;8;4;3;0;2
2020-09-02 11:26:58;115;29;11;21;8;9;8;4;3;0;3
2020-09-02 11:27:59;115;30;11;21;8;9;8;4;3;0;3
2020-09-02 11:28:59;115;30;11;21;8;9;8;4;3;0;3
2020-09-02 11:29:58;115;30;11;21;8;9;8;4;3;0;3
2020-09-02 11:30:59;115;30;11;21;8;9;8;4;3;0;3
2020-09-02 11:31:58;117;31;12;21;8;9;8;4;3;0;3
2020-09-02 11:32:59;117;31;12;21;8;9;8;4;3;0;3
2020-09-02 11:33:59;117;31;12;21;8;9;8;4;3;0;3
2020-09-02 11:34:58;117;31;12;21;8;9;8;4;3;0;3
2020-09-02 11:35:59;117;31;12;21;8;9;8;4;3;0;3
2020-09-02 11:36:59;117;31;12;21;8;9;8;4;3;0;3
2020-09-02 11:37:58;117;31;12;21;8;9;8;4;3;0;3
2020-09-02 11:38:59;117;31;12;21;8;9;8;4;3;0;3
2020-09-02 11:39:59;117;31;12;21;8;9;8;4;3;0;3
2020-09-02 11:40:58;117;31;12;21;8;9;8;4;3;0;3
2020-09-02 11:41:59;117;31;12;22;7;9;8;4;3;0;3
2020-09-02 11:42:59;117;31;12;22;7;9;8;4;3;0;3
2020-09-02 11:43:58;119;31;12;23;7;9;8;4;3;0;3
2020-09-02 11:44:59;120;32;12;23;7;9;8;4;3;0;3
2020-09-02 11:45:59;121;33;12;23;7;9;8;4;3;0;3
2020-09-02 11:46:58;122;34;12;23;7;9;8;4;3;0;3
2020-09-02 11:47:59;123;34;12;23;7;10;8;4;3;0;3
2020-09-02 11:48:59;123;34;12;23;7;10;8;4;3;0;3
2020-09-02 11:49:58;123;34;12;23;7;10;8;4;3;0;3
2020-09-02 11:50:59;124;35;12;23;7;10;8;4;3;0;3
2020-09-02 11:51:59;124;35;12;23;7;10;8;4;3;0;3
2020-09-02 11:52:58;124;35;12;23;7;10;8;4;3;0;3
2020-09-02 11:53:59;124;35;12;23;7;10;8;4;3;0;3
2020-09-02 11:54:59;124;35;12;23;7;10;8;4;3;0;3
2020-09-02 11:55:58;125;36;12;23;7;10;8;4;3;0;3
2020-09-02 11:56:59;125;36;12;23;7;10;8;4;3;0;3
2020-09-02 11:57:59;125;36;12;23;7;10;8;4;3;0;3
2020-09-02 11:58:58;125;36;12;23;7;10;8;4;3;0;3
2020-09-02 11:59:59;125;36;12;23;7;10;8;4;3;0;3
2020-09-02 12:00:58;125;36;12;23;7;10;8;4;3;0;3
2020-09-02 12:01:59;125;36;12;23;7;10;8;4;3;0;3
2020-09-02 12:02:59;126;37;12;23;7;10;8;4;3;0;3
2020-09-02 12:03:58;126;37;12;23;7;10;8;4;3;0;3
2020-09-02 12:04:59;127;37;12;23;7;10;8;5;3;0;3
2020-09-02 12:06:00;127;37;12;23;7;10;8;5;3;0;3
2020-09-02 12:06:58;127;37;12;23;7;10;8;5;3;0;3
2020-09-02 12:07:59;127;37;12;23;7;10;8;5;3;0;3
2020-09-02 12:08:58;127;37;12;23;7;10;8;5;3;0;3
2020-09-02 12:09:59;127;37;12;23;7;10;8;5;3;0;3
2020-09-02 12:10:59;127;37;12;23;7;10;8;5;3;0;3
2020-09-02 12:11:58;128;37;13;23;7;10;8;5;3;0;3
2020-09-02 12:12:59;128;37;13;23;7;10;8;5;3;0;3
2020-09-02 12:13:59;128;37;13;23;7;10;8;5;3;0;3
2020-09-02 12:14:58;129;38;13;23;7;10;8;5;3;0;3
2020-09-02 12:15:59;129;38;13;23;7;10;8;5;3;0;3
2020-09-02 12:16:59;129;38;13;23;7;10;8;5;3;0;3
2020-09-02 12:17:58;129;38;13;23;7;10;8;5;3;0;3
2020-09-02 12:18:59;129;38;13;23;7;10;8;5;3;0;3
2020-09-02 12:19:58;130;38;13;24;7;10;8;5;3;0;3
2020-09-02 12:20:59;130;38;13;24;7;10;8;5;3;0;3
2020-09-02 12:21:59;130;38;13;24;7;10;8;5;3;0;3
2020-09-02 12:22:58;131;38;13;24;7;10;8;5;3;0;3
2020-09-02 12:23:59;131;38;13;24;7;10;8;5;3;0;3
2020-09-02 12:24:59;132;38;13;24;7;10;8;5;3;0;3
2020-09-02 12:25:58;133;38;13;25;7;10;8;5;3;0;3
2020-09-02 12:26:59;133;38;13;25;7;10;8;5;3;0;3
2020-09-02 12:27:59;133;38;13;25;7;10;8;5;3;0;3
2020-09-02 12:28:58;133;38;13;25;7;10;8;5;3;0;3
2020-09-02 12:29:59;134;38;13;26;7;10;8;5;3;0;3
2020-09-02 12:30:59;134;38;13;26;7;10;8;5;3;0;3
2020-09-02 12:31:58;134;38;13;26;7;10;8;5;3;0;3
2020-09-02 12:32:59;134;38;13;26;7;10;8;5;3;0;3
2020-09-02 12:33:59;135;39;13;26;7;10;8;5;3;0;3
2020-09-02 12:34:58;135;39;13;26;7;10;8;5;3;0;3
2020-09-02 12:35:59;135;39;13;26;7;10;8;5;3;0;3
2020-09-02 12:36:59;135;39;13;26;7;10;8;5;3;0;3
2020-09-02 12:37:58;135;39;13;26;7;10;8;5;3;0;3
2020-09-02 12:38:59;135;39;13;26;7;10;8;5;3;0;3
2020-09-02 12:39:59;135;39;13;26;7;10;8;5;3;0;3
2020-09-02 12:40:58;135;39;13;26;7;10;8;5;3;0;3
2020-09-02 12:41:59;135;39;13;26;7;10;8;5;3;0;3
2020-09-02 12:42:59;136;39;13;26;8;10;8;5;3;0;3
2020-09-02 12:43:58;136;39;13;26;8;10;8;5;3;0;3
2020-09-02 12:44:59;136;39;13;26;8;10;8;5;3;0;3
2020-09-02 12:45:59;136;39;13;26;8;10;8;5;3;0;3
2020-09-02 12:46:58;136;39;13;26;8;10;8;5;3;0;3
2020-09-02 12:47:59;136;39;13;26;8;10;8;5;3;0;3
2020-09-02 12:48:59;136;39;13;26;8;10;8;5;3;0;3
2020-09-02 12:49:58;136;39;13;26;8;10;8;5;3;0;3
2020-09-02 12:50:59;136;39;13;26;8;10;8;5;3;0;3
2020-09-02 12:51:59;137;40;13;26;8;10;8;5;3;0;3
2020-09-02 12:52:58;137;40;13;26;8;10;8;5;3;0;3
2020-09-02 12:53:59;137;40;13;26;8;10;8;5;3;0;3
2020-09-02 12:54:59;137;40;13;26;8;10;8;5;3;0;3
2020-09-02 12:55:58;137;40;13;26;8;10;8;5;3;0;3
2020-09-02 12:56:59;137;40;13;26;8;10;8;5;3;0;3
2020-09-02 12:57:59;137;40;13;26;8;10;8;5;3;0;3
2020-09-02 12:58:58;137;40;13;26;8;10;8;5;3;0;3
2020-09-02 12:59:59;137;40;13;26;8;10;8;5;3;0;3
2020-09-02 13:00:58;137;40;13;26;8;10;8;5;3;0;3
2020-09-02 13:01:59;137;40;13;26;8;10;8;5;3;0;3
2020-09-02 13:02:59;138;41;13;26;8;10;8;5;3;0;3
2020-09-02 13:03:58;138;41;13;26;8;10;8;5;3;0;3
2020-09-02 13:04:59;138;41;13;26;8;10;8;5;3;0;3
2020-09-02 13:05:59;138;41;13;26;8;10;8;5;3;0;3
2020-09-02 13:06:58;138;41;13;26;8;10;8;5;3;0;3
2020-09-02 13:07:59;138;41;13;26;8;10;8;5;3;0;3
2020-09-02 13:08:59;138;41;13;26;8;10;8;5;3;0;3
2020-09-02 13:09:58;138;41;13;26;8;10;8;5;3;0;3
2020-09-02 13:10:59;138;41;13;26;8;10;8;5;3;0;3
2020-09-02 13:11:59;138;41;13;26;8;10;8;5;3;0;3
2020-09-02 13:12:58;138;41;13;26;8;10;8;5;3;0;3
2020-09-02 13:13:59;138;41;13;26;8;10;8;5;3;0;3
