datetime;total_votes;esk;markII;Yardrey;norpo;pupsique;cmapukocmankypum;ZloyGeolog;jovan;Есения;Strafe
2019-05-08 06:38:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:39:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:40:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:41:58;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:42:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:43:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:44:58;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:45:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:46:58;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:47:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:48:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:49:58;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:50:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:51:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:52:58;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:53:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:54:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:55:58;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:56:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:57:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:58:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 06:59:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:01:00;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:01:58;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:02:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:03:58;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:04:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:05:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:06:58;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:07:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:08:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:09:58;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:10:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:11:59;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:12:58;40;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:13:59;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:14:58;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:15:59;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:16:59;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:17:58;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:18:59;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:19:58;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:20:59;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:21:59;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:22:58;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:23:59;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:24:59;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:25:58;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:26:59;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:27:58;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:28:59;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:29:59;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:30:58;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:31:59;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:32:59;41;0;8;6;5;0;3;2;0;2;0
2019-05-08 07:33:58;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:34:59;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:35:59;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:36:59;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:37:59;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:38:58;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:39:59;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:40:59;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:41:58;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:42:59;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:44:00;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:44:58;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:45:59;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:46:58;43;0;8;6;5;0;4;2;0;2;0
2019-05-08 07:47:59;44;0;8;7;5;0;4;2;0;2;0
2019-05-08 07:48:58;44;0;8;7;5;0;4;2;0;2;0
2019-05-08 07:49:59;44;0;8;7;5;0;4;2;0;2;0
2019-05-08 07:50:59;45;0;8;7;5;0;4;2;0;2;0
2019-05-08 07:51:58;45;0;8;7;5;0;4;2;0;2;0
2019-05-08 07:52:59;46;0;8;8;5;0;4;2;0;2;0
2019-05-08 07:53:59;46;0;8;8;5;0;4;2;0;2;0
2019-05-08 07:54:58;46;0;8;8;5;0;4;2;0;2;0
2019-05-08 07:55:59;46;0;8;8;5;0;4;2;0;2;0
2019-05-08 07:56:58;46;0;8;8;5;0;4;2;0;2;0
2019-05-08 07:57:59;46;0;8;8;5;0;4;2;0;2;0
2019-05-08 07:58:58;47;0;9;8;5;0;4;2;0;2;0
2019-05-08 07:59:59;47;0;9;8;5;0;4;2;0;2;0
2019-05-08 08:00:59;47;0;9;8;5;0;4;2;0;2;0
2019-05-08 08:01:58;47;0;9;8;5;0;4;2;0;2;0
2019-05-08 08:02:59;47;0;9;8;5;0;4;2;0;2;0
2019-05-08 08:03:59;47;0;9;8;5;0;4;2;0;2;0
2019-05-08 08:04:58;47;0;9;8;5;0;4;2;0;2;0
2019-05-08 08:05:59;47;0;9;8;5;0;4;2;0;2;0
2019-05-08 08:06:59;48;0;9;8;5;0;5;2;0;2;0
2019-05-08 08:08:00;48;0;9;8;5;0;5;2;0;2;0
2019-05-08 08:08:58;48;0;9;8;5;0;5;2;0;2;0
2019-05-08 08:09:59;48;0;9;8;5;0;5;2;0;2;0
2019-05-08 08:10:59;48;0;9;8;5;0;5;2;0;2;0
2019-05-08 08:11:58;48;0;9;8;5;0;5;2;0;2;0
2019-05-08 08:12:59;48;0;9;8;5;0;5;2;0;2;0
2019-05-08 08:13:58;48;0;9;8;5;0;5;2;0;2;0
2019-05-08 08:14:59;48;0;9;8;5;0;5;2;0;2;0
2019-05-08 08:15:59;48;0;9;8;5;0;5;2;0;2;0
2019-05-08 08:16:58;48;0;9;8;5;0;5;2;0;2;0
2019-05-08 08:17:59;48;0;9;8;4;1;5;2;0;2;0
2019-05-08 08:18:59;49;0;10;8;4;1;5;2;0;2;0
2019-05-08 08:19:58;49;0;10;8;4;1;5;2;0;2;0
2019-05-08 08:20:59;49;0;10;8;4;1;5;2;0;2;0
2019-05-08 08:21:59;49;0;10;8;4;1;5;2;0;2;0
2019-05-08 08:22:58;49;0;10;8;4;1;5;2;0;2;0
2019-05-08 08:23:59;49;0;10;8;4;1;5;2;0;2;0
2019-05-08 08:24:59;49;0;10;8;4;1;5;2;0;2;0
2019-05-08 08:25:58;49;0;10;8;4;1;5;2;0;2;0
2019-05-08 08:26:59;49;0;10;8;4;1;5;2;0;2;0
2019-05-08 08:27:59;49;0;10;8;4;1;5;2;0;2;0
2019-05-08 08:28:58;49;0;10;8;4;1;5;2;0;2;0
2019-05-08 08:29:59;49;0;10;8;4;1;5;2;0;2;0
2019-05-08 08:30:59;49;0;10;8;4;1;5;2;0;2;0
2019-05-08 08:31:58;50;0;10;9;4;1;5;2;0;2;0
2019-05-08 08:32:59;50;0;10;9;4;1;5;2;0;2;0
2019-05-08 08:33:59;50;0;10;9;4;1;5;2;0;2;0
2019-05-08 08:34:58;50;0;10;9;4;1;5;2;0;2;0
2019-05-08 08:35:59;50;0;10;9;4;1;5;2;0;2;0
2019-05-08 08:36:59;50;0;10;9;4;1;5;2;0;2;0
2019-05-08 08:37:58;50;0;10;9;4;1;5;2;0;2;0
2019-05-08 08:38:59;50;0;10;9;4;1;5;2;0;2;0
2019-05-08 08:39:59;51;0;10;9;4;1;5;2;0;2;0
2019-05-08 08:40:58;51;0;10;9;4;1;5;2;0;2;0
2019-05-08 08:41:59;52;0;10;9;5;1;5;2;0;2;0
2019-05-08 08:42:59;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:43:58;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:44:59;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:45:59;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:46:58;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:47:59;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:48:59;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:49:58;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:50:59;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:51:59;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:52:58;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:53:59;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:54:59;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:55:58;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:56:59;53;0;10;9;6;1;5;2;0;2;0
2019-05-08 08:57:59;54;0;10;10;6;1;5;2;0;2;0
2019-05-08 08:58:58;54;0;10;10;6;1;5;2;0;2;0
2019-05-08 08:59:59;54;0;10;10;6;1;5;2;0;2;0
2019-05-08 09:00:58;54;0;10;10;6;1;5;2;0;2;0
2019-05-08 09:01:59;54;0;10;10;6;1;5;2;0;2;0
2019-05-08 09:02:59;54;0;10;10;6;1;5;2;0;2;0
2019-05-08 09:03:58;55;0;11;10;6;1;5;2;0;2;0
2019-05-08 09:04:59;55;0;11;10;6;1;5;2;0;2;0
2019-05-08 09:05:58;55;0;11;10;6;1;5;2;0;2;0
2019-05-08 09:06:59;55;0;11;10;6;1;5;2;0;2;0
2019-05-08 09:07:59;55;0;11;10;6;1;5;2;0;2;0
2019-05-08 09:08:58;55;0;11;10;6;1;5;2;0;2;0
2019-05-08 09:09:59;55;0;11;10;6;1;5;2;0;2;0
2019-05-08 09:10:59;55;0;11;10;6;1;5;2;0;2;0
2019-05-08 09:11:58;55;0;11;10;6;1;5;2;0;2;0
2019-05-08 09:12:59;55;0;11;10;6;1;5;2;0;2;0
2019-05-08 09:13:59;55;0;11;10;6;1;5;2;0;2;0
2019-05-08 09:14:58;55;0;11;10;6;1;5;2;0;2;0
2019-05-08 09:15:59;56;0;12;10;6;1;5;2;0;2;0
2019-05-08 09:16:59;56;0;12;10;6;1;5;2;0;2;0
2019-05-08 09:17:58;56;0;12;10;6;1;5;2;0;2;0
2019-05-08 09:18:59;56;0;12;10;6;1;5;2;0;2;0
2019-05-08 09:19:59;56;0;12;10;6;1;5;2;0;2;0
2019-05-08 09:20:58;56;0;12;10;6;1;5;2;0;2;0
2019-05-08 09:21:59;56;0;12;10;6;1;5;2;0;2;0
2019-05-08 09:22:59;56;0;12;10;6;1;5;2;0;2;0
2019-05-08 09:23:58;56;0;12;10;6;1;5;2;0;2;0
2019-05-08 09:24:59;57;0;12;10;7;1;5;2;0;2;0
2019-05-08 09:25:59;57;0;12;10;7;1;5;2;0;2;0
2019-05-08 09:26:58;56;0;12;10;7;1;5;2;0;2;0
2019-05-08 09:27:59;56;0;12;10;7;1;5;2;0;2;0
2019-05-08 09:28:59;56;0;12;10;7;1;5;2;0;2;0
2019-05-08 09:29:58;56;0;12;10;7;1;5;2;0;2;0
2019-05-08 09:30:59;56;0;12;10;7;1;5;2;0;2;0
2019-05-08 09:31:59;56;0;12;10;7;1;5;2;0;2;0
2019-05-08 09:32:58;56;0;12;10;7;1;5;2;0;2;0
2019-05-08 09:33:59;57;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:34:59;57;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:35:58;57;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:36:59;57;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:37:59;57;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:38:58;57;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:39:59;58;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:40:59;58;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:41:58;58;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:42:59;58;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:43:58;58;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:44:59;58;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:45:59;58;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:46:58;58;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:47:59;58;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:48:59;58;0;12;10;8;1;5;2;0;2;0
2019-05-08 09:49:58;59;0;12;11;8;1;5;2;0;2;0
2019-05-08 09:50:59;59;0;12;11;8;1;5;2;0;2;0
2019-05-08 09:51:58;59;0;12;11;8;1;5;2;0;2;0
2019-05-08 09:52:59;59;0;12;11;8;1;5;2;0;2;0
2019-05-08 09:53:59;59;0;12;11;8;1;5;2;0;2;0
2019-05-08 09:54:59;61;0;13;12;8;1;5;2;0;2;0
2019-05-08 09:55:58;62;0;13;12;8;0;5;2;0;2;0
2019-05-08 09:56:59;62;0;13;12;8;0;5;2;0;2;0
2019-05-08 09:58:00;62;0;13;12;8;0;5;2;0;2;0
2019-05-08 09:58:58;62;0;13;12;8;0;5;2;0;2;0
2019-05-08 09:59:59;62;0;13;12;8;0;5;2;0;2;0
2019-05-08 10:00:59;62;0;13;12;8;0;5;2;0;2;0
2019-05-08 10:01:59;62;0;13;12;8;0;5;2;0;2;0
2019-05-08 10:02:58;62;0;13;12;8;0;5;2;0;2;0
2019-05-08 10:03:59;63;0;14;12;8;0;5;2;0;2;0
2019-05-08 10:04:59;63;0;14;12;8;0;5;2;0;2;0
2019-05-08 10:05:59;63;0;14;12;8;0;5;2;0;2;0
2019-05-08 10:06:58;63;0;14;12;8;0;5;2;0;2;0
2019-05-08 10:07:59;63;0;14;12;8;0;5;2;0;2;0
2019-05-08 10:08:58;63;0;14;12;8;0;5;2;0;2;0
2019-05-08 10:09:59;63;0;14;12;8;0;5;2;0;2;0
2019-05-08 10:10:59;63;0;14;12;8;0;5;2;0;2;0
2019-05-08 10:11:58;63;0;14;12;8;0;5;2;0;2;0
2019-05-08 10:12:59;63;0;14;12;8;0;5;2;0;2;0
2019-05-08 10:13:59;63;0;14;12;8;0;5;2;0;2;0
2019-05-08 10:14:58;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:15:59;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:16:59;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:17:58;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:18:59;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:19:59;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:20:58;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:21:59;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:22:59;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:23:58;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:24:59;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:25:58;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:26:59;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:27:59;65;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:28:58;66;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:29:59;66;0;15;13;8;0;5;2;0;2;0
2019-05-08 10:30:58;67;0;15;14;8;0;5;2;0;2;0
2019-05-08 10:31:59;67;0;15;14;8;0;5;2;0;2;0
2019-05-08 10:32:59;68;0;15;14;8;2;5;2;0;2;0
2019-05-08 10:33:59;69;0;16;14;8;2;5;2;0;2;0
2019-05-08 10:34:58;69;0;16;14;8;2;5;2;0;2;0
2019-05-08 10:35:59;69;0;16;14;8;2;5;2;0;2;0
2019-05-08 10:36:58;69;0;16;14;8;2;5;2;0;2;0
2019-05-08 10:37:59;70;0;16;15;8;2;5;2;0;2;0
2019-05-08 10:38:59;70;0;16;15;8;2;5;2;0;2;0
2019-05-08 10:39:58;70;0;16;15;8;2;5;2;0;2;0
2019-05-08 10:40:59;70;0;16;15;8;2;5;2;0;2;0
2019-05-08 10:41:59;70;0;16;15;8;2;5;2;0;2;0
2019-05-08 10:42:58;70;0;16;15;8;2;5;2;0;2;0
2019-05-08 10:43:59;70;0;16;15;8;2;5;2;0;2;0
2019-05-08 10:44:59;71;0;17;15;8;2;5;2;0;2;0
2019-05-08 10:45:58;72;0;18;15;8;2;5;2;0;2;0
2019-05-08 10:46:59;73;0;18;15;8;3;5;2;0;2;0
2019-05-08 10:47:58;73;0;18;15;8;3;5;2;0;2;0
2019-05-08 10:48:59;73;0;18;15;8;3;5;2;0;2;0
2019-05-08 10:49:58;73;0;18;15;8;3;5;2;0;2;0
2019-05-08 10:50:59;73;0;19;15;8;3;5;2;0;2;0
2019-05-08 10:51:59;73;0;19;15;8;3;5;2;0;2;0
2019-05-08 10:52:58;74;0;20;15;8;3;5;2;0;2;0
2019-05-08 10:53:59;74;0;20;15;8;3;5;2;0;2;0
2019-05-08 10:54:59;75;0;21;15;8;3;5;2;0;2;0
2019-05-08 10:55:59;76;0;22;15;8;3;5;2;0;2;0
2019-05-08 10:56:58;77;0;23;15;8;3;5;2;0;2;0
2019-05-08 10:57:59;77;0;23;15;8;3;5;2;0;2;0
2019-05-08 10:58:59;77;0;23;15;8;3;5;2;0;2;0
2019-05-08 10:59:58;77;0;23;15;8;3;5;2;0;2;0
2019-05-08 11:00:59;77;0;23;15;8;3;5;2;0;2;0
2019-05-08 11:01:58;77;0;23;15;8;3;5;2;0;2;0
2019-05-08 11:02:59;77;0;23;15;8;3;5;2;0;2;0
2019-05-08 11:03:59;78;0;24;15;8;3;5;2;0;2;0
2019-05-08 11:04:58;79;0;24;16;8;3;5;2;0;2;0
2019-05-08 11:05:59;79;0;24;16;8;3;5;2;0;2;0
2019-05-08 11:06:58;79;0;24;16;8;3;5;2;0;2;0
2019-05-08 11:07:59;80;0;25;16;8;3;5;2;0;2;0
2019-05-08 11:08:59;80;0;25;16;8;3;5;2;0;2;0
2019-05-08 11:09:59;80;0;25;16;8;3;5;2;0;2;0
2019-05-08 11:10:58;80;0;25;16;8;3;5;2;0;2;0
2019-05-08 11:11:59;80;0;25;16;8;3;5;2;0;2;0
2019-05-08 11:12:59;81;0;26;16;8;3;5;2;0;2;0
2019-05-08 11:13:58;81;0;26;16;8;3;5;2;0;2;0
2019-05-08 11:14:59;82;0;26;17;8;3;5;2;0;2;0
2019-05-08 11:15:59;84;0;27;18;8;3;5;2;0;2;0
2019-05-08 11:16:58;84;0;27;18;8;3;5;2;0;2;0
2019-05-08 11:17:59;85;0;28;18;8;3;5;2;0;2;0
2019-05-08 11:18:59;85;0;28;18;8;3;5;2;0;2;0
2019-05-08 11:19:58;85;0;28;18;8;3;5;2;0;2;0
2019-05-08 11:20:59;85;0;28;18;8;3;5;2;0;2;0
2019-05-08 11:21:59;87;0;29;18;8;3;5;2;0;2;0
2019-05-08 11:22:58;87;0;29;18;8;3;5;2;0;2;0
2019-05-08 11:23:59;87;0;29;18;8;3;5;2;0;2;0
2019-05-08 11:24:59;87;0;29;18;8;3;5;2;0;2;0
2019-05-08 11:25:58;87;0;29;18;8;3;5;2;0;2;0
2019-05-08 11:26:59;87;0;29;18;8;3;5;2;0;2;0
2019-05-08 11:28:00;89;0;29;18;8;3;5;2;0;2;0
2019-05-08 11:28:58;90;0;30;18;8;3;5;2;0;2;0
2019-05-08 11:29:59;90;0;30;18;8;3;5;2;0;2;0
2019-05-08 11:30:59;91;0;30;19;8;3;5;2;0;2;0
2019-05-08 11:31:58;91;0;30;19;8;3;5;2;0;2;0
2019-05-08 11:32:59;91;0;30;19;8;3;5;2;0;2;0
2019-05-08 11:33:58;91;0;30;19;8;3;5;2;0;2;0
2019-05-08 11:34:59;91;0;30;19;8;3;5;2;0;2;0
2019-05-08 11:35:59;91;0;30;19;8;3;5;2;0;2;0
2019-05-08 11:36:58;91;0;30;19;8;3;5;2;0;2;0
2019-05-08 11:37:59;91;0;30;19;8;3;5;2;0;2;0
2019-05-08 11:38:59;92;0;31;19;8;3;5;2;0;2;0
2019-05-08 11:39:58;92;0;31;19;8;3;5;2;0;2;0
2019-05-08 11:40:59;92;0;31;19;8;3;5;2;0;2;0
2019-05-08 11:41:59;92;0;31;19;8;3;5;2;0;2;0
2019-05-08 11:42:58;92;0;31;19;8;3;5;2;0;2;0
2019-05-08 11:43:59;92;0;31;19;8;3;5;2;0;2;0
2019-05-08 11:44:59;93;0;31;19;8;3;5;2;0;2;0
2019-05-08 11:45:58;93;0;31;19;8;3;5;2;0;2;0
2019-05-08 11:46:59;93;0;31;19;8;3;5;2;0;2;0
2019-05-08 11:47:59;93;0;31;19;8;3;5;2;0;2;0
2019-05-08 11:48:58;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 11:49:59;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 11:50:59;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 11:51:58;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 11:52:59;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 11:53:59;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 11:54:58;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 11:55:59;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 11:56:59;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 11:57:58;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 11:58:59;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 11:59:59;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 12:00:58;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 12:01:59;94;0;32;19;8;3;5;2;0;2;0
2019-05-08 12:02:59;95;0;32;19;9;3;5;3;0;0;0
2019-05-08 12:03:58;95;0;32;19;9;3;5;3;0;0;0
2019-05-08 12:04:59;95;0;32;19;9;3;5;3;0;0;0
2019-05-08 12:05:59;95;0;32;19;9;3;5;3;0;0;0
2019-05-08 12:06:58;95;0;32;19;9;3;5;3;0;0;0
2019-05-08 12:07:59;96;0;32;19;9;4;5;3;0;0;0
2019-05-08 12:08:59;97;0;32;20;9;4;5;3;0;0;0
2019-05-08 12:09:58;97;0;32;20;9;4;5;3;0;0;0
2019-05-08 12:10:59;98;0;33;20;9;4;5;3;0;0;0
2019-05-08 12:11:58;98;0;33;20;9;4;5;3;0;0;0
2019-05-08 12:12:59;98;0;33;20;9;4;5;3;0;0;0
2019-05-08 12:13:58;98;0;33;20;9;4;5;3;0;0;0
2019-05-08 12:14:59;98;0;33;20;9;4;5;3;0;0;0
2019-05-08 12:15:59;98;0;33;20;9;4;5;3;0;0;0
2019-05-08 12:16:58;98;0;33;20;9;4;5;3;0;0;0
2019-05-08 12:17:59;98;0;33;20;9;4;5;3;0;0;0
2019-05-08 12:18:59;99;0;33;21;9;4;5;3;0;0;0
2019-05-08 12:19:58;99;0;33;21;9;4;5;3;0;0;0
2019-05-08 12:20:59;100;0;34;21;9;4;5;3;0;0;0
2019-05-08 12:21:59;100;0;34;21;9;4;5;3;0;0;0
2019-05-08 12:22:58;101;0;35;21;9;4;5;3;0;0;0
2019-05-08 12:23:59;101;0;35;21;9;4;5;3;0;0;0
2019-05-08 12:24:59;101;0;35;21;9;4;5;3;0;0;0
2019-05-08 12:25:58;101;0;35;21;9;4;5;3;0;0;0
2019-05-08 12:26:59;101;0;35;21;9;4;5;3;0;0;0
2019-05-08 12:28:00;101;0;35;21;9;4;5;3;0;0;0
2019-05-08 12:28:58;101;0;35;21;9;4;5;3;0;0;0
2019-05-08 12:29:59;101;0;35;21;9;4;5;3;0;0;0
2019-05-08 12:30:59;101;0;35;21;9;4;5;3;0;0;0
2019-05-08 12:31:58;101;0;35;21;9;4;5;3;0;0;0
2019-05-08 12:32:59;101;0;35;21;9;4;5;3;0;0;0
2019-05-08 12:33:58;101;0;35;21;9;4;5;3;0;0;0
2019-05-08 12:34:59;101;0;35;21;9;4;5;3;0;0;0
2019-05-08 12:35:59;102;0;35;22;9;4;5;3;0;0;0
2019-05-08 12:36:58;102;0;35;22;9;4;5;3;0;0;0
2019-05-08 12:37:59;102;0;35;22;9;4;5;3;0;0;0
2019-05-08 12:38:58;102;0;35;22;9;4;5;3;0;0;0
2019-05-08 12:39:59;102;0;35;22;9;4;5;3;0;0;0
2019-05-08 12:40:59;102;0;35;22;9;4;5;3;0;0;0
2019-05-08 12:41:58;102;0;35;22;9;4;5;3;0;0;0
2019-05-08 12:42:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:43:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:44:58;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:45:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:46:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:47:58;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:48:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:49:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:50:58;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:51:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:52:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:54:00;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:54:58;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:55:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:56:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:57:58;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:58:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 12:59:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 13:00:58;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 13:01:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 13:02:58;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 13:03:59;104;0;35;23;10;4;5;3;0;0;0
2019-05-08 13:04:59;105;0;35;23;10;5;5;3;0;0;0
2019-05-08 13:05:58;105;0;35;23;10;5;5;3;0;0;0
2019-05-08 13:06:59;106;0;35;23;10;5;5;3;0;0;0
2019-05-08 13:07:59;106;0;35;23;10;5;5;3;0;0;0
2019-05-08 13:08:58;106;0;35;23;10;5;5;3;0;0;0
2019-05-08 13:09:59;107;0;35;23;11;5;5;3;0;0;0
2019-05-08 13:10:59;107;0;35;23;11;5;5;3;0;0;0
2019-05-08 13:11:58;107;0;35;23;11;5;5;3;0;0;0
2019-05-08 13:12:59;107;0;35;23;11;5;5;3;0;0;0
2019-05-08 13:13:58;107;0;35;23;11;5;5;3;0;0;0
2019-05-08 13:14:59;107;0;35;23;11;5;5;3;0;0;0
2019-05-08 13:15:59;107;0;35;23;11;5;5;3;0;0;0
