datetime;total_votes;telegraf;LumberJack;navalny;slavik831;Zippymax;Есения;shamanka;KOCTOPE3;FRANNI;krysa
2020-06-17 00:00:59;0;0;0;0;0;0;0;0;0;0;0
2020-06-17 00:01:59;0;0;0;0;0;0;0;0;0;0;0
2020-06-17 00:02:58;0;0;0;0;0;0;0;0;0;0;0
2020-06-17 00:03:59;4;0;1;0;0;1;0;0;0;0;0
2020-06-17 00:04:58;5;0;1;0;0;1;0;0;0;0;0
2020-06-17 00:05:59;8;0;1;0;1;1;0;0;0;0;0
2020-06-17 00:06:59;9;0;1;0;1;1;0;0;0;0;0
2020-06-17 00:07:58;10;0;1;0;1;1;0;0;0;0;0
2020-06-17 00:08:59;12;0;1;0;1;2;0;0;0;0;1
2020-06-17 00:09:58;12;0;1;0;1;2;0;0;0;0;1
2020-06-17 00:10:59;15;1;2;0;0;2;0;0;0;0;2
2020-06-17 00:11:59;15;1;2;0;0;2;0;0;0;0;2
2020-06-17 00:12:58;15;1;2;0;0;2;0;0;0;0;2
2020-06-17 00:13:59;15;1;2;0;0;2;0;0;0;0;2
2020-06-17 00:14:59;17;1;2;0;1;2;0;0;0;0;2
2020-06-17 00:15:58;20;2;2;0;2;3;0;0;1;0;2
2020-06-17 00:16:59;20;2;2;0;2;3;0;0;1;0;2
2020-06-17 00:17:59;22;3;2;1;2;3;0;0;0;0;2
2020-06-17 00:18:58;23;4;2;1;2;3;0;0;0;0;2
2020-06-17 00:19:59;24;4;2;1;2;3;0;0;0;0;2
2020-06-17 00:20:59;24;4;2;1;2;3;0;0;0;0;2
2020-06-17 00:21:58;24;4;2;1;2;3;0;0;0;0;2
2020-06-17 00:22:59;24;4;2;1;2;3;0;0;0;0;2
2020-06-17 00:23:58;25;4;2;1;3;3;0;0;1;0;2
2020-06-17 00:24:59;26;4;2;1;3;3;0;0;2;0;2
2020-06-17 00:25:59;26;4;2;1;3;3;0;0;2;0;2
2020-06-17 00:26:58;26;4;2;1;3;3;0;0;2;0;2
2020-06-17 00:27:59;26;4;2;1;3;3;0;0;2;0;2
2020-06-17 00:28:58;27;4;2;0;3;3;0;0;2;0;2
2020-06-17 00:29:59;27;4;2;0;3;3;0;0;2;0;2
2020-06-17 00:30:58;30;4;5;0;3;3;0;0;2;0;2
2020-06-17 00:31:59;32;4;6;0;3;3;0;0;2;0;2
2020-06-17 00:32:59;36;7;6;0;3;3;1;0;2;0;2
2020-06-17 00:33:58;36;7;6;0;3;3;1;0;2;0;2
2020-06-17 00:34:59;36;7;6;0;3;3;1;0;2;0;2
2020-06-17 00:35:59;36;7;6;0;3;3;1;0;2;0;2
2020-06-17 00:36:58;37;8;6;0;3;3;1;0;2;0;2
2020-06-17 00:37:59;37;8;6;0;3;3;1;0;2;0;2
2020-06-17 00:38:58;37;8;6;0;3;3;1;0;2;0;2
2020-06-17 00:40:00;37;8;6;0;3;3;1;0;2;0;2
2020-06-17 00:40:58;38;8;6;0;3;3;2;0;2;0;2
2020-06-17 00:41:59;38;8;6;0;3;3;2;0;2;0;2
2020-06-17 00:42:59;38;8;6;0;3;3;2;0;2;0;2
2020-06-17 00:43:58;38;8;6;0;3;3;2;0;2;0;2
2020-06-17 00:44:59;39;9;6;0;3;3;2;0;2;0;2
2020-06-17 00:45:58;40;10;6;0;3;3;2;0;2;0;2
2020-06-17 00:46:59;41;10;6;0;4;3;2;0;2;0;2
2020-06-17 00:47:59;41;10;6;0;4;3;2;0;2;0;2
2020-06-17 00:48:58;41;10;6;0;4;3;2;0;2;0;2
2020-06-17 00:49:59;41;10;6;0;4;3;2;0;2;0;2
2020-06-17 00:50:58;41;10;6;0;4;3;2;0;2;0;2
2020-06-17 00:51:59;41;10;6;0;4;3;2;0;2;0;2
2020-06-17 00:52:58;41;10;6;0;4;3;2;0;2;0;2
2020-06-17 00:53:59;41;10;6;0;4;3;2;0;2;0;2
2020-06-17 00:54:58;41;10;6;0;4;3;2;0;2;0;2
2020-06-17 00:55:59;41;10;6;0;4;3;2;0;2;0;2
2020-06-17 00:56:59;42;10;7;0;4;3;2;0;2;0;2
2020-06-17 00:57:58;42;10;7;0;4;3;2;0;2;0;2
2020-06-17 00:58:59;42;10;7;0;4;3;2;0;2;0;2
2020-06-17 00:59:59;42;10;7;0;4;3;2;0;2;0;2
2020-06-17 01:00:58;43;10;7;0;5;3;2;0;2;0;2
2020-06-17 01:01:59;44;10;7;0;6;3;2;0;2;0;2
2020-06-17 01:02:58;45;10;7;0;7;3;2;0;2;0;2
2020-06-17 01:03:59;46;10;7;0;8;3;2;0;2;0;2
2020-06-17 01:04:58;47;10;7;0;9;3;2;0;2;0;2
2020-06-17 01:05:59;47;10;7;0;9;3;2;0;2;0;2
2020-06-17 01:07:00;47;10;7;0;9;3;2;0;2;0;2
2020-06-17 01:07:58;47;10;7;0;9;3;2;0;2;0;2
2020-06-17 01:08:59;47;10;6;0;10;3;2;0;2;0;2
2020-06-17 01:09:59;47;10;6;0;10;3;2;0;2;0;2
2020-06-17 01:10:58;47;10;6;0;10;3;2;0;2;0;2
2020-06-17 01:11:59;47;10;6;0;10;3;2;0;2;0;2
2020-06-17 01:12:58;47;10;6;0;10;3;2;0;2;0;2
2020-06-17 01:13:59;47;10;6;0;10;3;2;0;2;0;2
2020-06-17 01:14:58;48;10;7;0;10;3;2;0;2;0;2
2020-06-17 01:15:59;48;10;7;0;10;3;2;0;2;0;2
2020-06-17 01:16:58;48;10;7;0;10;3;2;0;2;0;2
2020-06-17 01:17:59;49;10;7;0;10;4;2;0;2;0;2
2020-06-17 01:18:58;49;10;7;0;10;4;2;0;2;0;2
2020-06-17 01:19:59;51;11;7;0;10;4;2;0;2;0;2
2020-06-17 01:20:59;51;11;7;0;10;4;2;0;2;0;2
2020-06-17 01:21:58;52;11;7;0;10;4;3;0;2;0;2
2020-06-17 01:22:59;52;11;7;0;10;4;3;0;2;0;2
2020-06-17 01:23:59;52;11;7;0;10;4;3;0;2;0;2
2020-06-17 01:24:58;52;11;7;0;10;4;3;0;2;0;2
2020-06-17 01:25:59;53;12;7;0;10;4;3;0;2;0;2
2020-06-17 01:26:58;53;12;7;0;10;4;3;0;2;0;2
2020-06-17 01:27:59;53;12;7;0;10;4;3;0;2;0;2
2020-06-17 01:28:58;53;12;7;0;10;4;3;0;2;0;2
2020-06-17 01:29:59;53;12;7;0;10;4;3;0;2;0;2
2020-06-17 01:30:58;54;12;8;0;10;4;3;0;2;0;2
2020-06-17 01:31:59;54;12;8;0;10;4;3;0;2;0;2
2020-06-17 01:32:58;54;12;8;0;10;4;3;0;2;0;2
2020-06-17 01:33:59;56;12;9;1;10;4;3;0;2;0;2
2020-06-17 01:34:59;57;13;9;1;10;4;3;0;2;0;2
2020-06-17 01:35:58;58;13;9;1;10;4;3;0;2;0;2
2020-06-17 01:36:59;59;13;9;0;10;4;3;0;2;2;2
2020-06-17 01:37:59;59;13;9;0;10;4;3;0;2;2;2
2020-06-17 01:38:58;60;13;9;0;10;4;3;0;2;2;2
2020-06-17 01:39:59;60;13;9;0;10;4;3;0;2;2;2
2020-06-17 01:40:59;60;13;9;0;10;4;3;0;2;2;2
2020-06-17 01:41:58;60;13;9;0;10;4;3;0;2;2;2
2020-06-17 01:42:59;60;13;9;0;10;4;3;0;2;2;2
2020-06-17 01:43:58;60;13;9;0;10;4;3;0;2;2;2
2020-06-17 01:44:59;60;13;9;0;10;4;3;0;2;2;2
2020-06-17 01:45:59;60;13;9;0;10;4;3;0;2;2;2
2020-06-17 01:46:58;61;13;9;0;11;4;3;0;2;2;2
2020-06-17 01:47:59;61;13;9;0;11;4;3;0;2;2;2
2020-06-17 01:48:58;61;13;9;0;11;4;3;0;2;2;2
2020-06-17 01:49:59;62;13;9;0;12;4;3;0;2;2;2
2020-06-17 01:50:59;62;13;9;0;12;4;3;0;2;2;2
2020-06-17 01:51:58;62;13;9;0;12;4;3;0;2;2;2
2020-06-17 01:52:59;62;13;9;0;12;4;3;0;2;2;2
2020-06-17 01:53:59;62;13;9;0;12;4;3;0;2;2;2
2020-06-17 01:54:58;62;13;9;0;12;4;3;0;2;2;2
2020-06-17 01:55:59;62;13;9;0;12;4;3;0;2;2;2
2020-06-17 01:56:58;62;13;9;0;12;4;3;0;2;2;2
2020-06-17 01:58:00;62;13;9;0;12;4;3;0;2;2;2
2020-06-17 01:58:58;63;13;10;0;12;4;3;0;2;2;2
2020-06-17 01:59:59;63;13;10;0;12;4;3;0;2;2;2
2020-06-17 02:00:59;63;13;10;0;12;4;3;0;2;2;2
2020-06-17 02:01:58;63;13;10;0;12;4;3;0;2;2;2
2020-06-17 02:02:59;63;13;10;0;12;4;3;0;2;2;2
2020-06-17 02:03:59;63;13;10;0;12;4;3;0;2;2;2
2020-06-17 02:04:58;63;13;10;0;12;4;3;0;2;2;2
2020-06-17 02:05:59;63;13;10;0;12;4;3;0;2;2;2
2020-06-17 02:06:58;63;13;10;0;12;4;3;0;2;2;2
2020-06-17 02:07:59;64;14;10;0;12;4;3;0;2;2;2
2020-06-17 02:08:59;64;14;10;0;12;4;3;0;2;2;2
2020-06-17 02:09:58;64;14;10;0;12;4;3;0;2;2;2
2020-06-17 02:10:59;65;14;10;0;12;5;3;0;2;2;2
2020-06-17 02:11:58;65;14;10;0;12;5;3;0;2;2;2
2020-06-17 02:12:59;65;14;10;0;12;5;3;0;2;2;2
2020-06-17 02:13:59;66;14;10;0;12;5;3;0;2;2;2
2020-06-17 02:14:58;66;14;10;0;12;5;3;0;2;2;2
2020-06-17 02:15:59;67;14;10;0;12;5;3;0;2;3;2
2020-06-17 02:16:58;67;14;10;0;12;5;3;0;2;3;2
2020-06-17 02:17:59;67;14;10;0;12;5;3;0;2;3;2
2020-06-17 02:18:59;67;14;10;0;12;5;3;0;2;3;2
2020-06-17 02:19:58;67;14;10;0;12;5;3;0;2;3;2
2020-06-17 02:20:59;67;14;10;0;12;5;3;0;2;3;2
2020-06-17 02:21:58;67;14;10;0;12;5;3;0;2;3;2
2020-06-17 02:22:59;67;14;10;0;12;5;3;0;2;3;2
2020-06-17 02:23:58;67;14;10;0;12;5;3;0;2;3;2
2020-06-17 02:24:59;67;14;10;0;12;5;3;0;2;3;2
2020-06-17 02:25:58;67;14;10;0;12;5;3;0;2;3;2
2020-06-17 02:26:59;67;14;10;0;12;5;3;0;2;3;2
2020-06-17 02:27:59;67;14;10;0;12;5;3;0;2;3;2
2020-06-17 02:28:58;68;14;10;0;13;5;3;0;2;3;2
2020-06-17 02:29:59;68;14;10;0;13;5;3;0;2;3;2
2020-06-17 02:30:58;68;14;10;0;13;5;3;0;2;3;2
2020-06-17 02:31:59;68;14;10;0;13;5;3;0;2;3;2
2020-06-17 02:32:59;68;14;10;0;13;5;3;0;2;3;2
2020-06-17 02:33:58;68;14;10;0;13;5;3;0;2;3;2
2020-06-17 02:34:59;68;14;10;0;13;5;3;0;2;3;2
2020-06-17 02:35:58;68;14;10;0;13;5;3;0;2;3;2
2020-06-17 02:36:59;68;14;10;0;13;5;3;0;2;3;2
2020-06-17 02:37:59;68;14;10;0;13;5;3;0;2;3;2
2020-06-17 02:38:58;68;14;10;0;13;5;3;0;2;3;2
2020-06-17 02:39:59;68;14;10;0;13;5;3;0;2;3;2
2020-06-17 02:40:58;68;14;10;0;13;5;3;0;2;3;2
2020-06-17 02:41:59;69;14;11;0;13;5;3;0;2;3;2
2020-06-17 02:42:59;69;14;11;0;13;5;3;0;2;3;2
2020-06-17 02:43:58;69;14;11;0;13;5;3;0;2;3;2
2020-06-17 02:44:59;69;14;11;0;13;5;3;0;2;3;2
2020-06-17 02:45:58;69;14;11;0;13;5;3;0;2;3;2
2020-06-17 02:46:59;69;14;11;0;13;5;3;0;2;3;2
2020-06-17 02:47:58;70;15;11;0;13;5;3;0;2;3;2
2020-06-17 02:48:59;70;15;11;0;13;5;3;0;2;3;2
2020-06-17 02:49:59;70;15;11;0;13;5;3;0;2;3;2
2020-06-17 02:50:58;70;15;11;0;13;5;3;0;2;3;2
2020-06-17 02:51:59;70;15;11;0;13;5;3;0;2;3;2
2020-06-17 02:52:58;70;15;11;0;13;5;3;0;2;3;2
2020-06-17 02:53:59;71;16;11;0;13;5;3;0;2;3;2
2020-06-17 02:54:59;71;16;11;0;13;5;3;0;2;3;2
2020-06-17 02:55:58;71;16;11;0;13;5;3;0;2;3;2
2020-06-17 02:56:59;71;16;11;0;13;5;3;0;2;3;2
2020-06-17 02:57:59;71;16;11;0;13;5;3;0;2;3;2
2020-06-17 02:58:58;71;16;11;0;13;5;3;0;2;3;2
2020-06-17 02:59:59;71;16;11;0;13;5;3;0;2;3;2
2020-06-17 03:00:58;71;16;11;0;13;5;3;0;2;3;2
2020-06-17 03:01:59;71;16;11;0;13;5;3;0;2;3;2
2020-06-17 03:02:59;71;16;11;0;13;5;3;0;2;3;2
2020-06-17 03:03:58;71;16;11;0;13;5;3;0;2;3;2
2020-06-17 03:04:59;71;16;11;0;13;5;3;0;2;3;2
2020-06-17 03:05:58;72;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:06:59;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:07:59;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:08:58;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:09:59;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:10:59;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:11:58;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:12:59;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:13:58;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:14:59;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:15:58;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:16:59;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:17:58;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:18:59;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:19:59;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:20:58;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:21:59;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:22:59;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:23:58;73;16;11;2;13;5;3;0;2;3;2
2020-06-17 03:24:59;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:25:58;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:26:59;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:27:59;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:28:58;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:29:59;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:30:58;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:31:59;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:32:58;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:33:59;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:34:59;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:35:58;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:36:59;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:38:00;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:38:58;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:39:59;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:40:58;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:41:59;74;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:42:58;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:43:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:44:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:45:58;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:46:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:47:58;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:48:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:49:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:50:58;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:51:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:53:00;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:53:58;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:54:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:55:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:56:58;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:57:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:58:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 03:59:58;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 04:00:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 04:01:58;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 04:02:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 04:03:58;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 04:04:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 04:05:58;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 04:06:59;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 04:07:58;75;16;12;2;13;5;3;0;2;3;2
2020-06-17 04:08:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:09:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:10:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:11:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:12:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:13:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:14:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:15:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:16:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:17:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:18:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:19:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:20:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:21:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:22:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:23:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:24:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:25:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:26:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:27:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:28:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:29:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:30:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:31:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:32:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:33:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:34:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:35:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:36:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:37:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:38:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:39:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:40:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:41:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:42:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:43:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:44:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:45:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:46:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:47:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:48:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:49:58;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:50:59;76;16;13;2;13;5;3;0;2;3;2
2020-06-17 04:51:59;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 04:52:58;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 04:53:59;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 04:54:58;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 04:55:59;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 04:56:59;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 04:57:58;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 04:58:59;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 04:59:59;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 05:00:58;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 05:01:59;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 05:02:59;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 05:03:58;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 05:04:59;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 05:05:59;77;16;14;2;13;5;3;0;2;3;2
2020-06-17 05:06:58;78;17;14;2;13;5;3;0;2;3;2
2020-06-17 05:07:59;79;18;14;2;13;5;3;0;2;3;2
2020-06-17 05:08:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:09:58;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:11:00;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:11:58;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:12:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:13:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:14:58;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:15:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:16:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:17:58;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:18:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:19:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:20:58;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:21:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:22:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:23:58;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:24:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:25:58;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:26:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:27:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:28:58;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:29:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:30:58;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:31:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:32:59;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:33:58;80;19;14;2;13;5;3;0;2;3;2
2020-06-17 05:34:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:35:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:36:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:37:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:38:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:39:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:40:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:41:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:42:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:43:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:44:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:45:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:46:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:47:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:48:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:50:00;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:50:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:51:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:52:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:53:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:54:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:55:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:56:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:57:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:58:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 05:59:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:00:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:01:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:02:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:03:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:04:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:05:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:06:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:07:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:08:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:10:00;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:10:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:11:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:12:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:13:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:14:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:15:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:16:58;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:17:59;81;19;15;2;13;5;3;0;2;3;2
2020-06-17 06:18:59;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:19:58;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:20:59;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:21:58;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:22:59;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:23:59;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:24:58;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:25:59;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:26:58;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:27:59;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:28:59;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:29:58;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:30:59;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:31:58;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:32:59;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:33:58;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:35:00;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:35:58;83;19;16;2;13;6;3;0;2;3;2
2020-06-17 06:36:59;84;19;16;2;14;6;3;0;2;3;2
2020-06-17 06:37:59;84;19;16;2;14;6;3;0;2;3;2
