datetime;total_votes;Wiedemann;Есения;kaiL;Hexadecachoron;romanvzromanvz;xtend;KOCTOPE3;mama_p_zh;zgushonka;Nosy
2019-12-04 20:27:00;126;44;33;8;8;5;4;4;2;2;1
2019-12-04 20:27:58;126;44;33;8;8;5;4;4;2;2;1
2019-12-04 20:28:59;126;44;33;8;8;5;4;4;2;2;1
2019-12-04 20:29:59;126;44;33;8;8;5;4;4;2;2;1
2019-12-04 20:30:59;126;44;33;8;8;5;4;4;2;2;1
2019-12-04 20:31:58;126;44;33;8;8;5;4;4;2;2;1
2019-12-04 20:32:58;126;44;33;8;8;5;4;4;2;2;1
2019-12-04 20:33:59;126;44;33;8;8;5;4;4;2;2;1
2019-12-04 20:34:59;126;44;33;8;8;5;4;4;2;2;1
2019-12-04 20:35:58;126;44;33;8;8;5;4;4;2;2;1
2019-12-04 20:36:59;126;44;33;8;8;5;4;4;2;2;1
2019-12-04 20:37:59;125;44;33;8;8;4;4;4;2;2;1
2019-12-04 20:38:59;125;44;33;8;8;4;4;4;2;2;1
2019-12-04 20:39:58;125;44;33;8;8;4;4;4;2;2;1
2019-12-04 20:40:59;125;44;33;8;8;4;4;4;2;2;1
2019-12-04 20:41:59;125;44;33;8;8;4;4;4;2;2;1
2019-12-04 20:42:58;125;44;33;8;8;4;4;4;2;2;1
2019-12-04 20:43:59;125;44;33;8;8;4;4;4;2;2;1
2019-12-04 20:44:59;125;44;33;8;8;4;4;4;2;2;1
2019-12-04 20:45:58;125;44;33;8;8;4;4;4;2;2;1
2019-12-04 20:46:59;124;44;32;8;8;4;4;4;2;2;1
2019-12-04 20:47:59;124;44;32;8;8;4;4;4;2;2;1
2019-12-04 20:48:59;124;44;32;8;8;4;4;4;2;2;1
2019-12-04 20:49:58;124;44;32;8;8;4;4;4;2;2;1
2019-12-04 20:50:59;124;44;32;8;8;4;4;4;2;2;1
2019-12-04 20:51:59;124;44;32;8;8;4;4;4;2;2;1
2019-12-04 20:52:59;124;44;32;8;8;4;4;4;2;2;1
2019-12-04 20:53:58;123;44;31;8;8;4;4;4;2;2;1
2019-12-04 20:54:59;123;44;31;8;8;4;4;4;2;2;1
2019-12-04 20:55:58;123;44;31;8;8;4;4;4;2;2;1
2019-12-04 20:56:59;123;44;31;8;8;4;4;4;2;2;1
2019-12-04 20:57:59;123;44;31;8;8;4;4;4;2;2;1
2019-12-04 20:58:59;123;44;31;8;8;4;4;4;2;2;1
2019-12-04 20:59:58;123;44;31;8;8;4;4;4;2;2;1
2019-12-04 21:00:59;123;44;31;8;8;4;4;4;2;2;1
2019-12-04 21:01:59;123;44;31;8;8;4;4;4;2;2;1
2019-12-04 21:02:58;123;44;31;8;8;4;4;4;2;2;1
2019-12-04 21:03:59;123;44;31;8;8;4;4;4;2;2;1
2019-12-04 21:04:59;123;44;31;8;8;4;4;4;2;2;1
2019-12-04 21:05:58;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:06:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:07:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:08:58;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:09:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:10:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:12:00;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:12:58;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:13:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:14:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:15:58;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:16:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:17:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:18:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:19:58;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:20:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:21:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:22:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:23:58;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:24:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:25:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:26:58;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:27:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:28:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:29:58;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:30:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:31:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:32:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:33:58;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:34:59;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:35:58;124;44;31;9;8;4;4;4;2;2;1
2019-12-04 21:36:59;125;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:37:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:38:58;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:39:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:40:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:41:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:42:58;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:43:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:44:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:45:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:46:58;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:47:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:48:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:49:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:50:58;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:51:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:52:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:53:58;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:54:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:55:59;126;44;31;10;8;4;4;4;2;2;1
2019-12-04 21:56:58;126;45;31;10;8;4;4;4;2;2;1
2019-12-04 21:57:59;126;45;31;10;8;4;4;4;2;2;1
2019-12-04 21:58:59;126;45;31;10;8;4;4;4;2;2;1
2019-12-04 21:59:58;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:00:59;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:01:59;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:02:59;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:03:58;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:04:59;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:05:59;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:06:58;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:07:59;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:08:59;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:09:59;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:10:58;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:11:59;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:12:59;127;45;32;10;8;4;4;4;2;2;1
2019-12-04 22:13:59;128;46;32;10;8;4;4;4;2;2;1
2019-12-04 22:14:58;128;46;32;10;8;4;4;4;2;2;1
2019-12-04 22:15:59;128;46;32;10;8;4;4;4;2;2;1
2019-12-04 22:16:59;128;46;32;10;8;4;4;4;2;2;1
2019-12-04 22:17:59;128;46;32;10;8;4;4;4;2;2;1
2019-12-04 22:18:58;128;46;32;10;8;4;4;4;2;2;1
2019-12-04 22:19:59;128;46;32;10;8;4;4;4;2;2;1
2019-12-04 22:20:59;128;46;32;10;8;4;4;4;2;2;1
2019-12-04 22:21:58;128;46;32;10;8;4;4;4;2;2;1
2019-12-04 22:22:59;128;46;32;10;8;4;4;4;2;2;1
2019-12-04 22:23:59;128;46;32;10;8;4;4;4;2;2;1
2019-12-04 22:24:58;128;46;32;10;8;5;4;4;2;2;1
2019-12-04 22:25:59;128;46;32;10;8;5;4;4;2;2;1
2019-12-04 22:26:59;128;46;32;10;8;5;4;4;2;2;1
2019-12-04 22:27:58;128;46;32;10;8;5;4;4;2;2;1
2019-12-04 22:28:59;128;46;32;10;8;5;4;4;2;2;1
2019-12-04 22:29:59;128;46;32;10;8;5;4;4;2;2;1
2019-12-04 22:30:58;129;47;32;10;8;5;4;4;2;2;1
2019-12-04 22:31:59;129;47;32;10;8;5;4;4;2;2;1
2019-12-04 22:32:59;129;47;32;10;8;5;4;4;2;2;1
2019-12-04 22:33:58;129;47;32;10;8;5;4;4;2;2;1
2019-12-04 22:34:59;129;47;32;10;8;5;4;4;2;2;1
2019-12-04 22:35:59;129;47;32;10;8;5;4;4;2;2;1
2019-12-04 22:36:58;130;47;32;11;8;5;4;4;2;2;1
2019-12-04 22:37:59;130;47;32;11;8;5;4;4;2;2;1
2019-12-04 22:38:59;130;47;32;11;8;5;4;4;2;2;1
2019-12-04 22:39:58;130;47;32;11;8;5;4;4;2;2;1
2019-12-04 22:40:59;130;47;32;11;8;5;4;4;2;2;1
2019-12-04 22:41:59;130;47;32;11;8;5;4;4;2;2;1
2019-12-04 22:42:58;131;48;32;11;8;5;4;4;2;2;1
2019-12-04 22:43:59;131;48;32;11;8;5;4;4;2;2;1
2019-12-04 22:44:59;131;48;32;11;8;5;4;4;2;2;1
2019-12-04 22:45:59;131;48;32;11;8;5;4;4;2;2;1
2019-12-04 22:46:58;131;48;32;11;8;5;4;4;2;2;1
2019-12-04 22:47:59;131;48;32;11;8;5;4;4;2;2;1
2019-12-04 22:48:59;131;48;32;11;8;5;4;4;2;2;1
2019-12-04 22:49:58;131;48;32;11;8;5;4;4;2;2;1
2019-12-04 22:50:59;131;48;32;11;8;5;4;4;2;2;1
2019-12-04 22:51:59;131;48;32;11;8;5;4;4;2;2;1
2019-12-04 22:52:58;131;48;32;11;8;5;4;4;2;2;1
2019-12-04 22:53:59;130;48;31;11;8;5;4;4;2;2;1
2019-12-04 22:54:59;130;48;31;11;8;5;4;4;2;2;1
2019-12-04 22:55:59;130;48;31;11;8;5;4;4;2;2;1
2019-12-04 22:56:58;130;48;31;11;8;5;4;4;2;2;1
2019-12-04 22:57:59;130;48;31;11;8;5;4;4;2;2;1
2019-12-04 22:58:59;131;48;31;11;8;5;4;4;3;2;1
2019-12-04 22:59:58;131;48;31;11;8;5;4;4;3;2;1
2019-12-04 23:00:59;131;48;31;11;8;5;4;4;3;2;1
2019-12-04 23:01:59;131;48;31;11;8;5;4;4;3;2;1
2019-12-04 23:02:59;131;48;31;11;8;5;4;4;3;2;1
2019-12-04 23:03:58;131;48;31;11;8;5;4;4;3;2;1
2019-12-04 23:04:59;131;48;31;11;8;5;4;4;3;2;1
2019-12-04 23:05:59;131;48;32;11;7;5;4;4;3;2;1
2019-12-04 23:06:58;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:07:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:08:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:09:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:10:58;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:11:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:12:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:13:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:14:58;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:15:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:16:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:17:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:18:58;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:19:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:20:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:21:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:22:58;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:23:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:24:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:25:59;132;49;32;11;7;5;4;4;3;2;1
2019-12-04 23:26:58;132;49;31;11;7;5;4;4;3;3;1
2019-12-04 23:27:59;132;49;31;11;7;5;4;4;3;3;1
2019-12-04 23:28:59;132;49;31;11;7;5;4;4;3;3;1
2019-12-04 23:29:59;132;49;31;11;7;5;4;4;3;3;1
2019-12-04 23:30:58;132;49;31;11;7;5;4;4;3;3;1
2019-12-04 23:31:59;132;49;31;11;7;5;4;4;3;3;1
2019-12-04 23:32:59;132;49;31;11;7;5;4;4;3;3;1
2019-12-04 23:33:58;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:34:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:35:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:36:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:37:58;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:38:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:39:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:40:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:41:58;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:42:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:43:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:44:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:45:58;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:46:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:47:58;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:48:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:49:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:50:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:51:58;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:52:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:53:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:54:58;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:55:59;133;50;31;11;7;5;4;4;3;3;1
2019-12-04 23:56:59;132;50;30;11;7;5;4;4;3;3;1
2019-12-04 23:57:59;132;50;30;11;7;5;4;4;3;3;1
2019-12-04 23:58:58;132;50;30;11;7;5;4;4;3;3;1
2019-12-04 23:59:59;131;50;29;11;7;5;4;4;3;3;1
