datetime;total_votes;jovan;Bf109H;violetshit;UncleDre;sergoff;pupsique;brammator;rockamark;praktik;limpo-po
2019-01-16 00:00:59;0;0;0;0;0;0;0;1;0;0;0
2019-01-16 00:01:58;2;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:02:59;2;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:03:58;2;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:04:59;3;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:05:59;3;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:06:58;3;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:07:59;3;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:08:58;3;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:10:00;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:11:01;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:11:59;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:12:59;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:13:58;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:14:59;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:15:58;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:16:59;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:17:59;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:18:59;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:19:58;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:20:59;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:21:58;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:22:59;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:23:59;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:24:58;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:25:59;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:26:59;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:27:58;5;0;0;0;0;0;0;2;0;0;0
2019-01-16 00:28:59;7;0;0;0;2;0;0;2;0;0;0
2019-01-16 00:29:58;7;0;0;0;2;0;0;2;0;0;0
2019-01-16 00:30:59;7;0;0;0;2;0;0;2;0;0;0
2019-01-16 00:31:59;7;0;0;0;2;0;0;2;0;0;0
2019-01-16 00:32:58;8;0;0;0;2;0;0;2;1;0;0
2019-01-16 00:33:59;8;0;0;0;2;0;0;2;1;0;0
2019-01-16 00:34:59;8;0;0;0;2;0;0;2;1;0;0
2019-01-16 00:35:58;9;0;1;0;2;0;0;2;1;0;0
2019-01-16 00:36:59;10;1;1;0;2;0;0;2;1;0;0
2019-01-16 00:37:58;10;1;1;0;2;0;0;2;1;0;0
2019-01-16 00:38:59;10;1;1;0;2;0;0;2;1;0;0
2019-01-16 00:39:59;11;1;1;0;2;0;0;3;1;0;0
2019-01-16 00:40:58;12;1;1;0;2;0;0;3;2;0;0
2019-01-16 00:41:59;12;1;1;0;2;0;0;3;2;0;0
2019-01-16 00:42:59;12;1;1;0;2;0;0;3;2;0;0
2019-01-16 00:43:58;13;2;1;0;2;0;0;3;2;0;0
2019-01-16 00:44:59;14;2;1;0;2;0;0;3;2;0;0
2019-01-16 00:45:58;14;2;1;0;2;0;0;3;2;0;0
2019-01-16 00:46:59;14;2;1;0;2;0;0;3;2;0;0
2019-01-16 00:47:59;14;2;1;0;2;0;0;3;2;0;0
2019-01-16 00:48:58;14;2;1;0;2;0;0;3;2;0;0
2019-01-16 00:49:59;14;2;1;0;2;0;0;3;2;0;0
2019-01-16 00:50:59;14;2;1;0;2;0;0;3;2;0;0
2019-01-16 00:51:58;14;2;1;0;2;0;0;3;2;0;0
2019-01-16 00:52:59;14;2;1;0;2;0;0;3;2;0;0
2019-01-16 00:53:59;14;2;1;0;2;0;0;3;2;0;0
2019-01-16 00:54:58;15;2;1;0;2;0;0;3;2;0;1
2019-01-16 00:55:59;17;3;1;0;2;0;0;3;2;0;2
2019-01-16 00:56:58;17;3;1;0;2;0;0;3;2;0;2
2019-01-16 00:57:59;17;3;1;0;2;0;0;3;2;0;2
2019-01-16 00:58:59;17;3;1;0;2;0;0;3;2;0;2
2019-01-16 00:59:58;17;3;1;0;2;0;0;3;2;0;2
2019-01-16 01:00:59;17;3;1;0;2;0;0;3;2;0;2
2019-01-16 01:01:59;17;3;1;0;2;0;0;3;2;0;2
2019-01-16 01:02:58;17;3;1;0;2;0;0;3;2;0;2
2019-01-16 01:03:59;17;3;1;0;2;0;0;3;2;0;2
2019-01-16 01:04:59;17;3;1;0;2;0;0;3;2;0;2
2019-01-16 01:05:58;17;3;1;0;2;0;0;3;2;0;2
2019-01-16 01:06:59;18;3;1;0;2;0;0;3;2;0;3
2019-01-16 01:07:59;18;3;1;0;2;0;0;3;2;0;3
2019-01-16 01:08:58;18;3;1;0;2;0;0;3;2;0;3
2019-01-16 01:09:59;18;3;1;0;2;0;0;3;2;0;3
2019-01-16 01:10:58;18;3;1;0;2;0;0;3;2;0;3
2019-01-16 01:11:59;18;3;1;0;2;0;0;3;2;0;3
2019-01-16 01:12:59;18;3;1;0;2;0;0;3;2;0;3
2019-01-16 01:13:58;18;3;1;0;2;0;0;3;2;0;3
2019-01-16 01:14:59;18;3;1;0;2;0;0;3;2;0;3
2019-01-16 01:15:58;18;3;1;0;2;0;0;3;2;0;3
2019-01-16 01:16:59;18;3;1;0;2;0;0;3;2;0;3
2019-01-16 01:17:58;18;3;1;0;2;0;0;3;2;0;3
2019-01-16 01:18:59;18;3;1;0;2;0;0;3;2;0;3
2019-01-16 01:19:59;19;4;1;0;2;0;0;3;2;0;3
2019-01-16 01:20:58;19;4;1;0;2;0;0;3;2;0;3
2019-01-16 01:21:59;19;4;1;0;2;0;0;3;2;0;3
2019-01-16 01:22:59;19;4;1;0;2;0;0;3;2;0;3
2019-01-16 01:23:58;19;4;1;0;2;0;0;3;2;0;3
2019-01-16 01:24:59;19;4;1;0;2;0;0;3;2;0;3
2019-01-16 01:25:59;19;4;1;0;2;0;0;3;2;0;3
2019-01-16 01:26:58;19;4;1;0;2;0;0;3;2;0;3
2019-01-16 01:27:59;19;4;1;0;2;0;0;3;2;0;3
2019-01-16 01:28:58;19;4;1;0;2;0;0;3;2;0;3
2019-01-16 01:29:59;19;4;1;0;2;0;0;3;2;0;3
2019-01-16 01:30:59;20;4;1;0;2;0;0;3;3;0;3
2019-01-16 01:31:58;20;4;1;0;2;0;0;3;3;0;3
2019-01-16 01:32:59;20;4;1;0;2;0;0;3;3;0;3
2019-01-16 01:33:59;20;4;1;0;2;0;0;3;3;0;3
2019-01-16 01:34:58;21;4;0;0;2;1;0;3;3;0;3
2019-01-16 01:35:59;21;4;0;0;2;1;0;3;3;0;3
2019-01-16 01:36:58;21;4;0;0;2;1;0;3;3;0;3
2019-01-16 01:37:59;21;4;0;0;2;1;0;3;3;0;3
2019-01-16 01:39:00;21;4;0;0;2;1;0;3;3;0;3
2019-01-16 01:39:59;21;4;0;0;2;1;0;3;3;0;3
2019-01-16 01:40:59;22;5;0;0;2;1;0;3;3;0;3
2019-01-16 01:41:59;22;5;0;0;2;1;0;3;3;0;3
2019-01-16 01:42:58;25;7;0;0;2;0;0;3;3;1;3
2019-01-16 01:43:59;25;7;0;0;2;0;0;3;3;1;3
2019-01-16 01:45:00;25;7;0;0;2;0;0;3;3;1;3
2019-01-16 01:45:58;25;7;0;0;2;0;0;3;3;1;3
2019-01-16 01:46:59;25;7;0;0;2;0;0;3;3;1;3
2019-01-16 01:47:59;25;7;0;0;2;0;0;3;3;1;3
2019-01-16 01:48:58;25;7;0;0;2;0;0;3;3;1;3
2019-01-16 01:49:59;25;7;0;0;2;0;0;3;3;1;3
2019-01-16 01:50:59;25;7;0;0;2;0;0;3;3;1;3
2019-01-16 01:51:58;25;7;0;0;2;0;0;3;3;1;3
2019-01-16 01:52:59;25;7;0;0;2;0;0;3;3;1;3
2019-01-16 01:53:58;25;7;0;0;2;0;0;3;3;1;3
2019-01-16 01:54:59;25;7;0;0;2;0;0;3;3;1;3
2019-01-16 01:55:58;26;7;1;0;2;0;0;3;4;1;3
2019-01-16 01:56:59;29;7;0;0;2;2;0;3;4;2;4
2019-01-16 01:57:59;29;7;0;0;2;2;0;3;4;2;4
2019-01-16 01:58:58;29;7;0;0;2;2;0;3;4;2;4
2019-01-16 01:59:59;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:00:58;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:01:59;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:02:58;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:04:00;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:04:58;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:05:59;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:06:59;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:07:58;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:08:59;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:09:58;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:10:59;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:11:58;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:12:59;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:13:59;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:14:58;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:15:59;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:16:58;30;8;0;0;2;2;0;3;4;2;4
2019-01-16 02:17:59;31;8;2;0;2;2;0;3;4;2;4
2019-01-16 02:18:58;31;8;0;0;2;3;0;3;4;2;4
2019-01-16 02:19:59;31;8;2;0;2;2;0;3;4;2;4
2019-01-16 02:20:58;32;8;2;0;2;2;0;3;4;2;4
2019-01-16 02:21:59;33;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:22:58;33;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:23:59;33;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:24:58;34;9;2;0;2;2;1;3;4;2;4
2019-01-16 02:25:59;34;9;2;0;2;2;1;3;4;2;4
2019-01-16 02:26:58;34;9;2;0;2;2;1;3;4;2;4
2019-01-16 02:27:59;34;9;2;0;2;2;1;3;4;2;4
2019-01-16 02:28:58;34;9;2;0;2;2;1;3;4;2;4
2019-01-16 02:29:59;34;9;2;0;2;2;1;3;4;2;4
2019-01-16 02:30:59;34;9;2;0;2;2;1;3;4;2;4
2019-01-16 02:31:58;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:32:59;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:33:58;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:34:59;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:35:59;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:36:58;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:37:59;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:38:58;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:39:59;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:40:59;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:41:58;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:42:59;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:43:58;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:44:59;35;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:45:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:46:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:47:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:48:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:49:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:50:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:51:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:52:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:53:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:54:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:55:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:56:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:57:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:58:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 02:59:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:00:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:01:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:02:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:03:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:04:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:05:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:06:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:07:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:08:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:09:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:10:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:11:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:12:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:13:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:14:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:15:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:16:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:17:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:18:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:19:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:20:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:21:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:22:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:23:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:24:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:25:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:26:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:28:00;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:28:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:29:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:30:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:31:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:33:00;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:33:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:34:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:35:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:36:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:37:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:38:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:39:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:41:00;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:41:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:42:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:43:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:44:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:45:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:46:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:47:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:48:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:49:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:50:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:51:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:52:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:54:00;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:54:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:55:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:56:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:57:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:58:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 03:59:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:00:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:01:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:02:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:03:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:04:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:05:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:06:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:07:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:08:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:09:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:10:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:11:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:12:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:13:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:14:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:15:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:16:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:17:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:18:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:19:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:20:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:21:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:22:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:23:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:24:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:25:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:27:00;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:27:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:28:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:29:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:30:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:31:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:32:58;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:33:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:34:59;36;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:35:58;37;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:36:59;37;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:37:58;37;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:38:59;37;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:39:58;37;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:40:59;37;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:41:59;37;9;2;0;2;2;0;3;4;2;4
2019-01-16 04:42:58;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:43:59;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:44:59;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:45:58;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:46:59;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:47:59;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:48:58;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:49:59;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:50:58;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:51:59;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:53:00;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:53:58;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:54:59;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:55:58;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:56:59;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:57:58;38;9;2;0;3;2;0;3;4;2;4
2019-01-16 04:58:59;39;10;2;0;3;2;0;3;4;2;4
2019-01-16 04:59:59;39;10;2;0;3;2;0;3;4;2;4
2019-01-16 05:00:58;39;10;2;0;3;2;0;3;4;2;4
2019-01-16 05:01:59;39;10;2;0;3;2;0;3;4;2;4
2019-01-16 05:02:59;39;10;2;0;3;2;0;3;4;2;4
2019-01-16 05:03:58;39;10;2;0;3;2;0;3;4;2;4
2019-01-16 05:04:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:05:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:06:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:07:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:08:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:09:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:10:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:11:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:12:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:13:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:14:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:15:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:16:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:17:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:18:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:19:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:20:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:21:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:22:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:23:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:24:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:25:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:26:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:27:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:28:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:29:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:30:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:31:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:32:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:33:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:34:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:35:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:36:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:37:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:38:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:39:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:40:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:41:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:42:58;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:43:59;40;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:44:59;41;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:45:58;41;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:46:59;41;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:47:59;41;11;2;0;3;2;0;3;4;2;4
2019-01-16 05:48:58;42;12;2;0;3;2;0;3;4;2;4
2019-01-16 05:49:59;42;12;2;0;3;2;0;3;4;2;4
2019-01-16 05:50:59;42;12;2;0;3;2;0;3;4;2;4
2019-01-16 05:51:58;42;12;2;0;3;2;0;3;4;2;4
2019-01-16 05:52:59;42;12;2;0;3;2;0;3;4;2;4
2019-01-16 05:53:58;42;12;2;0;3;2;0;3;4;2;4
2019-01-16 05:54:59;42;12;2;0;3;2;0;3;4;2;4
2019-01-16 05:55:58;42;12;2;0;3;2;0;3;4;2;4
2019-01-16 05:56:59;42;12;2;0;3;2;0;3;4;2;4
2019-01-16 05:57:58;42;12;2;0;3;2;0;3;4;2;4
2019-01-16 05:58:59;42;12;2;0;3;2;0;3;4;2;4
2019-01-16 05:59:59;42;12;2;0;3;2;0;3;4;2;4
2019-01-16 06:00:58;42;12;2;0;3;2;0;3;4;2;4
2019-01-16 06:01:59;43;13;2;0;3;2;0;3;4;2;4
2019-01-16 06:02:59;43;13;2;0;3;2;0;3;4;2;4
2019-01-16 06:03:58;43;13;2;0;3;2;0;3;4;2;4
2019-01-16 06:04:59;43;13;2;0;3;2;0;3;4;2;4
2019-01-16 06:05:59;43;13;2;0;3;2;0;3;4;2;4
2019-01-16 06:06:58;43;13;2;0;3;2;0;3;4;2;4
2019-01-16 06:07:59;43;13;2;0;3;2;0;3;4;2;4
2019-01-16 06:08:58;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:09:59;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:10:59;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:11:58;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:12:59;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:13:58;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:14:59;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:15:59;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:16:58;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:17:59;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:19:00;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:19:58;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:20:59;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:21:58;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:22:59;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:23:59;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:24:58;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:25:59;44;13;2;2;3;2;0;3;4;2;4
2019-01-16 06:26:59;45;14;2;2;3;2;0;3;4;2;4
2019-01-16 06:27:58;45;14;2;2;3;2;0;3;4;2;4
2019-01-16 06:28:59;45;14;2;2;3;2;0;3;4;2;4
2019-01-16 06:29:59;45;14;2;2;3;2;0;3;4;2;4
2019-01-16 06:30:58;45;14;2;2;3;2;0;3;4;2;4
2019-01-16 06:31:59;45;14;2;2;3;2;0;3;4;2;4
2019-01-16 06:32:58;45;14;2;2;3;2;0;3;4;2;4
2019-01-16 06:33:59;45;14;2;2;3;2;0;3;4;2;4
2019-01-16 06:34:59;45;14;2;2;3;2;0;3;4;2;4
2019-01-16 06:35:58;46;14;2;2;3;2;0;3;5;2;4
2019-01-16 06:36:59;46;14;2;2;3;2;0;3;5;2;4
2019-01-16 06:37:58;46;14;2;2;3;2;0;3;5;2;4
